,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Indiana,8,0,big ten,2,5,0,0.9090909090909091,0.9444444444444444,0.8585858585858586,27.138429752066116,35.0,2.9603174603174605,65.0,100.0
2,Ohio State,7,0,big ten,2,4,0,0.9090909090909091,0.8888888888888888,0.808080808080808,24.77871148459384,31.956708987363502,2.185557498057498,47.988514501584206,79.9452234889477
3,Texas A&M,8,0,sec,1,5,0,1.0,0.875,0.875,8.130794701986758,10.486156242988631,2.4580627705627704,53.97194126249086,64.4580975054795
4,Alabama,7,1,sec,1,5,0,1.0,0.9375,0.9375,7.499999999999998,9.672630376855727,2.4014886257533314,52.7297368496509,62.40236722650663
5,Texas Tech,7,1,big 12,3,4,1,0.8181818181818181,0.8125,0.6647727272727272,22.492478510028654,29.008190784917048,1.48513986013986,32.609371191810865,61.61756197672792
6,Georgia Tech,8,0,acc,4,5,0,0.7272727272727273,0.9411764705882353,0.6844919786096256,4.638888888888889,5.982701010870025,2.51857333842628,55.300578127912146,61.28327913878218
7,Georgia,6,1,sec,1,4,1,1.0,1.0,1.0,8.205811138014525,10.58290374404005,2.1136363636363638,46.40933463319522,56.992238377235275
8,Vanderbilt,7,1,sec,1,3,1,1.0,0.75,0.75,15.977605863192181,20.606063442898787,1.6398332060096765,36.00598916144571,56.6120526043445
9,BYU,8,0,big 12,3,5,0,0.8181818181818181,0.875,0.7159090909090908,6.870689655172413,8.861018862475879,2.0718582887700534,45.492009075138704,54.353027937614584
10,Miami,6,1,acc,4,2,1,0.7272727272727273,0.5882352941176471,0.4278074866310161,16.159663865546218,20.840860744754696,1.280127960275019,28.10790347091798,48.948764215672675
11,Oregon,7,1,big ten,2,4,1,0.9090909090909091,1.0,0.9090909090909091,20.609848484848488,26.580192868925266,1.0107323232323233,22.19275530099927,48.77294816992453
12,Utah,6,2,big 12,3,3,2,0.8181818181818181,0.6875,0.5625,18.891077170418008,24.363520918681463,1.0858585858585856,23.84231050450889,48.20583142319035
13,Ole Miss,7,1,sec,1,4,1,1.0,0.8125,0.8125,5.510135135135137,7.106333398491755,1.737824675324675,38.157598098951986,45.263931497443735
14,Navy,7,0,american athletic,6,5,0,0.5454545454545454,0.9285714285714286,0.5064935064935064,11.506294471811715,14.839484457745753,0.9718614718614718,21.339263953204966,36.178748410950725
15,Cincinnati,7,1,big 12,3,5,0,0.8181818181818181,0.9375,0.7670454545454545,13.089052287581701,16.880741968148765,0.8101689976689977,17.788965391177186,34.669707359325955
16,North Texas,7,1,american athletic,6,3,1,0.5454545454545454,0.7857142857142857,0.42857142857142855,16.778455284552845,21.638906168277515,0.5444555444555443,11.95466731659761,33.59357348487512
17,Notre Dame,5,2,fbs independents,5,0,0,0.6363636363636364,1.0,0.6363636363636364,9.859228362878,12.715289567350842,0.9471182412358884,20.795974251265218,33.51126381861606
18,Oklahoma,6,2,sec,1,2,2,1.0,0.5,0.5,4.421255506607929,5.70202270894087,1.1232170607170606,24.662594443090416,30.364617152031286
19,Missouri,6,2,sec,1,2,2,1.0,0.5625,0.5625,12.161219081272087,15.684130280681321,0.6677072927072926,14.66091883987326,30.345049120554577
20,Tulane,6,1,american athletic,6,3,0,0.5454545454545454,0.8571428571428572,0.4675324675324675,-8.183109707971585,-10.553626071795861,1.8400867922926745,40.40297809350403,29.84935202170817
21,Houston,7,1,big 12,3,4,1,0.8181818181818181,0.75,0.6136363636363635,-1.956521739130432,-2.523294880918882,1.3433441558441555,29.495948086765768,26.972653205846893
22,Nebraska,6,2,big ten,2,3,2,0.9090909090909091,0.6666666666666667,0.6060606060606061,6.000000000000002,7.738104301484585,0.8727175602175604,19.16235071898611,26.900455020470694
23,Washington,6,2,big ten,2,3,2,0.9090909090909091,0.6111111111111112,0.5555555555555556,8.491197183098594,10.950961574548167,0.7196969696969696,15.802461613453568,26.753423188001733
24,Michigan,6,2,big ten,2,4,1,0.9090909090909091,0.7777777777777778,0.7070707070707071,4.375,5.642367719832508,0.8356643356643358,18.34876919327322,23.99113691310573
