,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Mississippi State,4,0,sec,1,0,0,1.0,0.625,0.625,23.97641509433962,18.672169811320753,1.1149475524475525,59.48808113710395,78.1602509484247
2,Oklahoma,4,0,sec,1,1,0,1.0,0.8125,0.8125,14.249999999999998,11.097506393861892,1.2182539682539681,65.0,76.09750639386189
3,Indiana,4,0,big ten,2,1,0,0.9090909090909091,0.9444444444444444,0.8585858585858586,39.99885844748858,31.15000613110044,0.6951659451659453,37.09061297009181,68.24061910119225
4,Missouri,4,0,sec,1,1,0,1.0,0.875,0.875,21.097826086956523,16.43040420326921,0.9545454545454545,50.92981936630145,67.36022356957066
5,Florida State,3,0,acc,4,0,0,0.7272727272727273,0.6470588235294117,0.4705882352941176,44.94252873563219,35.0,0.576486013986014,30.758439443292865,65.75843944329286
6,BYU,3,0,big 12,3,0,0,0.8181818181818181,0.625,0.5113636363636364,22.0,17.132992327365727,0.9029793735676088,48.178508596213135,65.31150092357888
7,Miami,4,0,acc,4,0,0,0.7272727272727273,0.5882352941176471,0.4278074866310161,21.238095238095237,16.539641943734015,0.7938311688311688,42.354900799526206,58.894542743260224
8,Ohio State,3,0,big ten,2,0,0,0.9090909090909091,0.5555555555555556,0.5050505050505051,29.388429752066116,22.886897338885248,0.6538461538461537,34.88599348534202,57.772890824227275
9,Ole Miss,4,0,sec,1,2,0,1.0,1.0,1.0,17.56145251396648,13.67637414450842,0.7922077922077921,42.26828546046787,55.9446596049763
10,Texas A&M,3,0,sec,1,0,0,1.0,0.4375,0.4375,8.42782152230971,6.563354612642727,0.9242424242424241,49.312999703879186,55.87635431652191
11,Iowa State,4,0,big 12,3,1,0,0.8181818181818181,0.75,0.6136363636363635,5.676470588235292,4.4206785015796575,0.920544733044733,49.115709209357426,53.536387710937085
12,Oregon,4,0,big ten,2,1,0,0.9090909090909091,0.8888888888888888,0.808080808080808,34.103448275862064,26.55882352941176,0.4936868686868686,26.34068700029612,52.89951052970787
13,Virginia,3,1,acc,4,1,1,0.7272727272727273,0.7647058823529411,0.5561497326203209,19.307692307692307,15.036297462128662,0.6627196333078686,35.35943841557945,50.39573587770811
14,Texas Tech,4,0,big 12,3,1,0,0.8181818181818181,1.0,0.8181818181818181,34.5,26.86764705882353,0.40603146853146854,21.663828842167607,48.53147590099113
15,Georgia,3,0,sec,1,1,0,1.0,0.75,0.75,14.205128205128206,11.062561479441275,0.6672077922077921,35.598904352976014,46.661465832417285
16,North Texas,4,0,american athletic,6,1,0,0.5454545454545454,0.9285714285714286,0.5064935064935064,21.680851063829785,16.8844479512434,0.5574425574425574,29.742374888954696,46.626822840198095
17,USC,4,0,big ten,2,2,0,0.9090909090909091,1.0,0.9090909090909091,21.916666666666668,17.06809462915601,0.5432900432900434,28.98726680485639,46.055361434012404
18,Washington,3,0,big ten,2,0,0,0.9090909090909091,0.6111111111111112,0.5555555555555556,30.0119760479042,23.3724979708103,0.4242424242424242,22.635475273911755,46.00797324472205
19,Memphis,4,0,american athletic,6,0,0,0.5454545454545454,0.7857142857142857,0.42857142857142855,10.60839160839161,8.261522365102929,0.6696428571428572,35.728827361563525,43.99034972666646
20,Vanderbilt,4,0,sec,1,1,0,1.0,0.9375,0.9375,31.552631578947366,24.572317943195582,0.33102559205500387,17.661886637983596,42.23420458117918
21,Illinois,3,1,big ten,2,0,1,0.9090909090909091,0.2777777777777778,0.25252525252525254,9.698275862068964,7.552749360613809,0.6253485077014488,33.36550018289815,40.91824954351196
22,Tennessee,3,1,sec,1,0,1,1.0,0.375,0.375,18.523364485981308,14.425484618878025,0.469633307868602,25.057308087582093,39.48279270646011
23,Houston,3,0,big 12,3,1,0,0.8181818181818181,0.875,0.7159090909090908,7.380952380952371,5.748081841432216,0.6209415584415584,33.13036718981344,38.87844903124566
24,TCU,3,0,big 12,3,0,0,0.8181818181818181,0.4375,0.3579545454545454,14.666666666666664,11.421994884910484,0.5133689839572192,27.390827222212547,38.81282210712303
