,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Indiana,7,0,big ten,2,4,0,0.9090909090909091,0.9444444444444444,0.8585858585858586,24.60818985574686,34.75913771733631,2.505772005772006,65.0,99.75913771733632
2,Ohio State,7,0,big ten,2,4,0,0.9090909090909091,0.8888888888888888,0.808080808080808,24.77871148459384,35.0,2.116501554001554,54.90228188885689,89.90228188885688
3,Texas Tech,6,1,big 12,3,3,1,0.8181818181818181,0.8125,0.6647727272727272,22.03955328059563,31.130931295618627,1.518793706293706,39.397674920817735,70.52860621643634
4,Alabama,6,1,sec,1,4,0,1.0,0.9375,0.9375,9.68292682926829,13.67716151161059,2.1774626517273576,56.483619433952676,70.16078094556327
5,Texas A&M,7,0,sec,1,4,0,1.0,0.875,0.875,6.599661208356862,9.322040108344899,2.033820346320346,52.75752231500144,62.07956242334633
6,Georgia Tech,7,0,acc,4,4,0,0.7272727272727273,0.9411764705882353,0.6844919786096256,2.6876807403123184,3.796356641442733,2.1373663101604277,55.44351594654562,59.23987258798835
7,Georgia,6,1,sec,1,4,1,1.0,1.0,1.0,8.205811138014525,11.590731423184659,1.8011363636363638,46.721674344946734,58.31240576813139
8,BYU,7,0,big 12,3,4,0,0.8181818181818181,0.9375,0.7670454545454545,8.500286861732645,12.00667921516498,1.7789343009931242,46.145750410731516,58.152429625896495
9,Oregon,6,1,big ten,2,3,1,0.9090909090909091,1.0,0.9090909090909091,22.184928340268147,31.33627397825576,0.9652777777777779,25.0394111718975,56.37568515015325
10,Vanderbilt,6,1,sec,1,2,1,1.0,0.6875,0.6875,17.86206896551724,25.230222894431144,1.192529284441049,30.934340119577918,56.16456301400906
11,Utah,5,2,big 12,3,2,2,0.8181818181818181,0.6875,0.5625,16.981173864894796,23.98595607527249,1.0467171717171715,27.151957961416635,51.137914036689125
12,Missouri,6,1,sec,1,2,1,1.0,0.75,0.75,16.446886446886445,23.231273587366733,0.9539210789210788,24.74481716095594,47.976090748322676
13,Miami,5,1,acc,4,1,1,0.7272727272727273,0.4117647058823529,0.2994652406417112,13.142857142857144,18.56432285778883,1.0350458365164248,26.849202249284392,45.41352510707323
14,Notre Dame,5,2,fbs independents,5,0,0,0.6363636363636364,1.0,0.6363636363636364,9.859228362878,13.926187926086435,1.1106283422459895,28.809820717806275,42.73600864389271
15,Ole Miss,6,1,sec,1,3,1,1.0,0.8125,0.8125,7.605234460196292,10.742415168454968,1.2329545454545454,31.98297581341779,42.725390981872756
16,Tulane,6,1,american athletic,6,3,0,0.5454545454545454,0.7857142857142857,0.42857142857142855,-8.183109707971585,-11.558665589091675,1.8684375265257618,48.467473874087496,36.90880828499583
17,Oklahoma,6,1,sec,1,2,1,1.0,0.625,0.625,7.7370291400142115,10.928575526167485,0.9992229992229993,25.91995393031961,36.84852945648709
18,Cincinnati,6,1,big 12,3,4,0,0.8181818181818181,0.875,0.7159090909090908,12.727762803234503,17.978000929958753,0.7145979020979021,18.536747768499858,36.51474869845861
19,North Texas,6,1,american athletic,6,2,1,0.5454545454545454,0.6428571428571428,0.3506493506493506,14.984126984126982,21.16512171226166,0.5324675324675323,13.812266052404258,34.97738776466591
20,Navy,6,0,american athletic,6,4,0,0.5454545454545454,0.9285714285714286,0.5064935064935064,11.680365296803654,16.498548992037264,0.699134199134199,18.13561762165275,34.63416661369001
21,Illinois,5,2,big ten,2,2,2,0.9090909090909091,0.38888888888888884,0.3535353535353535,0.31932773109243406,0.45105132263169384,1.2709447415329764,32.96844565640825,33.41949697903994
22,South Florida,6,1,american athletic,6,3,0,0.5454545454545454,0.8571428571428572,0.4675324675324675,9.039138943248535,12.767809303175497,0.7523873185637892,19.51700936637252,32.284818669548024
23,Virginia,6,1,acc,4,3,1,0.7272727272727273,0.7647058823529411,0.5561497326203209,7.285714285714288,10.291092018991638,0.6340718105423988,16.44789214274826,26.7389841617399
24,LSU,5,2,sec,1,2,2,1.0,0.4375,0.4375,-2.4205905826017524,-3.4190910388434204,1.1193181818181819,29.035236107112006,25.616145068268587
