,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Indiana,13,0,big ten,2,10,0,0.9090909090909091,0.9444444444444444,0.8585858585858586,23.87367678193366,35.0,4.652597402597403,64.54099880778911,99.54099880778911
2,Ohio State,12,1,big ten,2,9,1,0.9090909090909091,0.8888888888888888,0.808080808080808,19.941036936631654,29.23455398836049,4.172785547785548,57.88503146961221,87.11958545797269
3,Texas Tech,12,1,big 12,3,9,1,0.8181818181818181,0.9375,0.7670454545454545,21.56103678929766,31.60955451137242,3.6805069930069925,51.0561256203063,82.66568013167871
4,Georgia,12,1,sec,1,8,1,1.0,1.0,1.0,10.391102873030581,15.233874692954322,4.68568563789152,65.0,80.23387469295432
5,Oregon,11,1,big ten,2,8,1,0.9090909090909091,1.0,0.9090909090909091,14.863901018922853,21.79121969415232,3.692550505050505,51.22319365331685,73.01441334746917
6,Notre Dame,10,2,fbs independents,5,0,0,0.6363636363636364,1.0,0.6363636363636364,16.75,24.556334801501674,2.592792419998303,35.967309871800545,60.52364467330222
7,Utah,10,2,big 12,3,7,2,0.8181818181818181,0.8125,0.6647727272727272,15.34956051386072,22.50322071846411,2.392045454545454,33.18254073387203,55.685761452336145
8,Ole Miss,11,1,sec,1,7,1,1.0,0.9375,0.9375,9.44854586129754,13.852039137753156,2.810876623376623,38.99258179891376,52.84462093666692
9,Texas A&M,11,1,sec,1,7,1,1.0,0.875,0.875,8.681957186544343,12.728181934632024,2.7613636363636362,38.30573585905418,51.0339177936862
10,Alabama,10,3,sec,1,7,2,1.0,0.8125,0.8125,6.718832891246682,9.850143877778805,2.780371997283762,38.5694205266334,48.419564404412206
11,Vanderbilt,10,2,sec,1,6,2,1.0,0.75,0.75,13.710711768851302,20.100586779868763,2.006588999236058,27.8354748973374,47.93606167720616
12,Miami,10,2,acc,4,6,2,0.7272727272727273,0.8235294117647058,0.5989304812834224,13.453952730236345,19.72416523267231,1.9250381970970205,26.704199231686314,46.42836446435862
13,BYU,11,2,big 12,3,8,2,0.8181818181818181,0.875,0.7159090909090908,-0.04819277108433795,-0.07065300428412725,3.260742933537051,45.23314346271029,45.162490458426156
14,Oklahoma,10,2,sec,1,6,2,1.0,0.6875,0.6875,-2.1687697160883257,-3.179524492872994,3.274753024753025,45.427491952859555,42.24796745998656
15,James Madison,12,1,sun belt,8,9,0,0.36363636363636365,0.9285714285714286,0.33766233766233766,14.375892149088024,21.07577436915134,1.3558059587471358,18.807789111140558,39.8835634802919
16,North Texas,11,2,american athletic,6,7,2,0.5454545454545454,0.7857142857142857,0.42857142857142855,15.844303462860166,23.228538539139496,1.1038961038961035,15.31328652801695,38.541825067156445
17,USC,9,3,big ten,2,7,2,0.9090909090909091,0.8333333333333334,0.7575757575757576,6.184931506849315,9.067417839196898,2.092712842712843,29.030187957198162,38.09760579639506
18,Tulane,11,2,american athletic,6,8,1,0.5454545454545454,0.9285714285714286,0.5064935064935064,-4.031339031339034,-5.910143937428224,2.584473941091588,35.85191563268129,29.941771695253074
19,Texas,9,3,sec,1,6,2,1.0,0.625,0.625,-0.7300469483568044,-1.0702852110247338,2.202020202020202,30.546503583991992,29.476218372967256
20,Michigan,9,3,big ten,2,7,2,0.9090909090909091,0.7777777777777778,0.7070707070707071,1.5201409869083573,2.2286024489556295,1.72751554001554,23.964157815661327,26.192760264616954
21,Arizona,9,3,big 12,3,7,3,0.8181818181818181,0.75,0.6136363636363635,4.176470588235292,6.122914033034654,1.4071969696969693,19.52068706671965,25.643601099754303
22,South Florida,9,3,american athletic,6,6,2,0.5454545454545454,0.7142857142857143,0.3896103896103896,10.625968992248065,15.578200129195155,0.4154889228418639,5.763677308252746,21.3418774374479
23,Georgia Tech,9,3,acc,4,6,2,0.7272727272727273,0.6470588235294117,0.4705882352941176,-3.1257346767422334,-4.582482819268412,1.2879106187929719,17.865942508941583,13.283459689673174
24,Washington,8,4,big ten,2,5,4,0.9090909090909091,0.6666666666666667,0.6060606060606061,8.324074074074076,12.203507455251525,0.06818181818181834,0.9458206384951672,13.149328093746693
