,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Ohio State,14,2,big ten,2,8,2,0.9090909090909091,0.7777777777777778,0.7070707070707071,16.64514010507881,27.629573344391734,6.22339466089466,65.0,92.62957334439173
2,Notre Dame,14,2,fbs independents,5,0,0,0.6363636363636364,0.6666666666666667,0.4242424242424243,12.157006920415228,20.179638755542943,5.4109742381801205,56.514706947919386,76.69434570346233
3,Oregon,13,1,big ten,2,10,1,0.9090909090909091,0.8888888888888888,0.808080808080808,8.0327868852459,13.333770277971404,4.9393939393939394,51.589305122817194,64.9230754007886
4,Texas,13,3,sec,1,7,2,1.0,1.0,1.0,10.75,17.844122162815815,4.432656395891689,46.2967048423601,64.14082700517592
5,Indiana,11,2,big ten,2,8,1,0.9090909090909091,0.8333333333333334,0.7575757575757576,21.085374588167888,35.0,2.3282828282828283,24.317658140714446,59.31765814071445
6,Penn State,13,3,big ten,2,8,2,0.9090909090909091,0.7222222222222222,0.6565656565656566,8.987028301886795,14.91773310693499,3.537878787878788,36.95123541772337,51.86896852465836
7,Georgia,11,3,sec,1,7,2,1.0,0.875,0.875,3.634920634920636,6.033671428991987,4.1236631016042775,43.06943657109246,49.10310800008445
8,Alabama,9,4,sec,1,5,3,1.0,0.9375,0.9375,12.241457858769929,20.319820417009517,1.8374458874458872,19.191131077458156,39.51095149446767
9,Ole Miss,10,3,sec,1,5,3,1.0,0.75,0.75,15.986515476555319,26.53631024385105,1.058174178762414,11.052058461236825,37.58836870508787
10,Miami,10,3,acc,4,6,2,0.7272727272727273,0.8235294117647058,0.5989304812834224,11.366293951232656,18.867119795746046,1.7107524828113059,17.867886811271134,36.73500660701718
11,Tennessee,10,3,sec,1,6,2,1.0,0.8125,0.8125,10.794761273209552,17.918422221170644,1.2925653594771243,13.500147900621014,31.418570121791657
12,Memphis,11,2,american athletic,6,6,2,0.5454545454545454,0.7857142857142857,0.42857142857142855,6.134615384615385,10.182960590229419,1.9598166539343007,20.469227720071434,30.652188310300854
13,Army,12,2,american athletic,6,9,1,0.5454545454545454,1.0,0.5454545454545454,11.023809523809526,18.298623613252985,1.102164502164502,11.511513658430548,29.810137271683534
14,SMU,11,3,acc,4,8,1,0.7272727272727273,1.0,0.7272727272727273,2.755381604696675,4.573708461337948,2.397653000594177,25.042192168512944,29.615900629850895
15,Boise State,12,2,mountain west,10,8,0,0.18181818181818177,1.0,0.18181818181818177,9.25287356321839,15.359014532014681,1.1139971139971139,11.635098905876387,26.994113437891066
16,Clemson,10,4,acc,4,8,1,0.7272727272727273,0.8823529411764706,0.6417112299465241,4.352733686067017,7.22518247780311,1.8321715049656224,19.136042997736737,26.36122547553985
17,Arizona State,11,3,big 12,3,8,2,0.8181818181818181,0.9375,0.7670454545454545,2.3019832661915096,3.8211042435980516,2.0343614718614713,21.247808129845662,25.068912373443712
18,Iowa State,11,3,big 12,3,7,3,0.8181818181818181,0.8125,0.6647727272727272,-0.08949096880131258,-0.14854770044273122,2.4014196587725998,25.081532881249018,24.932985180806288
19,South Carolina,9,4,sec,1,5,3,1.0,0.6875,0.6875,3.0788655788655763,5.110665442992183,1.4667473049825992,15.319384358337208,20.430049801329393
20,Illinois,10,3,big ten,2,6,3,0.9090909090909091,0.6111111111111112,0.5555555555555556,-1.9983277591973216,-3.3170608982756273,2.204545454545454,23.025288022607057,19.70822712433143
21,BYU,11,2,big 12,3,8,2,0.8181818181818181,1.0,0.8181818181818181,-3.6448243114909804,-6.050110723371731,2.337121212121212,24.409970292007827,18.3598595686361
22,Florida,8,5,sec,1,4,4,1.0,0.4375,0.4375,-2.3829431438127058,-3.955491029324493,1.6308250572956455,17.033087968902514,13.07759693957802
23,Navy,10,3,american athletic,6,7,2,0.5454545454545454,0.8571428571428572,0.4675324675324675,3.8081648081648094,6.321242609584085,0.624729437229437,6.524961959278312,12.846204568862396
24,Louisville,9,4,acc,4,5,3,0.7272727272727273,0.7647058823529411,0.5561497326203209,2.181110029211297,3.620464540631549,0.7837641117052883,8.185993342340925,11.806457882972474
