,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Duke,1,0,acc,1,1,0,1.0,0.6428571428571428,0.6428571428571428,344.75,3.198899787910922,0.4285714285714286,65.0,68.19889978791093
2,Houston,1,0,big 12,3,1,0,0.8181818181818181,0.5714285714285714,0.46753246753246747,344.0,3.1919406150583245,0.40909090909090906,62.04545454545453,65.23739516051286
3,Arkansas,1,0,sec,2,1,0,0.9090909090909091,0.7142857142857143,0.6493506493506493,170.3846153846154,1.5809813198466434,0.38961038961038963,59.090909090909086,60.671890410755736
4,Boston College,1,0,acc,1,1,0,1.0,0.7142857142857143,0.7142857142857143,572.6470588235294,5.313533154513131,0.3571428571428571,54.16666666666666,59.48019982117978
5,Illinois,1,0,big ten,4,1,0,0.7272727272727273,0.5714285714285714,0.41558441558441556,268.11111111111114,2.4877754212324734,0.36363636363636365,55.15151515151515,57.639290572747626
6,UCF,1,0,big 12,3,1,0,0.8181818181818181,0.6428571428571428,0.5259740259740259,415.5,3.8553817603393425,0.35064935064935066,53.18181818181818,57.037199942157514
7,Ole Miss,1,0,sec,2,1,0,0.9090909090909091,0.6428571428571428,0.5844155844155844,337.84210526315786,3.13480214321594,0.3246753246753246,49.24242424242423,52.37722638564017
8,Clemson,1,0,acc,1,0,0,1.0,0.5,0.5,302.0,2.8022269353128317,0.3181818181818182,48.25757575757575,51.05980269288859
9,Michigan State,1,0,big ten,4,1,0,0.7272727272727273,0.7142857142857143,0.5194805194805195,266.0,2.468186638388123,0.31168831168831174,47.27272727272727,49.740913911115406
10,Texas,1,0,big 12,3,1,0,0.8181818181818181,0.7857142857142857,0.6428571428571428,308.6060606060606,2.8635238921559174,0.29220779220779214,44.318181818181806,47.181705710337724
11,NC State,1,0,acc,1,1,0,1.0,0.7857142857142857,0.7857142857142857,385.0,3.5723753976670203,0.2857142857142857,43.33333333333333,46.90570873100036
12,Iowa,1,0,big ten,4,1,0,0.7272727272727273,0.6428571428571428,0.4675324675324675,473.0,4.388918345705196,0.2597402597402597,39.39393939393939,43.782857739644584
13,Georgia,1,0,sec,2,1,0,0.9090909090909091,0.7857142857142857,0.7142857142857143,428.3333333333333,3.9744609402615763,0.2597402597402597,39.39393939393939,43.36840033420096
14,South Carolina,1,0,sec,2,0,0,0.9090909090909091,0.5,0.45454545454545453,224.10526315789474,2.0794496846570296,0.2424242424242424,36.76767676767676,38.84712645233379
15,Oklahoma State,1,0,big 12,3,1,0,0.8181818181818181,0.7142857142857143,0.5844155844155844,341.88888888888886,3.172351832213974,0.23376623376623373,35.454545454545446,38.62689728675942
16,Florida State,1,0,acc,1,1,0,1.0,0.8571428571428572,0.8571428571428572,593.0833333333333,5.503159243548956,0.2142857142857143,32.5,38.00315924354896
17,Army,1,0,fbs independents,5,0,0,0.6363636363636364,1.0,0.6363636363636364,291.5652173913044,2.7054036608419016,0.2272727272727273,34.46969696969697,37.17510063053887
18,New Mexico State,1,0,conference usa,6,1,0,0.5454545454545454,0.7777777777777778,0.4242424242424242,876.3846153846154,8.131882698425645,0.18181818181818182,27.575757575757574,35.70764027418322
19,Indiana,1,0,big ten,4,1,0,0.7272727272727273,0.7857142857142857,0.5714285714285714,282.5,2.621288441145281,0.20779220779220778,31.515151515151512,34.13643995629679
20,Alabama,1,0,sec,2,1,0,0.9090909090909091,0.8571428571428572,0.7792207792207793,227.66666666666666,2.1124955814775537,0.19480519480519481,29.545454545454543,31.6579501269321
21,Fresno State,1,0,mountain west,7,1,0,0.4545454545454546,0.6666666666666667,0.3030303030303031,288.0810810810811,2.673074718408759,0.1893939393939394,28.72474747474747,31.397822193156234
22,Texas Tech,1,0,big 12,3,1,0,0.8181818181818181,0.9285714285714286,0.7597402597402597,281.0,2.6073700954400847,0.17532467532467533,26.59090909090909,29.198279186349176
23,Stanford,1,0,pac-12,9,1,0,0.2727272727272727,0.5833333333333333,0.15909090909090906,687.0,6.374602332979852,0.13636363636363635,20.681818181818176,27.05642051479803
24,Utah State,1,0,mountain west,7,1,0,0.4545454545454546,0.75,0.34090909090909094,392.5625,3.642547057264051,0.15151515151515155,22.979797979797983,26.622345037062033
