,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Michigan,15,0,big ten,2,10,0,0.9090909090909091,1.0,0.9090909090909091,16.635687732342006,24.39750717354473,6.452380952380953,65.0,89.39750717354474
2,Georgia,13,1,sec,1,8,1,1.0,0.9285714285714286,0.9285714285714286,16.68581596339603,24.47102405462684,5.142857142857143,51.80811808118081,76.27914213580766
3,Alabama,12,2,sec,1,9,0,1.0,1.0,1.0,5.155462184873949,7.560879217146326,5.117604617604618,51.55372917365537,59.11460839080169
4,Oregon,12,2,pac-12,5,8,2,0.6363636363636364,0.9166666666666666,0.5833333333333333,23.865105008077546,35.0,2.2651515151515156,22.81868500503187,57.81868500503187
5,Washington,14,1,pac-12,5,10,0,0.6363636363636364,1.0,0.6363636363636364,3.444444444444442,5.051540963878073,5.075757575757575,51.1321704126132,56.183711376491274
6,Florida State,13,1,acc,4,9,0,0.7272727272727273,1.0,0.7272727272727273,6.219008264462808,9.120650807215211,4.337662337662338,43.696746058369676,52.81739686558489
7,Penn State,10,3,big ten,2,7,2,0.9090909090909091,0.8571428571428572,0.7792207792207793,14.07512657194186,20.642248582238643,3.1201298701298694,31.431566588393146,52.07381517063179
8,Texas,12,2,big 12,3,9,1,0.8181818181818181,1.0,0.8181818181818181,4.010265183917877,5.8813603120379625,4.393939393939393,44.26366990942635,50.14503022146432
9,LSU,10,3,sec,1,6,2,1.0,0.8571428571428572,0.8571428571428572,13.345634095634097,19.572392126039105,2.8863636363636362,29.076652130157658,48.64904425619676
10,Ohio State,11,2,big ten,2,8,1,0.9090909090909091,0.9285714285714286,0.8441558441558441,9.708002325130787,14.237527187270839,3.054112554112554,30.766521301576645,45.00404848884748
11,Ole Miss,11,2,sec,1,6,2,1.0,0.7857142857142857,0.7857142857142857,4.5226045883940635,6.632745195976129,3.792207792207792,38.20194565582019,44.834690851796324
12,Missouri,11,2,sec,1,6,2,1.0,0.7142857142857143,0.7142857142857143,1.9470812875068209,2.8555434824055017,3.6176046176046173,36.44302806664429,39.2985715490498
13,Oklahoma,10,3,big 12,3,7,2,0.8181818181818181,0.9285714285714286,0.7597402597402597,9.619926199261993,14.108356818887193,2.0692640692640687,20.84535390808453,34.95371072697172
14,Kansas State,9,4,big 12,3,6,3,0.8181818181818181,0.7857142857142857,0.6428571428571428,11.482285349505268,16.83964881347312,1.74025974025974,17.531029855753097,34.370678669226216
15,Liberty,13,1,conference usa,8,9,0,0.36363636363636365,1.0,0.36363636363636365,8.647654584221751,12.682446205257353,2.053751803751804,20.689086436318906,33.371532641576266
16,Notre Dame,10,3,fbs independents,9,0,0,0.2727272727272727,0.5,0.13636363636363635,13.262052289557198,19.44981302103616,1.3755411255411252,13.856927205635687,33.30674022667185
17,James Madison,11,2,sun belt,6,7,1,0.5454545454545454,0.9285714285714286,0.5064935064935064,6.64281993401631,9.742203003585267,1.5941558441558437,16.059208319355914,25.80141132294118
18,Arizona,10,3,pac-12,5,7,2,0.6363636363636364,0.8333333333333334,0.5303030303030303,5.376068376068375,7.8844150528022565,0.7409812409812411,7.464497372246449,15.348912425048706
19,Tennessee,9,4,sec,1,4,4,1.0,0.6428571428571428,0.6428571428571428,-1.0182529335071724,-1.4933457305420808,1.603896103896104,16.15732975511573,14.663984024573647
20,Kansas,9,4,big 12,3,5,4,0.8181818181818181,0.5714285714285714,0.46753246753246747,1.285908781484003,1.8858834828804145,1.241341991341991,12.505031868500497,14.390915351380912
21,Troy,11,3,sun belt,6,8,1,0.5454545454545454,1.0,0.5454545454545454,2.7676419965576606,4.058958460343321,0.7846320346320343,7.9042267695404185,11.963185229883742
22,Louisville,10,4,acc,4,7,2,0.7272727272727273,0.9285714285714286,0.6753246753246753,2.496677740863789,3.661568675296259,0.7424242424242427,7.479033881247904,11.140602556544165
23,SMU,11,3,american athletic,10,9,0,0.18181818181818177,1.0,0.18181818181818177,10.608328940432262,15.557924961547805,-0.8138528138528142,-8.198591076819861,7.359333884727942
24,Oklahoma State,10,4,big 12,3,7,3,0.8181818181818181,0.8571428571428572,0.7012987012987013,-8.765700483091788,-12.855569535703745,1.6980519480519478,17.105836967460576,4.250267431756832
