,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Indiana,10,0,big ten,2,7,0,0.9090909090909091,0.9444444444444444,0.8585858585858586,24.57191011235955,35.0,3.3365800865800863,65.0,100.0
2,Ohio State,9,0,big ten,2,6,0,0.9090909090909091,0.8888888888888888,0.808080808080808,22.994903160040778,32.75372597902374,2.8875291375291376,56.25202724618878,89.00575322521253
3,Texas Tech,9,1,big 12,3,6,1,0.8181818181818181,0.9375,0.7670454545454545,18.87363420427554,26.88342884737222,2.4847027972027966,48.404557249432365,75.28798609680459
4,Texas A&M,9,0,sec,1,6,0,1.0,0.875,0.875,9.235294117647062,13.154666960752937,2.8709415584415585,55.928884203697706,69.08355116445064
5,Georgia,8,1,sec,1,6,1,1.0,1.0,1.0,7.630490956072351,10.868800278094733,2.8011363636363638,54.56900746026598,65.43780773836072
6,Utah,7,2,big 12,3,4,2,0.8181818181818181,0.6875,0.5625,19.01935081148564,27.090986226063272,1.8156565656565653,35.3708509028003,62.46183712886357
7,Alabama,8,1,sec,1,6,0,1.0,0.9375,0.9375,6.636534839924671,9.453018439967694,2.720784525931585,53.00367130309796,62.45668974306567
8,Oregon,8,1,big ten,2,5,1,0.9090909090909091,1.0,0.9090909090909091,16.908045977011497,24.08366327604866,1.7178030303030303,33.46456373662018,57.54822701266884
9,Ole Miss,9,1,sec,1,5,1,1.0,0.8125,0.8125,9.799999999999997,13.959028762174764,1.984577922077922,38.66161206616931,52.62064082834408
10,Notre Dame,7,2,fbs independents,5,0,0,0.6363636363636364,1.0,0.6363636363636364,13.591954022988505,19.360252769495265,1.5194539937186993,29.600521201020136,48.960773970515405
11,Vanderbilt,8,2,sec,1,4,2,1.0,0.6875,0.6875,12.191906005221934,17.366037407410637,1.4046504965622613,27.36403140562096,44.7300688130316
12,BYU,8,1,big 12,3,5,1,0.8181818181818181,0.875,0.7159090909090908,2.5555555555555554,3.640109541156685,2.066415202444614,40.255886168934,43.89599571009069
13,North Texas,8,1,american athletic,6,4,1,0.5454545454545454,0.8571428571428572,0.4675324675324675,15.833333333333334,22.552852591949033,1.0034965034965035,19.54914044761596,42.10199303956499
14,USC,7,2,big ten,2,5,1,0.9090909090909091,0.8333333333333334,0.7575757575757576,8.73657927590512,12.444302183201998,1.2694805194805197,24.7307817061304,37.1750838893324
15,Miami,7,2,acc,4,3,2,0.7272727272727273,0.5882352941176471,0.4278074866310161,12.416666666666668,17.686184401054767,0.8944805194805194,17.425397340253003,35.111581741307766
16,Georgia Tech,8,1,acc,4,5,1,0.7272727272727273,0.8823529411764706,0.6417112299465241,1.6666666666666679,2.3739844833630577,1.6423796791443848,31.995239548949645,34.3692240323127
17,James Madison,8,1,sun belt,8,6,0,0.36363636363636365,0.9285714285714286,0.33766233766233766,14.187078452254172,20.207942465943454,0.6394194041252863,12.45654538169468,32.664487847638135
18,Oklahoma,7,2,sec,1,3,2,1.0,0.625,0.625,1.0128205128205128,1.4426521091206261,1.4872280497280497,28.972726781273654,30.41537889039428
19,Michigan,7,2,big ten,2,5,1,0.9090909090909091,0.7777777777777778,0.7070707070707071,4.379885814668424,6.238668577754877,1.211635586635587,23.603903124662136,29.842571702417015
20,Texas,7,2,sec,1,4,1,1.0,0.75,0.75,2.807017543859649,3.9982896561904093,1.323232323232323,25.777921937506758,29.776211593697166
21,Nebraska,7,3,big ten,2,4,3,0.9090909090909091,0.6111111111111112,0.5555555555555556,3.8230769230769237,5.445555176452795,0.9305069930069927,18.127229970807647,23.572785147260443
22,South Florida,7,2,american athletic,6,4,1,0.5454545454545454,0.7857142857142857,0.42857142857142855,7.259259259259258,10.340021305314641,0.5041061879297175,9.820505237450156,20.1605265427648
23,Cincinnati,7,2,big 12,3,5,1,0.8181818181818181,0.8125,0.6647727272727272,7.638888888888888,10.880762215414006,0.4244366744366743,8.268461455292464,19.149223670706466
24,Illinois,6,3,big ten,2,3,3,0.9090909090909091,0.5,0.45454545454545453,0.2818791946308723,0.4015061005419394,0.9360574066456416,18.235357717527485,18.636863818069425
