,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Indiana,6,0,big ten,2,3,0,0.9090909090909091,0.9444444444444444,0.8585858585858586,25.270136307311027,32.65150384267195,2.3297258297258296,65.0,97.65150384267196
2,Ohio State,6,0,big ten,2,3,0,0.9090909090909091,0.8888888888888888,0.808080808080808,24.84389140271493,32.100753464000185,2.0925116550116547,58.381658408175895,90.48241187217607
3,Texas Tech,6,0,big 12,3,3,0,0.8181818181818181,0.9375,0.7670454545454545,27.087719298245617,35.0,1.6634615384615383,46.41104056983586,81.41104056983586
4,Miami,5,0,acc,4,1,0,0.7272727272727273,0.5882352941176471,0.4278074866310161,17.8,22.999352331606215,1.5254965622612682,42.56177927968958,65.56113161129579
5,Utah,5,1,big 12,3,2,1,0.8181818181818181,0.75,0.6136363636363635,20.613924050632914,26.635219223453795,1.318813131313131,36.79525394859088,63.430473172044685
6,Texas A&M,6,0,sec,1,3,0,1.0,0.8125,0.8125,7.5673076923077,9.777706506576335,1.8852813852813852,52.59987612263859,62.37758262921492
7,Alabama,5,1,sec,1,3,0,1.0,0.875,0.875,10.874003189792663,14.050282618935467,1.4534366777013834,40.551288415644976,54.601571034580445
8,Ole Miss,6,0,sec,1,3,0,1.0,0.9375,0.9375,10.296622613803239,13.304250074182292,1.4439935064935066,40.28782130690617,53.59207138108846
9,Georgia Tech,6,0,acc,4,3,0,0.7272727272727273,0.9411764705882353,0.6844919786096256,4.939393939393936,6.38218323127649,1.639992360580596,45.756243965532946,52.13842719680943
10,Memphis,6,0,american athletic,6,2,0,0.5454545454545454,0.8571428571428572,0.4675324675324675,17.043209876543205,22.021504989445397,0.9667207792207791,26.971779188603282,48.99328417804868
11,BYU,6,0,big 12,3,3,0,0.8181818181818181,0.875,0.7159090909090908,10.722222222222221,13.854166666666664,1.2108957219251337,33.78432814748693,47.638494814153596
12,Georgia,5,1,sec,1,3,1,1.0,1.0,1.0,10.003454231433505,12.925447663024508,1.1761363636363638,32.814532362960676,45.73998002598518
13,Vanderbilt,5,1,sec,1,1,1,1.0,0.5625,0.5625,20.445945945945937,26.418174975493617,0.6925292844410491,19.3217600604813,45.73993503597491
14,LSU,5,1,sec,1,2,1,1.0,0.6875,0.6875,1.7204301075268802,2.222965067691791,1.5568181818181819,43.43566119541654,45.65862626310833
15,Missouri,5,1,sec,1,1,1,1.0,0.625,0.625,18.9,24.42066062176165,0.7412587412587412,20.68132548776711,45.10198610952877
16,Oregon,5,1,big ten,2,2,1,0.9090909090909091,1.0,0.9090909090909091,18.168642951251645,23.475675315898336,0.6622474747474747,18.47688912976154,41.95256444565987
17,Nebraska,5,1,big ten,2,2,1,0.9090909090909091,0.7777777777777778,0.7070707070707071,14.760162601626014,19.071583154303042,0.7168317793317793,19.999806441622795,39.07138959592583
18,Illinois,5,2,big ten,2,2,2,0.9090909090909091,0.38888888888888884,0.3535353535353535,0.31932773109243406,0.41260286498018517,1.348781937017231,37.631391980762565,38.04399484574275
19,Cincinnati,5,1,big 12,3,3,0,0.8181818181818181,0.8125,0.6647727272727272,10.750000000000004,13.890058290155443,0.7533993783993783,21.0200526478786,34.910110938034045
20,Tennessee,5,1,sec,1,2,1,1.0,0.75,0.75,9.6320645905421,12.445575685318321,0.7721065699006875,21.54198850490955,33.98756419022787
21,Washington,5,1,big ten,2,2,1,0.9090909090909091,0.7222222222222222,0.6565656565656566,11.858156028368796,15.321904971888436,0.5934343434343433,16.556983586249608,31.878888558138048
22,Navy,6,0,american athletic,6,4,0,0.5454545454545454,0.9285714285714286,0.5064935064935064,11.680365296803654,15.092181843991765,0.5833333333333333,16.275162589036853,31.36734443302862
23,Mississippi State,4,2,sec,1,0,2,1.0,0.25,0.25,8.382838283828384,10.83145231621608,0.7203421578421578,20.097746980489315,30.929199296705395
24,Tulane,5,1,american athletic,6,2,0,0.5454545454545454,0.7142857142857143,0.3896103896103896,-9.76857749469214,-12.621963796574365,1.501289152024446,41.88638578689451,29.264421990320145
