,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Indiana,11,0,big ten,2,8,0,0.9090909090909091,0.9444444444444444,0.8585858585858586,24.010695187165773,35.0,3.567821067821068,65.0,100.0
2,Ohio State,10,0,big ten,2,7,0,0.9090909090909091,0.8888888888888888,0.808080808080808,22.933333333333334,33.42954714179659,3.1261655011655014,56.95374115267948,90.38328829447607
3,Texas Tech,10,1,big 12,3,7,1,0.8181818181818181,0.9375,0.7670454545454545,20.18860244233378,29.42859754678722,3.0078671328671325,54.798533872598576,84.2271314193858
4,Georgia,9,1,sec,1,7,1,1.0,1.0,1.0,9.39166666666667,13.690079806978476,3.3011363636363638,60.14143073811931,73.83151054509779
5,Oregon,9,1,big ten,2,6,1,0.9090909090909091,1.0,0.9090909090909091,18.07692307692308,26.35043686825425,2.2632575757575757,41.23293731041456,67.5833741786688
6,Texas A&M,10,0,sec,1,7,0,1.0,0.9375,0.9375,7.796226415094342,11.364432491490529,3.0349025974025974,55.29107684529828,66.65550933678881
7,Utah,8,2,big 12,3,5,2,0.8181818181818181,0.8125,0.6647727272727272,19.082238442822387,27.815868732354684,1.9823232323232323,36.114762386248735,63.93063111860342
8,Notre Dame,8,2,fbs independents,5,0,0,0.6363636363636364,1.0,0.6363636363636364,13.345454545454544,19.45345211581292,2.2236652236652232,40.51162790697674,59.96508002278965
9,Ole Miss,10,1,sec,1,6,1,1.0,0.875,0.875,9.022449433207381,13.151877848628578,2.5064935064935066,45.664307381193126,58.816185229821706
10,Alabama,8,2,sec,1,6,1,1.0,0.8125,0.8125,5.388607594936712,7.854885681260754,2.43708619811561,44.39981710581098,52.254702787071736
11,BYU,9,1,big 12,3,6,1,0.8181818181818181,0.875,0.7159090909090908,3.0765395894428167,4.484621740067536,2.522822765469824,45.96180039255337,50.44642213262092
12,USC,8,2,big ten,2,6,1,0.9090909090909091,0.8333333333333334,0.7575757575757576,7.330366492146597,10.68535605592416,1.9260461760461762,35.08948432760364,45.7748403835278
13,North Texas,9,1,american athletic,6,5,1,0.5454545454545454,0.8571428571428572,0.4675324675324675,16.584988962472405,24.17566876600933,1.1038961038961037,20.11122345803842,44.28689222404775
14,Vanderbilt,8,2,sec,1,4,2,1.0,0.75,0.75,12.191906005221934,17.771943163513935,1.2796504965622613,23.313187711889608,41.08513087540354
15,James Madison,9,1,sun belt,8,7,0,0.36363636363636365,0.9285714285714286,0.33766233766233766,16.526415094339622,24.090286590746736,0.755729564553094,13.768185332778208,37.85847192352494
16,Oklahoma,8,2,sec,1,4,2,1.0,0.6875,0.6875,-1.8710247349823312,-2.727362336405202,2.2092560217560218,40.249115267947424,37.521752931542224
17,Miami,8,2,acc,4,4,2,0.7272727272727273,0.7058823529411764,0.5133689839572192,12.48160237388724,18.194228850131847,0.9679621848739495,17.63472461785523,35.82895346798708
18,Michigan,8,2,big ten,2,6,1,0.9090909090909091,0.7777777777777778,0.7070707070707071,3.4238267148014456,4.990856536386517,1.6923562548562547,30.832027300303338,35.822883836689854
19,Georgia Tech,9,1,acc,4,6,1,0.7272727272727273,0.9411764705882353,0.6844919786096256,0.4888888888888907,0.7126453848057439,1.5995989304812834,29.142137036816752,29.854782421622495
20,Illinois,7,3,big ten,2,4,3,0.9090909090909091,0.5555555555555556,0.5050505050505051,1.3913043478260763,2.0280817275103944,1.1978609625668448,21.82311306726937,23.85119479477977
21,Texas,7,3,sec,1,4,2,1.0,0.625,0.625,-1.1884057971014474,-1.732319808915139,1.370580808080808,24.96979271991911,23.23747291100397
22,Tulane,8,2,american athletic,6,5,1,0.5454545454545454,0.7142857142857143,0.3896103896103896,-5.800000000000001,-8.454565701559023,1.6717065614124436,30.455822875156127,22.001257173597104
23,Missouri,7,3,sec,1,3,3,1.0,0.5625,0.5625,7.120343839541547,10.37920944984397,0.6092657342657342,11.099848331648127,21.4790577814921
24,Virginia,9,2,acc,4,6,2,0.7272727272727273,0.8823529411764706,0.6417112299465241,1.3156089193825071,1.9177417321511159,0.8579067990832696,15.629691310295604,17.54743304244672
