,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Indiana,16,0,big ten,1,11,0,1.0,0.9444444444444444,0.9444444444444444,22.380067567567565,35.0,7.456073338426278,65.0,100.0
2,Ohio State,12,2,big ten,1,9,1,1.0,0.8888888888888888,0.8888888888888888,17.733211233211236,27.73282034509298,4.134186891539834,36.040706113388,63.77352645848098
3,Oregon,13,2,big ten,1,8,2,1.0,1.0,1.0,10.563417569193742,16.520040156517048,5.246753246753247,45.73975409836067,62.25979425487772
4,Texas Tech,12,2,big 12,3,9,1,0.8181818181818181,0.9375,0.7670454545454545,17.588509316770185,27.506522231374316,3.684003496503496,32.116130891393446,59.62265312276776
5,Miami,13,3,acc,4,6,2,0.7272727272727273,0.8235294117647058,0.5989304812834224,8.674242424242431,13.565574989078662,4.315189712248536,37.61863900273225,51.184213991810914
6,Utah,11,2,big 12,3,7,2,0.8181818181818181,0.8125,0.6647727272727272,15.627990259275162,24.440482917365944,2.871212121212121,25.030438866120225,49.47092178348617
7,Georgia,12,2,sec,2,8,2,0.9090909090909091,1.0,0.9090909090909091,7.86684696150174,12.302895995344258,4.214094728800611,36.737320696721326,49.040216692065584
8,Notre Dame,10,2,fbs independents,5,0,0,0.6363636363636364,1.0,0.6363636363636364,16.75,26.195184542229608,2.5705160852219677,22.40905339253188,48.604237934761485
9,Ole Miss,13,2,sec,2,8,1,0.9090909090909091,0.9375,0.8522727272727273,6.864981949458485,10.736087704187474,3.4917876241405654,30.44044569672132,41.176533400908795
10,North Texas,12,2,american athletic,6,7,2,0.5454545454545454,0.7857142857142857,0.42857142857142855,14.949852841295002,23.37994949593422,1.5205627705627702,13.25584870218579,36.63579819812001
11,BYU,12,2,big 12,3,8,2,0.8181818181818181,0.875,0.7159090909090908,-0.38961038961038774,-0.6093084212187513,3.7313311688311686,32.52872054303279,31.91941212181404
12,Vanderbilt,10,3,sec,2,6,2,0.9090909090909091,0.75,0.6818181818181818,11.346153846153847,17.74415485638975,1.5697203123673713,13.684390653460841,31.428545509850593
13,James Madison,12,2,sun belt,8,9,0,0.36363636363636365,0.9285714285714286,0.33766233766233766,11.37420864299477,17.788029517914687,1.4207410236822005,12.385630122950825,30.173659640865512
14,Texas A&M,11,2,sec,2,7,1,0.9090909090909091,0.8125,0.7386363636363636,6.82162256877519,10.668278332328626,2.1784759358288763,18.991355020491802,29.659633352820432
15,Alabama,11,4,sec,2,8,2,0.9090909090909091,0.875,0.7954545454545454,1.8735891647855514,2.9300903837539916,2.830245734657498,24.67330515710382,27.60339554085781
16,USC,9,4,big ten,1,7,2,1.0,0.8333333333333334,0.8333333333333334,4.0132340777502105,6.276263121064561,1.96708152958153,17.148476633652102,23.42473975471666
17,Washington,9,4,big ten,1,5,4,1.0,0.6666666666666667,0.6666666666666667,9.089946171210283,14.215690593061897,1.0075757575757578,8.78376878415301,22.999459377214908
18,Texas,10,3,sec,2,6,2,0.9090909090909091,0.6875,0.625,-0.38111888111888526,-0.5960286222947622,2.5037878787878785,21.827335211748633,21.231306589453876
19,Oklahoma,10,3,sec,2,6,3,0.9090909090909091,0.625,0.5681818181818181,-3.230092488157002,-5.051514556163717,2.8830475080475075,25.13361651867031,20.08210196250659
20,Navy,11,2,american athletic,6,8,1,0.5454545454545454,0.9285714285714286,0.5064935064935064,1.7391386119992491,2.7198242916917836,1.6893939393939394,14.7276724726776,17.447496764369383
21,Iowa,9,4,big ten,1,6,3,1.0,0.7222222222222222,0.7222222222222222,-0.4084393296991742,-0.6387548427328017,2.033508158508158,17.72756574453552,17.088810901802717
22,Arizona,9,4,big 12,3,7,3,0.8181818181818181,0.75,0.6136363636363635,3.290806754221391,5.146465087739998,0.9122103386809264,7.952399248633877,13.098864336373875
23,Michigan,9,4,big ten,1,7,2,1.0,0.7777777777777778,0.7777777777777778,-0.21400945423291873,-0.3346875908903371,1.523795648795649,13.284032046903464,12.94934445601313
24,TCU,9,4,big 12,3,5,4,0.8181818181818181,0.5625,0.4602272727272727,-0.5249662618083688,-0.8209903347172921,1.4469696969696968,12.61428449453552,11.793294159818227
