,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Indiana,9,0,big ten,2,6,0,0.9090909090909091,0.9444444444444444,0.8585858585858586,27.925571504518867,35.0,3.212842712842713,65.0,100.0
2,Ohio State,8,0,big ten,2,5,0,0.9090909090909091,0.8888888888888888,0.808080808080808,23.947952218430036,30.014724228989145,2.6886169386169385,54.39422860992589,84.40895283891503
3,Texas Tech,8,1,big 12,3,5,1,0.8181818181818181,0.875,0.7159090909090908,20.734126984126984,25.98673564575084,1.9851398601398598,40.161969458791816,66.14870510454266
4,Texas A&M,8,0,sec,1,5,0,1.0,0.875,0.875,8.130794701986758,10.190581579449024,2.5349025974025974,51.28438693015944,61.474968509608466
5,Utah,7,2,big 12,3,4,2,0.8181818181818181,0.75,0.6136363636363635,19.01935081148564,23.83755255623967,1.8276515151515151,36.97577475858971,60.81332731482938
6,Georgia,7,1,sec,1,5,1,1.0,1.0,1.0,7.048076923076921,8.833577220354272,2.4886363636363638,50.34836065573771,59.181937876091986
7,Alabama,7,1,sec,1,5,0,1.0,0.9375,0.9375,7.499999999999998,9.399986673773986,2.232779475426534,45.17204198095137,54.57202865472536
8,BYU,8,0,big 12,3,5,0,0.8181818181818181,0.9375,0.7670454545454545,6.870689655172413,8.611252159767664,2.149780366692131,43.492861719131845,52.104113878899504
9,Oregon,7,1,big ten,2,4,1,0.9090909090909091,1.0,0.9090909090909091,20.609848484848488,25.830973480810243,1.202651515151515,24.33120929710307,50.16218277791331
10,Ole Miss,8,1,sec,1,5,1,1.0,0.8125,0.8125,5.019768234492158,6.291433934621369,1.8660714285714284,37.753059735010105,44.04449366963147
11,Vanderbilt,7,2,sec,1,3,2,1.0,0.6875,0.6875,13.228796844181458,16.580068539382548,1.2599312452253628,25.49005297155916,42.0701215109417
12,North Texas,8,1,american athletic,6,4,1,0.5454545454545454,0.8571428571428572,0.4675324675324675,15.833333333333334,19.844416311300645,0.9860139860139858,19.94834942735234,39.79276573865299
13,Georgia Tech,8,1,acc,4,5,1,0.7272727272727273,0.8235294117647058,0.5989304812834224,1.6666666666666679,2.0888859275053324,1.6851604278074865,34.092994148029746,36.18188007553508
14,Notre Dame,6,2,fbs independents,5,0,0,0.6363636363636364,1.0,0.6363636363636364,10.231605351170566,12.823593860309062,1.0052361853832443,20.33723960053368,33.160833460842746
15,Oklahoma,7,2,sec,1,3,2,1.0,0.625,0.625,1.0128205128205128,1.269399909791701,1.572261072261072,31.808892881203676,33.07829279099538
16,Miami,6,2,acc,4,2,2,0.7272727272727273,0.5294117647058824,0.3850267379679145,12.392441860465118,15.53183844585214,0.8127387318563789,16.442764956869787,31.974603402721925
17,Texas,7,2,sec,1,4,1,1.0,0.75,0.75,2.807017543859649,3.5181236673773992,1.3213383838383836,26.732399505951037,30.250523173328435
18,Louisville,7,1,acc,4,4,1,0.7272727272727273,0.7647058823529411,0.5561497326203209,1.0138888888888893,1.2707389392324102,1.3693365458071338,27.703464947622876,28.97420388685529
19,Virginia,8,1,acc,4,5,1,0.7272727272727273,0.8823529411764706,0.6417112299465241,3.8150406504065053,4.7815108364969605,1.121466768525592,22.688735948005966,27.470246784502926
20,Missouri,6,2,sec,1,2,2,1.0,0.5,0.5,12.161219081272087,15.242039640107143,0.5979020979020978,12.096339546373228,27.33837918648037
21,Michigan,7,2,big ten,2,5,1,0.9090909090909091,0.8333333333333334,0.7575757575757576,4.379885814668424,5.489449105404656,0.9859168609168611,19.94638445991467,25.43583356531932
22,James Madison,7,1,sun belt,8,5,0,0.36363636363636365,0.9285714285714286,0.33766233766233766,14.33273381294964,17.963667578730195,0.3580977845683727,7.244785405741005,25.2084529844712
23,Washington,6,2,big ten,2,3,2,0.9090909090909091,0.6111111111111112,0.5555555555555556,8.491197183098594,10.642285382068534,0.6792929292929293,13.742982259151132,24.38526764121967
24,USC,6,2,big ten,2,4,1,0.9090909090909091,0.7222222222222222,0.6565656565656566,7.348270440251575,9.20981922848695,0.6147186147186148,12.436559622726254,21.646378851213203
