,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Indiana,5,0,big ten,2,2,0,0.9090909090909091,0.9444444444444444,0.8585858585858586,30.93305439330544,35.0,1.5591630591630592,65.0,100.0
2,Ohio State,5,0,big ten,2,2,0,0.9090909090909091,0.8888888888888888,0.808080808080808,27.719786096256684,31.36426493915693,1.277534965034965,53.25919713095789,84.62346207011481
3,Miami,5,0,acc,4,1,0,0.7272727272727273,0.7058823529411764,0.5133689839572192,17.8,20.14026782091167,1.5100744843391902,62.95354479135476,83.09381261226643
4,Missouri,5,0,sec,1,1,0,1.0,0.75,0.75,23.962831858407082,27.113362436842316,1.1922452547452547,49.7035515964831,76.81691403332542
5,Oregon,5,0,big ten,2,2,0,0.9090909090909091,1.0,0.9090909090909091,27.362231759656655,30.959700888614627,0.9463383838383836,39.45193197593706,70.41163286455168
6,Texas Tech,5,0,big 12,3,2,0,0.8181818181818181,0.9375,0.7670454545454545,28.769547325102877,32.55204428168343,0.8662587412587411,36.1134891254049,68.66553340708832
7,Oklahoma,5,0,sec,1,1,0,1.0,0.6875,0.6875,15.949112426035505,18.046033470010414,1.208250083250083,50.370777417862094,68.41681088787251
8,Texas A&M,5,0,sec,1,2,0,1.0,0.8125,0.8125,6.84137931034483,7.7408545828533075,1.4077380952380953,58.68723970384082,66.42809428669413
9,Illinois,5,1,big ten,2,2,1,0.9090909090909091,0.7222222222222222,0.6565656565656566,4.824324324324323,5.458605839709585,1.3845696786873258,57.72137082505376,63.17997666476335
10,Ole Miss,5,0,sec,1,3,0,1.0,0.9375,0.9375,13.379310344827585,15.138364809209083,1.1371753246753247,47.40773947246645,62.54610428167553
11,Georgia Tech,5,0,acc,4,2,0,0.7272727272727273,0.8235294117647058,0.5989304812834224,5.12972972972973,5.804164640766833,1.3551375095492741,56.49437215885891,62.29853679962574
12,Vanderbilt,5,1,sec,1,1,1,1.0,0.625,0.625,20.445945945945937,23.134091415912046,0.9044435956200663,37.70537877344367,60.839470189355715
13,North Texas,5,0,american athletic,6,1,0,0.5454545454545454,0.7857142857142857,0.42857142857142855,19.3125,21.851624847829026,0.9280719280719281,38.69042110134197,60.542045949171
14,Alabama,4,1,sec,1,2,0,1.0,0.875,0.875,15.030769230769227,17.006950441685998,1.0193638061285122,42.49629120505214,59.50324164673814
15,LSU,4,1,sec,1,1,1,1.0,0.5,0.5,2.6888888888888953,3.042412492297526,1.253787878787879,52.2692040721888,55.31161656448633
16,Iowa State,5,1,big 12,3,2,1,0.8181818181818181,0.625,0.5113636363636364,5.3191489361702144,6.0184878738081755,1.1704545454545454,48.7951180009255,54.813605874733675
17,Memphis,6,0,american athletic,6,2,0,0.5454545454545454,0.8571428571428572,0.4675324675324675,17.043209876543205,19.28397817087568,0.8344155844155845,34.78597871355854,54.06995688443422
18,Georgia,4,1,sec,1,2,1,1.0,1.0,1.0,11.931791907514452,13.500532842737506,0.8636363636363636,36.00416473854697,49.504697581284475
19,BYU,5,0,big 12,3,2,0,0.8181818181818181,0.875,0.7159090909090908,13.081250000000004,14.801116765859602,0.7997039724980901,33.33888518387457,48.14000194973417
20,Nebraska,4,1,big ten,2,1,1,0.9090909090909091,0.6666666666666667,0.6060606060606061,18.273584905660375,20.676117643155557,0.6158216783216782,25.673010180472,46.349127823627555
21,Cincinnati,4,1,big 12,3,2,0,0.8181818181818181,0.8125,0.6647727272727272,13.042857142857144,14.757676180170433,0.7148892773892773,29.80304257288292,44.56071875305335
22,Washington,4,1,big ten,2,1,1,0.9090909090909091,0.6111111111111112,0.5555555555555556,11.639593908629443,13.169917901485904,0.6616161616161615,27.582137899120774,40.752055800606676
23,Tulane,4,1,american athletic,6,1,0,0.5454545454545454,0.5,0.2727272727272727,-8.323664122137405,-9.418023857930393,1.0909674475850943,45.48137776628466,36.06335390835427
24,Michigan,4,1,big ten,2,2,0,0.9090909090909091,0.8333333333333334,0.7575757575757576,7.882926829268293,8.919340312028847,0.6329156954156954,26.38564322073114,35.304983532759984
