name,p5,cvc_wins,cvc_losses,cvc_perc,conf_index
sec,True,43.782442748091604,8.854961832061068,0.831774345587702,
big 12,True,26.541984732824428,6.15648854961832,0.8117193883506478,
big ten,True,33.54198473282443,10.770992366412212,0.7569336778639104,
acc,True,33.54198473282443,16.01145038167939,0.6768851575136717,
pac-12,False,25.156488549618324,17.86641221374046,0.5847232079489,
sun belt,False,25.68702290076336,19.229007633587784,0.5718898708361659,
american athletic,False,24.31297709923664,18.770992366412216,0.5643160878809355,
mountain west,False,25.167938931297712,21.530534351145036,0.5389456477319167,
fbs independents,False,22.709923664122137,24.240458015267176,0.4837005121534835,
conference usa,False,22.083969465648856,28.396946564885496,0.43747164675638894,
mid-american,False,19.083969465648856,30.770992366412212,0.382789771857296,
