rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Indiana,big ten,11,0,100.0,1.0,1.0
2,Ohio State,big ten,11,0,98.33816826018185,0.9768160741885625,0.9869170102089563
3,Texas Tech,big 12,10,1,94.61788898755114,0.9783616692426584,0.9288497009855091
4,Oregon,big ten,10,1,91.83700579513369,0.8763523956723338,0.9409949530246465
5,Georgia,sec,10,1,89.52522138128488,0.740340030911901,0.9786664661441284
6,BYU,big 12,10,1,88.93195500478708,0.732612055641422,0.97370050857442
7,Notre Dame,fbs independents,9,2,88.606539931512,0.8701700154559506,0.8946244521623649
8,Texas A&M,sec,11,0,87.85697952669716,0.7449768160741885,0.950504476370778
9,Utah,big 12,9,2,87.7657071458004,0.8624420401854714,0.8858497806047524
10,Alabama,sec,9,2,85.32081873565103,0.7619783616692427,0.9023319396496544
11,Ole Miss,sec,10,1,85.22805307118206,0.7511591962905719,0.90673048001557
12,Oklahoma,sec,9,2,84.55019255263778,0.6877897990726429,0.9304238397706965
13,North Texas,american athletic,10,1,82.25647176738285,0.8392581143740339,0.813575965604487
14,Vanderbilt,sec,9,2,80.93157988945796,0.7542503863987634,0.838966405623096
15,Miami,acc,9,2,80.61865495449338,0.7897990726429674,0.8150105755690695
16,USC,big ten,8,3,80.17095314926443,0.6939721792890263,0.8597219519099771
17,Michigan,big ten,9,2,79.52767465433995,0.6553323029366306,0.8706314469470443
18,James Madison,sun belt,10,1,77.62915153756138,0.7913446676970634,0.7681859718179103
19,Texas,sec,8,3,74.99568459908149,0.6290571870170015,0.8150566623613298
20,Tennessee,sec,8,3,74.99495517174653,0.7171561051004638,0.7676075614343121
21,Tulane,american athletic,9,2,74.48486317726729,0.5301391035548686,0.8604614546591828
22,Georgia Tech,acc,9,2,74.45896003198371,0.6228748068006182,0.8101283352917239
23,Virginia,acc,9,2,73.78765070833843,0.6754250386398764,0.771504220860658
24,South Florida,american athletic,8,3,73.05687160097372,0.751159196290572,0.7194815343200569
25,Arizona,big 12,8,3,73.02237186986511,0.6908809891808346,0.7514082653620906
26,Washington,big ten,8,3,72.96502291989565,0.7465224111282843,0.7205652081600877
27,SMU,acc,8,3,71.87008552718419,0.6939721792890263,0.7320162961856658
28,Missouri,sec,7,4,71.31285642617945,0.6769706336939721,0.7325982191829296
29,Iowa,big ten,7,4,70.88469083726902,0.6800618238021638,0.7243465692952812
30,Iowa State,big 12,7,4,70.11615400538392,0.5857805255023184,0.7632897786585042
31,LSU,sec,7,4,70.00650783566567,0.5332302936630603,0.7898991931916701
32,San Diego State,mountain west,9,2,69.03709539365612,0.695517774343122,0.6875995891022593
33,Pittsburgh,acc,8,3,69.02049120185005,0.6986089644513138,0.6856796530162163
34,Old Dominion,sun belt,8,3,67.98550670064807,0.6846986089644513,0.6772470059521889
