name,p5,cvc_wins,cvc_losses,cvc_perc,conf_index
sec,True,41.90601503759399,9.548872180451127,0.8144224446555125,
big ten,True,33.32330827067669,10.936090225563909,0.7529091990146947,
big 12,True,26.515037593984964,9.289473684210526,0.74055018899622,
acc,True,34.03383458646616,16.484962406015036,0.6736865605000745,
pac-12,False,29.0,8.484962406015038,0.773643566342393,
sun belt,False,32.774436090225564,20.2593984962406,0.6179910682639824,
american athletic,False,24.93609022556391,26.67669172932331,0.48313788331269575,
mountain west,False,23.612781954887218,26.484962406015036,0.47133423382860573,
fbs independents,False,18.842105263157894,21.5187969924812,0.4668405365126677,
conference usa,False,15.161654135338345,18.548872180451127,0.4497602319616371,
mid-american,False,21.32330827067669,30.872180451127818,0.4085278017862288,
