,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Indiana,11,0,big ten,2,8,0,0.9090909090909091,0.9444444444444444,0.8585858585858586,31.636363636363637,35.0,3.6702741702741704,65.0,100.0
2,Ohio State,11,0,big ten,2,8,0,0.9090909090909091,0.8888888888888888,0.808080808080808,30.272727272727273,34.18856259659969,3.5061188811188813,64.14960566358216,98.33816826018185
3,Texas Tech,10,1,big 12,3,7,1,0.8181818181818181,0.9375,0.7670454545454545,30.363636363636363,34.24265842349305,2.777534965034964,60.37523056405809,94.61788898755114
4,Oregon,10,1,big ten,2,7,1,0.9090909090909091,1.0,0.9090909090909091,24.363636363636363,30.672333848531682,2.9299242424242427,61.16467194660203,91.83700579513369
5,Georgia,10,1,sec,1,7,1,1.0,1.0,1.0,16.363636363636363,25.911901081916536,3.4025974025974026,63.61332029936835,89.52522138128488
6,BYU,10,1,big 12,3,7,1,0.8181818181818181,0.875,0.7159090909090908,15.909090909090908,25.641421947449768,3.3402883880825054,63.2905330573373,88.93195500478708
7,Notre Dame,9,2,fbs independents,5,0,0,0.6363636363636364,1.0,0.6363636363636364,24.0,30.455950540958273,2.3481028775146418,58.15058939055372,88.606539931512
8,Texas A&M,11,0,sec,1,7,0,1.0,0.9375,0.9375,16.636363636363637,26.0741885625966,3.0492424242424243,61.78279096410057,87.85697952669716
9,Utah,9,2,big 12,3,6,2,0.8181818181818181,0.8125,0.6647727272727272,23.545454545454547,30.1854714064915,2.23800505050505,57.580235739308904,87.7657071458004
10,Alabama,9,2,sec,1,6,1,1.0,0.875,0.875,17.636363636363637,26.669242658423496,2.444810499957559,58.65157607722754,85.32081873565103
11,Ole Miss,10,1,sec,1,6,1,1.0,0.8125,0.8125,17.0,26.290571870170016,2.5,58.93748120101205,85.22805307118206
12,Oklahoma,9,2,sec,1,5,2,1.0,0.6875,0.6875,13.272727272727273,24.072642967542503,2.7972860472860472,60.477549585095275,84.55019255263778
13,North Texas,10,1,american athletic,6,6,1,0.5454545454545454,0.9285714285714286,0.5064935064935064,22.181818181818176,29.374034003091186,1.331168831168831,52.88243776429165,82.25647176738285
14,Vanderbilt,9,2,sec,1,5,2,1.0,0.75,0.75,17.181818181818173,26.39876352395672,1.6497485357779476,54.53281636550124,80.93157988945796
15,Miami,9,2,acc,4,5,2,0.7272727272727273,0.7058823529411764,0.5133689839572192,19.272727272727273,27.64296754250386,1.3491692131398016,52.97568741198952,80.61865495449338
16,USC,8,3,big ten,2,6,2,0.9090909090909091,0.7777777777777778,0.7070707070707071,13.636363636363637,24.289026275115923,1.91017316017316,55.88192687414851,80.17095314926443
