rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
44,Maryland,big ten,4,2,62.21311556422656,0.45295404814004364,0.7132265212203851
45,TCU,big 12,3,2,61.13884707257814,0.6072210065645512,0.6136324898895207
46,Louisville,acc,3,3,60.54993324949313,0.4885120350109408,0.6684924926786184
47,Northern Illinois,mid-american,4,2,60.28254794429946,0.37363238512035,0.7262371456167261
48,North Carolina,acc,3,3,60.09845568377666,0.5815098468271334,0.6114709391511846
49,BYU,fbs independents,5,1,59.551394262358734,0.5459518599562361,0.6222012179060074
50,South Carolina,sec,3,3,58.910282463448006,0.436542669584245,0.6712506004307605
51,Minnesota,big ten,3,2,58.307964586257214,0.5153172866520785,0.6195670700528378
52,Texas Tech,big 12,4,2,57.649454874816264,0.4447483588621443,0.647434804840634
53,UTEP,conference usa,5,1,56.22936199915037,0.4994529540481399,0.5961309016533151
54,Purdue,big ten,3,2,56.060162995513096,0.5711159737417941,0.5549400602238508
55,UAB,conference usa,4,2,56.022530830532325,0.4803063457330415,0.6032585958442442
56,LSU,sec,3,3,55.80708516661015,0.49398249452954035,0.5925799670473268
57,Nebraska,big ten,3,4,55.77256029191696,0.6663019693654265,0.49926140560195437
58,Western Michigan,mid-american,4,2,55.75396644834556,0.436542669584245,0.6226918925061076
59,Georgia Tech,acc,3,3,55.59033673986844,0.4830415754923412,0.5951366399636383
60,Rutgers,big ten,3,3,55.524443062855156,0.5049234135667395,0.5823403628926042
61,Toledo,mid-american,3,3,55.48039218977138,0.6170678336980304,0.5212772001590817
62,Miami,acc,2,3,55.470825956402656,0.49234135667396045,0.588290438043293
63,Syracuse,acc,3,3,55.38111132162894,0.5596280087527351,0.5506789386966648
64,UCF,american athletic,3,2,55.189160228985386,0.5908096280087526,0.53093574228737
65,Boise State,mountain west,3,3,55.154495111094135,0.5951859956236322,0.5280459271425694
66,Mississippi State,sec,3,2,54.51281793162668,0.4824945295404813,0.5788539907339975
67,Fresno State,mountain west,4,2,54.46652421280519,0.7073304157549233,0.4570763024828134
68,Oregon State,pac-12,4,2,54.406021570785526,0.6143326039387307,0.5062212374296915
69,Virginia Tech,acc,3,2,54.1723745803681,0.5350109409190372,0.5453383330492585
70,West Virginia,big 12,2,4,54.06556262282193,0.5322757111597374,0.5451678881881711
71,UCLA,pac-12,4,2,53.069167730548415,0.5787746170678335,0.5048008635872961
72,Missouri,sec,3,3,52.85256848968074,0.44201312910284435,0.5751093687858644
73,Wisconsin,big ten,2,3,51.76765959811562,0.423413566739606,0.5684336117266063
74,Utah,pac-12,3,2,51.57425347699435,0.5645514223194747,0.48946082608942665
75,South Alabama,sun belt,3,2,51.035194874669564,0.5350109409190371,0.4970740298846656
76,Charlotte,conference usa,4,2,49.27492728121051,0.5049234135667395,0.4861939662519174
77,Duke,acc,3,3,49.066985949301404,0.4803063457330415,0.49625021305607625
78,Ball State,mid-american,3,3,48.30368372868211,0.3626914660831509,0.5478381910118743
79,Marshall,conference usa,3,3,47.89147585482573,0.6334792122538292,0.3956877450144878
80,Florida Atlantic,conference usa,3,3,47.82728024081583,0.5404814004376367,0.44477586500766997
81,Utah State,mountain west,3,2,47.45307575894894,0.41356673960612683,0.5073575365036077
82,Kent State,mid-american,3,3,45.86646129987889,0.41466083150984673,0.4823589568774501
83,Colorado State,mountain west,2,3,45.48645286590414,0.4431072210065644,0.4611953866257598
84,Memphis,american athletic,3,3,45.06266739121272,0.49124726477024055,0.42875404806545075
85,Louisiana Tech,conference usa,2,3,44.64567456410345,0.436542669584245,0.4517950942869981
86,Indiana,big ten,2,3,44.48014571662434,0.3643326039387308,0.4881308396733657
87,Washington,pac-12,2,3,43.42977547401635,0.5218818380743981,0.38713709448326794
88,Miami (OH),mid-american,2,4,43.296488519406715,0.41466083150984673,0.442820914100955
89,Troy,sun belt,3,3,43.233507315142845,0.5377461706783369,0.37557525140617004
90,Central Michigan,mid-american,3,3,42.552585378764896,0.4447483588621443,0.4151752741321515
91,East Carolina,american athletic,3,3,41.48763978928309,0.46115973741794297,0.38995459968700125
92,Buffalo,mid-american,2,4,41.08036556009287,0.485776805251641,0.370433498096699
93,Texas State,sun belt,2,3,40.834141112680456,0.2822757111597374,0.4762229418783023
94,Florida State,acc,2,4,40.510091678449236,0.37636761487964976,0.4205726947332537
95,Northwestern,big ten,2,3,39.94325031512407,0.3512035010940918,0.4254019657973978
96,USC,pac-12,3,3,39.53911619428824,0.5158643326039386,0.33052099312539057
97,San José State,mountain west,3,3,39.21513653553353,0.38183807439824957,0.39770467587068914
98,Bowling Green,mid-american,2,4,38.59926492390215,0.3380743982494529,0.4117947843872507
99,Stanford,pac-12,3,3,38.596561706944975,0.41739606126914647,0.36904153173115156
100,Western Kentucky,conference usa,1,4,38.55792458579474,0.46936542669584236,0.3404636100221578
101,Tulsa,american athletic,2,4,38.13574746479797,0.29978118161925593,0.4252831708942157
102,Georgia State,sun belt,2,4,37.373345388795165,0.24781181619256012,0.4415374126470086
103,Hawai'i,mountain west,3,3,36.59653516429155,0.38457330415754915,0.35594568490426676
104,Washington State,pac-12,3,3,36.34640484421451,0.42833698030634565,0.3285324697460371
105,UL Monroe,sun belt,2,3,35.29972188023432,0.09518599562363236,0.4918186466678029
106,Temple,american athletic,3,3,35.17247518759191,0.2642231947483588,0.3988409749446053
107,Rice,conference usa,2,3,35.11785590807763,0.11816192560175055,0.4766490540310209
108,Illinois,big ten,2,5,33.470397233497145,0.32400750234448256,0.3404636100221578
109,Middle Tennessee,conference usa,2,4,32.800018853364826,0.36816192560175043,0.30637463780467017
110,Tulane,american athletic,1,5,32.783932844114425,0.31619256017505465,0.3341106651998078
111,South Florida,american athletic,1,4,30.58876052612297,0.18052516411378552,0.3733904581867765
112,Akron,mid-american,2,4,30.258711163794814,0.15207877461706765,0.38363006234149916
113,Navy,american athletic,1,4,30.050231307611806,0.1969365426695842,0.3562684971411748
114,California,pac-12,1,4,30.02750521311388,0.38074398249452945,0.2569456280893131
115,Georgia Southern,sun belt,2,4,29.009896711160106,0.3079868708971553,0.28046701891937953
116,New Mexico,mountain west,2,4,28.358375425506075,0.2341356673960612,0.3102096471791375
117,Vanderbilt,sec,2,4,28.042067961127625,0.06181619256017508,0.3981307880234077
118,Colorado,pac-12,1,4,27.288973783939312,0.27242888402625814,0.27313788989261967
119,North Texas,conference usa,1,4,27.11491803134727,0.2822757111597374,0.26515797139625324
120,Old Dominion,conference usa,1,5,26.543273631632974,0.3408096280087527,0.2248451792511789
121,Kansas,big 12,1,4,26.11854440088631,0.0,0.40182376001363557
122,Florida International,conference usa,1,5,22.719062051004904,0.2888402625820568,0.19399465939435256
123,Southern Miss,conference usa,1,5,21.607195272001277,0.2560175054704595,0.1945628089313107
124,Massachusetts,fbs independents,1,5,20.550592069005425,0.028993435448577715,0.3005511050508493
125,Ohio,mid-american,1,5,19.22878020532204,0.23960612691466096,0.16680870405090625
126,UNLV,mountain west,0,5,15.241767830229458,0.1444201312910284,0.15672404976989943
127,Arkansas State,sun belt,1,5,14.318203546200206,0.1630196936542669,0.132500219512321
128,Arizona,pac-12,0,5,13.000557147078743,0.19365426695842447,0.09573319697744441
129,New Mexico State,fbs independents,1,6,7.155361050328233,0.20443888715223504,1.1656679447231913e-16
130,UConn,fbs independents,0,7,2.7242888402625813,0.07783682400750233,0.0
