rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Tennessee,sec,7,0,95.4286142573492,0.8708133971291866,0.9992330055050411
2,Georgia,sec,7,0,92.307945655735,0.9641148325358851,0.9009834848766004
3,Ohio State,big ten,7,0,91.85680707614277,1.0,0.8747201088637349
4,Michigan,big ten,7,0,91.68409791580285,0.9306220095693779,0.9094204243211481
5,Clemson,acc,8,0,89.76375598086125,0.7075358851674641,1.0
6,TCU,big 12,7,0,89.48769393498422,0.7200956937799043,0.988989917733655
7,Alabama,sec,7,1,88.46628750514591,0.8624401913875598,0.8966289354858663
8,Ole Miss,sec,7,1,83.95667787740577,0.7117224880382775,0.9084060122471702
9,Oklahoma State,big 12,6,1,82.75424020754664,0.6866028708133971,0.9034329189088885
10,Syracuse,acc,6,1,80.41789006668732,0.7320574162679425,0.8430135461124513
11,Tulane,american athletic,7,1,77.98446030412829,0.6907894736842105,0.8277973650027834
12,UCLA,pac-12,6,1,76.84982093300695,0.65311004784689,0.8306302962825508
13,Wake Forest,acc,6,1,76.37389516656738,0.7105263157894737,0.7923919094451661
14,USC,pac-12,6,1,76.30376323321504,0.7248803827751196,0.7835838436320901
15,Penn State,big ten,6,1,75.4953200787356,0.6626794258373205,0.8046390796066061
16,Oregon,pac-12,6,1,75.4180905755507,0.6435406698564593,0.8137564173934558
17,LSU,sec,6,2,75.40805684566855,0.65311004784689,0.8084493103234985
18,NC State,acc,5,2,71.6262353491651,0.5956937799043062,0.7811838931156059
19,Illinois,big ten,6,1,71.51848647327253,0.7057416267942583,0.7202696851611307
20,Utah,pac-12,5,2,71.27256982517697,0.7272727272727273,0.7048926826251005
21,Liberty,fbs independents,7,1,69.83077316439686,0.5798444976076554,0.7620956268942909
22,North Carolina,acc,6,1,69.31911185375846,0.5741626794258373,0.7572833549823715
23,Texas,big 12,5,3,68.62231066562136,0.6740430622009569,0.692781592132121
24,Mississippi State,sec,5,3,67.97353898957739,0.5672846889952153,0.7402857673037669
25,Kansas State,big 12,5,2,67.90035212611903,0.5669856459330144,0.7393208387455928
26,UCF,american athletic,5,2,67.42295975942487,0.7559808612440191,0.6302096863982186
27,South Carolina,sec,5,2,66.97199283317693,0.5574162679425839,0.7301911300797922
28,Kentucky,sec,5,2,66.93385057221235,0.5861244019138757,0.7141461000804107
29,Troy,sun belt,6,2,65.04525960422659,0.500299043062201,0.7313045091853777
30,Purdue,big ten,5,3,64.98991222151095,0.5400717703349283,0.7090369270736686
31,Maryland,big ten,6,2,64.55128114065424,0.5861244019138756,0.6774911857487476
32,Cincinnati,american athletic,6,1,64.53957023921669,0.667464114832536,0.6335127110781221
33,Texas Tech,big 12,4,3,64.04095264054635,0.5741626794258373,0.6760809055483392
34,Oregon State,pac-12,6,2,63.93283095504665,0.5840311004784688,0.6691037298200038
35,Minnesota,big ten,4,3,62.83136716265605,0.6794258373205743,0.6007917362528608
36,Oklahoma,big 12,4,3,62.79629823643946,0.4665071770334927,0.7149007236964187
37,Florida State,acc,4,3,62.70529547607612,0.555023923444976,0.6658378177769532
38,Coastal Carolina,sun belt,6,1,62.44472880695303,0.48086124401913877,0.7017628502505103
39,Florida,sec,4,3,61.982856566169566,0.47368421052631576,0.6985216799653616
40,Washington,pac-12,6,2,61.832202233979494,0.632177033492823,0.6108616317189337
41,Kansas,big 12,5,3,61.647330675814004,0.5421650717703349,0.6564854332900352
42,South Alabama,sun belt,5,2,61.41592803936662,0.6196172248803827,0.6112203872085111
43,UTSA,conference usa,6,2,60.75635786969913,0.5233253588516746,0.6529226201521618
44,James Madison,sun belt,5,2,60.73754262848031,0.7177033492822967,0.5479680831323065
45,App State,sun belt,4,3,58.90893109390829,0.5693779904306222,0.5997030989051771
46,Duke,acc,5,3,58.464234360974544,0.6238038277511961,0.5635553906105029
47,Arkansas,sec,4,3,57.519362053305464,0.42105263157894735,0.6581926145852663
48,Georgia Southern,sun belt,5,3,56.270427783810305,0.527511961722488,0.581653986515742
49,East Carolina,american athletic,5,3,56.186246449661326,0.5882177033492823,0.5476711820374838
50,Washington State,pac-12,4,3,56.009564346771725,0.48325358851674644,0.601472134595163
51,Wisconsin,big ten,4,4,55.44145964311493,0.5840311004784688,0.5384672480979773
52,Baylor,big 12,4,3,55.42386182734457,0.6411483253588517,0.5074410836889962
53,Notre Dame,fbs independents,4,3,54.69869510903391,0.49760765550239233,0.5735758025607719
54,Marshall,sun belt,4,3,54.16141289051506,0.5861244019138754,0.5176470588235295
55,Boise State,mountain west,5,2,53.87497539882027,0.5454545454545454,0.535139481660172
56,San José State,mountain west,4,2,53.78380327875645,0.6056618819776715,0.5013174986082761
57,Louisville,acc,4,3,53.572700814435926,0.5287081339712918,0.5395064019298572
58,Pittsburgh,acc,4,3,53.49396801269525,0.5119617224880383,0.5473124265479062
59,Western Kentucky,conference usa,5,3,53.10322662414399,0.6782296650717703,0.45177212840972353
60,Houston,american athletic,4,3,52.67091079560438,0.42822966507177035,0.5797365002783448
61,Auburn,sec,3,4,52.52295360358082,0.3181818181818182,0.636716768726418
62,UAB,conference usa,4,3,51.88009200027346,0.6578947368421052,0.4439042493969197
63,Iowa State,big 12,3,4,51.34455517071665,0.5478468899521531,0.49492175419063533
64,SMU,american athletic,3,4,50.84069400630915,0.5,0.5129337539432177
65,Toledo,mid-american,5,3,50.0964677367181,0.5819377990430622,0.4573637656955527
66,Southern Miss,sun belt,4,3,50.009596457785264,0.4712918660287081,0.5156058637966228
67,Air Force,mountain west,5,3,49.537609895134594,0.6552033492822966,0.4093152718500649
68,Texas A&M,sec,3,4,49.37630926368707,0.44258373205741625,0.5213212098719615
69,Buffalo,mid-american,5,3,49.32507908261942,0.5212320574162679,0.47818395497000066
70,Rutgers,big ten,4,3,48.89244660175211,0.4473684210526316,0.5113007979216924
71,Virginia,acc,3,4,47.99656486143581,0.33492822966507196,0.5580627203562813
72,Michigan State,big ten,3,4,47.6238098578148,0.41626794258373206,0.5085297210366796
73,Louisiana,sun belt,4,3,47.22452005872913,0.5526315789473684,0.42896022762417274
74,Rice,conference usa,4,3,46.9232227145911,0.4114832535885168,0.5003278282922001
75,Missouri,sec,3,4,46.8799410637121,0.43301435406698563,0.4880682872518093
76,Iowa,big ten,3,4,46.82305854888406,0.3827751196172249,0.5142450671120183
77,Miami,acc,3,4,46.41681131420464,0.507177033492823,0.44100946372239747
78,West Virginia,big 12,3,4,46.18379411897885,0.43779904306220085,0.4747819632584896
79,Memphis,american athletic,4,4,45.958767016987466,0.47727272727272724,0.4500649471144925
80,Stanford,pac-12,3,4,45.6071436498769,0.3803827751196172,0.49682686954908156
81,BYU,fbs independents,4,4,44.565597843442085,0.39354066985645914,0.4737180676687079
82,Wyoming,mountain west,5,3,43.62605561257603,0.4040071770334928,0.4536277602523659
83,Indiana,big ten,3,5,42.763413543537645,0.3160885167464115,0.48769716088328074
84,Georgia Tech,acc,3,4,42.3769036873802,0.24880382775119617,0.5179810725552051
