name,p5,cvc_wins,cvc_losses,cvc_perc,conf_index
sec,True,49.96240601503759,10.76503759398496,0.8227319156839076,
big 12,True,19.4906015037594,4.862781954887218,0.8003241741278172,
big ten,True,32.88345864661654,12.216165413533833,0.729129329387738,
acc,True,37.33458646616541,19.25563909774436,0.6597356008769016,
pac-12,False,26.804511278195488,12.078947368421051,0.6893551194044282,
sun belt,False,30.706766917293233,23.84398496240601,0.5629027256124876,
american athletic,False,25.255639097744357,20.667293233082706,0.5499570218165445,
fbs independents,False,31.471804511278194,30.609022556390975,0.506948860023617,
conference usa,False,15.490601503759398,18.667293233082706,0.45349988994056795,
mountain west,False,20.667293233082706,28.843984962406015,0.4174259681093394,
mid-american,False,22.118421052631575,33.1578947368421,0.4001428231373482,
