rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Georgia,sec,10,0,98.26682552566427,0.9615384615384612,0.9940458364895098
2,Tennessee,sec,9,1,94.95384996651137,0.9003496503496502,0.9760248031426709
3,Michigan,big ten,10,0,93.61028322004769,0.9825174825174825,0.9111103281836278
4,Ohio State,big ten,10,0,93.07599485616643,1.0,0.8934768439410221
5,TCU,big 12,10,0,90.27097902097903,0.722027972027972,1.0
6,Alabama,sec,8,2,88.4848063443242,0.833916083916084,0.9122729754963271
7,LSU,sec,8,2,82.07802018827792,0.6573426573426573,0.9087850335582293
8,USC,pac-12,9,1,78.0046472015838,0.7692307692307693,0.7858703119770288
9,Clemson,acc,9,1,77.8093620579572,0.6853146853146853,0.8280515087991263
10,Penn State,big ten,8,2,77.41992971884457,0.7167832167832168,0.8051156481758767
11,Utah,pac-12,8,2,76.57473313499261,0.7919580419580419,0.7516338717917099
12,Ole Miss,sec,8,2,75.64547328849211,0.6940559440559441,0.7900540807159089
13,Kansas State,big 12,7,3,74.05201174448712,0.6835664335664335,0.7711874856871069
14,Florida State,acc,7,3,74.00309506495759,0.7325174825174825,0.7440766642591646
15,Oregon,pac-12,8,2,72.81990663343386,0.7132867132867132,0.7362287948984446
16,North Carolina,acc,9,1,72.79493059655829,0.6083916083916083,0.7923265277361846
17,UCF,american athletic,8,2,70.98364714627245,0.7325174825174825,0.6976236193563162
18,UCLA,pac-12,8,2,70.9421063417003,0.6835664335664335,0.7233427871826942
19,Tulane,american athletic,8,2,70.57870914735378,0.6940559440559441,0.7121038631599345
20,Oklahoma State,big 12,7,3,69.46391601862652,0.5402097902097902,0.7777934363274438
21,Texas,big 12,6,4,69.24523056523162,0.6678321678321678,0.7057093029400884
22,Minnesota,big ten,7,3,68.83558725084171,0.7604895104895104,0.6495146828262899
23,Washington,pac-12,8,2,67.8532850083663,0.6433566433566432,0.6974738844751351
24,Coastal Carolina,sun belt,9,1,67.6285713555386,0.5367132867132867,0.7514400972395934
25,Notre Dame,fbs independents,7,3,67.0180871236502,0.5839160839160839,0.7166311413321119
26,Troy,sun belt,8,2,66.45326694902151,0.534965034965035,0.7342998573114661
27,South Alabama,sun belt,8,2,66.02556198007781,0.6923076923076923,0.6429968115278243
28,Florida,sec,6,4,65.90508791858167,0.541958041958042,0.7221008684623109
29,Illinois,big ten,7,3,65.63036629549744,0.6678321678321678,0.6500960064826395
30,NC State,acc,7,3,65.3920816486876,0.5996503496503496,0.6831433755526978
31,UTSA,conference usa,8,2,65.14756615836468,0.6293706293706294,0.6633783712368101
32,Cincinnati,american athletic,8,2,64.83584566823949,0.6503496503496504,0.6472862754769496
33,Mississippi State,sec,6,4,63.91781547587298,0.5437062937062938,0.6905860799408107
34,Oregon State,pac-12,7,3,62.998633168758424,0.6363636363636364,0.6265523984004792
35,Louisville,acc,6,4,62.0125917118448,0.5979020979020979,0.632092589004175
36,Kansas,big 12,6,4,61.961689089531845,0.5681818181818181,0.647312699279511
37,Syracuse,acc,6,4,61.84575942932471,0.5751748251748251,0.6417637007416281
38,Texas Tech,big 12,5,5,61.839071712721896,0.5279720279720279,0.6670777035953988
39,Purdue,big ten,6,4,61.81030518444861,0.5314685314685315,0.6647524089700001
40,Liberty,fbs independents,8,2,61.74793915897902,0.5874125874125874,0.6336692092236687
41,Wake Forest,acc,6,4,61.743368580263244,0.6013986013986014,0.6260679620201878
42,Duke,acc,7,3,61.639931712024655,0.6678321678321678,0.5887047051984428
43,Kentucky,sec,6,4,59.04468329686766,0.5122377622377622,0.6325594095160921
44,James Madison,sun belt,6,3,58.7192761701279,0.7167832167832168,0.5174132858879279
45,Baylor,big 12,6,4,58.321170171629056,0.6223776223776224,0.5621223598217273
46,Iowa,big ten,6,4,58.05602856283709,0.5244755244755245,0.6107597724029805
47,Washington State,pac-12,6,4,57.717207814645576,0.5786713286713286,0.5763647894022935
48,SMU,american athletic,6,4,57.27537596636281,0.5891608391608392,0.563919178395899
49,Maryland,big ten,6,4,56.955291942366294,0.519230769230769,0.5966494618352212
50,Air Force,mountain west,7,3,56.3255175646838,0.7185314685314685,0.4796448640935754
51,Pittsburgh,acc,6,4,56.2677292012337,0.5611888111888109,0.5634787816865433
52,South Carolina,sec,6,4,55.98693764881866,0.49650349650349646,0.5939894657107121
53,Oklahoma,big 12,5,5,55.921389372161826,0.5034965034965034,0.5892155653812954
54,Wisconsin,big ten,5,5,55.557185913070484,0.5909090909090908,0.5365441189423432
55,Boise State,mountain west,7,3,55.272059994720166,0.6765734265734266,0.4860306163792344
56,Western Kentucky,conference usa,7,4,55.107880619421415,0.7469802924348379,0.44559339052618596
57,East Carolina,american athletic,6,4,54.462254367965436,0.5979020979020979,0.5159335529444924
58,Toledo,mid-american,7,3,54.25458145004713,0.6083916083916083,0.5070903870206281
59,Marshall,sun belt,6,4,53.98906535006734,0.590909090909091,0.5124191872038332
60,Michigan State,big ten,5,5,53.514846943357355,0.438811188811189,0.5870223897687036
61,Arkansas,sec,5,5,52.76694939108842,0.47202797202797203,0.5576303133862983
62,App State,sun belt,5,5,52.57940044699958,0.6083916083916083,0.48131837158912744
63,Iowa State,big 12,4,6,51.36712581462612,0.5437062937062938,0.4974985466908591
64,San José State,mountain west,6,3,50.95888249639549,0.5905205905205904,0.4660101819719203
65,Houston,american athletic,6,4,50.82483531934797,0.47552447552447547,0.5258689027075589
66,Fresno State,mountain west,6,4,50.76449696655978,0.5664335664335663,0.47598957140592246
67,Ohio,mid-american,7,3,49.43778001377487,0.486013986013986,0.49888139235823625
68,Missouri,sec,4,6,49.03617809692202,0.4073426573426575,0.5350643859989078
69,Wyoming,mountain west,7,3,48.77085047441504,0.45629370629370647,0.5046241654482356
70,Auburn,sec,4,6,48.421258023073335,0.3513986013986014,0.5557277996018813
71,Memphis,american athletic,5,5,47.56946919323387,0.5192307692307692,0.4522521887716454
72,Miami,acc,5,5,47.279395741222146,0.4860139860139858,0.4656754804728099
73,Louisiana,sun belt,5,5,46.52114162899477,0.5489510489510488,0.4201208448570471
