rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Oklahoma,big 12,4,0,96.2271794871795,0.9615384615384616,0.9626666666666667
2,Miami,acc,4,0,89.56905982905985,0.8538461538461538,0.9182222222222224
3,Penn State,big ten,4,0,88.91384615384615,0.8615384615384616,0.904
4,Oregon,pac-12,4,0,86.82666666666667,1.0,0.7973333333333333
5,Michigan,big ten,4,0,86.06324786324787,0.7730769230769231,0.9077777777777778
6,Washington,pac-12,4,0,85.65341880341882,0.8769230769230769,0.8455555555555556
7,North Carolina,acc,4,0,85.46153846153847,0.5846153846153846,1.0
8,Florida State,acc,4,0,84.89743589743588,0.6923076923076923,0.9333333333333332
9,Georgia,sec,4,0,84.69726495726496,0.8384615384615385,0.8515555555555556
10,Texas,big 12,4,0,83.58641025641026,0.7192307692307692,0.8986666666666667
11,Washington State,pac-12,4,0,82.54820512820513,0.6846153846153846,0.9013333333333333
12,Ohio State,big ten,4,0,81.36880341880342,0.7730769230769231,0.8355555555555557
13,Duke,acc,4,0,81.18384615384615,0.8115384615384615,0.812
14,Missouri,sec,4,0,80.84250712250713,0.523076923076923,0.9620740740740742
15,Louisville,acc,4,0,80.75410256410257,0.7423076923076923,0.8426666666666667
16,USC,pac-12,4,0,80.56717948717949,0.9115384615384615,0.7486666666666667
17,Syracuse,acc,4,0,80.33726495726496,0.8884615384615384,0.7575555555555556
18,Maryland,big ten,4,0,78.6925641025641,0.7576923076923077,0.8026666666666668
19,Utah,pac-12,4,0,77.62863247863248,0.5692307692307692,0.8877777777777779
20,Ole Miss,sec,3,1,77.6248717948718,0.7346153846153847,0.7986666666666666
21,Alabama,sec,3,1,77.41840455840455,0.6307692307692307,0.8514074074074074
22,Notre Dame,fbs independents,4,1,76.9751282051282,0.7853846153846153,0.7613333333333334
23,Kansas,big 12,4,0,72.96128205128205,0.6038461538461538,0.7973333333333333
24,Kentucky,sec,4,0,72.91196581196581,0.7192307692307692,0.7344444444444445
25,Rutgers,big ten,3,1,72.39692307692309,0.5307692307692309,0.8280000000000001
26,Air Force,mountain west,4,0,72.21903133903133,0.7115384615384616,0.7279259259259259
27,Georgia State,sun belt,4,0,71.77743589743591,0.5923076923076923,0.7853333333333334
28,Marshall,sun belt,3,0,71.47615384615385,0.5217948717948717,0.8186666666666667
29,Liberty,conference usa,4,0,71.14091168091169,0.7038461538461539,0.7154814814814815
30,Fresno State,mountain west,4,0,70.91119658119659,0.676923076923077,0.7264444444444446
31,Texas A&M,sec,3,1,69.66717948717948,0.7115384615384616,0.6886666666666668
32,Kansas State,big 12,3,1,69.51871794871795,0.6961538461538461,0.6946666666666667
33,Auburn,sec,3,1,68.79085470085471,0.6192307692307693,0.7248888888888889
34,UCF,big 12,3,1,68.29794871794871,0.6538461538461539,0.6986666666666667
35,James Madison,sun belt,4,0,67.86538461538461,0.5461538461538461,0.75
36,Memphis,american athletic,3,1,67.08461538461539,0.6538461538461539,0.68
37,Colorado,pac-12,3,1,67.06606837606837,0.36153846153846153,0.8371111111111111
38,LSU,sec,3,1,66.81538461538462,0.6461538461538462,0.68
39,Tennessee,sec,3,1,66.81538461538462,0.6461538461538462,0.68
40,West Virginia,big 12,3,1,66.16794871794872,0.5038461538461538,0.7466666666666667
41,Iowa,big ten,3,1,65.58393162393162,0.43846153846153846,0.7728888888888888
42,Florida,sec,3,1,65.5663247863248,0.5923076923076923,0.6897777777777778
43,Wisconsin,big ten,3,1,64.55581196581197,0.5807692307692308,0.6804444444444445
44,TCU,big 12,3,1,64.04666666666667,0.65,0.6353333333333333
45,Georgia Southern,sun belt,3,1,63.85085470085471,0.6192307692307693,0.648888888888889
46,UCLA,pac-12,3,1,63.7842735042735,0.6961538461538461,0.6064444444444445
47,Oregon State,pac-12,3,1,63.4225641025641,0.7076923076923077,0.5946666666666667
48,SMU,american athletic,2,2,62.58074074074074,0.6,0.6397037037037037
49,Wyoming,mountain west,3,1,62.53512820512821,0.36538461538461536,0.7653333333333333
50,Wake Forest,acc,3,1,62.18307692307694,0.4692307692307694,0.7040000000000001
51,BYU,big 12,3,1,61.747749287749286,0.5076923076923077,0.6765925925925926
52,Ohio,mid-american,4,1,61.26222222222222,0.53,0.6571111111111111
53,Miami (OH),mid-american,3,1,60.545641025641025,0.47692307692307695,0.6746666666666666
54,Tulane,american athletic,3,1,60.521794871794874,0.5653846153846154,0.6266666666666667
55,Louisiana,sun belt,3,1,59.834273504273504,0.5461538461538461,0.6264444444444445
56,Clemson,acc,2,2,59.72153846153846,0.5846153846153846,0.604
57,UNLV,mountain west,3,1,59.198490028490035,0.4576923076923077,0.6642962962962964
58,Mississippi State,sec,2,2,58.89675213675215,0.42692307692307707,0.6762222222222223
59,Toledo,mid-american,3,1,58.54495726495726,0.7115384615384616,0.5175555555555555
60,NC State,acc,3,1,56.61615384615385,0.48846153846153845,0.6080000000000001
61,Texas State,sun belt,3,1,56.48538461538462,0.5961538461538461,0.5479999999999999
62,Arkansas,sec,2,2,56.471538461538465,0.5846153846153846,0.554
63,Jacksonville State,conference usa,3,1,55.49874643874644,0.5884615384615385,0.536962962962963
64,Arizona,pac-12,3,1,53.36216524216525,0.5653846153846154,0.5165185185185186
65,South Carolina,sec,2,2,53.26923076923077,0.4076923076923076,0.6000000000000001
66,UL Monroe,sun belt,2,1,53.173076923076934,0.21923076923076923,0.7000000000000001
67,Illinois,big ten,2,2,53.09205128205128,0.29615384615384616,0.6573333333333333
68,Indiana,big ten,2,2,52.85034188034188,0.4076923076923077,0.5935555555555556
69,Georgia Tech,acc,2,2,52.53538461538461,0.446153846153846,0.5680000000000001
70,Rice,american athletic,2,2,52.468974358974364,0.4269230769230769,0.5773333333333334
71,Northwestern,big ten,2,2,52.26131054131054,0.34615384615384615,0.6176296296296296
72,Cincinnati,big 12,2,2,52.11752136752138,0.5192307692307695,0.5222222222222223
73,Coastal Carolina,sun belt,2,2,50.25259259259259,0.55,0.4769629629629629
74,Minnesota,big ten,2,2,49.115641025641025,0.3769230769230769,0.5526666666666666
75,App State,sun belt,2,2,49.105641025641035,0.47692307692307695,0.49866666666666676
76,Troy,sun belt,2,2,48.51598290598291,0.3346153846153846,0.5662222222222223
77,Army,fbs independents,2,2,47.85923076923078,0.5576923076923079,0.436
78,Michigan State,big ten,2,2,47.214188034188034,0.36923076923076925,0.5275555555555556
79,Western Kentucky,conference usa,2,2,46.68615384615385,0.3384615384615385,0.536
