rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
62,Miami (OH),mid-american,9,5,49.829236997455084,0.6346765467720253,0.42485473631437226
63,Cincinnati,big 12,5,7,49.449095353084424,0.5504934588019279,0.4643357583848761
64,Auburn,sec,5,7,49.35249610214565,0.654923112233188,0.4066182642151395
65,South Florida,american athletic,7,6,49.174668098593585,0.5827404177186136,0.442750053514494
66,South Alabama,sun belt,7,6,49.142924731812826,0.7053018131742024,0.3762670964725499
67,UCLA,big ten,5,7,49.092862961206954,0.41771861372504016,0.530349407397393
68,Utah,big 12,5,7,49.02293431732513,0.5922653201744319,0.4352868940187694
69,Northern Illinois,mid-american,8,5,48.79758514834239,0.6474638512738122,0.40209769775013793
70,Wisconsin,big ten,5,7,48.586883438016116,0.531099380307551,0.46151392503464356
71,Jacksonville State,conference usa,9,5,48.22581808502526,0.7165152955834617,0.3561197344554478
72,Liberty,conference usa,8,4,48.0986786792067,0.634037181546936,0.3985750357702144
73,UTSA,american athletic,7,6,47.91445608286375,0.5951342666972688,0.416688565360913
74,Colorado State,mountain west,8,5,47.505925642486865,0.5152627955014919,0.45341119692207155
75,Kentucky,sec,4,8,47.40226728836399,0.5131971540050493,0.4529287215105733
76,Toledo,mid-american,8,5,47.40040314146544,0.6309387193022722,0.38950073793670636
77,North Carolina,acc,6,7,47.15465292223463,0.5910029837043836,0.4072238229627877
78,Georgia Southern,sun belt,8,5,46.85028481800251,0.5469359651136102,0.42626963136963303
79,UCF,big 12,4,8,46.79372167482158,0.602708285517558,0.39536817971857
80,California,acc,6,7,46.140820783718084,0.5896258893734221,0.39236791777920477
81,Arkansas State,sun belt,8,5,45.8598127286002,0.4271287583199449,0.4755431721138788
82,Bowling Green,mid-american,7,6,45.6393864475834,0.6378241909570805,0.3587006117551627
83,Michigan State,big ten,5,7,45.57637926041613,0.41921046591691546,0.475446353128063
84,West Virginia,big 12,6,7,44.77458862461181,0.4904750975441817,0.4247378493933146
85,NC State,acc,6,7,43.02815759581545,0.5111315125086068,0.38674699473868024
86,North Texas,american athletic,6,7,41.74924492932085,0.5290337388111085,0.3574317549374162
87,Maryland,big ten,4,8,41.62633363226863,0.4192104659169153,0.41467642038733227
88,Northwestern,big ten,4,8,41.059735465098065,0.3878815698875373,0.42282893106206554
89,Old Dominion,sun belt,5,7,40.87092109424618,0.5400504934588019,0.3379869818952017
90,Western Kentucky,conference usa,8,6,40.28558316529499,0.5451654152595167,0.32622759432633697
91,Virginia,acc,5,7,40.08477395935876,0.43114528345191644,0.3845336775160261
92,San José State,mountain west,7,6,39.586550201236165,0.5551985310993803,0.31007079404242854
93,App State,sun belt,5,6,38.975663277197334,0.4277547102885638,0.3692961294938092
94,Arizona,big 12,4,8,38.004861359760035,0.3610282304337847,0.39029035837811643
95,Rice,american athletic,4,8,37.78150858052803,0.4818682579756713,0.3217864546366083
96,Fresno State,mountain west,6,7,37.34644218346187,0.5620840027541886,0.2719000321086964
97,Mississippi State,sec,2,10,37.01808339608485,0.39235712646316273,0.35823975338267927
98,Houston,big 12,4,8,36.68906505612869,0.38042230892816153,0.3596043729791237
99,Oklahoma State,big 12,3,9,36.58336193375102,0.3893734220794124,0.35315834093802445
100,UL Monroe,sun belt,5,7,36.36033778038241,0.4013082396144136,0.3433007599058145
101,Wake Forest,acc,4,8,36.29375214677268,0.41771861372504016,0.33344001025225045
102,Western Michigan,mid-american,6,7,36.20839355847168,0.49736056919899013,0.28924267133087733
103,Eastern Michigan,mid-american,5,7,35.971337275130296,0.5042460408537984,0.2818880899268823
104,Coastal Carolina,sun belt,6,7,35.868131155748976,0.4877209088822584,0.2891984514595375
105,Charlotte,american athletic,5,7,35.791030367209224,0.33566674317190726,0.3698876054798842
106,Air Force,mountain west,5,7,35.230906634928296,0.4624741794812945,0.29298939004743063
107,Troy,sun belt,4,8,32.17190029075056,0.4967867798944227,0.2274517383760886
108,Oregon State,pac-12,5,7,31.88115075964865,0.43860454441129215,0.2543075646962066
109,Stanford,acc,3,9,30.470654375937634,0.3461097085150333,0.28241253196786875
110,UAB,american athletic,3,9,29.800072028121583,0.395340830846913,0.24558681459199425
111,Hawai'i,mountain west,5,7,29.60471308565382,0.4744089970162956,0.20000612600128428
112,New Mexico,mountain west,5,7,29.4039087927655,0.45949047509754415,0.20494987945156085
113,Florida Atlantic,american athletic,3,9,29.296547090759127,0.4624741794812945,0.20169155090636648
114,Louisiana Tech,conference usa,5,8,29.089694984841508,0.5386733991278402,0.15747886177487855
115,Akron,mid-american,4,8,28.63605028904187,0.33268303878815697,0.2614175989454828
116,Florida International,conference usa,4,8,28.497129540396426,0.5504934588019279,0.1419978228050608
117,Florida State,acc,2,10,27.102880509417123,0.31478081248565526,0.2474700318833721
118,Central Michigan,mid-american,4,8,26.779823780684897,0.4132430571494147,0.18948179662239045
119,Utah State,mountain west,4,8,26.487749880115842,0.4356208400275419,0.17293877660233656
120,Georgia State,sun belt,3,9,25.26154292598845,0.3610282304337847,0.19423930555086133
121,Wyoming,mountain west,3,9,24.623798678056055,0.3789304567362866,0.17478819526593883
122,Nevada,mountain west,3,10,24.548456297565583,0.43814551296763826,0.14174405144151145
123,Temple,american athletic,3,9,23.94854928139879,0.25659857700252464,0.2302707551740066
124,San Diego State,mountain west,3,9,19.859660778043146,0.39235712646316273,0.09426402079742231
125,Ball State,mid-american,3,9,19.687725389637524,0.2759926554969016,0.15427665303455337
126,Massachusetts,fbs independents,2,10,19.279078235101487,0.30732155152627955,0.13112036817971853
127,Tulsa,american athletic,3,9,18.032273499443644,0.2267615331650218,0.15531722828719816
128,Purdue,big ten,1,11,17.862238940589158,0.10741335781501031,0.2169657141086738
129,UTEP,conference usa,3,9,17.588338839062818,0.31030525591002983,0.10350238280325808
130,Middle Tennessee,conference usa,3,9,16.837147261520418,0.25063116823502407,0.12407779035837808
131,New Mexico State,conference usa,3,9,14.345974961342502,0.2774845076887767,0.07129257218823569
132,Kennesaw State,conference usa,2,10,10.070855187455326,0.2774845076887767,0.00552149874381757
133,Southern Miss,sun belt,1,11,6.260210653189531,0.13725040165251334,0.022406870697716363
134,Kent State,mid-american,0,12,0.0,0.0,0.0
