rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Indiana,big ten,10,0,99.20263046890666,1.0,0.9877327764447179
2,Oregon,big ten,10,0,94.03169976316268,0.8294771360903624,1.0
3,Ohio State,big ten,8,1,91.02708854782682,0.9637456731645108,0.8814767690318298
4,Notre Dame,fbs independents,8,1,90.83992789135662,0.9528147203497904,0.8844832719863684
5,Texas,sec,8,1,90.28775580251309,0.9455274184733102,0.8799122485530345
6,Penn State,big ten,8,1,89.22352896147368,0.7888504281289852,0.9479040611839875
7,Alabama,sec,7,2,87.89709757822963,0.8362178903261067,0.9019918679510139
8,Miami,acc,9,1,87.74465590297453,0.8655492803789397,0.8838527859955637
9,SMU,acc,8,1,87.46695071351161,0.8070686828201857,0.9110699509970017
10,Ole Miss,sec,8,2,84.790514628321,0.9622882127892147,0.7863142643184384
11,BYU,big 12,9,0,84.05022933492452,0.7341956640553834,0.8977443245074784
12,Tennessee,sec,8,1,83.28560957316225,0.9163782109673891,0.7878826490662095
13,Army,american athletic,9,0,81.49357934737638,0.9145563854982692,0.7612939362297995
14,Georgia,sec,7,2,80.93954941667334,0.7050464565494625,0.86558343749911
15,Boise State,mountain west,8,1,80.3567112423714,0.8125341592275459,0.7987387026062662
16,Clemson,acc,7,2,76.99009335261722,0.7451266168701037,0.7832409501871322
17,Washington State,pac-12,8,1,76.89240827584082,0.7086901074877026,0.8013577617503266
18,Tulane,american athletic,8,2,75.36086588610765,0.8721078520677719,0.6898014009805481
19,Kansas State,big 12,7,2,74.71174546720587,0.6631444707597012,0.7923336767787128
20,Texas A&M,sec,7,2,74.52436492486045,0.6649662962288212,0.7884699162592572
21,Iowa State,big 12,7,2,74.41298906733259,0.7086901074877026,0.7632128508502001
22,South Carolina,sec,6,3,74.19301066213677,0.7141555838950628,0.7568856188586087
23,Missouri,sec,7,2,73.53960591096225,0.6631444707597012,0.7743007605288109
24,LSU,sec,6,3,72.87161479400791,0.5993805793404992,0.7983583771860068
25,Pittsburgh,acc,7,2,72.40534242017705,0.6959373292038622,0.7391928599698749
26,Louisville,acc,6,3,72.18664420242943,0.7032246310803424,0.731904340224884
27,Colorado,big 12,7,2,72.09943373098172,0.6686099471670613,0.7492013166174547
28,Iowa,big ten,6,4,71.6169137226263,0.690107487702678,0.730202333123578
29,Louisiana,sun belt,8,1,70.84635316447742,0.7269083621789032,0.6985316998187047
30,UNLV,mountain west,7,2,70.04970778244308,0.7688103479686644,0.6637130092852281
31,Memphis,american athletic,8,2,69.86211465611647,0.6769903443250136,0.7102685016114001
32,Duke,acc,7,3,67.6216479004416,0.5835306977591547,0.726124207367249
33,Illinois,big ten,6,3,67.4908748118594,0.5848059755875387,0.7234256256353162
34,James Madison,sun belt,7,2,67.4056918601799,0.816177810165786,0.5975302846827292
35,Navy,american athletic,7,2,66.02628369712417,0.7269083621789032,0.6243767849363473
36,Arizona State,big 12,7,2,65.76277544323236,0.6339952632537802,0.6703529419900008
37,Vanderbilt,sec,6,4,65.37347814098067,0.6097649845144835,0.6774108258919037
38,Georgia Tech,acc,6,4,63.548461576244094,0.5917289123701946,0.6590453791274967
39,Texas Tech,big 12,6,4,63.18236103637367,0.5130260521042084,0.6957915263496365
40,Western Kentucky,conference usa,7,2,62.57561545673157,0.6412825651302605,0.617395779648807
41,USC,big ten,4,5,62.511073923652695,0.6431043905993805,0.6154218500411442
42,Cincinnati,big 12,5,4,62.493688652895415,0.6103115321552195,0.6328120773455806
43,Baylor,big 12,5,4,62.02346923515808,0.6175988340316997,0.6216540006776706
44,North Carolina,acc,5,4,61.955398379086965,0.63035161231554,0.6137398761237395
45,Oklahoma,sec,5,5,61.68951570622414,0.5589360539260337,0.6481039049048148
46,Minnesota,big ten,6,4,61.661036821887,0.6540353434141009,0.5964584584983612
47,Michigan,big ten,5,5,61.58771279586461,0.4638367644379669,0.6977450160082426
48,Nebraska,big ten,5,4,61.31054688221674,0.5793404991801785,0.6312866063216999
49,Arkansas,sec,5,4,61.15570604906967,0.6157770085625798,0.6092847807596827
50,Marshall,sun belt,6,3,59.25048108903776,0.62488613590818,0.5750687128038687
51,California,acc,5,4,59.04469302606037,0.659500819821461,0.5532640666509112
52,Boston College,acc,5,4,58.728618681028536,0.5811623246492985,0.5905836510508167
53,Colorado State,mountain west,6,3,58.268123702134524,0.4973583530697758,0.6286243283798827
54,Syracuse,acc,6,3,58.26396815282896,0.5574785935507378,0.5961879596700482
55,Florida,sec,4,5,58.184096656753326,0.5155766077609767,0.6175217751556791
56,Washington,big ten,5,5,58.05560431972023,0.5261431954818728,0.609855268890072
57,Rutgers,big ten,5,4,57.93659933919334,0.5337948624521772,0.6039042946671866
58,Wisconsin,big ten,5,4,57.88619973909243,0.5665877208963381,0.5854712231957016
59,West Virginia,big 12,5,4,57.864627858908456,0.5246857351065769,0.6077019558488964
60,Texas State,sun belt,5,4,57.49878035907086,0.688650027327382,0.5137850677324998
61,Sam Houston,conference usa,7,2,57.431011501580144,0.5793404991801785,0.5716014466195984
62,Virginia Tech,acc,5,5,56.78979187333489,0.6146839132811075,0.5427054601307097
63,Liberty,conference usa,6,2,56.73468580002374,0.6417380214975404,0.5272900776555357
64,Georgia Southern,sun belt,6,3,56.04696083448894,0.48642740025505554,0.6003384896240309
65,UConn,fbs independents,7,3,55.8057467679476,0.6769903443250136,0.4940166879472636
66,TCU,big 12,6,4,55.6675236949553,0.5982874840590271,0.5342686423521439
67,San José State,mountain west,6,3,55.15564327921846,0.5829841501184186,0.5346338157703663
68,UCLA,big ten,4,5,54.74324673002875,0.377117872107852,0.6391403262500605
69,Jacksonville State,conference usa,6,3,54.669155206557576,0.6704317726361814,0.4800622025275573
70,UCF,big 12,4,6,54.38913663568439,0.6146839132811076,0.5057723026283942
71,Kansas,big 12,3,6,53.26914017298354,0.6012024048096192,0.4958008616099519
72,Michigan State,big ten,4,5,53.19674459333774,0.43541628711969393,0.5839565314484377
