,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Indiana,16,0,big ten,1,11,0,1.0,0.9444444444444444,0.9444444444444444,22.380067567567565,35.0,7.228800611153551,65.0,100.0
2,Oregon,13,2,big ten,1,8,2,1.0,1.0,1.0,10.563417569193742,28.413024809788464,5.246753246753247,57.57397486225341,85.98699967204186
3,Ohio State,12,2,big ten,1,9,1,1.0,0.8888888888888888,0.8888888888888888,17.733211233211236,32.40969501583827,4.134186891539834,53.40558521142097,85.81528022725924
4,Texas Tech,12,2,big 12,3,9,1,0.8181818181818181,0.9375,0.7670454545454545,17.588509316770185,32.329033581869716,3.684003496503496,51.718908460813935,84.04794204268366
5,Miami,13,3,acc,4,6,2,0.7272727272727273,0.8235294117647058,0.5989304812834224,8.674242424242431,27.35993871419698,4.315189712248536,54.08373827714882,81.4436769913458
6,Georgia,12,2,sec,2,8,2,0.9090909090909091,1.0,0.9090909090909091,7.86684696150174,26.909870896118747,4.214094728800611,53.70497140110522,80.61484229722396
7,Utah,11,2,big 12,3,7,2,0.8181818181818181,0.8125,0.6647727272727272,15.627990259275162,31.236178128468474,2.871212121212121,48.6736688297804,79.90984695824888
8,Notre Dame,10,2,fbs independents,5,0,0,0.6363636363636364,1.0,0.6363636363636364,16.75,31.861621915527184,2.5705160852219677,47.547067941128454,79.40868985665563
9,Ole Miss,13,2,sec,2,8,1,0.9090909090909091,0.9375,0.8522727272727273,6.864981949458485,26.35139958833032,3.4917876241405654,50.998744086501475,77.3501436748318
10,North Texas,12,2,american athletic,6,7,2,0.5454545454545454,0.7857142857142857,0.42857142857142855,14.949852841295002,30.858162840852764,1.5205627705627702,43.61326704001898,74.47142988087174
11,BYU,12,2,big 12,3,8,2,0.8181818181818181,0.875,0.7159090909090908,-0.38961038961038774,22.307459913454487,3.7313311688311686,51.89622838299585,74.20368829645034
12,Vanderbilt,10,3,sec,2,6,2,0.9090909090909091,0.75,0.6818181818181818,11.346153846153847,28.849346816239045,1.5697203123673713,43.79744283102549,72.64678964726453
13,Texas A&M,11,2,sec,2,7,1,0.9090909090909091,0.8125,0.7386363636363636,6.82162256877519,26.327229695436557,2.1784759358288763,46.078233211601244,72.4054629070378
14,James Madison,12,2,sun belt,8,9,0,0.36363636363636365,0.9285714285714286,0.33766233766233766,11.37420864299477,28.864985449081946,1.4434682964094734,43.324421519308146,72.18940696839009
15,Alabama,11,4,sec,2,8,2,0.9090909090909091,0.875,0.7954545454545454,1.8735891647855514,23.56903906806729,2.830245734657498,48.52018237843652,72.08922144650381
