rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Oklahoma,big 12,3,0,90.60387984981226,1.0,0.855444305381727
2,Florida State,acc,3,0,90.2,0.72,1.0
3,Oregon,pac-12,3,0,85.23909052982894,0.9466666666666667,0.8016270337922402
4,Texas,big 12,3,0,83.6984981226533,0.64,0.9430538172715894
5,Utah,pac-12,3,0,83.63586427478793,0.5777777777777778,0.9755944931163955
6,Colorado,pac-12,3,0,83.38908357669308,0.528888888888889,0.9981226533166456
7,Washington,pac-12,3,0,83.32902238909747,0.8444444444444443,0.8272841051314141
8,Miami,acc,3,0,83.05586149353358,0.7866666666666666,0.8541927409261576
9,Ole Miss,sec,3,0,82.48691419830342,0.8622222222222223,0.8047559449311639
10,North Carolina,acc,3,0,82.2144208037825,0.5511111111111111,0.9680851063829786
11,Syracuse,acc,3,0,81.4787859824781,0.92,0.7581351689612015
12,UCLA,pac-12,3,0,81.38815185648727,0.7866666666666666,0.8285356695869837
13,Notre Dame,fbs independents,4,0,80.87706855791963,0.8388888888888889,0.7925531914893617
14,USC,pac-12,3,0,80.75155750243358,0.9422222222222223,0.7349812265331664
15,Ohio State,big ten,3,0,80.54383256848838,0.831111111111111,0.7916145181476846
16,Rutgers,big ten,3,0,80.31304408288138,0.6711111111111111,0.874217772215269
17,Penn State,big ten,3,0,79.1559171186205,0.808888888888889,0.7822277847309135
18,Missouri,sec,3,0,78.27107495480462,0.5244444444444445,0.9217772215269086
19,Auburn,sec,3,0,78.02252120706439,0.7422222222222223,0.800688360450563
20,Wake Forest,acc,3,0,77.97698512028924,0.5555555555555556,0.9005006257822277
21,Washington State,pac-12,3,0,77.69821999721876,0.7288888888888889,0.8028785982478097
22,Maryland,big ten,3,0,77.33213739396467,0.7288888888888889,0.797246558197747
23,BYU,big 12,3,0,75.85248226950354,0.5866666666666667,0.8510638297872339
24,Oregon State,pac-12,3,0,75.00919204561256,0.7822222222222224,0.7327909887359197
25,Michigan,big ten,3,0,74.81627729105827,0.7377777777777778,0.7537546933667083
26,Duke,acc,3,0,74.59256014462522,0.7377777777777778,0.7503128911138923
27,Louisville,acc,3,0,73.94616882213879,0.6844444444444445,0.7690863579474342
28,Georgia,sec,3,0,73.54375608399387,0.7955555555555556,0.7030663329161451
29,UCF,big 12,3,0,72.67858434153803,0.7644444444444444,0.706508135168961
30,Memphis,american athletic,3,0,72.2740369906828,0.7377777777777778,0.7146433041301626
31,Fresno State,mountain west,3,0,70.10731469892922,0.5422222222222223,0.7866082603254066
32,Kentucky,sec,3,0,69.94453483521067,0.7066666666666667,0.6955569461827283
33,SMU,american athletic,2,1,69.90275344180226,0.72,0.6877346683354192
34,Georgia State,sun belt,3,0,69.84675288555138,0.5777777777777778,0.7634543178973717
35,Iowa,big ten,3,0,69.79782366847448,0.5955555555555556,0.7531289111389236
36,Air Force,mountain west,3,0,69.38553747740231,0.6622222222222223,0.7108886107634542
37,Liberty,conference usa,3,0,68.69736476150743,0.6222222222222221,0.721839799749687
38,James Madison,sun belt,3,0,67.5711166736198,0.5511111111111111,0.7428035043804755
39,Kansas,big 12,3,0,66.31289111389236,0.6,0.6971214017521902
40,Alabama,sec,2,1,65.18605200945626,0.6177777777777778,0.6702127659574468
41,Mississippi State,sec,2,1,64.92667222917535,0.4755555555555556,0.7428035043804755
42,Texas A&M,sec,2,1,64.69130858016966,0.6977777777777779,0.6195244055068836
43,Clemson,acc,2,1,64.59293561396188,0.6577777777777778,0.6395494367959949
44,Tennessee,sec,2,1,64.4654568210263,0.56,0.6902377972465582
45,LSU,sec,2,1,64.18396606869699,0.6844444444444445,0.6188986232790988
46,Tulane,american athletic,2,1,63.5843693505771,0.4755555555555556,0.7221526908635794
47,Marshall,sun belt,2,0,63.3765679321374,0.528888888888889,0.6902377972465582
48,West Virginia,big 12,2,1,62.56526213322209,0.5022222222222222,0.6921151439299124
49,California,pac-12,2,1,61.405409539702404,0.5911111111111111,0.6264080100125156
50,Coastal Carolina,sun belt,2,1,60.93321513002363,0.6444444444444445,0.5904255319148936
51,Miami (OH),mid-american,2,1,60.058837435683486,0.3155555555555556,0.7540675844806006
52,Louisiana,sun belt,2,1,58.541079126686135,0.5511111111111111,0.6038798498122653
53,Wyoming,mountain west,2,1,56.97734668335419,0.36,0.6827284105131414
54,Army,fbs independents,2,1,56.871672924488934,0.6533333333333333,0.5231539424280349
55,Kansas State,big 12,2,1,56.71884299819219,0.6977777777777778,0.4968710888610763
56,Arkansas,sec,2,1,56.36433041301626,0.6399999999999999,0.5225281602002503
57,Western Kentucky,conference usa,2,1,56.333680990126545,0.35555555555555557,0.6752190237797246
58,Rice,american athletic,2,1,55.853747740230844,0.5022222222222222,0.5888610763454317
59,Wisconsin,big ten,2,1,55.74984703101098,0.528888888888889,0.5729036295369211
60,UNLV,mountain west,2,1,55.36018634404116,0.4044444444444445,0.6339173967459323
61,Georgia Southern,sun belt,2,1,54.99955499930468,0.5022222222222222,0.5757196495619523
62,Texas State,sun belt,2,1,54.69389514671117,0.5911111111111111,0.5231539424280349
63,Cincinnati,big 12,2,1,53.31585314977054,0.6133333333333333,0.48998748435544426
64,Temple,american athletic,2,1,53.19721874565428,0.4088888888888889,0.5982478097622027
65,Jacksonville State,conference usa,2,1,53.03060770407453,0.5377777777777778,0.5262828535669586
66,Toledo,mid-american,2,1,52.78043387567792,0.6933333333333334,0.4386733416770963
67,Florida,sec,2,1,52.777193714365175,0.568888888888889,0.5056320400500625
68,Eastern Michigan,mid-american,2,1,52.63932693644833,0.35111111111111126,0.6207759699624529
69,App State,sun belt,2,1,51.927423167848694,0.5155555555555555,0.5212765957446808
70,Michigan State,big ten,2,1,51.890063968849944,0.4755555555555556,0.5422403003754692
71,Minnesota,big ten,2,1,51.38110137672089,0.4,0.5750938673341676
72,South Alabama,sun belt,2,1,51.11611736893339,0.48888888888888893,0.523153942428035
73,TCU,big 12,2,1,50.99622444722569,0.6266666666666667,0.4471214017521902
74,NC State,acc,2,1,50.972646363509945,0.5022222222222222,0.513767209011264
75,Ohio,mid-american,3,1,49.91949659296342,0.44888888888888895,0.5262828535669586
76,UL Monroe,sun belt,2,1,49.42763176192463,0.2488888888888889,0.6264080100125156
77,Arizona,pac-12,2,1,49.10700876095119,0.6,0.432415519399249
78,Florida International,conference usa,3,1,47.6492212487832,0.4188888888888889,0.5075093867334167
