,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Georgia,15,0,sec,1,9,0,1.0,1.0,1.0,26.8,35.0,6.79004329004329,65.0,100.0
2,Michigan,13,1,big ten,2,10,0,0.9090909090909091,1.0,0.9090909090909091,24.357142857142847,33.47002684163435,4.924242424242424,57.24049150813934,90.7105183497737
3,Tennessee,11,2,sec,1,6,2,1.0,0.9285714285714286,0.9285714285714286,23.307692307692307,32.812750923398106,3.634199134199134,51.87544851376701,84.68819943716512
4,Alabama,11,2,sec,1,6,2,1.0,0.8571428571428572,0.8571428571428572,22.923076923076923,32.57186446121728,3.637662337662338,51.88985131375191,84.46171577496919
5,Ohio State,11,2,big ten,2,8,1,0.9090909090909091,0.9285714285714286,0.8441558441558441,23.23076923076923,32.76457363096194,3.044372294372294,49.42247164134007,82.187045272302
6,TCU,13,2,big 12,3,9,1,0.8181818181818181,1.0,0.8181818181818181,9.8,24.352818371607516,4.6695592286501375,56.181312870614015,80.53413124222153
7,Penn State,11,2,big ten,2,7,2,0.9090909090909091,0.8571428571428572,0.7792207792207793,17.538461538461547,29.199453990685726,3.1212121212121207,49.74203376600486,78.94148775669059
8,LSU,10,4,sec,1,6,3,1.0,0.7857142857142857,0.7857142857142857,12.0,25.730688935281837,2.9083038173947267,48.85658890329728,74.58727783857913
9,Tulane,12,2,american athletic,7,8,1,0.4545454545454546,1.0,0.4545454545454546,13.785714285714286,26.84909036683567,2.0387052341597793,45.24009492754536,72.08918529438102
10,Clemson,11,3,acc,4,9,0,0.7272727272727273,1.0,0.7272727272727273,12.357142857142858,25.954369221592604,2.210743801652893,45.955570383613036,71.90993960520564
11,Florida State,10,3,acc,4,5,3,0.7272727272727273,0.8571428571428572,0.6233766233766235,15.461538461538462,27.898667094909268,1.72987012987013,43.95570887207444,71.85437596698371
12,Kansas State,10,4,big 12,3,8,2,0.8181818181818181,0.9,0.7363636363636363,10.428571428571429,24.746495675514463,2.1792207792207785,45.82447217011419,70.57096784562866
13,Washington,11,2,pac-12,5,7,2,0.6363636363636364,0.8333333333333334,0.5303030303030303,13.846153846153847,26.886943953749803,1.4186147186147187,42.661257223432244,69.54820117718205
14,Oregon,10,3,pac-12,5,7,2,0.6363636363636364,0.75,0.4772727272727273,11.384615384615385,25.345270595792513,1.6958874458874456,43.814381397222675,69.15965199301519
15,Troy,12,2,sun belt,6,8,1,0.5454545454545454,0.9285714285714286,0.5064935064935064,8.428571428571429,23.493886072174174,2.059622195985832,45.32708456609048,68.82097063826465
16,Utah,10,4,pac-12,5,8,2,0.6363636363636364,1.0,0.6363636363636364,17.214285714285715,28.996421115419032,0.5984848484848482,39.25049415200997,68.246915267429
17,Mississippi State,9,4,sec,1,4,4,1.0,0.7142857142857143,0.7142857142857143,8.538461538461538,23.562710775654406,1.6468909878000786,43.61061451107278,67.17332528672719
18,USC,11,3,pac-12,5,8,2,0.6363636363636364,0.9166666666666666,0.5833333333333333,12.142857142857142,25.820161049806142,1.0731995277449824,41.2247415931209,67.04490264292704
19,Minnesota,9,4,big ten,2,5,4,0.9090909090909091,0.7142857142857143,0.6493506493506493,14.384615384615385,27.224185000802954,0.5595238095238093,39.088462652179935,66.31264765298288
20,Oregon State,10,3,pac-12,5,6,3,0.6363636363636364,0.6666666666666667,0.4242424242424243,12.23076923076923,25.87522081259033,0.7813852813852815,40.01114202621209,65.88636283880243
21,Texas,8,5,big 12,3,6,3,0.8181818181818181,0.8,0.6545454545454545,12.846153846153847,26.260639152079655,0.6614718614718611,39.5124450767352,65.77308422881485
22,Notre Dame,9,4,fbs independents,8,1,0,0.36363636363636365,0.4285714285714286,0.15584415584415587,8.76923076923077,23.7072426529629,1.015053128689492,40.9829218547382,64.69016450770111
23,UTSA,11,3,conference usa,9,9,0,0.2727272727272727,1.0,0.2727272727272727,10.857142857142858,25.014912019087383,0.2188902007083824,37.671832705938634,62.686744725026024
24,James Madison,8,3,sun belt,6,6,2,0.5454545454545454,1.0,0.5454545454545454,16.090909090909097,28.292844942114254,-0.6304604486422671,34.13954600964383,62.43239095175808
25,Illinois,8,5,big ten,2,5,4,0.9090909090909091,0.6428571428571428,0.5844155844155844,11.461538461538462,25.393447888228685,-0.03679653679653683,36.60848052978132,62.001928418009996
26,UCLA,9,4,pac-12,5,6,3,0.6363636363636364,0.5833333333333333,0.37121212121212116,10.23076923076923,24.62261120925004,0.07034632034632038,37.05406715431392,61.67667836356395
27,Ole Miss,8,5,sec,1,4,4,1.0,0.6428571428571428,0.6428571428571428,7.923076923076923,23.177292436165086,0.22916174734356565,37.71455010134837,60.89184253751346
28,Pittsburgh,9,4,acc,4,5,3,0.7272727272727273,0.7142857142857143,0.5194805194805195,7.0,22.599164926931106,0.25454545454545463,37.82011607851037,60.41928100544147
29,Wake Forest,8,5,acc,4,3,5,0.7272727272727273,0.3571428571428571,0.2597402597402597,7.769230769230769,23.080937851292756,-0.07142857142857162,36.464452529932394,59.54539038122515
30,Louisville,8,5,acc,4,4,4,0.7272727272727273,0.6428571428571428,0.4675324675324675,7.769230769230769,23.080937851292756,-0.08264462809917372,36.417807098163145,59.498744949455904
31,Texas Tech,8,5,big 12,3,5,4,0.8181818181818181,0.7,0.5727272727272726,5.076923076923077,21.394732616026978,0.31629279811097977,38.07691145551373,59.47164407154071
32,South Alabama,10,3,sun belt,6,7,1,0.5454545454545454,0.8571428571428572,0.4675324675324675,9.923076923076923,24.42990203950538,-0.4839630066902796,34.74880081582294,59.17870285532831
33,Maryland,8,5,big ten,2,4,5,0.9090909090909091,0.4285714285714286,0.38961038961038963,5.0,21.346555323590813,0.24576938213301824,37.78361807400319,59.13017339759401
34,Air Force,10,3,mountain west,10,5,3,0.18181818181818177,0.8333333333333334,0.1515151515151515,14.461538461538462,27.272362293239123,-1.2191460055096424,31.691315514484632,58.963677807723755
35,Iowa,8,5,big ten,2,5,4,0.9090909090909091,0.5714285714285714,0.5194805194805194,4.38461538461538,20.961136984101493,0.15108225108225115,37.38983242896172,58.35096941306321
36,Duke,9,4,acc,4,5,3,0.7272727272727273,0.7857142857142857,0.5714285714285714,10.76923076923077,24.959852256303193,-0.9493506493506492,32.81334273376223,57.77319499006543
37,NC State,8,5,acc,4,4,4,0.7272727272727273,0.5714285714285714,0.41558441558441556,5.153846153846154,21.442909908463147,-0.15336481700118032,36.123695375744376,57.566605284207526
38,South Carolina,8,5,sec,1,4,4,1.0,0.5714285714285714,0.5714285714285714,3.3076923076923075,20.286654889995184,-0.08677685950413228,36.40062193909026,56.68727682908544
39,Marshall,9,4,sun belt,6,5,3,0.5454545454545454,0.7142857142857143,0.3896103896103896,8.461538461538462,23.514533483218244,-0.9134199134199135,32.96277178360549,56.47730526682373
