rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
48,West Virginia,big 12,6,4,55.648156005765614,0.43469785575048736,0.6220574008384393
49,Iowa State,big 12,6,4,55.572949177558904,0.4990253411306043,0.5862624959690423
50,UCLA,pac-12,6,4,54.678046382572944,0.5808966861598441,0.5284101902612061
51,UTSA,american athletic,7,3,54.21685798393651,0.5204678362573097,0.553853595614318
52,New Mexico State,conference usa,8,3,53.48416710083577,0.5401382243487507,0.5319896807481459
53,Northwestern,big ten,5,5,53.27462435873984,0.34113060428849906,0.635923895517575
54,Ohio,mid-american,7,3,52.44105121092171,0.5126705653021443,0.5307320219284102
55,Florida,sec,5,5,51.98586100314745,0.4269005847953217,0.5699129313124798
56,App State,sun belt,6,4,51.45407914066581,0.5380116959064328,0.5019026120606256
57,Wyoming,mountain west,6,4,50.965996946215554,0.3255360623781676,0.608803611738149
58,Boston College,acc,6,4,50.93139262754327,0.34502923976608185,0.5977749113189293
59,UCF,big 12,5,5,50.856073592559284,0.5263157894736843,0.49900032247662046
60,Wisconsin,big ten,5,5,50.63544049489161,0.43664717348927884,0.543889068042567
61,Georgia Southern,sun belt,6,4,50.6218813902074,0.47758284600389866,0.5216381812318607
62,Virginia Tech,acc,5,5,50.281733302405755,0.4269005847953215,0.5436955820703
63,Texas State,sun belt,6,4,49.64999374533651,0.5107212475633529,0.4888423089326024
64,Georgia Tech,acc,5,5,49.25110808121382,0.39961013645224175,0.5425346662366979
65,Syracuse,acc,5,5,49.1073850289129,0.43664717348927884,0.5203805224121252
66,San José State,mountain west,5,5,48.69101019415859,0.5302144249512671,0.4635923895517575
67,Texas Tech,big 12,5,5,48.38953698517677,0.4775828460038988,0.4872944211544663
68,Minnesota,big ten,5,5,48.23247924174622,0.321637426900585,0.5688487584650114
69,South Carolina,sec,4,6,48.1763431654129,0.38986354775828463,0.5312479845211222
70,Georgia State,sun belt,6,4,48.1041681203259,0.3528265107212476,0.5500806191551113
71,South Alabama,sun belt,5,5,47.78484083295774,0.5575048732943471,0.43495646565623997
72,Bowling Green,mid-american,6,4,47.71298386422539,0.40740740740740733,0.5146726862302483
73,Utah State,mountain west,5,5,46.79107506664831,0.4541910331384016,0.4752982908739116
74,Illinois,big ten,5,5,46.68119823008738,0.27875243664717353,0.5680748145759432
75,Nebraska,big ten,5,5,46.213862031552424,0.39961013645224175,0.49580780393421475
76,Western Kentucky,conference usa,5,5,45.13700101771861,0.38986354775828463,0.4844888745565946
77,Marshall,sun belt,5,5,45.09967356314035,0.29824561403508765,0.5332473395678813
78,TCU,big 12,4,6,44.483888741165686,0.46588693957115007,0.43350532086423743
79,Boise State,mountain west,5,5,44.40497626056615,0.46003898635477586,0.43544018058690753
80,Mississippi State,sec,4,6,43.146886843393915,0.25341130604288503,0.5273460174137375
81,Wake Forest,acc,4,6,41.90143970410097,0.30604288499025323,0.4798452112221863
82,Purdue,big ten,3,7,41.47358300441347,0.24171539961013636,0.5079006772009029
83,BYU,big 12,5,5,41.472104515112726,0.25341130604288503,0.5015801354401807
84,Louisiana,sun belt,5,5,41.31084546078011,0.43469785575048736,0.401483392454047
85,Indiana,big ten,3,7,41.308852140383564,0.21832358674463942,0.5179619477587876
86,Arkansas,sec,3,7,41.245819590360405,0.3742690058479532,0.43302160593356986
87,Washington State,pac-12,4,6,41.16719721299738,0.3937621832358675,0.42131570461141565
88,Colorado,pac-12,4,6,40.76732903238784,0.32358674463937626,0.4529506610770719
89,Michigan State,big ten,3,7,38.841370418773295,0.17153996101364524,0.5051918735891647
90,California,pac-12,4,6,38.502635444895155,0.2865497076023392,0.4380522412125121
91,Arkansas State,sun belt,5,5,38.02036443001157,0.2436647173489279,0.4537246049661399
92,Army,fbs independents,4,6,37.033317555237474,0.34697855750487333,0.382908739116414
93,South Florida,american athletic,5,5,35.978521674137696,0.27875243664717353,0.4034182521767172
94,Old Dominion,sun belt,4,6,35.244971596284415,0.30019493177387907,0.3805869074492099
95,Rice,american athletic,4,6,34.86472640090319,0.4230019493177388,0.308610125765882
96,Houston,big 12,4,6,34.82443253858247,0.25536062378167645,0.39825862624959696
97,Virginia,acc,2,8,33.77391308720762,0.2085769980506825,0.40728797162205743
98,Navy,american athletic,4,5,33.581738638601074,0.35131037470218757,0.3274750080619155
99,Cincinnati,big 12,3,7,31.792333228355563,0.3528265107212476,0.29912931312479846
100,Middle Tennessee,conference usa,3,7,31.596404165668744,0.2943469785575048,0.32760399871009355
101,Northern Illinois,mid-american,4,6,31.42252169173874,0.41520467836257313,0.25985166075459515
102,Colorado State,mountain west,4,6,30.86466008261185,0.29044834307992207,0.318445662689455
103,Baylor,big 12,3,7,30.79075384724666,0.20077972709551659,0.3655917445985166
104,Florida Atlantic,american athletic,4,6,30.35071375453935,0.38206627680311894,0.26120606256046436
105,Central Michigan,mid-american,5,5,28.971181716518537,0.2573099415204679,0.30715898097387934
106,Western Michigan,mid-american,4,6,28.94253818644932,0.29044834307992207,0.28887455659464684
107,Arizona State,pac-12,3,7,27.409541850613493,0.19688109161793377,0.3156723637536279
108,Pittsburgh,acc,2,8,25.84938990315015,0.22417153996101366,0.2769751693002257
109,Southern Miss,sun belt,3,7,25.625266451807978,0.16764132553606242,0.30396646243147374
110,UAB,american athletic,3,7,25.624283935321117,0.2085769980506823,0.2819090615930344
111,San Diego State,mountain west,3,7,25.179050271779268,0.23196881091617935,0.26246372138019985
112,Eastern Michigan,mid-american,4,6,25.119171140794045,0.2690058479532164,0.24159948403740725
113,New Mexico,mountain west,3,7,24.58589193072976,0.1929824561403509,0.27433086101257653
114,Florida International,conference usa,4,6,24.52773456088177,0.18323586744639378,0.27868429538858436
115,Stanford,pac-12,3,7,24.31864870352455,0.0740740740740741,0.3342470170912608
116,Hawai'i,mountain west,4,7,24.260704946578777,0.18926103136629455,0.2713318284424379
117,UTEP,conference usa,3,7,24.172305607258675,0.22027290448343081,0.25327313769751686
118,Vanderbilt,sec,2,9,23.416496327806776,0.14495835548467131,0.28219929055143506
119,Charlotte,american athletic,3,7,23.379653045329647,0.23391812865497078,0.2337310544985488
120,Ball State,mid-american,3,7,23.220920372161906,0.1851851851851852,0.25752982908739114
121,North Texas,american athletic,3,7,22.648779271982313,0.30604288499025345,0.18365043534343758
122,East Carolina,american athletic,2,8,22.490748441205856,0.2904483430799222,0.18961625282167044
123,Buffalo,mid-american,3,7,22.097421255672405,0.2846003898635477,0.18671396323766518
124,Tulsa,american athletic,3,7,22.08622949397573,0.152046783625731,0.25791680103192527
125,Louisiana Tech,conference usa,3,8,20.096608920893104,0.29558745348219034,0.15001612383102217
126,Massachusetts,fbs independents,3,7,20.089836454693287,0.11500974658869396,0.24714608190906154
127,Sam Houston,conference usa,2,8,17.718709867218838,0.24561403508771934,0.14034182521767172
128,UL Monroe,sun belt,2,8,17.49079652982469,0.09746588693957116,0.2166075459529184
129,Temple,american athletic,3,7,17.37099143645418,0.11111111111111113,0.20741696227023523
130,Nevada,mountain west,2,8,15.257507010566297,0.09941520467836261,0.18119961302805546
131,UConn,fbs independents,1,9,12.87921239014265,0.05458089668615986,0.16875201547887775
132,Akron,mid-american,2,8,8.57930127551133,0.13840155945419108,0.05746533376330221
133,Kent State,mid-american,1,9,0.0,0.0,0.0
