rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Texas,sec,5,0,99.44591029023748,0.9841688654353565,1.0
2,Ohio State,big ten,5,0,93.17756334325253,1.0,0.895039436050039
3,Penn State,big ten,5,0,87.64661987767191,0.7862796833773088,0.9250281686071707
4,BYU,big 12,5,0,86.69713314052927,0.7097625329815304,0.9516222228642418
5,Indiana,big ten,6,0,86.37949887461514,0.9138082673702727,0.8368647617947014
6,Miami,acc,6,0,85.56475935103138,0.863236587510994,0.8515612121253321
7,Pittsburgh,acc,5,0,84.76696702299633,0.7519788918205805,0.8991954739888618
8,SMU,acc,5,1,84.4243647590482,0.7269129287598945,0.9074217269607985
9,Alabama,sec,4,1,83.01139928132604,0.8073878627968338,0.8423511397451824
10,Iowa State,big 12,5,0,82.82587158408234,0.762532981530343,0.863649495854159
11,Tennessee,sec,4,1,82.5737470069881,0.9656992084432716,0.7503734570995937
12,Washington State,pac-12,4,1,81.97162260096123,0.6068601583113457,0.9343310316932943
13,Oregon,big ten,5,0,81.36801704973506,0.7203166226912929,0.863952850085228
14,Army,american athletic,5,0,81.26414900314651,0.8654353562005277,0.7842140236327392
15,Texas A&M,sec,5,1,79.69468318381351,0.671943711521548,0.8642562043162973
16,Georgia,sec,4,1,79.5629627767411,0.7150395778364117,0.839024270037949
17,Ole Miss,sec,5,1,79.55654701736783,0.9643799472295514,0.7046653671435928
18,Boise State,mountain west,4,1,79.24089329378664,0.7546174142480213,0.8127582122323983
19,Nebraska,big ten,5,1,79.1972669101276,0.702726473175022,0.8400283130615666
20,Clemson,acc,4,1,78.09035610346996,0.6965699208443271,0.8263139826756694
21,Navy,american athletic,5,0,77.64179228037236,0.79155672823219,0.7682662583422415
22,Notre Dame,fbs independents,4,1,77.5696686421532,0.7440633245382586,0.7927300351279101
23,Rutgers,big ten,4,1,77.43414530813624,0.662269129287599,0.834688088970312
24,Texas Tech,big 12,5,1,76.80998060957012,0.575197889182058,0.8719700690492012
25,Memphis,american athletic,4,1,76.70931397327257,0.6781002638522429,0.8150123805914473
26,Missouri,sec,4,1,76.70618068725308,0.6596306068601583,0.8249093761099622
