name,p5,cvc_wins,cvc_losses,cvc_perc,conf_index
big 12,True,15.064423076923077,5.33173076923077,0.7385913633792193,
sec,True,10.267307692307693,8.064423076923077,0.5600839234198793,
acc,True,8.599038461538461,12.064423076923077,0.4161470451372731,
big ten,True,-1.9307692307692312,0.13365384615384612,0.0,
fbs independents,False,27.391346153846154,7.599038461538462,0.7828249519098655,
mid-american,False,2.400961538461538,0.9355769230769229,0.7195965417867436,
american athletic,False,9.198076923076922,6.133653846153846,0.5999372844151771,
sun belt,False,13.797115384615385,11.797115384615385,0.5390713051318656,
mountain west,False,3.801923076923077,5.133653846153846,0.4254815452491123,
conference usa,False,15.198076923076924,24.059615384615384,0.38713627902419906,
pac-12,False,0.9355769230769229,1.6682692307692306,0.3593057607090103,
