rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Texas,sec,2,0,77.71361307298159,0.3632460877994738,1.0
2,Florida,sec,2,0,72.03997100989477,0.749006165721537,0.7049962339944764
3,Pittsburgh,acc,2,0,68.90139572812454,0.35751414357533834,0.8675138569690415
4,UCLA,big ten,2,0,68.05661836707266,0.33058637286317966,0.8690168510286365
5,LSU,sec,2,0,63.51114824379924,0.5230985295640468,0.695426149370117
6,Mississippi State,sec,2,0,60.12933033113627,0.6063995029512271,0.5985438111975897
7,Ole Miss,sec,2,0,59.55942095533674,0.19296630524553146,0.8123938503345098
8,Penn State,big ten,2,0,56.36521063775473,0.4690121155638397,0.614612101431082
9,USC,big ten,3,0,55.119500827033704,0.3872599389840769,0.6394677378860156
10,Indiana,big ten,2,0,54.59345856679464,0.7541031202004453,0.4338438363042932
11,Maryland,big ten,2,0,53.65920083467506,0.7106244175209693,0.4428822495606327
12,Texas A&M,sec,2,0,50.08081110017355,0.4967603071051347,0.5029876977152898
13,Duke,acc,2,0,49.01427964234764,0.04263746505125816,0.7311072056239016
14,Cincinnati,big 12,2,0,48.58049176073016,0.6139005384695039,0.41683035252765427
15,Michigan,big ten,2,0,46.69226389591822,0.003158330744537655,0.7166418818439907
16,Notre Dame,fbs independents,2,0,46.41875131487686,0.5615715827061767,0.41174993723324127
17,Auburn,sec,2,0,43.775462654772994,0.056849953401677505,0.6428571428571428
18,North Carolina,acc,2,0,43.64479684823907,0.18949984467225844,0.5694200351493849
19,Wake Forest,acc,2,0,42.937992622485424,-0.012467095044227583,0.6672975530620521
20,Tennessee,sec,2,0,41.16397480814321,0.5125876986580298,0.35728315930941795
21,Georgia State,sun belt,2,0,40.44546637419796,0.4505885195540367,0.37961335676625657
22,Miami,acc,2,0,38.87056755918536,1.0,0.059547193218236344
23,West Virginia,big 12,2,0,38.34707314002107,0.42420567638681467,0.36153653025357774
24,Utah,big 12,2,0,38.28044500244656,0.7706037261557667,0.17398945518453426
25,Michigan State,big ten,2,0,35.74149110768103,0.11734413458551389,0.4866837907259699
26,Georgia,sec,2,0,34.79217084965381,0.9235624008763754,0.03796133567662565
27,New Mexico,mountain west,2,0,33.76576493670407,0.783967875921899,0.09733675814519396
28,Missouri,sec,2,0,33.53019317539254,0.4292583438010724,0.28471001757469244
29,Nebraska,big ten,2,0,33.44729539551064,0.6664077870974422,0.15573881303231035
30,Virginia,acc,2,0,32.4363092641204,0.5949887596161234,0.17864157965470903
31,Colorado,big 12,2,0,31.99638680050741,0.2506566127255783,0.35728315930941795
32,Colorado State,pac-12,2,0,31.48000061324474,0.4294310996201986,0.25307557117750445
33,James Madison,sun belt,2,0,31.08153269311556,0.6060452976340827,0.15184534270650263
34,North Dakota State,mountain west,3,0,31.016329455877457,0.1576847331355398,0.3922671353251318
35,Kansas State,big 12,2,0,30.13379933475685,0.8022160091125609,0.03163444639718806
36,Virginia Tech,acc,2,0,29.85837420008076,0.6516689102896,0.10846095907607332
37,Houston,big 12,2,0,29.765075290649502,0.7623061933406761,0.04745166959578209
38,South Carolina,sec,2,0,28.45340747442937,0.7044935401933373,0.058402054887116375
39,Iowa,big ten,2,0,28.37260818481654,0.061587449518484,0.40333919156414766
40,Alabama,sec,2,0,27.419260986400605,0.3197045766567457,0.24968616620637707
41,BYU,big 12,2,0,23.29956094137053,0.5335149473080508,0.07117750439367311
42,App State,sun belt,2,0,22.96638457251044,0.3540411732169511,0.16269143861410998
43,SMU,acc,2,0,21.593459607379877,0.3957806996859759,0.11909438643647269
44,North Texas,american athletic,1,1,20.496728017029813,-0.23687480584032336,0.4428822495606327
45,Tulsa,american athletic,2,0,20.42335740782643,0.10765203942019785,0.2562390158172232
46,Vanderbilt,sec,2,0,19.443841969355578,-0.07895826861344105,0.34165202108963094
47,South Florida,american athletic,2,0,15.563128292898382,-0.1092648040557065,0.29826763745920165
48,Troy,sun belt,2,0,8.88905406600886,0.04247410311619589,0.11388400702987697
