rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Georgia,sec,9,0,100.0,1.0,1.0
2,Alabama,sec,8,1,89.00660817621801,0.8563636363636362,0.9082135523613962
3,Oklahoma,big 12,9,0,85.89111442971812,0.7836363636363636,0.8994437184991599
4,Cincinnati,american athletic,9,0,85.11926451372037,0.8654545454545454,0.8435131603509427
5,Oklahoma State,big 12,8,1,83.68705432144856,0.6818181818181818,0.9203602762740339
6,Michigan,big ten,8,1,82.85411610976293,0.809090909090909,0.8390143737166325
7,Wake Forest,acc,8,1,81.2622549934665,0.7563636363636363,0.8429158110882957
8,Ohio State,big ten,8,1,81.14721859249579,0.9018181818181819,0.7628243419824529
9,Pittsburgh,acc,7,2,79.8989359716259,0.8436363636363636,0.7749486652977412
10,Notre Dame,fbs independents,8,1,79.80346275900689,0.6472727272727272,0.87921411237633
11,UTSA,conference usa,9,0,79.58565428411424,0.8163636363636363,0.7848142617136457
12,Coastal Carolina,sun belt,8,1,78.99752660070935,0.8909090909090909,0.7356262833675565
13,Baylor,big 12,7,2,78.50414411050963,0.7363636363636363,0.811252566735113
14,Texas A&M,sec,7,2,77.81205898823968,0.7054545454545454,0.8172484599589322
15,Ole Miss,sec,7,2,77.43289154377449,0.6545454545454545,0.8388277020720551
16,Michigan State,big ten,8,1,75.45417211125631,0.6636363636363636,0.8034907597535935
17,Iowa State,big 12,6,3,74.37605936158297,0.7018181818181818,0.7663449691991787
18,Iowa,big ten,7,2,73.87575135336942,0.6218181818181818,0.8017248459958932
19,Houston,american athletic,8,1,73.55004666791115,0.7545454545454545,0.725245473212619
20,NC State,acc,7,2,73.0167257793541,0.7254545454545454,0.7327048721299234
21,Arkansas,sec,6,3,72.42979279447451,0.6181818181818182,0.7814373716632443
22,Wisconsin,big ten,6,3,71.90720552548068,0.6381818181818182,0.7626283367556468
23,Louisiana,sun belt,8,1,71.82873809968265,0.6709090909090909,0.7437987679671458
24,Auburn,sec,6,3,71.80824155310809,0.6672727272727272,0.7454414784394251
25,Penn State,big ten,6,3,70.12323128616764,0.6472727272727272,0.7302874743326488
26,Oregon,pac-12,8,1,69.20037334328914,0.6836363636363636,0.6965092402464065
27,App State,sun belt,7,2,68.61497106589509,0.6890909090909091,0.6845659884263581
28,Kansas State,big 12,6,3,68.24569721859251,0.5890909090909091,0.7327310061601643
29,Clemson,acc,6,3,67.75486279634123,0.5763636363636363,0.7320328542094455
30,BYU,fbs independents,8,2,67.30912824341982,0.6254545454545454,0.6987418331155498
31,San Diego State,mountain west,8,1,67.25290274407317,0.6672727272727272,0.6753593429158111
32,SMU,american athletic,7,2,66.15626283367556,0.7145454545454545,0.6330334142243793
33,Eastern Michigan,mid-american,6,3,65.54878663431025,0.5981818181818181,0.6863449691991786
34,Liberty,fbs independents,7,3,65.34264327048722,0.7465454545454545,0.6032854209445586
35,Virginia,acc,6,3,65.2801754713459,0.6109090909090908,0.6753593429158111
36,Purdue,big ten,6,3,65.27636736979653,0.5818181818181818,0.6909650924024641
37,Miami,acc,5,4,65.14991599775993,0.5181818181818181,0.7232854209445585
38,Nevada,mountain west,7,2,64.4505506813515,0.6763636363636363,0.6273511293634497
39,Tennessee,sec,5,4,64.21312301661376,0.6418181818181817,0.6422997946611909
40,Army,fbs independents,5,3,64.17581435504947,0.5906818181818181,0.6692607802874744
41,Kentucky,sec,6,3,63.73774500653351,0.5636363636363636,0.6770841889117043
42,Mississippi State,sec,5,4,63.17030054134777,0.5218181818181818,0.6908717565801755
43,Texas,big 12,4,5,62.97395930558148,0.5763636363636363,0.6584804928131417
44,Minnesota,big ten,6,3,62.76640843755834,0.6018181818181818,0.6415811088295689
45,West Virginia,big 12,4,5,60.43636363636363,0.5381818181818181,0.64
46,Syracuse,acc,5,4,60.31580175471346,0.5909090909090909,0.6097535934291581
47,Northern Illinois,mid-american,6,3,59.8794287847676,0.4436363636363636,0.682340862422998
48,North Carolina,acc,5,4,59.65269740526414,0.5672727272727272,0.6122792607802875
