week,season_type,start_date,home_team,away_team,home_points,away_points,completed,neutral_site,conference_game,home_conference,away_conference,home_classification,away_classification,notes
1,regular,2024-08-29 23:00:00+00:00,NC State,Western Carolina,38,21,True,False,False,ACC,Southern,fbs,fcs,
1,regular,2024-08-29 23:00:00+00:00,William & Mary,VMI,41,7,True,False,False,Coastal Athletic,Southern,fcs,fcs,
1,regular,2024-08-29 23:00:00+00:00,Mercer,Presbyterian,63,10,True,False,False,Southern,Pioneer,fcs,fcs,
1,regular,2024-08-29 23:00:00+00:00,UCF,New Hampshire,57,3,True,False,False,Big 12,Coastal Athletic,fbs,fcs,
1,regular,2024-08-29 23:00:00+00:00,Gardner-Webb,Wofford,20,21,True,False,False,Big South-OVC,Southern,fcs,fcs,
1,regular,2024-08-29 23:00:00+00:00,West Liberty,Walsh,21,41,True,False,False,Mountain East,Great Midwest Athletic,ii,ii,
1,regular,2024-08-29 23:30:00+00:00,Arkansas,Arkansas-Pine Bluff,70,0,True,True,False,SEC,SWAC,fbs,fcs,
1,regular,2024-08-29 23:30:00+00:00,Drake,Quincy,0,0,True,False,False,Pioneer,Great Lakes,fcs,ii,
1,regular,2024-08-29 23:30:00+00:00,Toledo,Duquesne,49,10,True,False,False,Mid-American,NEC,fbs,fcs,
1,regular,2024-08-30 00:00:00+00:00,Tulane,SE Louisiana,52,0,True,False,False,American Athletic,Southland,fbs,fcs,
1,regular,2024-08-30 00:00:00+00:00,UAB,Alcorn State,41,3,True,False,False,American Athletic,SWAC,fbs,fcs,
1,regular,2024-08-30 00:00:00+00:00,Minnesota,North Carolina,17,19,True,False,False,Big Ten,ACC,fbs,fbs,
1,regular,2024-08-30 00:00:00+00:00,Jacksonville State,Coastal Carolina,27,55,True,False,False,Conference USA,Sun Belt,fbs,fbs,
1,regular,2024-08-30 00:00:00+00:00,Chadron State,Nebraska Kearney,6,18,True,False,False,Rocky Mountain,Mid America,ii,ii,
1,regular,2024-08-30 00:00:00+00:00,Tulsa,Northwestern State,62,28,True,False,False,American Athletic,Southland,fbs,fcs,
1,regular,2024-08-30 00:00:00+00:00,Fort Hays,Angelo State,21,7,True,False,False,Mid America,Lone Star,ii,ii,
1,regular,2024-08-30 00:00:00+00:00,Texas A&M-Kingsville,Colorado Mesa,13,16,True,False,False,Lone Star,Rocky Mountain,ii,ii,
1,regular,2024-08-30 00:00:00+00:00,Midwestern State,Missouri Southern State,18,11,True,False,False,Lone Star,Mid America,ii,ii,
1,regular,2024-08-30 00:00:00+00:00,New Mexico Highlands,Eastern New Mexico,37,63,True,False,False,Rocky Mountain,Lone Star,ii,ii,
1,regular,2024-08-30 00:00:00+00:00,St. Thomas (MN),Sioux Falls,13,34,True,False,False,Pioneer,Northern Sun,fcs,ii,
1,regular,2024-08-30 00:00:00+00:00,South Dakota,Northern State,45,3,True,False,False,MVFC,Northern Sun,fcs,ii,
1,regular,2024-08-30 00:00:00+00:00,Colorado,North Dakota State,31,26,True,False,False,Big 12,MVFC,fbs,fcs,
1,regular,2024-08-30 00:00:00+00:00,South Dakota Mines,CSU Pueblo,6,35,True,False,True,Rocky Mountain,Rocky Mountain,ii,ii,
1,regular,2024-08-30 00:00:00+00:00,Kansas,Lindenwood,48,3,True,True,False,Big 12,Big South-OVC,fbs,fcs,
1,regular,2024-08-30 00:00:00+00:00,Stephen F. Austin,North American,77,0,True,False,False,Southland,,fcs,,
1,regular,2024-08-30 00:00:00+00:00,Missouri,Murray State,51,0,True,False,False,SEC,MVFC,fbs,fcs,
1,regular,2024-08-30 00:00:00+00:00,Emporia State,Washburn,30,14,True,False,True,Mid America,Mid America,ii,ii,
1,regular,2024-08-30 01:00:00+00:00,Utah,Southern Utah,49,0,True,False,False,Big 12,UAC,fbs,fcs,
1,regular,2024-08-30 01:00:00+00:00,Eastern Washington,Monmouth,42,27,True,False,False,Big Sky,Coastal Athletic,fcs,fcs,
1,regular,2024-08-30 01:00:00+00:00,Illinois,Eastern Illinois,45,0,True,False,False,Big Ten,Big South-OVC,fbs,fcs,
1,regular,2024-08-30 02:00:00+00:00,San José State,Sacramento State,42,24,True,False,False,Mountain West,Big Sky,fbs,fcs,
1,regular,2024-08-30 22:00:00+00:00,Army,Lehigh,42,7,True,False,False,American Athletic,Patriot,fbs,fcs,
1,regular,2024-08-30 23:00:00+00:00,Michigan State,Florida Atlantic,16,10,True,False,False,Big Ten,American Athletic,fbs,fbs,
1,regular,2024-08-30 23:00:00+00:00,Oklahoma,Temple,51,3,True,False,False,SEC,American Athletic,fbs,fbs,
1,regular,2024-08-30 23:00:00+00:00,Maine,Colgate,17,14,True,False,False,Coastal Athletic,Patriot,fcs,fcs,
1,regular,2024-08-30 23:30:00+00:00,Duke,Elon,26,3,True,False,False,ACC,Coastal Athletic,fbs,fcs,
1,regular,2024-08-31 01:00:00+00:00,Wisconsin,Western Michigan,28,14,True,False,False,Big Ten,Mid-American,fbs,fbs,
1,regular,2024-08-31 02:30:00+00:00,Stanford,TCU,27,34,True,False,False,ACC,Big 12,fbs,fbs,
1,regular,2024-08-31 04:00:00+00:00,Utah State,Robert Morris,36,14,True,False,False,Mountain West,NEC,fbs,fcs,
1,regular,2024-08-31 16:00:00+00:00,Georgia,Clemson,34,3,True,True,False,SEC,ACC,fbs,fbs,Aflac Kickoff
1,regular,2024-08-31 16:00:00+00:00,Vanderbilt,Virginia Tech,34,27,True,False,False,SEC,ACC,fbs,fbs,
1,regular,2024-08-31 16:00:00+00:00,Navy,Bucknell,49,21,True,False,False,American Athletic,Patriot,fbs,fcs,
1,regular,2024-08-31 16:00:00+00:00,West Virginia,Penn State,12,34,True,False,False,Big 12,Big Ten,fbs,fbs,
1,regular,2024-08-31 16:00:00+00:00,Maryland,UConn,50,7,True,False,False,Big Ten,FBS Independents,fbs,fbs,
1,regular,2024-08-31 16:00:00+00:00,Pittsburgh,Kent State,55,24,True,False,False,ACC,Mid-American,fbs,fbs,
1,regular,2024-08-31 16:00:00+00:00,Dayton,Saint Francis,18,10,True,False,False,Pioneer,NEC,fcs,fcs,
1,regular,2024-08-31 16:00:00+00:00,Wagner,Virginia Lynchburg,46,7,True,False,False,NEC,,fcs,,
1,regular,2024-08-31 16:00:00+00:00,Iowa,Illinois State,40,0,True,False,False,Big Ten,MVFC,fbs,fcs,
1,regular,2024-08-31 16:00:00+00:00,Purdue,Indiana State,49,0,True,False,False,Big Ten,MVFC,fbs,fcs,
1,regular,2024-08-31 16:00:00+00:00,Louisville,Austin Peay,62,0,True,False,False,ACC,UAC,fbs,fcs,
1,regular,2024-08-31 16:30:00+00:00,Georgetown,Davidson,46,24,True,False,False,Patriot,Pioneer,fcs,fcs,
1,regular,2024-08-31 16:45:00+00:00,Tennessee,Chattanooga,69,3,True,False,False,SEC,Southern,fbs,fcs,
1,regular,2024-08-31 17:00:00+00:00,Post,West Virginia Wesleyan,41,24,True,True,False,Northeast 10,Mountain East,ii,ii,
1,regular,2024-08-31 17:00:00+00:00,Shaw,Elizabeth City State,17,13,True,False,True,CIAA,CIAA,ii,ii,
1,regular,2024-08-31 17:00:00+00:00,Butler,Upper Iowa,40,7,True,False,False,Pioneer,Great Lakes,fcs,ii,
1,regular,2024-08-31 17:00:00+00:00,Fort Valley State,Clark Atlanta,42,45,True,False,True,SIAC,SIAC,ii,ii,
1,regular,2024-08-31 17:00:00+00:00,Emory & Henry,Glenville State,38,7,True,False,False,South Atlantic,Mountain East,ii,ii,
1,regular,2024-08-31 17:00:00+00:00,Bluefield State,Winston-Salem State,3,34,True,False,True,CIAA,CIAA,ii,ii,
1,regular,2024-08-31 18:00:00+00:00,Oklahoma State,South Dakota State,44,20,True,False,False,Big 12,MVFC,fbs,fcs,
1,regular,2024-08-31 18:30:00+00:00,Cincinnati,Towson,38,20,True,False,False,Big 12,Coastal Athletic,fbs,fcs,
1,regular,2024-08-31 19:00:00+00:00,Erskine,St. Andrews,52,0,True,False,False,Gulf South,,ii,,
1,regular,2024-08-31 19:00:00+00:00,Washington State,Portland State,70,30,True,False,False,Pac-12,Big Sky,fbs,fcs,
1,regular,2024-08-31 19:00:00+00:00,Kentucky State,Virginia Union,7,69,True,False,False,SIAC,CIAA,ii,ii,
1,regular,2024-08-31 19:00:00+00:00,Morehouse,Edward Waters,11,28,True,False,True,SIAC,SIAC,ii,ii,
1,regular,2024-08-31 19:30:00+00:00,Syracuse,Ohio,38,22,True,False,False,ACC,Mid-American,fbs,fbs,
1,regular,2024-08-31 19:30:00+00:00,Northern Illinois,Western Illinois,54,15,True,False,False,Mid-American,Big South-OVC,fbs,fcs,
1,regular,2024-08-31 19:30:00+00:00,Texas,Colorado State,52,0,True,False,False,SEC,Mountain West,fbs,fbs,
1,regular,2024-08-31 19:30:00+00:00,UTSA,Kennesaw State,28,16,True,False,False,American Athletic,Conference USA,fbs,fbs,
1,regular,2024-08-31 19:30:00+00:00,Air Force,Merrimack,21,6,True,False,False,Mountain West,FCS Independents,fbs,fcs,
1,regular,2024-08-31 19:30:00+00:00,Northwestern,Miami (OH),13,6,True,True,False,Big Ten,Mid-American,fbs,fbs,
1,regular,2024-08-31 19:30:00+00:00,Florida,Miami,17,41,True,False,False,SEC,ACC,fbs,fbs,
1,regular,2024-08-31 19:30:00+00:00,App State,East Tennessee State,38,10,True,False,False,Sun Belt,Southern,fbs,fcs,
1,regular,2024-08-31 19:30:00+00:00,Iowa State,North Dakota,21,3,True,False,False,Big 12,MVFC,fbs,fcs,
1,regular,2024-08-31 19:30:00+00:00,Massachusetts,Eastern Michigan,14,28,True,False,False,FBS Independents,Mid-American,fbs,fbs,
1,regular,2024-08-31 19:30:00+00:00,Ohio State,Akron,52,6,True,False,False,Big Ten,Mid-American,fbs,fbs,
1,regular,2024-08-31 19:30:00+00:00,Nebraska,UTEP,40,7,True,False,False,Big Ten,Conference USA,fbs,fbs,
1,regular,2024-08-31 19:30:00+00:00,Indiana,Florida International,31,7,True,False,False,Big Ten,Conference USA,fbs,fbs,
1,regular,2024-08-31 20:00:00+00:00,Fort Lewis,William Jewell,20,35,True,False,False,Rocky Mountain,Great Lakes,ii,ii,
1,regular,2024-08-31 20:00:00+00:00,Northern Arizona,Lincoln (CA),66,6,True,False,False,Big Sky,Independent DII,fcs,ii,
1,regular,2024-08-31 20:00:00+00:00,Georgia Southern,Boise State,45,56,True,False,False,Sun Belt,Mountain West,fbs,fbs,
1,regular,2024-08-31 20:15:00+00:00,South Carolina,Old Dominion,23,19,True,False,False,SEC,Sun Belt,fbs,fbs,
1,regular,2024-08-31 21:00:00+00:00,California,UC Davis,31,13,True,False,False,ACC,Big Sky,fbs,fcs,
1,regular,2024-08-31 21:00:00+00:00,Northern Iowa,Valparaiso,35,7,True,False,False,MVFC,Pioneer,fcs,fcs,
1,regular,2024-08-31 21:00:00+00:00,South Alabama,North Texas,38,52,True,False,False,Sun Belt,American Athletic,fbs,fbs,
1,regular,2024-08-31 21:00:00+00:00,Marshall,Stony Brook,45,3,True,False,False,Sun Belt,Coastal Athletic,fbs,fcs,
1,regular,2024-08-31 22:00:00+00:00,Sacred Heart,Delaware State,15,17,True,False,False,FCS Independents,MEAC,fcs,fcs,
1,regular,2024-08-31 22:00:00+00:00,Stetson,Ave Maria University,41,3,True,False,False,Pioneer,,fcs,,
1,regular,2024-08-31 22:00:00+00:00,Livingstone,Charleston (WV),7,38,True,False,False,CIAA,Mountain East,ii,ii,
1,regular,2024-08-31 22:00:00+00:00,Tennessee State,Mississippi Valley State,41,21,True,False,False,Big South-OVC,SWAC,fcs,fcs,
1,regular,2024-08-31 22:00:00+00:00,East Carolina,Norfolk State,42,3,True,False,False,American Athletic,MEAC,fbs,fcs,
1,regular,2024-08-31 22:00:00+00:00,Hampton,Morgan State,28,30,True,False,False,Coastal Athletic,MEAC,fcs,fcs,
1,regular,2024-08-31 22:00:00+00:00,Florida A&M,South Carolina State,22,18,True,False,False,SWAC,MEAC,fcs,fcs,
1,regular,2024-08-31 22:00:00+00:00,Charleston Southern,The Citadel,21,22,True,False,False,Big South-OVC,Southern,fcs,fcs,
1,regular,2024-08-31 22:00:00+00:00,Liberty,Campbell,41,24,True,False,False,Conference USA,Coastal Athletic,fbs,fcs,
1,regular,2024-08-31 22:00:00+00:00,Mississippi State,Eastern Kentucky,56,7,True,False,False,SEC,UAC,fbs,fcs,
1,regular,2024-08-31 22:00:00+00:00,West Georgia,Samford,38,29,True,False,False,UAC,Southern,fcs,fcs,
1,regular,2024-08-31 22:00:00+00:00,UNC Pembroke,Wingate,12,17,True,False,False,Mountain East,South Atlantic,ii,ii,
1,regular,2024-08-31 22:00:00+00:00,Virginia,Richmond,34,13,True,False,False,ACC,Coastal Athletic,fbs,fcs,
1,regular,2024-08-31 22:30:00+00:00,Oregon State,Idaho State,38,15,True,False,False,Pac-12,Big Sky,fbs,fcs,
1,regular,2024-08-31 23:00:00+00:00,Arkansas State,Central Arkansas,34,31,True,False,False,Sun Belt,UAC,fbs,fcs,
1,regular,2024-08-31 23:00:00+00:00,Ole Miss,Furman,76,0,True,False,False,SEC,Southern,fbs,fcs,
1,regular,2024-08-31 23:00:00+00:00,Houston,UNLV,7,27,True,False,False,Big 12,Mountain West,fbs,fbs,
1,regular,2024-08-31 23:00:00+00:00,South Florida,Bethune-Cookman,48,3,True,False,False,American Athletic,SWAC,fbs,fcs,
1,regular,2024-08-31 23:00:00+00:00,Baylor,Tarleton State,45,3,True,False,False,Big 12,UAC,fbs,fcs,
1,regular,2024-08-31 23:00:00+00:00,Kansas State,UT Martin,41,6,True,False,False,Big 12,Big South-OVC,fbs,fcs,
1,regular,2024-08-31 23:00:00+00:00,UAlbany,Long Island University,27,21,True,False,False,Coastal Athletic,NEC,fcs,fcs,
1,regular,2024-08-31 23:00:00+00:00,Prairie View A&M,Texas Southern,9,27,True,False,True,SWAC,SWAC,fcs,fcs,
1,regular,2024-08-31 23:00:00+00:00,West Alabama,Miles,16,15,True,False,False,Gulf South,SIAC,ii,ii,
1,regular,2024-08-31 23:00:00+00:00,Rice,Sam Houston,14,34,True,False,False,American Athletic,Conference USA,fbs,fbs,
1,regular,2024-08-31 23:00:00+00:00,Troy,Nevada,26,28,True,False,False,Sun Belt,Mountain West,fbs,fbs,
1,regular,2024-08-31 23:00:00+00:00,Rhode Island,Holy Cross,20,17,True,False,False,Coastal Athletic,Patriot,fcs,fcs,
1,regular,2024-08-31 23:00:00+00:00,Alabama,Western Kentucky,63,0,True,False,False,SEC,Conference USA,fbs,fbs,
1,regular,2024-08-31 23:00:00+00:00,UT Permian Basin,Western New Mexico,41,3,True,False,True,Lone Star,Lone Star,ii,ii,
1,regular,2024-08-31 23:00:00+00:00,Valdosta State,Albany State,42,10,True,False,False,Gulf South,SIAC,ii,ii,
1,regular,2024-08-31 23:00:00+00:00,Memphis,North Alabama,40,0,True,False,False,American Athletic,UAC,fbs,fcs,
1,regular,2024-08-31 23:00:00+00:00,Middle Tennessee,Tennessee Tech,32,25,True,False,False,Conference USA,Big South-OVC,fbs,fcs,
1,regular,2024-08-31 23:00:00+00:00,Incarnate Word,Northern Colorado,28,7,True,False,False,Southland,Big Sky,fcs,fcs,
1,regular,2024-08-31 23:30:00+00:00,Hawai'i,UCLA,13,16,True,False,False,Mountain West,Big Ten,fbs,fbs,
1,regular,2024-08-31 23:30:00+00:00,Auburn,Alabama A&M,73,3,True,False,False,SEC,SWAC,fbs,fcs,
1,regular,2024-08-31 23:30:00+00:00,Michigan,Fresno State,30,10,True,False,False,Big Ten,Mountain West,fbs,fbs,
1,regular,2024-08-31 23:30:00+00:00,Oregon,Idaho,24,14,True,False,False,Big Ten,Big Sky,fbs,fcs,
1,regular,2024-08-31 23:30:00+00:00,Texas A&M,Notre Dame,13,23,True,False,False,SEC,FBS Independents,fbs,fbs,
1,regular,2024-08-31 23:30:00+00:00,Texas Tech,Abilene Christian,52,51,True,False,False,Big 12,UAC,fbs,fcs,
1,regular,2024-08-31 23:45:00+00:00,Kentucky,Southern Miss,31,0,True,False,False,SEC,Sun Belt,fbs,fbs,
1,regular,2024-09-01 00:00:00+00:00,San Diego,Cal Poly,27,21,True,False,False,Pioneer,Big Sky,fcs,fcs,
1,regular,2024-09-01 00:00:00+00:00,San Diego State,East Texas A&M,45,14,True,False,False,Mountain West,Southland,fbs,fcs,
1,regular,2024-09-01 00:00:00+00:00,Charlotte,James Madison,7,30,True,False,False,American Athletic,Sun Belt,fbs,fbs,
1,regular,2024-09-01 00:00:00+00:00,McNeese,Southern,21,7,True,False,False,Southland,SWAC,fcs,fcs,
1,regular,2024-09-01 00:00:00+00:00,Texas State,Lamar,34,27,True,False,False,Sun Belt,Southland,fbs,fcs,
1,regular,2024-09-01 00:00:00+00:00,Pittsburg State,Ferris State,19,3,True,False,False,Mid America,GLIAC,ii,ii,
1,regular,2024-09-01 00:00:00+00:00,SMU,Houston Christian,59,7,True,False,False,ACC,Southland,fbs,fcs,
1,regular,2024-09-01 00:00:00+00:00,Georgia Tech,Georgia State,35,12,True,False,False,ACC,Sun Belt,fbs,fbs,
1,regular,2024-09-01 00:00:00+00:00,Louisiana Tech,Nicholls,25,17,True,False,False,Conference USA,Southland,fbs,fcs,
1,regular,2024-09-01 00:00:00+00:00,BYU,Southern Illinois,41,13,True,False,False,Big 12,MVFC,fbs,fcs,
1,regular,2024-09-01 00:00:00+00:00,Louisiana,Grambling,40,10,True,False,False,Sun Belt,SWAC,fbs,fcs,
1,regular,2024-09-01 01:00:00+00:00,New Mexico State,Southeast Missouri State,23,16,True,False,False,Conference USA,Big South-OVC,fbs,fcs,
1,regular,2024-09-01 01:00:00+00:00,Montana,Missouri State,29,24,True,False,False,Big Sky,MVFC,fcs,fcs,
1,regular,2024-09-01 02:00:00+00:00,Utah Tech,Montana State,7,31,True,False,False,UAC,Big Sky,fcs,fcs,
1,regular,2024-09-01 02:30:00+00:00,Arizona,New Mexico,61,39,True,False,False,Big 12,Mountain West,fbs,fbs,
1,regular,2024-09-01 02:30:00+00:00,Arizona State,Wyoming,48,7,True,False,False,Big 12,Mountain West,fbs,fbs,
1,regular,2024-09-01 03:00:00+00:00,Washington,Weber State,35,3,True,False,False,Big Ten,Big Sky,fbs,fcs,
1,regular,2024-09-01 19:00:00+00:00,Alabama State,North Carolina Central,24,31,True,True,False,SWAC,MEAC,fcs,fcs,Denny's Orange Blossom Classic
1,regular,2024-09-01 20:00:00+00:00,Virginia State,Benedict,23,7,True,True,False,CIAA,SIAC,ii,ii,
1,regular,2024-09-01 23:00:00+00:00,Johnson C. Smith,Tuskegee,21,13,True,True,False,CIAA,SIAC,ii,ii,Boeing Red Tails Classic
1,regular,2024-09-01 23:30:00+00:00,LSU,USC,20,27,True,True,False,SEC,Big Ten,fbs,fbs,Modelo Vegas Kickoff Classic
1,regular,2024-09-02 23:30:00+00:00,Florida State,Boston College,13,28,True,False,True,ACC,ACC,fbs,fbs,
2,regular,2024-09-04 23:00:00+00:00,Shorter,Mississippi College,29,5,True,False,True,Gulf South,Gulf South,ii,ii,
2,regular,2024-09-05 21:00:00+00:00,Rensselaer,Wisconsin La Crosse,0,35,True,False,False,Liberty League,Wisconsin,iii,iii,
2,regular,2024-09-05 22:00:00+00:00,Clarion,Lincoln (PA),20,9,True,False,False,Pennsylvania State Athletic,CIAA,ii,ii,
2,regular,2024-09-05 22:00:00+00:00,Southern Connecticut State,Shepherd,0,23,True,False,False,Northeast 10,Pennsylvania State Athletic,ii,ii,
2,regular,2024-09-05 22:00:00+00:00,Michigan Tech,South Dakota Mines,52,50,True,False,False,GLIAC,Rocky Mountain,ii,ii,
2,regular,2024-09-05 22:00:00+00:00,Tiffin,Wayne State (MI),31,17,True,False,False,Great Midwest Athletic,GLIAC,ii,ii,
2,regular,2024-09-05 22:00:00+00:00,Barton,West Virginia State,24,27,True,False,False,South Atlantic,Mountain East,ii,ii,
2,regular,2024-09-05 22:00:00+00:00,Grand Valley State,Central State,58,0,True,False,False,GLIAC,SIAC,ii,ii,
2,regular,2024-09-05 22:00:00+00:00,Bloomsburg,Fairmont State,35,7,True,False,False,Pennsylvania State Athletic,Mountain East,ii,ii,
2,regular,2024-09-05 23:00:00+00:00,Southeastern Oklahoma State,Southern Arkansas,31,36,True,False,True,Great American,Great American,ii,ii,
2,regular,2024-09-05 23:00:00+00:00,Arkansas Monticello,Northwestern (OK),34,7,True,False,True,Great American,Great American,ii,ii,
2,regular,2024-09-05 23:00:00+00:00,North Greenville,Keiser University,20,23,True,False,False,Gulf South,,ii,,
2,regular,2024-09-05 23:00:00+00:00,Pace,East Stroudsburg,6,41,True,False,False,Northeast 10,Pennsylvania State Athletic,ii,ii,
2,regular,2024-09-05 23:00:00+00:00,Heidelberg,Hiram,38,14,True,False,False,Ohio,North Coast,iii,iii,
2,regular,2024-09-05 23:00:00+00:00,Minnesota St Moorhead,Wayne State (NE),17,44,True,False,True,Northern Sun,Northern Sun,ii,ii,
2,regular,2024-09-05 23:00:00+00:00,Gannon,Northwood,14,28,True,False,False,Pennsylvania State Athletic,Great Midwest Athletic,ii,ii,
2,regular,2024-09-05 23:00:00+00:00,West Florida,McKendree,38,6,True,True,False,Gulf South,Great Lakes,ii,ii,
2,regular,2024-09-05 23:00:00+00:00,Seton Hill,Ohio Dominican,14,21,True,False,False,Pennsylvania State Athletic,Great Midwest Athletic,ii,ii,
2,regular,2024-09-05 23:00:00+00:00,Brockport,Buffalo State,27,0,True,False,False,Empire 8,Liberty League,iii,iii,
2,regular,2024-09-05 23:00:00+00:00,University of Mary,Augustana (SD),13,35,True,False,True,Northern Sun,Northern Sun,ii,ii,
2,regular,2024-09-05 23:00:00+00:00,Ashland,IU Pennsylvania,10,19,True,False,False,Great Midwest Athletic,Pennsylvania State Athletic,ii,ii,
2,regular,2024-09-05 23:00:00+00:00,East Central,Henderson State,17,41,True,False,True,Great American,Great American,ii,ii,
2,regular,2024-09-05 23:00:00+00:00,Wisconsin Stout,Carroll (WI),16,28,True,False,False,Wisconsin,CCIW,iii,iii,
2,regular,2024-09-05 23:00:00+00:00,Kentucky Wesleyan,Northern Michigan,33,13,True,False,False,Great Midwest Athletic,GLIAC,ii,ii,
2,regular,2024-09-05 23:00:00+00:00,Stevenson,Rowan,16,35,True,False,False,Mid Atlantic,New Jersey,iii,iii,
2,regular,2024-09-05 23:00:00+00:00,West Liberty,Limestone,13,48,True,False,False,Mountain East,South Atlantic,ii,ii,
2,regular,2024-09-05 23:00:00+00:00,Frostburg State,Millersville,23,6,True,False,False,Mountain East,Pennsylvania State Athletic,ii,ii,
2,regular,2024-09-05 23:30:00+00:00,Kutztown,Assumption,24,6,True,False,False,Pennsylvania State Athletic,Northeast 10,ii,ii,
2,regular,2024-09-06 00:00:00+00:00,Arkansas Tech,Oklahoma Baptist,44,41,True,False,True,Great American,Great American,ii,ii,
2,regular,2024-09-06 00:00:00+00:00,Ouachita Baptist,Southwestern Oklahoma State,42,3,True,False,True,Great American,Great American,ii,ii,
2,regular,2024-09-06 00:00:00+00:00,Millsaps,Belhaven,23,21,True,False,False,Southern Athletic,USA South,iii,iii,
2,regular,2024-09-06 00:00:00+00:00,Winona State,Saginaw Valley State,14,38,True,False,False,Northern Sun,GLIAC,ii,ii,
2,regular,2024-09-06 00:00:00+00:00,Chadron State,Jamestown,17,10,True,False,False,Rocky Mountain,,ii,,
2,regular,2024-09-06 00:00:00+00:00,Colorado School of Mines,West Texas,41,13,True,False,False,Rocky Mountain,Lone Star,ii,ii,
