,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Georgia,14,1,sec,2,9,1,0.9090909090909091,1.0,0.9090909090909091,28.4,35.0,5.194805194805195,65.0,100.0
2,Alabama,13,2,sec,2,8,2,0.9090909090909091,0.9285714285714286,0.8441558441558441,19.733333333333334,29.49984889694772,5.051948051948051,64.38063957265574,93.88048846960346
3,Baylor,12,2,big 12,1,8,2,1.0,1.0,1.0,13.357142857142858,25.453309156844973,4.510389610389611,62.03270049808706,87.48600965493203
4,Oklahoma State,12,2,big 12,1,8,2,1.0,0.9,0.9,12.99999999999999,25.226654578422476,4.527194018103108,62.10555639408595,87.33221097250843
5,Michigan,12,2,big ten,3,9,1,0.8181818181818181,1.0,0.8181818181818181,18.428571428571427,28.671804170444243,3.3528138528138527,57.014004186818745,85.68580835726299
6,Cincinnati,13,1,american athletic,6,9,0,0.5454545454545454,1.0,0.5454545454545454,20.0,29.669084315503174,2.7195985832349465,54.268684827047636,83.93776914255082
7,Ohio State,11,2,big ten,3,8,1,0.8181818181818181,0.9285714285714286,0.7597402597402597,22.923076923076923,31.524164865053347,2.225895316804407,52.12822296450392,83.65238782955726
8,Oklahoma,11,2,big 12,1,7,2,1.0,0.8,0.8,13.307692307692308,25.42192621521724,3.1074183392365216,55.9500862957154,81.37201251093265
9,Notre Dame,11,2,fbs independents,8,0,0,0.36363636363636365,0.4285714285714286,0.15584415584415587,15.538461538461538,26.83764558197922,2.400295159386068,52.88433749171496,79.72198307369418
10,Pittsburgh,11,3,acc,4,8,1,0.7272727272727273,1.0,0.7272727272727273,17.785714285714285,28.263825929283772,1.717532467532468,49.92420414350682,78.1880300727906
11,Ole Miss,10,3,sec,2,6,2,0.9090909090909091,0.8571428571428572,0.7792207792207793,9.0,22.688123300090663,2.7072018890200704,54.21493867426156,76.90306197435221
12,Clemson,10,3,acc,4,6,2,0.7272727272727273,0.7857142857142857,0.5714285714285714,11.461538461538462,24.250296394448707,2.2454545454545456,52.21302245001083,76.46331884445954
13,Louisiana,13,1,sun belt,7,9,0,0.4545454545454546,1.0,0.4545454545454546,12.571428571428571,24.954669084315505,1.9844155844155846,51.081282032772684,76.03595111708819
14,Michigan State,11,2,big ten,3,7,2,0.8181818181818181,0.8571428571428572,0.7012987012987013,6.538461538461538,21.125950205732618,2.7467532467532467,54.38641449505523,75.51236470078784
15,Houston,12,2,american athletic,6,8,1,0.5454545454545454,0.9090909090909091,0.4958677685950413,15.428571428571423,26.767905711695374,1.1240850059031875,47.35129902941929,74.11920474111466
16,Wake Forest,11,3,acc,4,7,3,0.7272727272727273,0.9285714285714286,0.6753246753246753,12.142857142857142,24.68268359020852,1.5584415584415583,49.23446184941889,73.91714543962742
17,Coastal Carolina,11,2,sun belt,7,6,2,0.4545454545454546,0.8,0.3636363636363637,19.307692307692307,29.229723132714973,0.33051948051948066,43.91077744892803,73.140500581643
18,Kentucky,10,3,sec,2,5,3,0.9090909090909091,0.7857142857142857,0.7142857142857143,10.615384615384615,23.713299393263128,1.435064935064935,48.69955966216704,72.41285905543016
19,San Diego State,12,2,mountain west,5,7,2,0.6363636363636364,0.9166666666666666,0.5833333333333333,7.571428571428571,21.781504986400726,1.7738095238095237,50.16819461488487,71.94969960128559
20,NC State,9,3,acc,4,6,2,0.7272727272727273,0.8571428571428572,0.6233766233766235,13.416666666666666,25.49108491991538,0.813459268004723,46.00457400103686,71.49565892095224
21,Arkansas,9,4,sec,2,4,4,0.9090909090909091,0.5714285714285714,0.5194805194805194,8.0,22.053490480507705,1.542857142857143,49.166895257344976,71.22038573785268
22,Air Force,10,3,mountain west,5,6,2,0.6363636363636364,0.75,0.4772727272727273,11.23076923076923,24.103842666852636,0.6528925619834711,45.308433355426786,69.41227602227941
23,Iowa,10,4,big ten,3,7,3,0.8181818181818181,0.7857142857142857,0.6428571428571428,4.214285714285714,19.650951949229377,1.599350649350649,49.41182415361294,69.06277610284232
24,Texas A&M,8,4,sec,2,4,4,0.9090909090909091,0.7142857142857143,0.6493506493506493,13.416666666666666,25.49108491991538,0.06926406926406892,42.778098606799965,68.26918352671535
25,UTSA,12,2,conference usa,10,8,1,0.18181818181818177,1.0,0.18181818181818177,12.214285714285714,24.72801450589302,0.22304210940574554,43.44480683540815,68.17282134130117
26,Wisconsin,9,4,big ten,3,6,3,0.8181818181818181,0.7142857142857143,0.5844155844155844,9.23076923076923,22.834577027686727,0.4642857142857144,44.49072403089584,67.32530105858257
27,Purdue,9,4,big ten,3,6,3,0.8181818181818181,0.5714285714285714,0.46753246753246747,6.6923076923076925,21.223586024129997,0.7608225108225106,45.77636613008013,66.99995215421013
28,Iowa State,7,6,big 12,1,5,4,1.0,0.7,0.7,10.76923076923077,23.81093521166051,0.12034632034631976,42.99956688082004,66.81050209248055
29,Kansas State,8,5,big 12,1,4,5,1.0,0.6,0.6,6.538461538461538,21.125950205732618,0.611038961038961,45.126976106258574,66.25292631199119
30,Fresno State,10,3,mountain west,5,6,2,0.6363636363636364,0.8333333333333334,0.5303030303030303,12.846153846153847,25.129018760025108,-0.364718614718615,40.896556702519305,66.02557546254442
31,Minnesota,9,4,big ten,3,6,3,0.8181818181818181,0.6428571428571428,0.5259740259740259,8.153846153846143,22.15112629890508,0.19805194805194803,43.33646141629972,65.4875877152048
32,App State,10,4,sun belt,7,7,2,0.4545454545454546,0.9,0.4090909090909091,12.357142857142858,24.818676337262016,-0.4539551357733176,40.509669713813224,65.32834605107524
33,BYU,10,3,fbs independents,8,0,0,0.36363636363636365,0.2857142857142857,0.10389610389610389,8.307692307692308,22.248762117302462,0.12514757969303458,43.020382851105445,65.2691449684079
34,Utah State,11,3,mountain west,5,7,2,0.6363636363636364,1.0,0.6363636363636364,8.142857142857142,22.1441523118767,0.1277056277056281,43.031473327077165,65.17562563895387
35,Boise State,7,5,mountain west,5,5,3,0.6363636363636364,0.6666666666666667,0.4242424242424243,10.166666666666666,23.428528256270777,-0.43618654073199536,40.58670586613992,64.0152341224107
36,Army,9,4,fbs independents,8,3,0,0.36363636363636365,1.0,0.36363636363636365,10.538461538461538,23.664481484064442,-0.5678866587957496,40.015716976303125,63.68019846036756
37,Tennessee,7,6,sec,2,4,4,0.9090909090909091,0.6428571428571428,0.5844155844155844,10.23076923076923,23.46920984726968,-0.6818181818181821,39.52176423879304,62.99097408606272
38,Miami,7,5,acc,4,5,3,0.7272727272727273,0.7142857142857143,0.5194805194805195,5.666666666666667,20.572680568147476,-0.1883116883116882,41.661372987800476,62.23405355594795
39,Penn State,7,6,big ten,3,4,5,0.8181818181818181,0.5,0.40909090909090906,7.692307692307681,21.85821884371294,-0.535714285714286,40.15520103948603,62.01341988319897
40,SMU,8,4,american athletic,6,4,4,0.5454545454545454,0.5454545454545454,0.29752066115702475,10.0,23.32275611967362,-1.102243211334121,37.699001857162536,61.021757976836156
41,Nevada,8,5,mountain west,5,5,3,0.6363636363636364,0.5833333333333333,0.37121212121212116,9.153846153846164,22.785759118488045,-1.0201298701298704,38.055006135855045,60.84076525434309
42,Texas Tech,7,6,big 12,1,3,6,1.0,0.30000000000000004,0.30000000000000004,0.15384615384615385,17.07406374224144,0.16340023612750887,43.1862281225596,60.26029186480104
43,UCF,9,4,american athletic,6,5,3,0.5454545454545454,0.8181818181818181,0.44628099173553715,7.384615384615385,21.662947206918197,-0.9429358520267612,38.38968257614039,60.052629783058585
44,Mississippi State,7,6,sec,2,4,4,0.9090909090909091,0.5,0.45454545454545453,3.1538461538461537,18.977962200990305,-0.5040141676505314,40.292637630181844,59.270599831172156
45,Auburn,6,7,sec,2,3,5,0.9090909090909091,0.4285714285714286,0.38961038961038963,6.538461538461538,21.125950205732618,-1.013872491145219,38.082135146308964,59.208085352041586
46,Utah,10,4,pac-12,11,9,1,0.09090909090909094,1.0,0.09090909090909094,13.571428571428582,25.58930190389847,-2.0530303030303028,33.57684256117808,59.166144465076556
47,Texas,5,7,big 12,1,3,6,1.0,0.4,0.4,4.166666666666667,19.62073133877304,-0.8740259740259737,38.688442936548036,58.309174275321084
48,Liberty,8,5,fbs independents,8,1,1,0.36363636363636365,0.7142857142857143,0.25974025974025977,12.076923076923077,24.64083966803822,-2.0324675324675328,33.665992925720055,58.30683259375829
49,Western Kentucky,9,5,conference usa,10,7,2,0.18181818181818177,0.9285714285714286,0.16883116883116878,14.857142857142858,26.405258386219405,-2.5324675324675328,31.498231430015156,57.90348981623457
50,Maryland,7,6,big ten,3,3,6,0.8181818181818181,0.3571428571428571,0.29220779220779214,-1.3846153846153846,16.097705558267663,-0.46103896103896114,40.4789576265069,56.57666318477457
51,West Virginia,6,7,big 12,1,4,5,1.0,0.5,0.5,1.3846153846153846,17.855150289420465,-0.8701298701298703,38.705334584566515,56.56048487398698
52,Oregon,10,4,pac-12,11,7,3,0.09090909090909094,0.9166666666666666,0.08333333333333336,4.428571428571429,19.78694469628287,-1.40995670995671,36.364902909117156,56.15184760540003
53,Louisville,6,7,acc,4,4,4,0.7272727272727273,0.6428571428571428,0.4675324675324675,4.3076923076923075,19.71023083897064,-1.518004722550177,35.896458266342044,55.60668910531269
54,Western Michigan,8,5,mid-american,9,4,4,0.2727272727272727,0.5833333333333333,0.15909090909090906,4.230769230769231,19.661412929771952,-1.5227272727272732,35.87598354147116,55.537396471243106
55,UAB,9,4,conference usa,10,6,2,0.18181818181818177,0.8571428571428572,0.1558441558441558,6.3076923076923075,20.97949647813655,-1.8382526564344748,34.50801598603519,55.48751246417174
56,UCLA,8,4,pac-12,11,6,3,0.09090909090909094,0.8333333333333334,0.07575757575757579,9.75,23.16409791477788,-2.425324675324675,31.962751750523353,55.126849665301236
57,Central Michigan,9,4,mid-american,9,6,2,0.2727272727272727,0.9166666666666666,0.24999999999999997,6.538461538461538,21.125950205732618,-2.020562770562771,33.717606294665416,54.84355650039803
58,South Carolina,7,6,sec,2,3,5,0.9090909090909091,0.2857142857142857,0.2597402597402597,-1.3846153846153846,16.097705558267663,-0.8630460448642263,38.73604667187285,54.83375223014051
59,East Carolina,7,5,american athletic,6,5,3,0.5454545454545454,0.7272727272727273,0.396694214876033,3.4166666666666665,19.14475672408583,-1.9569067296340028,33.99358852365421,53.138345247740034
60,LSU,6,7,sec,2,3,5,0.9090909090909091,0.3571428571428571,0.3246753246753246,-0.07692307692307693,16.927610014645374,-1.5028138528138528,35.962318631343386,52.88992864598876
61,Florida,6,7,sec,2,2,6,0.9090909090909091,0.1428571428571429,0.1298701298701299,3.923076923076923,19.466141292977195,-2.116883116883117,33.30000721865299,52.76614851163019
