rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Georgia,sec,13,0,99.80691874497184,0.9944833927134811,1.0
2,Michigan,big ten,13,0,97.37427113702624,1.0,0.9596041713388653
3,TCU,big 12,12,1,88.65910945317101,0.7958855303988048,0.935432552141736
4,Tennessee,sec,10,2,88.25424051070836,0.9487415239627629,0.8468967257232565
5,Ohio State,big ten,11,1,87.3743594596211,0.9741409033444431,0.81968350527024
6,Alabama,sec,10,2,86.56222513715291,0.929318469141478,0.8313242879569411
7,Kansas State,big 12,10,3,80.54050349596224,0.7572692793931732,0.8313242879569411
8,Penn State,big ten,10,2,79.91918519217825,0.8411676818756465,0.7765894819466249
9,Clemson,acc,11,2,78.91572983635473,0.7834731640041375,0.7922179860955372
10,Florida State,acc,9,3,76.68727380620103,0.817262383634065,0.73973985198475
11,Utah,pac-12,10,3,75.94132865621826,0.8731180324100679,0.6981876541825521
12,Tulane,american athletic,11,2,75.56292644054518,0.7862314676473969,0.7391511549674815
13,Texas,big 12,8,4,75.49237684385328,0.7814044362716929,0.7406649472976004
14,USC,pac-12,11,2,74.85628337934416,0.7572692793931732,0.7438747477012784
15,LSU,sec,9,4,74.74248209799954,0.6758993219170211,0.7859385512446738
16,Troy,sun belt,11,2,73.18818180645434,0.6758993219170211,0.7620262390670555
17,Washington,pac-12,10,2,71.61173123427052,0.7799103551315941,0.6817672123794574
18,Oregon,pac-12,9,3,71.59003649299049,0.7410642454890242,0.7023505830903791
19,UTSA,conference usa,11,2,70.24826638505075,0.7393403057119872,0.6826362413097108
20,Mississippi State,sec,8,4,69.10019688975464,0.6738305941845765,0.7002480937429918
21,UCLA,pac-12,9,3,68.78777751618979,0.7231352718078381,0.6688929692756224
22,South Alabama,sun belt,10,2,68.50848571240932,0.7455464889093207,0.6525285938551245
23,Oregon State,pac-12,9,3,68.04461984196047,0.7186530283875416,0.6598732899753308
24,Minnesota,big ten,8,4,67.67120620372043,0.7888748419721872,0.6163167189952905
25,Ole Miss,sec,8,4,67.50001392638426,0.7007240547063556,0.6611488001794125
26,Illinois,big ten,8,4,66.69832988936292,0.7574991380301115,0.6182440008970621
27,Notre Dame,fbs independents,8,4,66.43618732833899,0.6813009998850708,0.6552408051132541
28,James Madison,sun belt,8,3,66.3558550464099,0.8099278034917617,0.5847443372953577
29,NC State,acc,8,4,65.30118517927801,0.6275140788415126,0.6667414218434627
30,South Carolina,sec,8,4,65.29906323809837,0.5961383748994369,0.6836033864095089
31,Pittsburgh,acc,8,4,63.37574711386682,0.6544075393632917,0.6226382036331017
32,Cincinnati,american athletic,9,3,63.318681555486236,0.7141707849672453,0.5895800627943485
33,UCF,american athletic,9,4,63.21311882987881,0.7227904838524307,0.5833146445391344
34,Wake Forest,acc,7,5,62.2827198199128,0.6573957016434893,0.6042133886521642
35,Kentucky,sec,7,5,62.182670476534476,0.5752212389380531,0.646921955595425
36,Texas Tech,big 12,7,5,62.05708380927363,0.594644293759338,0.6345312850414891
37,Louisville,acc,7,5,61.27435944496176,0.6469371336627974,0.5943316887194438
38,North Carolina,acc,9,4,60.72563645041973,0.5931502126192392,0.614851984749944
39,Purdue,big ten,8,5,60.71026612000967,0.5834961498678314,0.619813859609778
40,Air Force,mountain west,9,3,60.376764033104344,0.7799103551315941,0.5089215631307469
41,Maryland,big ten,7,5,59.72814745079735,0.6125732674405241,0.589047432159677
42,Duke,acc,8,4,59.5883793265611,0.705206298126652,0.5370178291096659
43,Oklahoma State,big 12,7,5,59.46649304618986,0.5647626709573612,0.610766147118188
44,Syracuse,acc,7,5,59.39631103274547,0.623031835421216,0.5783107198923526
45,Florida,sec,6,6,59.1469561908202,0.5752212389380531,0.6002186588921283
46,Coastal Carolina,sun belt,9,3,59.14145526904016,0.5035053442133088,0.638750280331913
