rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Florida State,acc,2,0,90.75309989658305,0.9172413793103448,0.9023023326264767
2,Mississippi State,sec,2,0,89.01724137931035,0.6862068965517243,1.0
3,South Florida,american athletic,2,0,86.3202321135706,0.7137931034482758,0.9436534383520145
4,LSU,sec,2,0,85.87176822070637,0.6931034482758621,0.9478945774007876
5,Oregon,big ten,2,0,84.13889730384732,1.0,0.7559830354438047
6,Michigan State,big ten,2,0,83.20856517141219,0.6793103448275862,0.9143492784991795
7,Indiana,big ten,2,0,82.83501342330955,0.8206896551724138,0.8324750075734626
8,Texas Tech,big 12,2,0,82.81321229721401,0.9862068965517241,0.7430149371985179
9,Georgia,sec,2,0,82.61841239331864,0.8206896551724138,0.8291426840351408
10,Ohio State,big ten,2,0,82.60258124497277,0.8793103448275862,0.7973341411693425
11,Illinois,big ten,2,0,82.4828228338207,0.8724137931034482,0.7992052319261542
12,BYU,big 12,2,0,82.32011536242321,0.9344827586206896,0.7632802893953703
13,Missouri,sec,2,0,82.30877268121468,0.8413793103448276,0.8132384126022416
14,USC,big ten,2,0,82.06781121708156,0.9551724137931035,0.7482581036049681
15,Arkansas,sec,2,0,81.62377649406135,0.9137931034482759,0.7637079672826415
16,Minnesota,big ten,2,0,81.60342738355148,0.8862068965517241,0.7782490154498636
17,Tennessee,sec,2,0,81.58375942381466,0.8689655172413793,0.7872302510825596
18,Nebraska,big ten,2,0,81.30588954235394,0.8586206896551725,0.7885256216065061
19,Arizona,big 12,2,0,80.36289421178535,0.8862068965517241,0.7591638897303847
20,Pittsburgh,acc,2,0,80.19730698116558,0.8896551724137931,0.7547596299489665
21,Utah,big 12,2,0,80.17976962745527,0.9137931034482759,0.7414924770271635
22,TCU,big 12,1,0,80.08124773794651,0.8482758620689655,0.775255270238965
23,Miami,acc,2,0,79.98104545122169,0.7689655172413793,0.8164192668888216
24,Georgia Tech,acc,2,0,79.93009694032112,0.8,0.7989245683126325
25,Maryland,big ten,2,0,79.7851069163994,0.7620689655172413,0.8171183557430148
26,Temple,american athletic,2,0,79.68837029531281,0.8896551724137931,0.7469298347820007
27,Washington,big ten,2,0,79.29449278692977,0.8793103448275862,0.7464404725840654
28,California,acc,2,0,79.05113915323466,0.7896551724137931,0.7909724325961829
29,Penn State,big ten,2,0,78.88032362189097,0.8517241379310345,0.7549227506816116
30,Louisville,acc,2,0,78.80721620407608,0.7793103448275862,0.7927900636170856
31,Iowa State,big 12,3,0,78.63065093475679,0.7379310344827587,0.8123548419670806
32,UCF,big 12,2,0,78.62179694763341,0.8482758620689655,0.752802181157225
33,Auburn,sec,2,0,78.45754421335226,0.7965517241379311,0.7781266749003798
34,Vanderbilt,sec,2,0,78.28312091793438,0.8413793103448276,0.7513053085517757
35,Houston,big 12,2,0,77.99291228363401,0.7965517241379311,0.7709784913662526
36,Ole Miss,sec,2,0,77.97404391563686,0.8310344827586207,0.7521205695243864
37,Tulane,american athletic,2,0,77.95344148586113,0.6896551724137931,0.8279309300212057
38,Air Force,mountain west,1,0,77.45051133930157,0.8620689655172413,0.7273553468645865
39,Texas A&M,sec,2,0,77.36911489726207,0.7517241379310344,0.7855195395334746
40,North Texas,american athletic,2,0,77.31384428960921,0.8,0.7586745275324492
41,NC State,acc,2,0,77.24670101198666,0.6517241379310345,0.83748240283693
42,Navy,american athletic,2,0,76.59042192021226,0.8172413793103448,0.738261132990003
43,Texas State,sun belt,2,0,76.27636348441956,0.7241379310344828,0.7835620907417332
44,Memphis,american athletic,2,0,76.11275057715008,0.8103448275862069,0.7346258709481974
45,Wisconsin,big ten,2,0,75.98940237545571,0.7827586206896552,0.7475823177125812
46,Rutgers,big ten,2,0,75.8103239352756,0.7206896551724138,0.7782490154498636
47,New Mexico State,conference usa,2,0,75.78997482476574,0.6931034482758621,0.7927900636170856
48,Oklahoma,sec,2,0,75.78833826043659,0.7620689655172413,0.7556296071897405
49,Syracuse,acc,1,1,75.4794236856125,0.5724137931034483,0.8529990911844895
50,South Carolina,sec,2,0,75.26587953862405,0.7551724137931034,0.7513053085517757
51,Washington State,pac-12,2,0,75.20687565941354,0.7034482758620689,0.7782490154498636
52,Purdue,big ten,2,0,75.06289630101641,0.7793103448275862,0.7351851420315522
53,App State,sun belt,2,0,73.79929801836434,0.7172413793103448,0.7491669191154195
54,Wake Forest,acc,2,0,73.43279988300307,0.7275862068965517,0.7379581944865192
55,Wyoming,mountain west,2,0,73.11877278567623,0.7310344827586207,0.7312702444480693
56,UNLV,mountain west,3,0,72.31185952010361,0.6850574712643678,0.7436130465515499
57,Kansas,big 12,2,1,71.29071998384327,0.7333333333333333,0.7019085125719479
58,Kentucky,sec,1,1,70.79801052972454,0.6172413793103448,0.7568394192901917
59,Alabama,sec,1,1,70.78041782163251,0.8172413793103448,0.6488764545503145
60,Virginia,acc,1,1,69.37620322810778,0.7413793103448276,0.6681219594775202
61,East Carolina,american athletic,1,1,68.57207386292063,0.7724137931034483,0.639039863143076
62,Buffalo,mid-american,1,1,68.40691605121401,0.7034482758620688,0.6736342522467939
63,Iowa,big ten,1,1,67.41891955415808,0.696551724137931,0.6621478339897
64,Texas,sec,1,1,66.74122087698954,0.696551724137931,0.6517217004947995
65,Cincinnati,big 12,1,1,65.72006915354802,0.6517241379310345,0.6601496050147972
66,Missouri State,conference usa,1,1,65.68338573821238,0.4103448275862069,0.7895587195799252
67,Baylor,big 12,1,1,64.92179839166077,0.5758620689655173,0.6887173227364256
68,Troy,sun belt,1,1,64.64355106603014,0.6379310344827587,0.6510148439866705
69,Old Dominion,sun belt,1,1,63.97964218436072,0.7344827586206897,0.5888114712713319
70,Arkansas State,sun belt,1,1,63.58999362784527,0.5310344827586206,0.6923659497122083
71,Ohio,mid-american,1,1,63.07540818351804,0.6275862068965518,0.6324598606482882
72,Colorado,big 12,1,1,62.78560095809678,0.6724137931034483,0.6038633569150167
73,Colorado State,mountain west,1,1,62.78110603892236,0.5689655172413793,0.6594971220842167
74,Duke,acc,1,1,62.75362394537356,0.6206896551724138,0.6312228617590628
75,Florida,sec,1,1,62.633930157005715,0.7965517241379311,0.5346864586488942
76,Fresno State,mountain west,2,1,62.27502463551622,0.6436781609195402,0.6114813692820357
77,Hawai'i,mountain west,2,1,62.147289816698645,0.5816091954022988,0.6429379688864337
78,Michigan,big ten,1,1,61.73166177438394,0.6344827586206897,0.608073311117843
79,Oklahoma State,big 12,1,1,61.55508779993524,0.45517241379310347,0.7019085125719479
80,San Diego State,mountain west,1,1,61.129694241034585,0.6793103448275862,0.5746743411087548
81,James Madison,sun belt,1,1,60.88458995460837,0.6862068965517242,0.5671899780815082
82,Boston College,acc,1,1,60.759264869231544,0.8,0.5039886902958699
83,Florida International,conference usa,1,1,60.553728058721326,0.6103448275862069,0.6029486014339089
84,Jacksonville State,conference usa,1,1,60.50811143958465,0.6241379310344828,0.594819751590427
85,Rice,american athletic,1,1,59.83885760845721,0.5310344827586206,0.6346561647985459
86,UAB,american athletic,1,1,59.299000302938495,0.6,0.5892153892759769
87,UConn,fbs independents,1,1,59.165134973543566,0.7482758620689656,0.507315073863535
88,Central Michigan,mid-american,1,1,58.73918223809491,0.5241379310344828,0.6214516100290464
89,North Carolina,acc,1,1,58.305996615445686,0.5551724137931034,0.5980763405028778
90,Kent State,mid-american,1,1,58.28162312360935,0.46206896551724136,0.6478339897000908
91,Florida Atlantic,american athletic,1,1,58.20566042334784,0.6482758620689655,0.5464000807836008
92,Clemson,acc,1,1,57.76868294874071,0.6275862068965518,0.5508179339594061
93,Boise State,mountain west,1,1,57.444274984591914,0.6482758620689656,0.5346864586488942
94,Northwestern,big ten,1,1,57.33884716230191,0.6655172413793103,0.5237806725234777
95,South Alabama,sun belt,1,1,57.33884716230191,0.6655172413793103,0.5237806725234777
96,West Virginia,big 12,1,1,57.335191007949525,0.7344827586206897,0.48658914548039045
97,Western Kentucky,conference usa,2,1,57.137137126680514,0.7103448275862069,0.4965395101717427
98,Notre Dame,fbs independents,0,1,56.847595510119554,0.593103448275862,0.5552149972379136
99,Nevada,mountain west,1,1,56.81234874837649,0.503448275862069,0.6029486014339089
100,UL Monroe,sun belt,1,1,56.62757889458785,0.46206896551724147,0.6223871554074523
101,SMU,acc,1,1,56.495500318607725,0.7034482758620689,0.4903817025143895
102,Utah State,mountain west,1,1,56.28578330495462,0.5793103448275863,0.553998788245986
103,Louisiana,sun belt,1,1,56.05704645405258,0.6896551724137931,0.49106331414722804
104,Kansas State,big 12,1,2,56.010767374567784,0.6068965517241379,0.5349136625265071
105,Northern Illinois,mid-american,1,1,55.91255697507198,0.5827586206896552,0.5464000807836008
106,Toledo,mid-american,1,1,55.15076674779847,0.6689655172413793,0.488261132990003
107,Louisiana Tech,conference usa,1,1,54.94335311138734,0.6413793103448275,0.499924265374129
108,Bowling Green,mid-american,1,1,54.89141743881165,0.6310344827586207,0.5046955468039988
109,Arizona State,big 12,1,1,54.651025290141966,0.6655172413793105,0.48242956679793997
110,Delaware,conference usa,1,1,54.49423111073969,0.593103448275862,0.5190093910936079
111,Tulsa,american athletic,1,1,54.479222597123126,0.6862068965517242,0.46864586488942733
112,UTEP,conference usa,1,1,53.789379393914075,0.6586206896551725,0.47288700393820043
113,Liberty,conference usa,1,1,53.548000083569235,0.6517241379310345,0.47288700393820043
114,Southern Miss,sun belt,1,1,52.961370117728165,0.6172413793103448,0.48242956679793997
115,New Mexico,mountain west,1,1,51.55936898257929,0.5896551724137931,0.4757144299707159
116,Army,american athletic,1,1,51.49676952647578,0.6137931034482759,0.4617540139351711
117,Coastal Carolina,sun belt,1,1,47.96543305765725,0.5172413793103449,0.45941515048915654
118,Georgia State,sun belt,0,2,47.81305821642345,0.3448275862068966,0.5499091184489548
119,Virginia Tech,acc,0,2,47.23800781372415,0.4862068965517241,0.4649348682217509
120,Marshall,sun belt,0,2,46.27298415318242,0.4793103448275862,0.45380187821872153
121,Stanford,acc,0,2,43.27601614975608,0.5206896551724138,0.3854135110572553
122,Georgia Southern,sun belt,0,2,42.80178246229808,0.38275862068965516,0.45238816520246383
