,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Indiana,9,0,big ten,2,6,0,0.9090909090909091,0.8888888888888888,0.808080808080808,32.88888888888887,35.0,2.5310245310245314,60.90201465201466,95.90201465201466
2,Miami,9,0,acc,4,5,0,0.7272727272727273,0.8823529411764706,0.6417112299465241,24.88888888888889,30.520995334370145,2.7192990832696715,62.09683392587805,92.6178292602482
3,Oregon,9,0,big ten,2,6,0,0.9090909090909091,0.8333333333333334,0.7575757575757576,19.555555555555557,27.53499222395024,3.176767676767677,65.0,92.53499222395024
4,Ohio State,7,1,big ten,2,4,1,0.9090909090909091,0.7777777777777778,0.7070707070707071,25.75,31.003110419906697,2.3311688311688314,59.633699633699635,90.63681005360633
5,Texas,7,1,sec,1,3,1,1.0,1.0,1.0,26.125,31.213063763608098,2.1518759018759015,58.495879120879124,89.70894288448721
6,SMU,8,1,acc,4,5,0,0.7272727272727273,1.0,0.7272727272727273,18.333333333333332,26.85069984447901,2.353832442067736,59.77752639517345,86.62822623965246
7,Notre Dame,7,1,fbs independents,6,0,0,0.5454545454545454,1.0,0.5454545454545454,24.5,30.30326594090203,1.5975352262116966,54.97794790993321,85.28121385083524
8,BYU,8,0,big 12,3,5,0,0.8181818181818181,1.0,0.8181818181818181,15.5,25.264385692068434,2.270833333333333,59.250801282051285,84.51518697411973
9,Georgia,7,1,sec,1,5,1,1.0,0.875,0.875,15.875,25.474339035769837,2.223930481283422,58.95314856711916,84.427487602889
10,Tennessee,7,1,sec,1,4,1,1.0,0.75,0.75,25.75,31.003110419906697,1.2991310160427807,53.084228883861236,84.08733930376793
11,Alabama,6,2,sec,1,3,2,1.0,0.9375,0.9375,19.0,27.2239502332815,1.8495129870129872,56.577037545787555,83.80098777906906
12,Penn State,7,1,big ten,2,4,1,0.9090909090909091,0.7222222222222222,0.6565656565656566,15.75000000000001,25.404354587869378,1.854166666666667,56.60657051282051,82.01092510068987
13,Ole Miss,7,2,sec,1,3,2,1.0,0.625,0.625,28.88888888888889,32.76049766718508,0.6902979373567608,49.22048049989226,81.98097816707734
14,Army,8,0,american athletic,7,6,0,0.4545454545454546,1.0,0.4545454545454546,26.625,31.493001555209965,0.8593073593073592,50.29304029304029,81.78604184825025
15,Iowa State,7,1,big 12,3,4,1,0.8181818181818181,0.875,0.7159090909090908,14.999999999999995,24.984447900466566,1.8601190476190472,56.64434523809524,81.6287931385618
16,Boise State,7,1,mountain west,10,4,0,0.18181818181818177,1.0,0.18181818181818177,20.125,27.8538102643857,1.069264069264069,51.625457875457876,79.47926813984358
17,Pittsburgh,7,1,acc,4,3,1,0.7272727272727273,0.7058823529411764,0.5133689839572192,13.625,24.21461897356144,1.4916443850267378,54.30594834087482,78.52056731443626
18,Iowa,6,3,big ten,2,4,2,0.9090909090909091,0.6666666666666667,0.6060606060606061,12.777777777777779,23.74027993779161,1.362373737373737,53.48557692307692,77.22585686086853
19,Clemson,6,2,acc,4,5,1,0.7272727272727273,0.8235294117647058,0.5989304812834224,15.125,25.054432348367037,1.032372039724981,51.391335380305975,76.44576772867302
20,Washington State,7,1,pac-12,5,0,0,0.6363636363636364,1.0,0.6363636363636364,11.25,22.88491446345257,1.1893939393939386,52.38782051282051,75.27273497627309
21,Tulane,7,2,american athletic,7,5,0,0.4545454545454546,0.9285714285714286,0.4220779220779221,19.666666666666668,27.597200622083992,0.42613636363636365,47.54407051282051,75.1412711349045
22,Texas A&M,7,2,sec,1,5,1,1.0,0.8125,0.8125,9.666666666666666,21.998444790046662,1.1704545454545454,52.267628205128204,74.26607299517485
23,LSU,6,2,sec,1,3,1,1.0,0.6875,0.6875,10.0,22.185069984447907,1.0633116883116882,51.587683150183146,73.77275313463105
24,Kansas State,7,2,big 12,3,5,2,0.8181818181818181,0.9375,0.7670454545454545,9.555555555555555,21.936236391912914,1.0300324675324672,51.37648809523809,73.312724487151
25,Missouri,6,2,sec,1,2,2,1.0,0.375,0.375,9.875,22.11508553654744,0.9692513368983957,50.9907616892911,73.10584722583855
