name,p5,cvc_wins,cvc_losses,cvc_perc,conf_index
sec,True,54.908088235294116,13.023897058823529,0.8082803409552157,
big ten,True,48.349264705882355,12.744485294117647,0.7913946141116294,
big 12,True,36.0,12.209558823529411,0.7467398764584763,
acc,True,36.74448529411765,22.419117647058822,0.6210657138418518,
fbs independents,False,14.23345588235294,9.884191176470587,0.5901676829268292,
american athletic,False,30.06985294117647,21.884191176470587,0.5787779075115876,
sun belt,False,27.814338235294116,27.674632352941174,0.501258861723978,
mountain west,False,26.209558823529413,26.768382352941178,0.49472588480222063,
pac-12,False,7.349264705882353,8.674632352941176,0.4586440289090284,
mid-american,False,19.884191176470587,30.465073529411764,0.39492515516611904,
conference usa,False,15.325367647058822,24.209558823529413,0.38764123308690196,
