rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Indiana,big ten,12,0,97.82495145146407,1.0,0.9665377146379088
2,Ohio State,big ten,12,0,97.6060191518468,0.9316005471956225,1.0
3,Texas Tech,big 12,11,1,92.88831579002193,0.9753761969904242,0.9038484445439552
4,Oregon,big ten,11,1,91.32778026598479,0.8344733242134063,0.955710983361778
5,Georgia,sec,11,1,88.19901954702435,0.7072503419972641,0.9760808858018477
6,Notre Dame,fbs independents,10,2,86.78373276018341,0.8522571819425445,0.87622663680299
7,BYU,big 12,11,1,86.33714726477683,0.7181942544459644,0.9415438209102782
8,Utah,big 12,10,2,84.77861473154692,0.8194254445964433,0.8630572949334062
9,Ole Miss,sec,11,1,83.52133387105138,0.7332421340629276,0.8901209104438293
10,Oklahoma,sec,10,2,83.45808817480493,0.6566347469220246,0.930398031269755
11,Alabama,sec,10,2,83.32109646445285,0.7264021887824897,0.8907233824163954
12,Texas A&M,sec,11,1,81.892441649932,0.6880984952120383,0.8893691433463177
13,Miami,acc,10,2,81.76731311932448,0.7838577291381669,0.8358814246075175
14,North Texas,american athletic,11,1,81.01404991975018,0.8221614227086183,0.8036676942299775
15,Vanderbilt,sec,10,2,80.45814302261745,0.7387140902872777,0.8400484594240419
16,USC,big ten,9,3,78.60447803710632,0.6826265389876882,0.841731525731342
17,James Madison,sun belt,11,1,78.32164105139137,0.8098495212038304,0.7688755047578046
18,Texas,sec,9,3,76.37937708510594,0.6128590971272232,0.8450662874715864
19,Arizona,big 12,9,3,75.19053455885386,0.6757865937072504,0.792892365832309
20,South Florida,american athletic,9,3,74.42391758801462,0.7742818057455542,0.7280623751833881
21,Michigan,big ten,9,3,73.76934263443347,0.5978112175102599,0.813014615716529
22,Tulane,american athletic,10,2,73.21433598409818,0.5485636114911081,0.830993993567837
23,Iowa,big ten,8,4,72.97896852620562,0.677154582763338,0.7581316635305969
24,Virginia,acc,10,2,72.86898983173998,0.667578659370725,0.761595950057917
25,Georgia Tech,acc,9,3,70.63774784700531,0.5841313269493845,0.7722023292888747
26,Tennessee,sec,8,4,70.21489448870548,0.6484268125854994,0.7310762468955846
27,Missouri,sec,8,4,69.55772171340435,0.6607387140902873,0.7143364110806814
28,Washington,big ten,8,4,69.3727458852489,0.6867305061559508,0.6974950487660098
29,Iowa State,big 12,8,4,68.22693480432166,0.5704514363885089,0.7424789927803669
30,Louisville,acc,8,4,67.95798512529949,0.6005471956224349,0.7221358965925271
31,Navy,american athletic,9,2,67.77172772912515,0.5424698420594454,0.7505428193391469
32,Illinois,big ten,8,4,67.75913049967501,0.5512995896032832,0.7455945363624631
33,TCU,big 12,8,4,67.30624292847419,0.543091655266758,0.7430466922175025
34,UNLV,mountain west,10,2,67.1794186079541,0.6005471956224351,0.710157950171829
35,Houston,big 12,9,3,67.04466880252984,0.5581395348837209,0.7309197704861478
36,Old Dominion,sun belt,9,3,66.59037572528463,0.6716826265389877,0.6627920584064626
37,LSU,sec,7,5,66.46368858007739,0.5088919288645691,0.7484995549202688
38,SMU,acc,8,4,66.02901818183653,0.652530779753762,0.6644683213916132
39,East Carolina,american athletic,8,4,65.92487293042994,0.6675786593707251,0.6547633823454547
40,Pittsburgh,acc,8,4,64.26650160408876,0.6183310533515731,0.6557679190274414
41,New Mexico,mountain west,9,3,63.91049637954572,0.5403556771545828,0.692277656602082
42,San Diego State,mountain west,9,3,63.877878946171194,0.649794801641587,0.6328470905956254
43,Arizona State,big 12,8,4,63.43318954043406,0.478796169630643,0.7180819015901777
44,Penn State,big ten,6,6,62.32669740184759,0.6210670314637483,0.6244515584710214
45,Wake Forest,acc,8,4,62.22061984332464,0.5389876880984953,0.667016165536574
46,Nebraska,big ten,7,5,62.085768931283624,0.5540355677154583,0.6568388317114243
47,Duke,acc,7,5,61.705541628341955,0.5362517099863201,0.66056510428955
48,UConn,fbs independents,9,3,61.36344694266713,0.6333789329685363,0.6030028352118209
49,Cincinnati,big 12,7,5,61.22742635212257,0.5649794801641587,0.6377406853288772
50,Boise State,mountain west,8,4,61.11196243353449,0.5772913816689467,0.6293348319249439
51,Memphis,american athletic,8,4,61.07728571392417,0.649794801641587,0.5897610408687481
52,Kennesaw State,conference usa,9,3,61.01282138324693,0.5170998632010944,0.6602204026339789
53,NC State,acc,7,5,60.23990927381134,0.47332421340629277,0.671900950839863
54,Toledo,mid-american,8,4,59.87218608076219,0.7701778385772915,0.5063994112393383
55,Florida State,acc,5,7,58.336755400317664,0.6320109439124487,0.5571749594366455
56,Clemson,acc,7,5,57.825887124624465,0.5868673050615595,0.5736235607303058
57,Northwestern,big ten,6,6,57.63512692428109,0.4774281805745555,0.6296175477564868
58,Hawai'i,mountain west,8,4,57.55092795931412,0.533515731874145,0.5981211899033699
59,Auburn,sec,5,7,57.26881594458655,0.5512995896032832,0.5842050816687945
60,Minnesota,big ten,7,5,57.25156932347642,0.4487004103967168,0.6391854609167896
61,Mississippi State,sec,5,7,56.86842093283022,0.47332421340629277,0.6200318994401535
62,Fresno State,mountain west,8,4,56.35901705498812,0.5554035567715458,0.5679983471997542
63,Kansas State,big 12,6,6,55.13966678446448,0.49658002735978113,0.5809133204134176
64,Western Kentucky,conference usa,8,4,54.52884969413546,0.5554035567715458,0.5398419262635594
65,Troy,sun belt,8,4,54.4802325130748,0.47195622435020523,0.5840271486279633
66,Ohio,mid-american,8,4,54.203137654311476,0.545827633378933,0.5399872382469049
67,California,acc,7,5,54.065880116080265,0.4240766073871409,0.6034338285773897
68,Western Michigan,mid-american,8,4,54.05439077760311,0.533515731874145,0.544328310184739
69,South Carolina,sec,4,8,53.80502690766311,0.46101231190150477,0.5795322460170838
70,Washington State,pac-12,6,6,52.327771578936186,0.47469220246238036,0.549439146042352
71,Utah State,mountain west,6,6,52.31668475006869,0.5088919288645691,0.5308533421509041
72,UTSA,american athletic,6,6,52.238637865965984,0.5198358413132695,0.5237597449231008
73,Jacksonville State,conference usa,8,4,51.97436301991352,0.5075239398084815,0.5263234634864102
74,Kansas,big 12,5,7,50.70344883124825,0.47332421340629277,0.5251861748004308
75,Baylor,big 12,5,7,50.65631643366408,0.426812585499316,0.5495057837105849
76,Kentucky,sec,5,7,50.45492664760764,0.3953488372093023,0.5633494976197241
77,Florida,sec,4,8,50.438749588929625,0.4117647058823529,0.5542613058930348
78,Wisconsin,big ten,4,8,50.425383403731594,0.3077975376196991,0.610037993646802
79,Army,american athletic,6,5,50.206054177885605,0.4588981469966424,0.5253018312769712
80,Texas State,sun belt,6,6,50.11223963949999,0.5417236662106704,0.47926017418656186
81,Louisiana Tech,conference usa,7,5,49.797343238873026,0.5554035567715458,0.4670495192595218
82,Missouri State,conference usa,7,5,49.43014398682304,0.40355677154582764,0.5431639535802935
83,Rutgers,big ten,5,7,49.22956888878996,0.399452804377565,0.5422880113165415
84,Florida International,conference usa,7,5,48.33048844662328,0.47606019151846785,0.48720587297656776
85,Central Michigan,mid-american,7,5,48.1004707346521,0.4705882352941177,0.4866135769131997
86,Miami (OH),mid-american,7,5,47.935927797476594,0.5198358413132695,0.45756420540787945
87,Southern Miss,sun belt,7,5,47.907849448414645,0.491108071135431,0.4726010301334548
88,UCF,big 12,5,7,47.705119718243104,0.4637482900136799,0.4842143010425278
89,Temple,american athletic,5,7,45.427278080268124,0.42134062927496585,0.47200547777914337
90,Michigan State,big ten,4,8,43.933547285171116,0.36388508891928867,0.47996260266147717
91,Georgia Southern,sun belt,6,6,43.751286555244015,0.34746922024623805,0.48599790533270276
92,West Virginia,big 12,4,8,42.919448879411064,0.3023255813953488,0.4975085158549824
93,Louisiana,sun belt,6,6,42.88953779163067,0.40355677154582764,0.4425392428850262
94,Maryland,big ten,4,8,41.79326434162909,0.4021887824897401,0.426410106992126
95,Arkansas State,sun belt,6,6,41.189965868871404,0.40355677154582764,0.4163919825348836
96,Marshall,sun belt,5,7,41.111982494612626,0.45964432284541723,0.38499124915420035
97,Stanford,acc,4,8,40.73505366023658,0.28180574555403554,0.47495157793608206
98,Delaware,conference usa,6,6,40.250718695899735,0.40629274965800277,0.4004688070441483
99,Colorado,big 12,3,9,39.60789605198273,0.29411764705882343,0.4509812062295986
100,Arkansas,sec,2,10,39.309455273012574,0.4363885088919289,0.36978242248915477
101,North Carolina,acc,4,8,38.83688319993315,0.3652530779753762,0.400815776473769
102,Coastal Carolina,sun belt,6,6,38.65644051619912,0.2694938440492476,0.4496023996073147
103,Air Force,mountain west,4,8,38.4174438760727,0.4432284541723666,0.3523761227698442
104,UCLA,big ten,3,9,37.608687826292694,0.20109439124487005,0.47031360204188055
105,Buffalo,mid-american,5,7,37.196111213351394,0.45964432284541723,0.32474707559633526
106,Rice,american athletic,5,7,37.07735263962812,0.2476060191518468,0.4370944918355919
107,App State,sun belt,5,7,36.855954017407136,0.37756497948016415,0.3637104574707906
