name,p5,cvc_wins,cvc_losses,cvc_perc,conf_index
big 12,True,16.0,5.4884615384615385,0.7445856452478968,
big ten,True,2.1153846153846145,0.7673076923076922,0.733822548365577,
sec,True,13.325,7.465384615384616,0.640921283877532,
acc,True,11.046153846153846,11.976923076923077,0.47978616772469096,
fbs independents,False,25.117307692307694,8.0,0.7584344695429999,
american athletic,False,10.25576923076923,7.278846153846153,0.5848870366308401,
sun belt,False,13.721153846153847,11.976923076923077,0.5339369901968121,
mountain west,False,6.58076923076923,6.023076923076923,0.5221238938053097,
mid-american,False,3.5346153846153845,4.092307692307692,0.4634392334846193,
pac-12,False,2.8134615384615382,3.5576923076923075,0.4415937217023846,
conference usa,False,16.255769230769232,23.16346153846154,0.41238169577519757,
