rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
39,South Carolina,sec,3,2,67.4858182250378,0.5449275362318841,0.7448208377987979
40,Liberty,fbs independents,4,1,66.87754328883739,0.7565217391304349,0.6215274218349565
41,Oregon State,pac-12,4,1,66.34100684153054,0.6811594202898551,0.6538527250982402
42,Iowa State,big 12,3,2,66.09410261552976,0.736231884057971,0.620399794976935
43,Kansas State,big 12,3,2,65.98552210312066,0.5565217391304349,0.7154963266700838
44,Rutgers,big ten,3,2,65.96937687439772,0.5971014492753624,0.6933973253809236
45,Arizona State,pac-12,4,1,65.6830833686181,0.7188405797101449,0.6234409704425081
46,App State,sun belt,4,1,65.4500951844566,0.6927536231884057,0.6339033595824985
47,Tennessee,sec,3,2,64.55423082922916,0.7478260869565218,0.5904664274730907
48,Virginia,acc,3,2,64.22798416271107,0.5681159420289855,0.6822142491030241
49,Texas A&M,sec,3,2,63.604275770879305,0.6289855072463769,0.639842815650094
50,North Carolina,acc,3,2,63.18022715961343,0.655072463768116,0.6192721681189134
51,Minnesota,big ten,3,2,62.80409154725558,0.5420289855072463,0.6743550316077225
52,West Virginia,big 12,2,3,62.40945186043575,0.6463768115942029,0.6120963608405946
53,South Alabama,sun belt,3,1,61.97298301131341,0.5884057971014492,0.636596617119426
54,Nebraska,big ten,3,3,61.3185149694075,0.716425120772947,0.5575943960362209
55,LSU,sec,3,2,60.92096955110349,0.5942028985507247,0.6172902784896634
56,Louisville,acc,3,2,60.89805369902535,0.5304347826086957,0.6512744047341691
57,Syracuse,acc,3,2,60.63012650517386,0.6115942028985508,0.6034512215957629
58,TCU,big 12,2,2,60.61145107167771,0.5847826086956522,0.6176009194973829
59,Nevada,mountain west,3,1,60.54281527867538,0.5920289855072464,0.6126430890141809
60,Mississippi State,sec,3,2,59.798700575158584,0.5130434782608695,0.6437258282465869
61,Georgia Tech,acc,2,3,59.022849672037395,0.510144927536232,0.6333504185887581
62,UTEP,conference usa,4,1,58.56302602158685,0.5014492753623189,0.6309584828293183
63,UAB,conference usa,3,2,57.453141492251866,0.4695652173913043,0.6310516751316342
64,Purdue,big ten,3,2,57.432368387820446,0.5913043478260869,0.5651802494447292
65,UCF,american athletic,2,2,57.10748465872372,0.6282608695652174,0.540282372676017
66,Florida Atlantic,conference usa,3,2,56.94474776963134,0.6318840579710145,0.5358277806253204
67,UCLA,pac-12,3,2,56.01147683462215,0.5710144927536231,0.5542456859730054
68,Toledo,mid-american,3,2,55.50722409169582,0.6695652173913044,0.4934221766615411
69,Memphis,american athletic,3,2,55.32931120758992,0.5478260869565218,0.556236894832487
70,Duke,acc,3,2,54.93989704276514,0.5304347826086957,0.5596104561763199
71,Northern Illinois,mid-american,3,2,54.74577139928242,0.4,0.6268580215274219
72,Eastern Michigan,mid-american,3,2,54.229506978955435,0.582608695652174,0.5205877327866052
73,Miami,acc,2,3,53.995877253582336,0.5217391304347826,0.5497693490517684
74,Fresno State,mountain west,4,2,53.83540584910006,0.7115942028985508,0.445070903810012
75,Boise State,mountain west,2,3,52.958996062287575,0.6144927536231884,0.4838730720842459
76,San José State,mountain west,3,2,52.30377584144883,0.46666666666666673,0.5533914232017768
77,USC,pac-12,3,2,51.174915873687965,0.6028985507246378,0.4626687168973177
78,Missouri,sec,2,3,50.546720745214266,0.4405797101449276,0.5404066290791047
79,Utah,pac-12,2,2,50.41479843112786,0.5557971014492754,0.4763369212369726
80,Utah State,mountain west,3,2,49.819765412014654,0.4521739130434783,0.5229796685460448
81,East Carolina,american athletic,3,2,49.598187882434544,0.510144927536232,0.48835562182563724
82,Stanford,pac-12,3,2,49.56691848847489,0.5043478260869566,0.4909960703912524
83,Marshall,conference usa,2,3,49.05835053676741,0.6608695652173914,0.3988910116024417
84,Charlotte,conference usa,3,2,48.51268394505976,0.510144927536232,0.47165556125064073
85,Wisconsin,big ten,1,3,48.00088397625893,0.3710144927536232,0.5386981035366479
86,Buffalo,mid-american,2,3,47.67785379478381,0.5536231884057972,0.43540064923970623
87,Temple,american athletic,3,2,47.3741468346019,0.4318840579710145,0.4962800739325599
88,Louisiana Tech,conference usa,2,3,46.79647138827492,0.47246376811594204,0.4655421462187223
89,Bowling Green,mid-american,2,3,46.41604825470402,0.41159420289855075,0.4924654023577653
90,Western Kentucky,conference usa,1,3,46.31765204020235,0.5304347826086957,0.42696053305996934
91,UL Monroe,sun belt,2,2,46.2862783113825,0.21884057971014495,0.594259354177345
92,Ball State,mid-american,2,3,45.41002384507388,0.32173913043478264,0.5253716043054845
93,Colorado State,mountain west,1,3,45.32477584887721,0.41449275362318844,0.47411583803177865
94,Indiana,big ten,2,3,45.13399229745363,0.40869565217391307,0.4743022226364103
95,Miami (OH),mid-american,2,3,45.100973184252666,0.4521739130434783,0.4503828650420143
96,Kent State,mid-american,2,3,44.76140069380994,0.42028985507246375,0.4623270117888263
97,Troy,sun belt,2,3,43.846604119775066,0.5710144927536231,0.3670937980522808
98,Washington,pac-12,2,3,43.61915479984252,0.5478260869565218,0.376080642405604
99,Central Michigan,mid-american,2,3,43.60013073934586,0.47246376811594204,0.41636767469673674
100,Rice,conference usa,2,3,43.11031132306733,0.191304347826087,0.5602255253716044
101,Northwestern,big ten,2,3,42.66157823189892,0.39710144927536234,0.4425081154963268
102,Middle Tennessee,conference usa,2,3,41.59455203203114,0.4811594202898551,0.3808303434136341
103,Georgia Southern,sun belt,2,3,39.50506243546602,0.34492753623188405,0.42203997949769356
104,Illinois,big ten,2,4,39.39448369100945,0.41449275362318844,0.3828805740645823
105,Hawai'i,mountain west,3,3,38.5400661620326,0.4265700483091788,0.36323253032632846
106,Tulane,american athletic,1,4,36.445170173871176,0.39710144927536234,0.3468710684497461
107,Florida State,acc,1,4,36.44464748661036,0.3797101449275363,0.35622757560225526
108,Texas State,sun belt,1,3,36.39575951388734,0.29492753623188406,0.40112762685802156
109,Tulsa,american athletic,1,4,36.36865524183065,0.3101449275362319,0.392516658124039
110,Old Dominion,conference usa,1,4,36.039749218163855,0.391304347826087,0.3437553391423202
111,Georgia State,sun belt,1,4,35.75840705992468,0.17391304347826086,0.4564838544336239
112,New Mexico,mountain west,2,3,34.88509051471189,0.327536231884058,0.3603280369041517
113,North Texas,conference usa,1,3,34.222447662055,0.3492753623188406,0.338427845859932
114,Washington State,pac-12,2,3,33.85678098931058,0.44347826086956516,0.2820775670596276
115,Vanderbilt,sec,2,3,33.72923584338021,0.19710144927536233,0.41277977105757735
116,Navy,american athletic,1,3,33.175053973875094,0.23333333333333336,0.3847444201108989
117,South Florida,american athletic,1,4,31.8203833174974,0.2463768115942029,0.35687992171846605
118,Akron,mid-american,1,4,30.888600758099127,0.127536231884058,0.40653588680241687
119,Florida International,conference usa,1,4,28.145001819951126,0.35072463768115947,0.24414830001708535
120,Southern Miss,conference usa,1,4,27.797554579962714,0.3188405797101449,0.2559712967708868
121,California,pac-12,1,4,27.378482977885742,0.4231884057971015,0.19333675038441833
122,Kansas,big 12,1,4,25.90508769193056,0.08695652173913043,0.3517170681701692
123,Colorado,pac-12,1,4,23.79077990476828,0.327536231884058,0.18964633521271151
124,Ohio,mid-american,1,4,21.641135352364827,0.27246376811594203,0.18622928412779777
125,Arkansas State,sun belt,1,4,20.146635386467803,0.2753623188405797,0.16167621887765404
126,Arizona,pac-12,0,4,20.107087409652433,0.26956521739130435,0.1641893046301043
127,Massachusetts,fbs independents,0,5,16.851358277806252,0.0,0.2592516658124039
128,UNLV,mountain west,0,5,13.26429404467423,0.21449275362318843,0.08856996412096364
129,New Mexico State,fbs independents,1,5,12.215036510448007,0.2985507246376812,0.027165556125064102
130,UConn,fbs independents,0,6,4.7850241545893715,0.13671497584541062,0.0
