name,p5,cvc_wins,cvc_losses,cvc_perc,conf_index
sec,True,59.98529411764706,17.61764705882353,0.7729770703050977,
big ten,True,48.10294117647059,14.147058823529413,0.7727380108669973,
big 12,True,33.088235294117645,13.411764705882353,0.7115749525616698,
acc,True,36.29411764705882,24.955882352941178,0.5925570228091236,
fbs independents,False,20.955882352941178,13.147058823529413,0.6144890038809832,
american athletic,False,28.08823529411765,24.088235294117645,0.5383314543404736,
pac-12,False,10.544117647058824,9.676470588235295,0.5214545454545454,
sun belt,False,28.691176470588236,26.955882352941178,0.5155919661733616,
mid-american,False,22.220588235294116,27.22058823529412,0.44943486020226053,
mountain west,False,26.22058823529412,33.029411764705884,0.44254157359146196,
conference usa,False,12.073529411764707,24.220588235294116,0.3326580226904376,
