name,p5,cvc_wins,cvc_losses,cvc_perc,conf_index
big 12,True,18.63173076923077,5.248076923076923,0.7802295147976647,
big ten,True,7.150961538461538,2.631730769230769,0.7309809317869077,
sec,True,17.519230769230766,7.872115384615384,0.6899685689400538,
acc,True,13.8875,12.624038461538461,0.5238285216886697,
fbs independents,False,23.85673076923077,8.375961538461539,0.7401408030547104,
american athletic,False,12.631730769230769,9.383653846153846,0.5737683438155137,
sun belt,False,15.751923076923077,12.624038461538461,0.5551150418488021,
mountain west,False,9.767307692307693,8.007692307692308,0.5494969165855242,
pac-12,False,6.015384615384615,6.639423076923077,0.4753438188587493,
mid-american,False,6.135576923076924,8.647115384615384,0.41505138545596465,
conference usa,False,16.751923076923077,23.992307692307694,0.411148345683674,
