rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Georgia,sec,12,0,99.54632775315936,0.9955555555555553,0.9954135893648449
2,Michigan,big ten,12,0,97.63186853766618,1.0,0.9635672082717873
3,TCU,big 12,12,0,93.57037037037037,0.8162962962962961,1.0
4,Tennessee,sec,10,2,90.97419032769845,0.9407407407407404,0.8930502215657312
5,Ohio State,big ten,11,1,89.99160238525083,0.9659259259259256,0.8643722304283605
6,Alabama,sec,10,2,89.23342496854312,0.9214814814814811,0.8766395864106352
7,Penn State,big ten,10,2,82.4249042617211,0.8340740740740739,0.8189586410635156
8,USC,pac-12,11,1,80.66249794846544,0.8044444444444443,0.8077991137370754
9,Kansas State,big 12,9,3,79.35323458613708,0.7659259259259257,0.808397341211226
10,Florida State,acc,9,3,79.07112396739426,0.8103703703703701,0.7801255539143279
11,LSU,sec,9,3,78.81345122818534,0.7125925925925923,0.828810930576071
12,Texas,big 12,8,4,77.89004732206357,0.7748148148148145,0.7811004431314623
13,Clemson,acc,10,2,77.45216231741341,0.7555555555555553,0.7847341211225998
14,Tulane,american athletic,10,2,76.0235830734723,0.776296296296296,0.7515878877400296
15,Utah,pac-12,9,3,75.40029815635428,0.8607407407407405,0.6965288035450518
16,Washington,pac-12,10,2,73.80377892663712,0.7733333333333331,0.7190324963072379
17,Oregon,pac-12,9,3,73.60681246238852,0.7348148148148146,0.7367429837518463
18,Troy,sun belt,10,2,73.25223343727774,0.6548148148148145,0.7743648449039882
19,Mississippi State,sec,8,4,71.42517779966082,0.6681481481481479,0.7390768094534713
20,UCLA,pac-12,9,3,71.1786079654248,0.7170370370370368,0.7089586410635156
21,UTSA,conference usa,10,2,70.90786558345643,0.7199999999999999,0.7031979320531758
22,South Alabama,sun belt,10,2,70.41827643744186,0.739259259259259,0.6852954209748893
23,Oregon State,pac-12,9,3,70.17814842168607,0.7125925925925923,0.69596011816839
24,Minnesota,big ten,8,4,69.63161825045134,0.782222222222222,0.6500590841949779
25,Ole Miss,sec,8,4,69.45319355544613,0.6948148148148146,0.6943796159527327
26,UCF,american athletic,9,3,69.00121314076262,0.7585185185185183,0.6531240768094536
27,Notre Dame,fbs independents,8,4,68.823284917118,0.6755555555555554,0.695059084194978
28,Illinois,big ten,8,4,68.67474560971607,0.751111111111111,0.6520901033973412
29,James Madison,sun belt,8,3,68.1995918067927,0.803097643097643,0.6167872968980798
30,South Carolina,sec,8,4,67.55177662891843,0.5911111111111109,0.7209675036927623
31,NC State,acc,8,4,67.4856433612342,0.622222222222222,0.7031979320531758
32,North Carolina,acc,9,3,65.78052820176158,0.6370370370370368,0.6689881831610045
33,Cincinnati,american athletic,9,3,65.40922506701679,0.708148148148148,0.6249852289512556
34,Pittsburgh,acc,8,4,65.39796487772854,0.6488888888888887,0.6567208271787298
35,Purdue,big ten,8,4,64.89905766179768,0.6148148148148146,0.6673929098966026
36,Coastal Carolina,sun belt,9,2,64.61681276079356,0.5283501683501682,0.7096085672082718
37,Kentucky,sec,7,5,64.313221456316,0.5703703703703702,0.6823116691285082
38,Wake Forest,acc,7,5,64.23959324908365,0.6518518518518517,0.6373042836041359
39,Texas Tech,big 12,7,5,64.13855106953335,0.5896296296296294,0.6692540620384048
40,Louisville,acc,7,5,63.40137179276765,0.6414814814814812,0.6299926144756278
41,Air Force,mountain west,9,3,61.96408173313639,0.7733333333333331,0.5368833087149188
42,Maryland,big ten,7,5,61.57126073636412,0.6074074074074072,0.6201846381093057
43,Oklahoma State,big 12,7,5,61.473633677991124,0.5599999999999998,0.6442097488921713
44,Duke,acc,8,4,61.29604600908145,0.699259259259259,0.5664918759231906
45,Syracuse,acc,7,5,61.272702281306415,0.6177777777777776,0.6100073855243723
46,Boise State,mountain west,9,3,60.89725914984408,0.7377777777777776,0.5396159527326441
47,Florida,sec,6,6,60.85535587285955,0.5703703703703702,0.6291137370753324
48,Marshall,sun belt,8,4,60.36410361617155,0.659259259259259,0.5736927621861152
49,Iowa,big ten,7,5,59.571197822638,0.5703703703703702,0.609357459379616
50,Kansas,big 12,6,6,59.46060916899173,0.5229629629629627,0.6331831610044313
51,Baylor,big 12,6,6,59.15572925214727,0.6414814814814812,0.5646750369276219
52,Washington State,pac-12,7,5,58.77877345587833,0.6118518518518516,0.5748301329394387
53,Oklahoma,big 12,6,6,58.68839104983861,0.5762962962962961,0.5925849335302807
54,Wisconsin,big ten,6,6,57.899829038787665,0.6237037037037033,0.5549261447562777
55,Missouri,sec,6,6,57.692082444335036,0.5259259259259258,0.6043796159527327
56,Fresno State,mountain west,8,4,57.6787898681547,0.6962962962962961,0.512437223042836
57,Arkansas,sec,6,6,57.07865993763335,0.551111111111111,0.5813810930576071
58,SMU,american athletic,7,5,56.517111165818704,0.5837037037037035,0.555192023633678
59,Ohio,mid-american,9,3,55.757237813884785,0.5999999999999999,0.5347267355982275
60,Western Kentucky,conference usa,8,5,54.435403279088646,0.7372079772079769,0.4405096011816839
61,Liberty,fbs independents,8,4,53.791788391049835,0.5762962962962961,0.5172525849335303
62,Houston,american athletic,7,5,53.46392991957985,0.5822222222222221,0.5090177252584934
63,App State,sun belt,6,6,53.38645576891514,0.662222222222222,0.46474889217134413
64,Auburn,sec,5,7,53.14941873187811,0.4325925925925925,0.5847488921713442
65,Texas A&M,sec,5,7,52.997175720772475,0.545185185185185,0.5217799113737076
66,West Virginia,big 12,5,7,52.207701460692604,0.47555555555555545,0.5471270310192025
67,East Carolina,american athletic,7,5,52.04680644455385,0.585185185185185,0.4856203840472674
68,Memphis,american athletic,6,6,51.710062093112306,0.6548148148148145,0.44294682422452
69,San José State,mountain west,7,4,50.49770103795213,0.6447138047138046,0.42973412112259973
70,BYU,fbs independents,7,5,50.343911045462,0.551111111111111,0.4777695716395864
71,Michigan State,big ten,5,7,49.72287187482903,0.46370370370370356,0.5152806499261448
72,Louisiana,sun belt,6,6,49.31145166584605,0.5911111111111109,0.44034711964549483
73,Iowa State,big 12,4,8,48.85511652716231,0.5155555555555554,0.47401033973412116
74,UAB,conference usa,6,6,48.72597653044476,0.6444444444444443,0.40262186115214177
75,Georgia Southern,sun belt,6,6,48.53405000273538,0.5407407407407405,0.45550960118168393
76,North Texas,conference usa,7,5,48.33214754636468,0.5955555555555554,0.42288774002954216
77,Southern Miss,sun belt,6,6,47.72607226872368,0.5303703703703703,0.44866322008862636
78,Georgia Tech,acc,5,7,47.47181328300235,0.31703703703703695,0.5596233382570163
79,Vanderbilt,sec,5,7,47.35850839761475,0.31407407407407395,0.5594756277695717
80,Middle Tennessee,conference usa,7,5,47.19802915914437,0.5362962962962962,0.4373485967503693
81,Toledo,mid-american,7,5,47.08219404781443,0.6281481481481479,0.38610782865583465
82,Army,fbs independents,5,6,46.888868622214254,0.6301683501683498,0.38204579025110785
83,Eastern Michigan,mid-american,8,4,46.1581664751901,0.5214814814814813,0.42932791728212705
84,San Diego State,mountain west,7,5,46.05789430494009,0.5377777777777777,0.4190103397341211
