rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Texas,sec,6,0,100.0,1.0,1.0
2,BYU,big 12,6,0,86.59107102078099,0.7216748768472905,0.9435761589403973
3,Ohio State,big ten,5,1,86.40176165465043,0.9359605911330048,0.825279091769158
4,Indiana,big ten,6,0,86.12063963287987,0.938423645320197,0.8196278776411227
5,Iowa State,big 12,6,0,84.8810176274209,0.7463054187192117,0.9040050457269
6,Miami,acc,6,0,84.41188253332848,0.8817733990147782,0.8238432856586343
7,Alabama,sec,5,1,83.9123309300884,0.7635467980295566,0.8798183538315989
8,Penn State,big ten,6,0,83.61340488696047,0.7463054187192117,0.8845033112582781
9,Oregon,big ten,6,0,83.2085559869072,0.6798029556650244,0.914083885209713
10,SMU,acc,5,1,82.8357454696882,0.7290640394088669,0.8818231398519671
11,Army,american athletic,6,0,82.30684109222588,0.8965517241379309,0.7835004730368968
12,Pittsburgh,acc,6,0,82.21609150625311,0.7118226600985221,0.8815738215816128
13,Tennessee,sec,5,1,81.06607740150183,0.9211822660098523,0.7511492014024153
14,Notre Dame,fbs independents,5,1,80.69157968736707,0.8029556650246304,0.8090481755616153
15,Missouri,sec,5,1,80.37022688499927,0.7241379310344828,0.8465446045968056
16,Clemson,acc,5,1,80.02940447245352,0.7413793103448276,0.8320173632366854
17,Boise State,mountain west,5,1,79.65464500483911,0.7610837438423644,0.8156417533900977
18,Iowa,big ten,4,2,78.87845017888407,0.6256157635467979,0.876644591611479
19,Georgia,sec,5,1,78.39086415109546,0.6970443349753693,0.8306817296455006
20,Texas Tech,big 12,5,1,77.38145369131895,0.5591133004926108,0.8894228949858088
21,Navy,american athletic,5,0,77.1196522363227,0.8014778325123152,0.754891201513718
22,Washington State,pac-12,5,1,77.01724899139833,0.5911330049261083,0.866578366445916
23,Memphis,american athletic,5,1,76.85014678536406,0.6822660098522166,0.8149359452390228
24,Texas A&M,sec,5,1,76.79120803836491,0.667487684729064,0.8219867549668873
25,Kansas State,big 12,5,1,75.93983949368742,0.6083743842364531,0.8407190160832545
26,Ole Miss,sec,5,2,75.57604713865449,0.9116819141449682,0.6718027714397017
27,James Madison,sun belt,5,1,75.12729720342122,0.7906403940886699,0.7300751293895041
28,Nebraska,big ten,5,1,74.33514653269391,0.7019704433497537,0.7656335540838851
29,Arizona State,big 12,5,1,73.92693047988777,0.5911330049261083,0.8190350047303689
30,UNLV,mountain west,5,1,73.16212135459345,0.7980295566502462,0.695862874951305
31,Illinois,big ten,5,1,72.79996193956,0.6182266009852215,0.7871081677704194
32,UL Monroe,sun belt,5,1,71.8834241346687,0.49753694581280783,0.8379943235572375
33,Louisville,acc,4,2,71.22644385637334,0.6995073891625615,0.7191336190105181
34,Liberty,conference usa,5,0,70.39352167813917,0.6300492610837438,0.7437199621570483
35,LSU,sec,5,1,69.67659717917766,0.6305418719211822,0.7324251024913276
36,USC,big ten,3,3,69.26936134581716,0.6009852216748768,0.7420750551876379
37,North Texas,american athletic,5,1,69.25979186376536,0.5714285714285714,0.7578429517502364
38,Michigan,big ten,4,2,68.95840972607357,0.4729064039408867,0.806256701356039
39,Tulane,american athletic,4,2,68.89469546210812,0.7610837438423644,0.6501040681173131
40,Oklahoma,sec,4,2,68.77841973053208,0.5344827586206896,0.7703311258278145
41,Syracuse,acc,5,1,68.23309108982711,0.5911330049261083,0.7314374756525126
42,Duke,acc,5,1,68.17492739411361,0.5862068965517241,0.7331951694585118
43,Georgia Tech,acc,5,2,67.94973891817517,0.6245601688951442,0.7090789693360788
44,Arkansas,sec,4,2,67.27147098163312,0.6600985221674877,0.679508041627247
45,Vanderbilt,sec,4,2,67.03032080153368,0.6206896551724137,0.69701819800768
46,Sam Houston,conference usa,5,1,66.75288617753563,0.5738916256157635,0.7179489120151371
47,Cincinnati,big 12,4,2,65.99379659605336,0.6157635467980295,0.6837241916634204
48,Rutgers,big ten,4,2,65.84901826453348,0.5369458128078817,0.7239371510193482
49,Boston College,acc,4,2,65.40057019016785,0.6034482758620688,0.6812289313076223
50,Louisiana,sun belt,5,1,65.00437519789828,0.6256157635467979,0.6631972842116979
51,Texas State,sun belt,4,2,64.60593481877794,0.689655172413793,0.6225846736045412
52,Wisconsin,big ten,4,2,64.12687067062495,0.6034482758620688,0.6616335540838852
53,Washington,big ten,4,3,63.72232734153263,0.5612244897959183,0.6781456953642384
54,Colorado,big 12,4,2,63.200182690111895,0.5467980295566502,0.6778807947019867
55,South Carolina,sec,3,3,60.632845072260466,0.561576354679803,0.6304257332071901
56,Virginia,acc,4,2,59.120956973792026,0.5369458128078817,0.6204285157771718
57,Florida,sec,3,3,59.06005668766707,0.5123152709359605,0.6327541877678223
58,Western Kentucky,conference usa,4,2,58.69993686444662,0.522167487684729,0.6219088430074017
59,UConn,fbs independents,4,2,58.3889568432991,0.6650246305418719,0.5402014580666704
60,Kentucky,sec,3,3,58.20915081721202,0.5443349753694582,0.6024219489120151
61,Arizona,big 12,3,3,58.047042703813645,0.44334975369458124,0.6543046357615893
62,Oregon State,pac-12,4,2,57.47697343381289,0.5270935960591132,0.6004415011037527
63,West Virginia,big 12,3,3,57.46605053530889,0.5172413793103448,0.6055784962991819
64,Utah,big 12,4,2,57.417264215574335,0.6009852216748768,0.5597350993377483
65,Virginia Tech,acc,3,3,56.881299274676756,0.5714285714285714,0.5674046042257963
66,California,acc,3,3,56.41821662211356,0.5492610837438423,0.5722165952473705
67,Oklahoma State,big 12,3,3,56.059697256386,0.4999999999999999,0.5932261116367077
68,Minnesota,big ten,4,3,55.93821511248939,0.5907811400422237,0.5424750032463317
69,Eastern Michigan,mid-american,4,2,55.8903433051686,0.522167487684729,0.5786843267108167
70,San José State,mountain west,4,2,55.67992235670244,0.564039408866995,0.5529006622516557
71,Northwestern,big ten,3,3,55.175969533737224,0.4950738916256157,0.5822828204129333
72,Northern Illinois,mid-american,4,2,54.9646843893986,0.5911330049261083,0.5273081417997663
73,Maryland,big ten,3,3,54.76747578684362,0.5320197044334976,0.556104402025711
74,UCF,big 12,3,3,54.13346882849965,0.5591133004926108,0.5317615894039736
75,Coastal Carolina,sun belt,4,2,53.91274248178376,0.4852216748768472,0.5681535978629862
76,Georgia Southern,sun belt,4,2,53.46982677062604,0.4532019704433497,0.5785808893093661
77,Toledo,mid-american,4,2,53.26173555606303,0.6231527093596059,0.4838675496688742
78,Fresno State,mountain west,3,3,52.32852706097282,0.47536945812807874,0.5490860927152318
79,Michigan State,big ten,3,3,52.04723729181099,0.43842364532019695,0.5646524570092938
80,Buffalo,mid-american,4,2,51.898766841744695,0.4162561576354679,0.5743046357615894
81,Ohio,mid-american,4,2,51.73542249966896,0.43842364532019695,0.5598553063609549
82,TCU,big 12,3,3,50.99717098988488,0.522167487684729,0.5034047526295287
83,Arkansas State,sun belt,3,3,50.94220794049522,0.2635467980295566,0.6418164616840114
84,Baylor,big 12,2,4,49.957638730303714,0.5147783251231526,0.4913907284768212
85,Colorado State,mountain west,3,3,49.11683946106417,0.354679802955665,0.5646622516556291
86,North Carolina,acc,3,4,48.80591011467386,0.4915552427867697,0.486176563340568
87,Auburn,sec,2,4,48.5279878564808,0.5911330049261083,0.4282820412933385
88,Marshall,sun belt,3,3,48.51809252588909,0.4827586206896551,0.48648524310386404
89,Nevada,mountain west,3,4,48.514378146782796,0.4577762139338493,0.49988016398612417
90,Jacksonville State,conference usa,3,3,47.23353591722142,0.5812807881773397,0.41367243586176194
91,Charlotte,american athletic,3,3,45.76775871344198,0.34236453201970435,0.5197692321961896
92,Georgia State,sun belt,2,3,45.72754667521267,0.3374384236453202,0.5218031053480995
93,Houston,big 12,2,4,44.92240237497145,0.3546798029556648,0.5001324503311259
94,Western Michigan,mid-american,3,3,43.66765950042954,0.36699507389162556,0.47419741406496374
95,South Alabama,sun belt,2,4,43.21900303396078,0.5935960591133004,0.345279091769158
96,Central Michigan,mid-american,3,3,43.21682271447058,0.458128078817734,0.41818984547461374
97,Bowling Green,mid-american,2,4,43.18612207614263,0.4679802955665024,0.4124124881740776
98,East Carolina,american athletic,3,3,42.02578540436498,0.4827586206896551,0.38660359508041625
99,South Florida,american athletic,2,4,41.5952636820885,0.34729064039408863,0.45292448105069844
100,NC State,acc,3,4,41.31477694343323,0.36699507389162556,0.43799922088040516
101,UCLA,big ten,1,5,40.34309964223186,0.24876847290640391,0.4867108167770419
102,San Diego State,mountain west,3,3,39.877314186693184,0.4408866995073891,0.3760966108297624
103,Wake Forest,acc,2,4,39.309469373499574,0.36453201970443344,0.4084745951360677
104,Mississippi State,sec,1,5,38.810961406713865,0.37931034482758613,0.3928476821192053
105,UTSA,american athletic,2,4,38.69170586891985,0.33251231527093594,0.4162119205298014
106,Stanford,acc,2,4,37.62327955617049,0.30049261083743833,0.4170159719516946
107,Miami (OH),mid-american,2,4,37.6062343000685,0.39162561576354676,0.367682119205298
108,Louisiana Tech,conference usa,2,3,37.48068673827147,0.5000000000000001,0.30739518058879184
109,Kansas,big 12,1,5,36.227921138768366,0.49753694581280783,0.28944812362030914
110,Florida Atlantic,american athletic,2,4,36.15983536141107,0.42610837438423643,0.326862188584043
111,Rice,american athletic,2,4,35.63527289335465,0.4408866995073891,0.31083443708609276
112,App State,sun belt,2,4,35.487099429861004,0.27093596059113295,0.4000667816795592
113,Florida International,conference usa,2,4,35.25481051338096,0.4334975369458128,0.308959949542731
114,Florida State,acc,1,5,35.20544884772818,0.3004926108374384,0.3798185764371974
115,Old Dominion,sun belt,2,4,33.824582374626026,0.3866995073891625,0.3121553787077745
116,Hawai'i,mountain west,2,4,30.99900129405495,0.4679802955665022,0.2249183222958058
117,Troy,sun belt,1,5,29.492719581552645,0.34975369458128075,0.26540523494165874
118,Tulsa,american athletic,2,4,29.037005839558937,0.26847290640394084,0.3021608325449386
119,UAB,american athletic,1,5,28.47127197990409,0.19458128078817719,0.33324503311258286
120,Purdue,big ten,1,5,28.31216411661719,0.22906403940886697,0.31222958057395145
121,Wyoming,mountain west,1,5,26.262545264737554,0.25123152709359603,0.26876064333017985
122,New Mexico,mountain west,2,4,25.840470427038138,0.34729064039408863,0.21054304635761595
123,Ball State,mid-american,2,4,25.66011867181218,0.17487684729064037,0.30060660025599645
124,Temple,american athletic,1,5,23.320696179819272,0.19950738916256155,0.251352885525071
125,Southern Miss,sun belt,1,5,20.046264965908723,0.2216748768472906,0.18904068117313158
126,Air Force,mountain west,1,5,17.607222784066817,0.2660098522167488,0.12764427625354788
127,Utah State,mountain west,1,5,17.48490740438674,0.1921182266009852,0.16555029959003473
128,Middle Tennessee,conference usa,1,5,14.000199462292343,0.10591133004926104,0.15835850631643394
129,Kennesaw State,conference usa,0,5,12.422016115877733,0.13940886699507388,0.11604162724692535
130,Akron,mid-american,1,6,11.170092106264748,0.14532019704433485,0.09359823399558503
131,New Mexico State,conference usa,1,5,10.555729618634393,0.1650246305418719,0.07353642384105967
132,Kent State,mid-american,0,6,9.953330736268017,0.0,0.1531281651733541
133,Massachusetts,fbs independents,1,6,8.139480638110465,0.2128782547501759,0.010596026490066277
134,UTEP,conference usa,0,6,6.379310344827585,0.18226600985221672,0.0
