name,p5,cvc_wins,cvc_losses,cvc_perc,mean_games_played
mountain west,False,18.0,23.0,0.5,4.0
mid-american,False,14.0,30.0,0.0,4.0
sec,True,36.0,5.0,0.75,4.0
sun belt,False,24.0,19.0,0.3333333333333333,4.0
pac-12,False,24.0,9.0,1.0,4.0
fbs independents,False,12.0,17.0,0.2,4.0
big 12,True,25.0,5.0,0.6666666666666666,4.0
acc,True,31.0,11.0,1.0,4.0
conference usa,False,18.0,22.0,0.6666666666666666,4.0
american athletic,False,22.0,17.0,0.75,4.0
big ten,True,32.0,10.0,0.6666666666666666,4.0
