rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Memphis,american athletic,2,0,67.04832893132873,0.05852368375224935,1.0
2,Colorado,big 12,1,0,42.444940935115774,0.019025367156208277,0.6427546628407459
3,Iowa,big ten,1,0,41.950079781171645,0.7229639519359146,0.2560975609756098
4,USC,big ten,2,0,41.460085142128676,0.23335434900855462,0.5121951219512194
5,Oklahoma,sec,1,0,39.83519154185494,0.8210751590355768,0.17073170731707313
6,Penn State,big ten,1,0,36.86132322771825,0.8719959946595459,0.09756097560975611
7,South Carolina,sec,1,0,36.70731707317073,1.0,0.026266416510318955
8,Ole Miss,sec,1,0,35.11932816208315,-0.04106695105669349,0.5624103299856527
9,Cincinnati,big 12,1,0,34.72248387615816,0.09680554464776563,0.4820659971305594
10,Maryland,big ten,1,0,34.67986885740126,0.9908533959257504,0.0
11,Texas A&M,sec,1,0,34.625997264645534,0.894192256341789,0.05121951219512193
12,Kennesaw State,conference usa,1,0,33.66983992841519,0.9619954265261483,0.0
13,UCLA,big ten,1,0,31.993917523699693,0.1680574098798398,0.4017216642754662
14,LSU,sec,1,0,31.602486960136233,0.30608458336605665,0.32137733142037306
15,Colorado State,pac-12,1,0,28.854000455892415,0.19025367156208278,0.34146341463414637
16,Duke,acc,1,0,25.50396224138162,0.04924212675724493,0.36585365853658525
17,Georgia Southern,sun belt,1,0,25.02449502562556,0.7149855721607303,0.0
18,Indiana,big ten,1,0,24.96091489716119,0.3055034918352675,0.2195121951219512
19,Air Force,mountain west,1,0,24.36366135239142,0.6961046100683264,0.0
20,North Dakota State,mountain west,2,0,23.663784364495605,0.10537641738280146,0.3073170731707316
21,Miami,acc,1,0,22.319763271162124,0.33928571428571425,0.16068866571018653
22,Illinois,big ten,1,0,22.24284818782767,0.09195594125500668,0.2926829268292682
23,Louisiana Tech,sun belt,1,0,22.22400700934579,0.6349716288384513,0.0
24,Oregon,big ten,1,0,21.255044985853917,-0.02685934186758818,0.3414634146341462
25,Kansas State,big 12,1,0,20.764446492036328,0.5932698997724666,0.0
26,Arizona State,big 12,1,0,20.642523364485978,0.5897863818424566,0.0
27,UCF,big 12,1,0,20.35974907182179,0.5817071163377654,0.0
28,Ohio State,big ten,1,0,20.207003647139274,0.5041722296395194,0.039399624765478425
29,Virginia Tech,acc,1,0,20.026805146588142,0.5721944327596612,0.0
30,Georgia,sec,1,0,19.97663551401869,0.5707610146862483,0.0
31,Nevada,mountain west,1,0,19.310405744244356,0.3614819759679573,0.10243902439024385
32,Florida,sec,1,0,18.98188345732225,0.4064510256099041,0.07317073170731703
33,Syracuse,acc,1,0,18.78610875106202,0.5367459643160577,0.0
34,Texas,sec,1,0,17.931803518098544,0.4330689506913173,0.042682926829268275
35,Mississippi State,sec,1,0,17.873965050699642,0.4200923812395021,0.04878048780487802
36,Army,american athletic,1,0,17.798392206557896,0.5085254916159399,0.0
37,Pittsburgh,acc,1,0,17.217699250095624,0.39437328867869026,0.05253283302063791
38,Auburn,sec,1,0,17.121169330508586,-0.045884709023796454,0.2881097560975609
39,Alabama,sec,1,0,16.989560776156825,0.21363901869158877,0.14634146341463417
40,UConn,fbs independents,1,0,16.980140186915886,0.48514686248331107,0.0
41,Utah,big 12,1,0,16.556393372982157,0.4730398106566331,0.0
42,BYU,big 12,1,0,16.129283489096572,0.4608366711170449,0.0
43,Georgia State,sun belt,1,0,15.467784729922382,0.4419367065692109,0.0
44,Troy,sun belt,1,0,15.231329781171643,-0.04042890520694259,0.2560975609756097
45,Tennessee,sec,1,0,14.982476635514017,0.4280707610146862,0.0
46,Southern Miss,sun belt,1,0,14.649532710280372,0.4185580774365821,0.0
47,App State,sun belt,1,0,14.498194562446898,0.4142341303556257,0.0
48,Kansas,big 12,1,0,14.329645409565694,0.4094184402733056,0.0
49,Massachusetts,mid-american,1,0,14.175582580529019,0.017482769819218442,0.2086720867208673
50,Nebraska,big ten,1,0,14.111437200820607,0.2568424566088117,0.07879924953095686
51,West Virginia,big 12,1,0,13.735459238071424,0.030072354537232428,0.19512195121951215
52,SMU,acc,1,0,12.966599735403625,-0.07715843346684467,0.24103299856527982
53,Houston,big 12,1,0,12.903529539755887,0.051599101832746706,0.1707317073170731
54,Minnesota,big ten,1,0,12.183490416600664,0.3480997261885904,0.0
55,Delaware,conference usa,1,0,11.985981308411214,0.342456608811749,0.0
56,Missouri,sec,1,0,11.443406022845275,0.3269544577955793,0.0
57,Virginia,acc,1,0,10.941183174888373,0.16339432969449458,0.08034433285509326
58,Notre Dame,fbs independents,1,0,10.82589342248563,0.11554430297306979,0.10433604336043364
59,James Madison,sun belt,1,0,10.653521768862547,-0.07610146862483312,0.20487804878048776
60,Washington,big ten,1,0,10.570542227034416,0.06421061415220293,0.12804878048780483
61,New Mexico,mountain west,1,0,10.208713243674492,0.16972630173564748,0.06566604127579738
62,Kentucky,sec,1,0,9.87733644859813,0.28220961281708945,0.0
63,Michigan,big ten,1,0,9.8171389244446,0.03658724453116974,0.13133208255159476
64,Louisiana,sun belt,1,0,9.339953271028035,0.2668558077436582,0.0
65,Wake Forest,acc,1,0,9.252478914976066,0.09362483311081439,0.09193245778611633
66,Tulsa,american athletic,1,0,9.155637394574878,0.08323598130841121,0.09603658536585363
67,Navy,american athletic,1,0,8.989485981308409,0.2568424566088117,0.0
68,Arizona,big 12,1,0,8.656542056074766,0.2473297730307076,0.0
69,Iowa State,big 12,1,0,8.008177570093457,0.22880507343124162,0.0
70,Rice,american athletic,1,0,7.378466988242387,0.21081334252121106,0.0
71,San Diego State,pac-12,1,0,6.8661832128372415,0.19617666322392122,0.0
72,Old Dominion,sun belt,1,0,5.713747362074162,0.16324992463069038,0.0
73,UTSA,american athletic,1,0,5.290109034267912,0.15114597240765465,0.0
74,North Carolina,acc,1,0,4.938027125598356,-0.21562082777036048,0.19207317073170727
75,Arkansas,sec,1,0,4.049027735905939,0.11568650674016967,0.0
76,Middle Tennessee,conference usa,1,0,3.942757009345793,0.11265020026702267,0.0
77,South Alabama,sun belt,1,0,2.962347232207045,0.08463849234877273,0.0
78,South Florida,american athletic,1,0,2.470281513562797,-0.21478638184245663,0.15365853658536582
79,Northwestern,big ten,1,0,2.056418361737217,0.058754810335349066,0.0
80,Purdue,big ten,1,0,1.9371282922684787,0.05534652263624225,0.0
81,Texas Tech,big 12,1,0,1.6041843670348337,0.04583383905813811,0.0
82,Michigan State,big ten,1,0,0.9472589468885357,-0.1680574098798398,0.10506566604127582
83,Buffalo,mid-american,1,0,0.6658878504672896,0.019025367156208277,0.0
84,Temple,american athletic,1,0,-0.1226635514018679,-0.003504672897196226,0.0
85,Vanderbilt,sec,1,0,-1.9976635514018688,-0.05707610146862483,0.0
86,North Texas,american athletic,0,1,-21.01708528037383,-0.6004881508678237,0.0
87,Florida State,acc,1,1,-26.406943822819684,-0.021485543943648988,-0.3946915351506457
88,San José State,mountain west,1,1,-41.828080774195136,-0.1557926291659319,-0.5596205962059618
89,Texas State,pac-12,0,1,-42.948484157738775,-0.5136849132176234,-0.38414634146341464
90,Stanford,acc,1,1,-43.60113247712665,-0.30385281150060545,-0.5071736011477762
91,Ball State,mid-american,0,1,-47.856909935921784,-0.9798064085447262,-0.2086720867208673
92,Kent State,mid-american,0,1,-53.3255926601322,-1.0083444592790387,-0.2774390243902438
93,NC State,acc,0,1,-54.47488778677643,-0.30678404539385845,-0.6728837876614059
94,Tulane,american athletic,0,1,-54.60109414178254,-0.6088117489986649,-0.5121951219512194
95,Ohio,mid-american,0,1,-55.22960831243825,-0.41538718291054744,-0.6260162601626014
96,Marshall,sun belt,0,1,-58.75704417090899,-0.9037049399198932,-0.41734417344173436
97,Northern Illinois,mountain west,0,1,-64.2071112884026,-0.8656542056074766,-0.521680216802168
98,UTEP,mountain west,0,1,-65.86576817870981,-0.9702937249666221,-0.4908536585365853
99,UL Monroe,sun belt,0,1,-69.7750127123845,-0.6856449625141214,-0.7042682926829268
100,California,acc,0,1,-70.10930732847046,-0.2592206275033378,-0.9390243902439023
101,Missouri State,conference usa,0,1,-72.80174378846593,-0.9702937249666221,-0.5975609756097561
102,Florida Atlantic,american athletic,0,1,-74.63186687941645,-0.4280707610146862,-0.9176829268292682
103,Fresno State,pac-12,0,1,-76.43902122432438,-0.8276034712950601,-0.730352303523035
104,UNLV,mountain west,1,1,-76.97736209254617,0.042807076101468625,-1.207317073170732
105,Miami (OH),mid-american,0,1,-79.27650545059602,-0.4185580774365821,-0.9942611190817792
106,Akron,mid-american,0,1,-79.5879641889808,-0.278245994659546,-1.0746054519368722
107,UAB,american athletic,0,1,-80.32553911479789,-0.3573460265861728,-1.043360433604336
108,TCU,big 12,0,1,-81.397670590917,-0.18074098798397864,-1.1549497847919654
