rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Indiana,big ten,8,0,100.0,1.0,1.0
2,Ohio State,big ten,7,0,92.31473134625034,0.9332726721261753,0.9176951972589878
3,Texas Tech,big 12,7,1,87.8816590263598,0.9447983014861996,0.843287976528351
4,Georgia Tech,acc,8,0,85.95182602050326,0.6857749469214437,0.9530723519731189
5,Alabama,sec,7,1,85.2176517560907,0.6878980891719745,0.9406341328472554
6,BYU,big 12,8,0,84.79926348331077,0.7409766454352441,0.905616629124265
7,Texas A&M,sec,8,0,84.41934347636816,0.6539278131634819,0.9466441540868661
8,Oregon,big ten,7,1,82.52513762849107,0.8853503184713376,0.792890407415296
9,Georgia,sec,6,1,82.05165277529424,0.654231119199272,0.910054824666457
10,Vanderbilt,sec,7,1,82.03900745027103,0.7473460721868365,0.859721460365104
11,Utah,big 12,6,2,81.18614417956151,0.832271762208068,0.800871269265833
12,Miami,acc,6,1,79.6932030359117,0.751289050652108,0.8215090194321217
13,Ole Miss,sec,7,1,79.37170147119473,0.6518046709129511,0.8701313536806373
14,Oklahoma,sec,6,2,76.24241049808488,0.6836518046709129,0.8048399589938912
15,Notre Dame,fbs independents,5,2,76.20477058772491,0.7173187746436155,0.7861325150030519
16,Cincinnati,big 12,7,1,76.0871448099287,0.7409766454352441,0.7715840341491566
17,North Texas,american athletic,7,1,75.36701063949207,0.772823779193206,0.7433565902727672
18,Missouri,sec,6,2,74.73187944129124,0.7303609341825902,0.7564499499215475
19,Houston,big 12,7,1,74.3441559556279,0.5859872611464967,0.8282246433153926
20,Louisville,acc,6,1,74.29813528553369,0.6372459811950257,0.7999157837493505
21,Navy,american athletic,7,0,74.25248336710789,0.6566575674855929,0.7887610539248021
22,Nebraska,big ten,6,2,74.2154409329554,0.6751592356687898,0.778228733608427
23,Tulane,american athletic,6,1,73.87825850886817,0.4746739460115257,0.8809949292071504
24,Washington,big ten,6,2,72.71295519097242,0.6624203821656051,0.7619729510027115
25,Virginia,acc,7,1,72.34899124652311,0.6645435244161358,0.7552302752608977
26,USC,big ten,5,2,72.31756266209462,0.7415832575068244,0.713263825374704
27,Tennessee,sec,6,2,71.96423773469115,0.6645435244161358,0.7493109904634829
28,Michigan,big ten,6,2,71.7302845282191,0.6114649681528664,0.7742924714287505
29,South Florida,american athletic,6,2,71.39713147608711,0.6857749469214437,0.7291539743667167
30,Memphis,american athletic,7,1,71.09198781827631,0.7154989384288747,0.7084542303579339
31,Iowa,big ten,6,2,71.08856978193026,0.721868365180467,0.7049719538555987
32,James Madison,sun belt,6,1,70.56133775332817,0.6979071883530482,0.7097628640149458
33,San Diego State,mountain west,6,1,70.16473654701672,0.7391568092205034,0.6814499726815246
34,LSU,sec,5,3,69.97111051088956,0.5265392781316348,0.7929574734812668
35,Texas,sec,6,2,69.55206288035234,0.6581740976645437,0.7156302994168201
36,TCU,big 12,6,2,67.67610000440135,0.5753715498938429,0.7313553193556439
37,Iowa State,big 12,5,3,66.97043489471713,0.537154989384289,0.7410770810194927
38,Illinois,big ten,5,3,66.23429989014397,0.505307855626327,0.746900383741885
39,Boise State,mountain west,6,2,65.6746809856606,0.6178343949044586,0.677699648676993
40,Pittsburgh,acc,6,2,64.90946224175049,0.7239915074309978,0.6087655304871628
41,Wake Forest,acc,5,2,64.21850326107193,0.5474673946011525,0.6931868376927938
42,UNLV,mountain west,6,1,63.15781243677252,0.47710039429784656,0.7147584405591983
43,Mississippi State,sec,4,4,63.00024162153728,0.5711252653927813,0.6617054974275374
44,Arizona,big 12,4,3,62.84185381953794,0.605702153472854,0.6406504376613547
