,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Georgia,10,0,sec,1,7,0,1.0,1.0,1.0,28.99999999999999,33.653846153846146,3.733766233766234,64.61297937181814,98.26682552566427
2,Tennessee,9,1,sec,1,5,1,1.0,0.8571428571428572,0.8571428571428572,25.499999999999993,31.512237762237756,3.5324675324675323,63.44161220427361,94.95384996651137
3,Michigan,10,0,big ten,3,7,0,0.8181818181818181,0.9285714285714286,0.7597402597402597,30.2,34.38811188811189,2.8073593073593073,59.222171331935805,93.61028322004769
4,Ohio State,10,0,big ten,3,7,0,0.8181818181818181,1.0,0.8181818181818181,31.2,35.0,2.6103896103896105,58.07599485616644,93.07599485616643
5,TCU,10,0,big 12,2,7,0,0.9090909090909091,1.0,0.9090909090909091,15.3,25.27097902097902,3.8002754820936637,65.0,90.27097902097903
6,Alabama,8,2,sec,1,5,2,1.0,0.7857142857142857,0.7857142857142857,21.7,29.18706293706294,2.82034632034632,59.297743407261265,88.4848063443242
7,LSU,8,2,sec,1,6,1,1.0,0.9285714285714286,0.9285714285714286,11.6,23.006993006993007,2.7813852813852815,59.071027181284904,82.07802018827792
8,USC,9,1,pac-12,5,7,1,0.6363636363636364,1.0,0.6363636363636364,18.000000000000007,26.923076923076923,1.408402203856749,51.081570278506874,78.0046472015838
9,Clemson,9,1,acc,4,7,0,0.7272727272727273,1.0,0.7272727272727273,13.2,23.986013986013987,1.8795749704840619,53.82334807194321,77.8093620579572
10,Penn State,8,2,big ten,3,5,2,0.8181818181818181,0.8571428571428572,0.7012987012987013,15.0,25.087412587412587,1.6233766233766227,52.332517131431985,77.41992971884457
11,Utah,8,2,pac-12,5,6,1,0.6363636363636364,0.9166666666666666,0.5833333333333333,19.3,27.718531468531467,1.025974025974026,48.856201666461146,76.57473313499261
12,Ole Miss,8,2,sec,1,4,2,1.0,0.7142857142857143,0.7142857142857143,13.7,24.291958041958043,1.4551357733175916,51.35351524653408,75.64547328849211
13,Kansas State,7,3,big 12,2,5,2,0.9090909090909091,0.9,0.8181818181818181,13.1,23.924825174825173,1.2443919716646987,50.12718656966195,74.05201174448712
14,Florida State,7,3,acc,4,5,3,0.7272727272727273,0.8571428571428572,0.6233766233766235,15.9,25.638111888111887,0.9415584415584419,48.3649831768457,74.00309506495759
15,Oregon,8,2,pac-12,5,6,1,0.6363636363636364,0.8333333333333334,0.5303030303030303,14.8,24.965034965034963,0.8538961038961039,47.8548716683989,72.81990663343386
