rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Michigan,big ten,3,0,89.05216032212773,1.0,0.8315716972635037
2,Oregon State,pac-12,3,0,87.58964143426296,0.6454183266932272,1.0
3,Alabama,sec,3,0,87.49156860069327,0.8525896414342632,0.886937402315293
4,Duke,acc,3,0,83.95276717179601,0.6733067729083666,0.9290312326154335
5,USC,pac-12,3,0,83.3200066828503,0.7768924302788845,0.8635195634321439
6,Florida State,acc,3,0,81.91817803885785,0.5856573705179284,0.9449256933958515
7,Ohio State,big ten,3,0,81.27244604458535,0.8047808764940241,0.8170017748814539
8,James Madison,sun belt,2,0,81.21006793773805,0.9621513944223109,0.7313041405070333
9,Georgia,sec,3,0,80.89816051695627,0.8844621513944224,0.7683382341254072
10,Tennessee,sec,3,0,80.43346917503634,0.8565737051792829,0.7762059922117142
11,Minnesota,big ten,3,0,79.88185961813821,0.9322709163346614,0.7269596545603856
12,Wake Forest,acc,3,0,79.56230232847518,0.6254980079681275,0.8872288007629341
13,Tulane,american athletic,3,0,78.55901673446087,0.7689243027888446,0.7945640944130969
14,Washington,pac-12,3,0,78.49731329786948,0.7330677290836654,0.8129221966144798
15,Ole Miss,sec,3,0,78.29477449021365,0.8685258964143426,0.7368672017801795
16,Washington State,pac-12,3,0,77.3449385060621,0.5697211155378487,0.8831492224959601
17,NC State,acc,3,0,77.32520605015367,0.6693227091633467,0.8292140189144083
18,Penn State,big ten,3,0,76.79820968846539,0.6812749003984063,0.8146705873003257
19,UCLA,pac-12,3,0,76.689793318184,0.6733067729083666,0.8172931733290949
20,Illinois,big ten,2,1,76.34595159324027,0.605577689243028,0.8484728072266814
21,Oklahoma,big 12,3,0,76.05346238031265,0.7928286852589643,0.7431455137884447
22,Maryland,big ten,3,0,75.41227022820793,0.6573705179282867,0.806220032318737
23,Oklahoma State,big 12,3,0,75.31164013843168,0.752988047808765,0.7531855148480755
24,North Carolina,acc,3,0,75.10991241265566,0.5697211155378487,0.8487642056743224
25,TCU,big 12,2,0,74.80755697177382,0.8067729083665339,0.7164693104453097
