rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Mississippi State,sec,3,0,91.38580931263857,0.753880266075388,1.0
2,BYU,big 12,2,0,89.16200470058591,1.0,0.8332616107782449
3,Florida State,acc,2,0,88.43848067260025,0.9667405764966741,0.8400393922341024
4,Indiana,big ten,3,0,85.38392766902038,0.9711751662971176,0.7906584130557118
5,Nebraska,big ten,3,0,83.23777227994564,0.926829268292683,0.7815191983031038
6,Missouri,sec,3,0,83.17712811023337,0.8603104212860311,0.8164040517726505
7,Oklahoma,sec,3,0,82.86961049893918,0.7450110864745011,0.8737572688051022
8,Texas Tech,big 12,3,0,82.27186006960085,0.9977827050997784,0.7284533137093633
9,Ohio State,big ten,3,0,82.15015684522733,0.8470066518847007,0.8077680619886585
10,Oregon,big ten,3,0,81.32243771630687,0.9667405764966741,0.7305618082911274
11,North Texas,american athletic,3,0,81.17499160871795,0.8381374722838139,0.7975412319812996
12,Georgia Tech,acc,3,0,80.2543509889235,0.6341463414634146,0.8932189082723692
13,USC,big ten,3,0,80.20034055919422,0.8913525498891354,0.7538923278934535
14,Illinois,big ten,3,0,80.19672629535302,0.8824833702882484,0.7586124359271434
15,Utah,big 12,3,0,79.63716595522736,0.878048780487805,0.7523916713562183
16,LSU,sec,3,0,79.37784648508224,0.5277161862527716,0.9370427687113112
17,Georgia,sec,3,0,79.07320629327437,0.6607538802660754,0.8607203151378728
18,Miami,acc,3,0,78.12659793094069,0.7450110864745011,0.8007878446820484
19,Texas A&M,sec,3,0,77.96301784192447,0.5631929046563193,0.8961733258300506
20,Auburn,sec,3,0,77.91105428192463,0.6873614190687362,0.828513917146444
21,Ole Miss,sec,3,0,77.68630751771528,0.6873614190687362,0.8250562746201463
22,Penn State,big ten,3,0,77.54230266761665,0.8913525498891354,0.7129994372537986
23,Washington,big ten,2,0,76.85175942412721,0.893569844789357,0.7011817670230726
24,California,acc,3,0,76.36919727768925,0.6651884700665188,0.8167323203901706
25,Memphis,american athletic,3,0,76.07919373816954,0.7272727272727273,0.7788407428249859
26,Vanderbilt,sec,3,0,75.30564859527406,0.7804878048780488,0.7382857757621901
27,UCF,big 12,2,0,74.75641574341768,0.8337028824833703,0.7011817670230726
28,Louisville,acc,2,0,74.59925233364986,0.7006651884700665,0.7703995498030388
29,Maryland,big ten,3,0,74.56739041734306,0.6917960088691796,0.7746850785680274
30,TCU,big 12,2,0,74.53129120636946,0.7472283813747228,0.7442815055116025
31,Iowa State,big 12,4,0,73.88315077355767,0.5875831485587583,0.8202729319077096
32,Tennessee,sec,2,1,73.46933216698244,0.6962305986696231,0.7554040186699328
33,Arizona,big 12,3,0,73.36607623027425,0.7583148558758315,0.7203854811480022
34,Rutgers,big ten,3,0,73.26964277470063,0.7405764966740576,0.7284533137093633
35,Houston,big 12,3,0,73.11856694371414,0.687361419068736,0.7547833427124366
36,Arkansas,sec,2,1,72.1965561117856,0.7405764966740577,0.7119442881260551
37,Navy,american athletic,3,0,71.47030234818642,0.7272727272727273,0.7079347214406303
38,Tulane,american athletic,3,0,71.2961547731391,0.5099778270509978,0.8222604742516028
39,NC State,acc,3,0,70.78245356316259,0.47450110864745004,0.8334602270846436
40,Cincinnati,big 12,2,1,68.46379021420542,0.7405764966740577,0.6545171204709753
41,Alabama,sec,2,1,67.83039784646881,0.7494456762749446,0.6399969104130115
42,East Carolina,american athletic,2,1,66.19182738672247,0.753880266075388,0.612400278062829
43,Michigan State,big ten,3,0,66.07661671728349,0.541019955654102,0.7252448964521525
44,Old Dominion,sun belt,2,1,65.41856722874495,0.6208425720620843,0.6721396493318769
45,Kentucky,sec,2,1,65.09497355966295,0.49667405764966743,0.7340212544911475
46,Kansas,big 12,2,1,65.07551218014865,0.6119733924611973,0.6716375914462577
47,Virginia,acc,2,1,64.9501422425983,0.7184035476718402,0.612400278062829
48,UNLV,mountain west,3,0,64.88868293681148,0.5188470066518847,0.7189082723691615
49,Hawai'i,mountain west,3,1,64.39983125871285,0.401330376940133,0.7746656625508954
50,Michigan,big ten,2,1,63.40033231348582,0.6740576496674058,0.6124356088481018
51,Arizona State,big 12,2,1,62.871548968277835,0.5321507760532149,0.6807118739448509
52,Texas State,sun belt,2,1,62.83349575195245,0.4390243902439024,0.7302714168217826
53,Iowa,big ten,2,1,62.60243213043732,0.6651884700665188,0.6049359335093718
54,Purdue,big ten,2,1,61.38369849447714,0.5232815964523282,0.6625975787483946
55,Louisiana Tech,conference usa,2,1,61.15012736655989,0.5720620842572062,0.6327377602701182
56,South Carolina,sec,2,1,60.80665882452764,0.4567627494456763,0.6895378860604456
57,Minnesota,big ten,2,1,60.31253149253841,0.6740576496674058,0.5649309808335264
58,Syracuse,acc,2,1,60.12458090381282,0.5144124168514412,0.6480022509848058
59,Fresno State,mountain west,3,1,58.707644301976345,0.5875831485587583,0.5868036015756893
60,Baylor,big 12,2,1,58.447761085575365,0.4878048780487804,0.6365321592902777
61,Texas,sec,2,1,57.90580531144238,0.5631929046563193,0.5876008253610955
62,Temple,american athletic,2,1,57.304253069836676,0.5631929046563193,0.5783461754902385
63,West Virginia,big 12,2,1,57.08798915229079,0.5676274944567627,0.5726311822508321
64,Florida International,conference usa,2,1,56.932217989494575,0.4212860310421286,0.649033952354155
65,Wisconsin,big ten,2,1,56.75356426723831,0.4922394678492239,0.6080797368079304
66,Pittsburgh,acc,2,1,56.61328402337331,0.70509977827051,0.49130448898316087
67,Wake Forest,acc,2,1,56.39477163491975,0.48337028824833705,0.6073355622496607
68,Rice,american athletic,2,1,55.96281539054711,0.36807095343680696,0.6627743387732132
69,South Florida,american athletic,2,1,55.70074393587203,0.34589800443458973,0.6706817504717137
70,Toledo,mid-american,2,1,55.67802962715256,0.7184035476718403,0.4697523916713562
71,Southern Miss,sun belt,2,1,55.29487011917491,0.4567627494456763,0.6047411367473269
72,Clemson,acc,1,2,52.70983310908872,0.38580931263858104,0.6031770333344367
73,New Mexico,mountain west,2,1,52.671638631258155,0.46119733924611966,0.5619958731945226
74,James Madison,sun belt,1,1,52.60813340380567,0.5210643015521064,0.5287828130689529
75,Delaware,conference usa,2,1,52.50614684805978,0.36807095343680707,0.6095948227349466
76,North Carolina,acc,2,1,52.17173242229174,0.46119733924611966,0.554305008441193
77,App State,sun belt,2,1,51.77036086880028,0.4434589800443459,0.5576814856499719
78,SMU,acc,2,1,51.287400474403775,0.5764966740576496,0.4786156443444007
79,Wyoming,mountain west,2,1,51.23699195310365,0.4212860310421286,0.5614150902558331
80,Buffalo,mid-american,2,1,51.2013154868337,0.5099778270509978,0.5131091006161349
81,San Diego State,mountain west,1,1,51.0580564418219,0.507760532150776,0.5120990433314575
82,Utah State,mountain west,2,1,50.55993792946831,0.4212860310421286,0.5509988745075971
83,Western Kentucky,conference usa,2,1,49.972477218761036,0.5676274944567627,0.46316176788883595
84,UAB,american athletic,2,1,49.602583890984455,0.376940133037694,0.560148911302541
85,Colorado State,mountain west,1,1,49.41173473483341,0.29490022172949,0.6013881072969425
86,Bowling Green,mid-american,2,1,49.25076847298631,0.4478935698447893,0.5165306696679798
87,Air Force,mountain west,1,1,48.67205310028237,0.4944567627494456,0.4825548677546427
88,Washington State,pac-12,2,1,47.89307073507631,0.27937915742793784,0.586381541924592
89,Colorado,big 12,1,2,47.712295123720125,0.38580931263858087,0.5262918335595352
90,Florida,sec,1,2,46.62846163780357,0.5720620842572062,0.40932751828925157
91,Northern Illinois,mid-american,1,1,46.07550656516439,0.32150776053215074,0.5357343837929094
92,Boise State,mountain west,1,1,45.45117646398237,0.44789356984478945,0.45807540799099605
93,Oklahoma State,big 12,1,1,45.142801527774836,0.07538802660753874,0.6539110861001689
94,Boston College,acc,1,2,44.80834346048961,0.5764966740576497,0.37893784413033643
95,Northwestern,big ten,1,2,43.444318696525066,0.3592017738359201,0.4749577940348902
96,Ohio,mid-american,1,2,42.10934292830164,0.2749445676274944,0.49978897017445134
97,Army,american athletic,1,1,41.353531731523894,0.38137472283813745,0.4308525604952167
98,New Mexico State,conference usa,2,1,41.35193536030106,0.32815964523281593,0.45948227349465387
99,UL Monroe,sun belt,1,1,40.80750492558899,0.08869179600886926,0.5800506471581317
100,Troy,sun belt,1,2,40.29165476082038,0.3192904656319289,0.4479459763646595
101,Marshall,sun belt,1,2,39.759778495109344,0.34589800443458973,0.4254361283061339
102,Missouri State,conference usa,1,2,39.61354204046375,0.03991130820399104,0.5879484038972933
103,Kansas State,big 12,1,3,39.05761847304869,0.35144124168514407,0.4116488463702869
104,Notre Dame,fbs independents,0,2,38.727822509466385,0.3547671840354767,0.40478417028038
105,Duke,acc,1,2,38.3233282632105,0.3592017738359201,0.39617332583005066
106,South Alabama,sun belt,1,2,37.15182418361248,0.376940133037694,0.3685987619583567
107,UTSA,american athletic,1,2,36.93593349737406,0.3946784922394678,0.35572594259988743
108,Louisiana,sun belt,1,2,36.45239990666648,0.2926829268292682,0.40320765334833986
109,Georgia State,sun belt,1,2,36.39423100918736,0.10643015521064303,0.502602701181767
110,UConn,fbs independents,1,2,35.26262088822592,0.541019955654102,0.2511834221589592
111,Arkansas State,sun belt,1,2,35.13854973690679,0.23946784922394673,0.4116488463702869
112,Stanford,acc,1,2,34.68781898523802,0.3059866962305986,0.36889668641795487
113,Georgia Southern,sun belt,1,2,34.1639704344043,0.11529933481152987,0.46351528793847313
114,Jacksonville State,conference usa,1,2,33.87421982912978,0.36363636363636365,0.3253376477208778
115,UTEP,conference usa,1,2,33.53129636261319,0.36363636363636365,0.32006190208216095
116,Tulsa,american athletic,1,2,32.71593669791509,0.3902439024390244,0.293190770962296
117,Kennesaw State,conference usa,1,2,32.69187214756658,0.23059866962305983,0.3787833647809152
118,Florida Atlantic,american athletic,1,2,32.4238046634316,0.38137472283813745,0.29347214406302763
119,Nevada,mountain west,1,2,30.203748022797665,0.23503325942350328,0.33811667604577
120,Kent State,mid-american,1,2,28.873628696063392,0.17294900221729484,0.3510832864378165
121,Liberty,conference usa,1,2,27.881491389733558,0.38580931263858087,0.22120254534435732
122,Central Michigan,mid-american,1,2,25.79071358425193,0.0,0.3967802089884912
123,Miami (OH),mid-american,0,2,25.0623554401503,0.08203991130820393,0.34139936222097167
