,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Michigan,15,0,big ten,2,10,0,0.9090909090909091,1.0,0.9090909090909091,16.635687732342006,30.50151044084911,6.545454545454546,65.0,95.50151044084912
2,Georgia,13,1,sec,1,8,1,1.0,0.9285714285714286,0.9285714285714286,16.68581596339603,30.532702626251396,5.292207792207792,59.85614706485341,90.38884969110481
3,Alabama,12,2,sec,1,9,0,1.0,1.0,1.0,5.155462184873949,23.357964454740838,5.195526695526696,59.45932709173329,82.81729154647412
4,Oregon,12,2,pac-12,5,8,2,0.6363636363636364,0.9166666666666666,0.5833333333333333,23.865105008077546,35.0,2.2651515151515156,47.43183216018588,82.43183216018588
5,Washington,14,1,pac-12,5,10,0,0.6363636363636364,1.0,0.6363636363636364,3.444444444444442,22.293287296503216,5.121212121212121,59.154308754185735,81.44759605068896
6,Florida State,13,1,acc,4,9,0,0.7272727272727273,1.0,0.7272727272727273,6.219008264462808,24.019753745941983,4.1818181818181825,55.29864006013805,79.31839380608004
7,Penn State,10,3,big ten,2,7,2,0.9090909090909091,0.8571428571428572,0.7792207792207793,14.07512657194186,28.908206692248513,2.9837662337662336,50.38132987083988,79.28953656308839
8,Texas,12,2,big 12,3,9,1,0.8181818181818181,1.0,0.8181818181818181,4.010265183917877,22.645368050980526,4.478354978354977,56.51575206724526,79.16112011822578
9,LSU,10,3,sec,1,6,2,1.0,0.8571428571428572,0.8571428571428572,13.345634095634097,28.454281546834117,2.8409090909090913,49.79498394040866,78.24926548724278
10,Ole Miss,11,2,sec,1,6,2,1.0,0.7857142857142857,0.7857142857142857,4.5226045883940635,22.964170158242105,3.928571428571428,54.259208638009966,77.22337879625208
11,Ohio State,11,2,big ten,2,8,1,0.9090909090909091,0.9285714285714286,0.8441558441558441,9.708002325130787,26.19077289661862,2.963203463203463,50.29693159297478,76.4877044895934
12,Missouri,11,2,sec,1,6,2,1.0,0.7142857142857143,0.7142857142857143,1.9470812875068209,21.361556249472763,3.708513708513709,53.35599899769927,74.71755524717203
13,Oklahoma,10,3,big 12,3,7,2,0.8181818181818181,0.9285714285714286,0.7597402597402597,9.619926199261993,26.1359677141925,2.2056277056277045,47.187521355839536,73.32348907003204
