week,season_type,start_date,home_team,away_team,home_points,away_points,completed,neutral_site,conference_game,home_conference,away_conference,home_classification,away_classification,notes
1,regular,2022-09-01 23:00:00+00:00,Samford,Kennesaw State,27,17,True,False,False,Southern,Atlantic Sun,fcs,fcs,
1,regular,2022-09-01 23:00:00+00:00,Furman,North Greenville,52,0,True,False,False,Southern,Gulf South,fcs,ii,
1,regular,2022-09-01 23:00:00+00:00,Oklahoma State,Central Michigan,58,44,True,False,False,Big 12,Mid-American,fbs,fbs,
1,regular,2022-09-01 23:00:00+00:00,Pittsburgh,West Virginia,38,31,True,False,False,ACC,Big 12,fbs,fbs,
1,regular,2022-09-01 23:00:00+00:00,UVA Wise,Ferrum,41,9,True,False,False,South Atlantic,Old Dominion,ii,iii,
1,regular,2022-09-01 23:00:00+00:00,Northern State,Upper Iowa,30,0,True,False,True,Northern Sun,Northern Sun,ii,ii,
1,regular,2022-09-01 23:00:00+00:00,Bemidji State,Minnesota State,34,37,True,False,True,Northern Sun,Northern Sun,ii,ii,
1,regular,2022-09-01 23:00:00+00:00,Virginia Union,Virginia Lynchburg,77,0,True,False,False,CIAA,,ii,,
1,regular,2022-09-01 23:00:00+00:00,Wheeling,Seton Hill,25,11,True,False,False,Mountain East,Pennsylvania State Athletic,ii,ii,
1,regular,2022-09-01 23:00:00+00:00,Missouri S&T,South Dakota Mines,20,43,True,False,False,Great Lakes,Rocky Mountain,ii,ii,
1,regular,2022-09-01 23:00:00+00:00,Southern Arkansas,Northwestern (OK),62,31,True,False,True,Great American,Great American,ii,ii,
1,regular,2022-09-01 23:00:00+00:00,Stony Brook,Rhode Island,14,35,True,False,True,CAA,CAA,fcs,fcs,
1,regular,2022-09-01 23:00:00+00:00,Gardner-Webb,Limestone,56,21,True,False,False,Big South,South Atlantic,fcs,ii,
1,regular,2022-09-01 23:00:00+00:00,Valdosta State,Keiser University,36,21,True,False,False,Gulf South,,ii,,
1,regular,2022-09-01 23:00:00+00:00,Florida International,Bryant,38,37,True,False,False,Conference USA,Big South,fbs,fcs,
1,regular,2022-09-01 23:00:00+00:00,New Hampshire,Monmouth,31,21,True,False,True,CAA,CAA,fcs,fcs,
1,regular,2022-09-01 23:00:00+00:00,Tennessee,Ball State,59,10,True,False,False,SEC,Mid-American,fbs,fbs,
1,regular,2022-09-01 23:30:00+00:00,Ferris State,Central Washington,36,20,True,False,False,GLIAC,Lone Star,ii,ii,
1,regular,2022-09-01 23:30:00+00:00,Wake Forest,VMI,44,10,True,False,False,ACC,Southern,fbs,fcs,
1,regular,2022-09-01 23:30:00+00:00,UT Martin,Western Illinois,42,25,True,False,False,OVC,MVFC,fcs,fcs,
1,regular,2022-09-01 23:30:00+00:00,East Tennessee State,Mars Hill,44,7,True,False,False,Southern,South Atlantic,fcs,ii,
1,regular,2022-09-01 23:30:00+00:00,Concordia St. Paul,Augustana (SD),14,28,True,False,True,Northern Sun,Northern Sun,ii,ii,
1,regular,2022-09-02 00:00:00+00:00,Angelo State,Chadron State,35,0,True,False,False,Lone Star,Rocky Mountain,ii,ii,
1,regular,2022-09-02 00:00:00+00:00,Emporia State,Northeastern State,42,17,True,False,True,Mid America,Mid America,ii,ii,
1,regular,2022-09-02 00:00:00+00:00,Missouri Western,Central Oklahoma,35,0,True,False,True,Mid America,Mid America,ii,ii,
1,regular,2022-09-02 00:00:00+00:00,Missouri Southern State,Nebraska Kearney,7,24,True,False,True,Mid America,Mid America,ii,ii,
1,regular,2022-09-02 00:00:00+00:00,Pittsburg State,Central Missouri,21,10,True,False,True,Mid America,Mid America,ii,ii,
1,regular,2022-09-02 00:00:00+00:00,Abilene Christian,Lamar,28,14,True,False,True,Western Athletic,Southland,fcs,fcs,
1,regular,2022-09-02 00:00:00+00:00,Henderson State,Southwestern Oklahoma State,30,13,True,False,True,Great American,Great American,ii,ii,
1,regular,2022-09-02 00:00:00+00:00,Central Arkansas,Missouri State,14,27,True,False,False,Atlantic Sun,MVFC,fcs,fcs,
1,regular,2022-09-02 00:00:00+00:00,Weber State,Western Oregon,41,5,True,False,False,Big Sky,Lone Star,fcs,ii,
1,regular,2022-09-02 00:00:00+00:00,Southern Utah,St. Thomas (MN),44,13,True,False,False,Western Athletic,Pioneer,fcs,fcs,
1,regular,2022-09-02 00:00:00+00:00,UAB,Alabama A&M,59,0,True,False,False,Conference USA,SWAC,fbs,fcs,
1,regular,2022-09-02 00:00:00+00:00,Northwest Missouri State,Fort Hays,33,19,True,False,True,Mid America,Mid America,ii,ii,
1,regular,2022-09-02 00:00:00+00:00,Northern Illinois,Eastern Illinois,34,27,True,False,False,Mid-American,OVC,fbs,fcs,
1,regular,2022-09-02 00:00:00+00:00,Purdue,Penn State,31,35,True,False,True,Big Ten,Big Ten,fbs,fbs,
1,regular,2022-09-02 00:00:00+00:00,East Texas A&M,Lincoln (CA),52,7,True,False,False,Southland,,fcs,,
1,regular,2022-09-02 00:00:00+00:00,Tarleton State,Mississippi Valley State,29,13,True,False,False,Western Athletic,SWAC,fcs,fcs,
1,regular,2022-09-02 00:00:00+00:00,William Jewell,Colorado Mesa,14,37,True,False,False,Great Lakes,Rocky Mountain,ii,ii,
1,regular,2022-09-02 00:00:00+00:00,Dickinson State University,Black Hills State,2,17,True,True,False,,Rocky Mountain,,ii,
1,regular,2022-09-02 00:00:00+00:00,Missouri,Louisiana Tech,52,24,True,False,False,SEC,Conference USA,fbs,fbs,
1,regular,2022-09-02 01:00:00+00:00,Minnesota,New Mexico State,38,0,True,False,False,Big Ten,FBS Independents,fbs,fbs,
1,regular,2022-09-02 02:00:00+00:00,Arizona State,Northern Arizona,40,3,True,False,False,Pac-12,Big Sky,fbs,fcs,
1,regular,2022-09-02 02:30:00+00:00,Fresno State,Cal Poly,35,7,True,False,False,Mountain West,Big Sky,fbs,fcs,
1,regular,2022-09-02 02:30:00+00:00,San José State,Portland State,21,17,True,False,False,Mountain West,Big Sky,fbs,fcs,
1,regular,2022-09-02 22:00:00+00:00,Villanova,Lehigh,45,17,True,False,False,CAA,Patriot,fcs,fcs,
1,regular,2022-09-02 22:00:00+00:00,Salisbury,Albright,49,0,True,False,False,New Jersey,Mid Atlantic,iii,iii,
1,regular,2022-09-02 22:00:00+00:00,West Chester,Bentley,17,16,True,False,False,Pennsylvania State Athletic,Northeast 10,ii,ii,
1,regular,2022-09-02 22:30:00+00:00,Curry,MIT,20,34,True,False,False,Commonwealth Coast,NEWMAC,iii,iii,
1,regular,2022-09-02 23:00:00+00:00,Charlotte,William & Mary,24,41,True,False,False,Conference USA,CAA,fbs,fcs,
1,regular,2022-09-02 23:00:00+00:00,Alvernia,Ursinus,27,59,True,False,False,Mid Atlantic,Centennial,iii,iii,
1,regular,2022-09-02 23:00:00+00:00,Franklin & Marshall,Lebanon Valley,26,7,True,False,False,Centennial,Mid Atlantic,iii,iii,
1,regular,2022-09-02 23:00:00+00:00,Carnegie Mellon,Whitworth,35,17,True,False,False,Presidents',Northwest,iii,iii,
1,regular,2022-09-02 23:00:00+00:00,Springfield,Western New England,42,14,True,False,False,NEWMAC,Commonwealth Coast,iii,iii,
1,regular,2022-09-02 23:00:00+00:00,Old Dominion,Virginia Tech,20,17,True,False,False,Sun Belt,ACC,fbs,fbs,
1,regular,2022-09-02 23:00:00+00:00,Fitchburg State,Dean,33,28,True,False,False,MSCAC,ECFC,iii,iii,
1,regular,2022-09-02 23:00:00+00:00,Michigan State,Western Michigan,35,13,True,False,False,Big Ten,Mid-American,fbs,fbs,
1,regular,2022-09-02 23:00:00+00:00,Hobart,Alfred,36,6,True,False,False,Liberty League,Empire 8,iii,iii,
1,regular,2022-09-02 23:00:00+00:00,Merchant Marine,FDU Florham,7,17,True,False,False,NEWMAC,Mid Atlantic,iii,iii,
1,regular,2022-09-02 23:00:00+00:00,Worcester State,WPI,21,58,True,False,False,MSCAC,NEWMAC,iii,iii,
1,regular,2022-09-02 23:00:00+00:00,Eastern Michigan,Eastern Kentucky,42,34,True,False,False,Mid-American,Atlantic Sun,fbs,fcs,
1,regular,2022-09-02 23:00:00+00:00,Westfield State,Nichols,29,30,True,False,False,MSCAC,Commonwealth Coast,iii,iii,
1,regular,2022-09-02 23:00:00+00:00,Merrimack,Holy Cross,17,31,True,False,False,NEC,Patriot,fcs,fcs,
1,regular,2022-09-02 23:30:00+00:00,Duke,Temple,30,0,True,False,False,ACC,American Athletic,fbs,fbs,
1,regular,2022-09-03 00:00:00+00:00,Kansas,Tennessee Tech,56,10,True,False,False,Big 12,OVC,fbs,fcs,
1,regular,2022-09-03 00:00:00+00:00,Indiana,Illinois,23,20,True,False,True,Big Ten,Big Ten,fbs,fbs,
1,regular,2022-09-03 02:00:00+00:00,Colorado,TCU,13,38,True,False,False,Pac-12,Big 12,fbs,fbs,
1,regular,2022-09-03 16:00:00+00:00,Southwestern U,Cal Lutheran,7,37,True,False,False,American Southwest,So. Cal.,iii,iii,
1,regular,2022-09-03 16:00:00+00:00,Iowa,South Dakota State,7,3,True,False,False,Big Ten,MVFC,fbs,fcs,
1,regular,2022-09-03 16:00:00+00:00,Greensboro,Guilford,48,37,True,False,False,USA South,Old Dominion,iii,iii,
1,regular,2022-09-03 16:00:00+00:00,Robert Morris,Dayton,20,22,True,False,False,Big South,Pioneer,fcs,fcs,
1,regular,2022-09-03 16:00:00+00:00,Albion,Carthage,52,0,True,False,False,Michigan,CCIW,iii,iii,
1,regular,2022-09-03 16:00:00+00:00,The College of New Jersey,Moravian,31,13,True,False,False,New Jersey,Centennial,iii,iii,
1,regular,2022-09-03 16:00:00+00:00,Boston College,Rutgers,21,22,True,False,False,ACC,Big Ten,fbs,fbs,
1,regular,2022-09-03 16:00:00+00:00,App State,North Carolina,61,63,True,False,False,Sun Belt,ACC,fbs,fbs,
1,regular,2022-09-03 16:00:00+00:00,Assumption,Kutztown,3,0,True,False,False,Northeast 10,Pennsylvania State Athletic,ii,ii,
1,regular,2022-09-03 16:00:00+00:00,Wayland Baptist,Hardin Simmons,14,79,True,True,False,,American Southwest,,iii,
1,regular,2022-09-03 16:00:00+00:00,Salve Regina,Norwich,7,0,True,False,False,Commonwealth Coast,NEWMAC,iii,iii,
1,regular,2022-09-03 16:00:00+00:00,SUNY Cortland,Wittenberg,48,28,True,False,False,Empire 8,North Coast,iii,iii,
1,regular,2022-09-03 16:00:00+00:00,Delaware Valley,Westminster (PA),22,8,True,False,False,Mid Atlantic,Presidents',iii,iii,
1,regular,2022-09-03 16:00:00+00:00,Maryland,Buffalo,31,10,True,False,False,Big Ten,Mid-American,fbs,fbs,
1,regular,2022-09-03 16:00:00+00:00,UConn,Central Connecticut,28,3,True,False,False,FBS Independents,NEC,fbs,fcs,
1,regular,2022-09-03 16:00:00+00:00,UMass Dartmouth,Husson,35,14,True,False,False,MSCAC,Commonwealth Coast,iii,iii,
1,regular,2022-09-03 16:00:00+00:00,SUNY Morrisville,Kean,10,0,True,False,False,Empire 8,New Jersey,iii,iii,
1,regular,2022-09-03 16:00:00+00:00,Brockport,Framingham State,27,7,True,False,False,Empire 8,MSCAC,iii,iii,
1,regular,2022-09-03 16:00:00+00:00,Charleston Southern,Western Carolina,38,52,True,False,False,Big South,Southern,fcs,fcs,
1,regular,2022-09-03 16:00:00+00:00,Allegheny,Union,27,42,True,False,False,Presidents',Liberty League,iii,iii,
1,regular,2022-09-03 16:00:00+00:00,Ohio Wesleyan,Otterbein,13,21,True,False,False,North Coast,Ohio,iii,iii,
1,regular,2022-09-03 16:00:00+00:00,Bridgewater State,Ithaca,14,51,True,False,False,MSCAC,Liberty League,iii,iii,
1,regular,2022-09-03 16:00:00+00:00,Ohio Dominican,Findlay,28,14,True,False,True,Great Midwest Athletic,Great Midwest Athletic,ii,ii,
1,regular,2022-09-03 16:00:00+00:00,Marist,Georgetown,12,43,True,False,False,Pioneer,Patriot,fcs,fcs,
1,regular,2022-09-03 16:00:00+00:00,Michigan,Colorado State,51,7,True,False,False,Big Ten,Mountain West,fbs,fbs,
1,regular,2022-09-03 16:00:00+00:00,East Carolina,NC State,20,21,True,False,False,American Athletic,ACC,fbs,fbs,
1,regular,2022-09-03 16:00:00+00:00,Case Western Reserve,Johns Hopkins,14,54,True,False,False,Presidents',Centennial,iii,iii,
1,regular,2022-09-03 16:00:00+00:00,Marietta,Dubuque,14,13,True,False,False,Ohio,American Rivers,iii,iii,
1,regular,2022-09-03 16:00:00+00:00,Texas A&M,Sam Houston,31,0,True,False,False,SEC,Western Athletic,fbs,fcs,
1,regular,2022-09-03 16:00:00+00:00,Plymouth State,Vermont State Castleton,20,7,True,False,False,MSCAC,ECFC,iii,iii,
1,regular,2022-09-03 16:00:00+00:00,Navy,Delaware,7,14,True,False,False,American Athletic,CAA,fbs,fcs,
1,regular,2022-09-03 16:30:00+00:00,Lafayette,Sacred Heart,6,0,True,False,False,Patriot,NEC,fcs,fcs,
1,regular,2022-09-03 16:30:00+00:00,Virginia,Richmond,34,17,True,False,False,ACC,CAA,fbs,fcs,
1,regular,2022-09-03 17:00:00+00:00,Hartwick,SUNY Maritime,31,10,True,False,False,Empire 8,ECFC,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,West Virginia State,Shippensburg,29,6,True,False,False,Mountain East,Pennsylvania State Athletic,ii,ii,
1,regular,2022-09-03 17:00:00+00:00,Kentucky State,Delta State,10,33,True,False,False,SIAC,Gulf South,ii,ii,
1,regular,2022-09-03 17:00:00+00:00,Post,Lock Haven,34,35,True,True,False,Independent DII,Pennsylvania State Athletic,ii,ii,
1,regular,2022-09-03 17:00:00+00:00,Emory & Henry,Concord,20,27,True,False,False,South Atlantic,Mountain East,ii,ii,
1,regular,2022-09-03 17:00:00+00:00,McDaniel,Catholic,27,37,True,False,False,Centennial,NEWMAC,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Kalamazoo,Oberlin,21,14,True,False,False,Michigan,North Coast,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Erskine,UFTL,49,2,True,False,False,South Atlantic,,ii,,
1,regular,2022-09-03 17:00:00+00:00,Rockford,Beloit,41,14,True,False,False,NACC,Midwest,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Ohio Northern,Alma,13,16,True,False,False,Ohio,Michigan,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,DePauw,Rose Hulman,17,14,True,False,False,North Coast,Heartland,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Lycoming,Susquehanna,16,45,True,False,False,Mid Atlantic,Centennial,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,William Paterson,Western Connecticut State,28,7,True,False,False,New Jersey,MSCAC,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Keystone,Wilkes,21,48,True,False,False,ECFC,Mid Atlantic,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Montclair State,Thiel,27,6,True,False,False,New Jersey,Presidents',iii,iii,
1,regular,2022-09-03 17:00:00+00:00,St. John Fisher,Buffalo State,62,21,True,False,False,Empire 8,Liberty League,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Widener,Rowan,20,42,True,False,False,Mid Atlantic,New Jersey,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Gettysburg,Bridgewater,14,29,True,False,False,Centennial,Old Dominion,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Washington & Jefferson,John Carroll,35,26,True,False,False,Presidents',Ohio,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Coe,Cornell (IA),56,7,True,False,False,American Rivers,Midwest,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Northwood,Kentucky Wesleyan,55,13,True,False,False,Great Midwest Athletic,Great Midwest Athletic,ii,ii,
1,regular,2022-09-03 17:00:00+00:00,Franklin Pierce,Edinboro,7,10,True,True,False,Northeast 10,Pennsylvania State Athletic,ii,ii,
1,regular,2022-09-03 17:00:00+00:00,Truman State,Davenport,19,20,True,False,False,Great Lakes,GLIAC,ii,ii,
1,regular,2022-09-03 17:00:00+00:00,Brevard,Shorter,6,45,True,False,False,USA South,Gulf South,iii,ii,
1,regular,2022-09-03 17:00:00+00:00,Grove City,Juniata,63,6,True,False,False,Presidents',Centennial,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Rensselaer,Dickinson,14,7,True,False,False,Liberty League,Centennial,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Butler,St. Thomas University (Fl),31,26,True,False,False,Pioneer,,fcs,,
1,regular,2022-09-03 17:00:00+00:00,Bethany (WV),Hiram,26,16,True,False,False,Presidents',North Coast,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,St. Lawrence,Endicott,0,27,True,False,False,Liberty League,Commonwealth Coast,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Bowie State,New Haven,27,20,True,False,False,CIAA,Northeast 10,ii,ii,
1,regular,2022-09-03 17:00:00+00:00,Luther,Presentation,6,29,True,False,False,American Rivers,,iii,,
1,regular,2022-09-03 17:00:00+00:00,Air Force,Northern Iowa,48,17,True,False,False,Mountain West,MVFC,fbs,fcs,
1,regular,2022-09-03 17:00:00+00:00,Hope,Aurora,38,34,True,False,False,Michigan,NACC,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Alfred State,Misericordia,17,14,True,False,False,ECFC,Mid Atlantic,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Saint Vincent,Stevenson,21,25,True,False,False,Presidents',Mid Atlantic,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Sewanee,St. Scholastica,50,0,True,False,False,Southern Athletic,Minnesota,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Wabash,Hampden Sydney,52,48,True,False,False,North Coast,Old Dominion,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Methodist,Shenandoah,10,27,True,False,False,USA South,Old Dominion,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Kenyon,Bluffton,33,26,True,False,False,North Coast,Heartland,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Ripon,St. Norbert,13,10,True,False,False,Midwest,NACC,iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Gallaudet,Waynesburg,14,52,True,False,False,ECFC,Presidents',iii,iii,
1,regular,2022-09-03 17:00:00+00:00,Augustana (IL),Rhodes,34,28,True,False,False,CCIW,Southern Athletic,iii,iii,
1,regular,2022-09-03 17:30:00+00:00,Mount St Joseph,Baldwin Wallace,31,28,True,False,False,Heartland,Ohio,iii,iii,
1,regular,2022-09-03 17:30:00+00:00,Mount Union,Defiance College,65,0,True,False,False,Ohio,Heartland,iii,iii,
1,regular,2022-09-03 17:30:00+00:00,Coast Guard,New England,10,17,True,False,False,NEWMAC,Commonwealth Coast,iii,iii,
1,regular,2022-09-03 18:00:00+00:00,Saint John's (MN),Wisconsin Whitewater,24,10,True,False,False,Minnesota,Wisconsin,iii,iii,
1,regular,2022-09-03 18:00:00+00:00,Knox,Westminster (MO),26,0,True,False,False,Midwest,Upper Midwest,iii,iii,
1,regular,2022-09-03 18:00:00+00:00,Bethel (MN),Pacific Lutheran,41,9,True,False,False,Minnesota,Northwest,iii,iii,
1,regular,2022-09-03 18:00:00+00:00,Eureka,Nebraska Wesleyan,6,31,True,False,False,NACC,American Rivers,iii,iii,
1,regular,2022-09-03 18:00:00+00:00,Lake Forest,Wisconsin Lutheran,42,7,True,False,False,Midwest,NACC,iii,iii,
1,regular,2022-09-03 18:00:00+00:00,Iowa State,Southeast Missouri State,42,10,True,False,False,Big 12,OVC,fbs,fcs,
1,regular,2022-09-03 18:00:00+00:00,Martin Luther,Concordia (WI),14,35,True,False,False,Upper Midwest,NACC,iii,iii,
1,regular,2022-09-03 18:00:00+00:00,Hendrix,Austin,20,0,True,False,False,Southern Athletic,American Southwest,iii,iii,
1,regular,2022-09-03 18:00:00+00:00,Minot State,Winona State,10,24,True,False,True,Northern Sun,Northern Sun,ii,ii,
1,regular,2022-09-03 18:00:00+00:00,Walsh,Tiffin,0,42,True,False,True,Great Midwest Athletic,Great Midwest Athletic,ii,ii,
1,regular,2022-09-03 18:00:00+00:00,Wisconsin Eau Claire,Loras,30,27,True,False,False,Wisconsin,American Rivers,iii,iii,
1,regular,2022-09-03 18:00:00+00:00,Delaware State,Lincoln (PA),34,0,True,False,False,MEAC,CIAA,fcs,ii,
1,regular,2022-09-03 18:00:00+00:00,Olivet,Franklin,35,31,True,False,False,Michigan,Heartland,iii,iii,
1,regular,2022-09-03 18:00:00+00:00,Jacksonville State,Davidson,35,17,True,False,False,Atlantic Sun,Pioneer,fcs,fcs,
1,regular,2022-09-03 18:00:00+00:00,Bloomsburg,Stonehill,30,33,True,False,False,Pennsylvania State Athletic,NEC,ii,fcs,
1,regular,2022-09-03 18:00:00+00:00,Concordia Chicago,Chicago,14,34,True,False,False,NACC,Midwest,iii,iii,
1,regular,2022-09-03 18:00:00+00:00,Central College,St. Olaf,44,13,True,False,False,American Rivers,Minnesota,iii,iii,
1,regular,2022-09-03 18:00:00+00:00,Elmhurst,Wisconsin River Falls,0,63,True,False,False,CCIW,Wisconsin,iii,iii,
1,regular,2022-09-03 18:00:00+00:00,McMurry,Birmingham-Southern,9,26,True,True,False,American Southwest,Southern Athletic,iii,iii,
1,regular,2022-09-03 18:00:00+00:00,Millikin,Greenville,28,14,True,False,False,CCIW,Upper Midwest,iii,iii,
