rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Ohio State,big ten,10,1,95.56644661129289,0.9952153110047847,0.9343678573250066
2,Oregon,big ten,11,0,94.36204146730462,0.838915470494418,1.0
3,Notre Dame,fbs independents,10,1,93.10577062779893,1.0,0.8939349327353682
4,Indiana,big ten,10,1,92.80192962833404,0.9633173843700159,0.9090126334674381
5,Texas,sec,10,1,91.90178468934178,0.9473684210526315,0.9037521531153795
6,Penn State,big ten,10,1,90.87721099747674,0.8309409888357256,0.9506811752034824
7,Miami,acc,10,1,89.29375347585058,0.9138755980861246,0.881663192966711
8,SMU,acc,10,1,89.01967310589535,0.8405103668261562,0.9169509271843058
9,Georgia,sec,9,2,87.37300993055402,0.7767145135566188,0.9259692608626517
10,Tennessee,sec,9,2,83.29837362834098,0.945773524720893,0.7722507732786111
11,Alabama,sec,8,3,81.81323383537986,0.84688995215311,0.8026474693849386
12,Ole Miss,sec,8,3,80.56032968845274,0.9521531100478469,0.7266918590273553
13,Clemson,acc,9,2,79.59733317036353,0.7942583732057417,0.7968967708948087
14,Boise State,mountain west,10,1,79.56471596557752,0.8277511961722487,0.7783603707622896
15,Tulane,american athletic,9,2,78.70679698402428,0.9314194577352473,0.7093402455890867
16,South Carolina,sec,8,3,77.80204939694866,0.7783094098883572,0.7778649238593255
17,Iowa State,big 12,9,2,77.73672563000346,0.7288676236044658,0.8034824431361103
18,Army,american athletic,9,1,76.17014660061902,0.8515151515151514,0.7133402507321341
19,BYU,big 12,9,2,75.70311936469878,0.7049441786283891,0.7850780478877718
20,UNLV,mountain west,9,2,75.3913362019275,0.8006379585326955,0.7287539638966641
21,Arizona State,big 12,9,2,73.82347632508336,0.6555023923444977,0.7827829629696298
22,Kansas State,big 12,8,3,73.42981496535467,0.682615629984051,0.762127198706352
23,Illinois,big ten,8,3,73.13094972073773,0.634768740031898,0.7832929818403279
24,Memphis,american athletic,9,2,72.35173397793024,0.7416267942583732,0.7137660950598028
25,Texas A&M,sec,8,3,72.1232961361197,0.7113237639553429,0.7265686830412724
26,Missouri,sec,8,3,71.88745359176374,0.6810207336523126,0.7392573525220432
27,Iowa,big ten,7,4,71.7782158179087,0.7240829346092504,0.7143894324089991
28,LSU,sec,7,4,70.84933050246714,0.5948963317384369,0.7696609060249514
29,Louisiana,sun belt,9,2,70.63323484253947,0.7432216905901116,0.6864688564905472
30,Louisville,acc,7,4,69.70693971179325,0.7320574162679425,0.6782296944986964
31,Duke,acc,8,3,69.33459551879017,0.5996810207336523,0.7437809198940359
32,Colorado,big 12,8,3,69.24164277810337,0.6762360446570973,0.7011289417708454
33,Washington State,pac-12,8,3,69.12186348981035,0.6874003189792663,0.6932746511620929
34,Baylor,big 12,7,4,69.01986359141222,0.6555023923444977,0.7088812286054583
35,Oklahoma,sec,6,5,68.20964652862354,0.6044657097288676,0.7238976413555872
36,Michigan,big ten,6,5,67.66293129674233,0.5486443381180224,0.7455442994247928
37,USC,big ten,6,5,66.96234468809315,0.6618819776714513,0.673791930301421
38,Florida,sec,6,5,66.43647102024113,0.5566188197767145,0.7223817281239404
39,Georgia Tech,acc,7,4,65.82651906719317,0.6044657097288676,0.6872341419489663
40,Pittsburgh,acc,7,4,65.31818064828207,0.6347687400318979,0.6630965345717791
41,Kansas,big 12,5,6,64.49837031529974,0.6347687400318979,0.6504840679105125
42,Texas Tech,big 12,7,4,63.465885168715005,0.5390749601275917,0.6861271009884508
43,James Madison,sun belt,8,3,63.339999239575405,0.773524720893142,0.5579482155125453
44,Marshall,sun belt,8,3,62.79925126539319,0.6539074960127592,0.6140382908453326
45,Vanderbilt,sec,6,5,62.74652802618495,0.6092503987240829,0.6372732933975699
46,Syracuse,acc,8,3,62.72998000447547,0.5885167464114833,0.6481829827703623
47,Minnesota,big ten,6,5,62.54114110356054,0.6618819776714513,0.6057734136163038
48,Navy,american athletic,7,3,62.48032982551863,0.6708133971291865,0.6000286296307248
49,Arkansas,sec,6,5,62.058881033690525,0.6331738437001595,0.6138122539105375
50,Liberty,conference usa,8,2,60.74807811566403,0.6673046251993621,0.5752679420567132
