name,p5,cvc_wins,cvc_losses,cvc_perc,conf_index
sec,True,43.08955223880597,8.953358208955223,0.8279620003584872,
big ten,True,41.18283582089552,10.272388059701491,0.8003625815808557,
big 12,True,33.27238805970149,11.680970149253731,0.7401535588296327,
acc,True,42.27238805970149,16.089552238805968,0.7243143021545937,
pac-12,False,13.26865671641791,4.9533582089552235,0.7281662741885943,
sun belt,False,29.49813432835821,25.544776119402982,0.5359116022099448,
american athletic,False,26.136194029850746,24.634328358208954,0.5147907250211295,
fbs independents,False,10.863805970149254,11.634328358208954,0.4828758603532632,
mountain west,False,22.817164179104477,28.863805970149254,0.4415003068481282,
mid-american,False,20.27238805970149,28.544776119402986,0.41527172666819534,
conference usa,False,13.089552238805972,22.72761194029851,0.36545473486821545,
