,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Ohio State,14,2,big ten,2,8,2,0.9090909090909091,0.7777777777777778,0.7070707070707071,22.8125,33.195576084461784,6.22339466089466,65.0,98.19557608446179
2,Notre Dame,14,2,fbs independents,5,0,0,0.6363636363636364,0.6666666666666667,0.4242424242424243,20.625,31.8249368831765,5.4109742381801205,61.495515344577015,93.32045222775352
3,Oregon,13,1,big ten,2,10,1,0.9090909090909091,0.8888888888888888,0.808080808080808,15.428571428571423,28.568969474408988,4.9393939393939394,59.46129036119467,88.03025983560366
4,Texas,13,3,sec,1,7,2,1.0,1.0,1.0,17.6875,29.984364241450542,4.432656395891689,57.275409878775584,87.25977412022613
5,Indiana,11,2,big ten,2,8,1,0.9090909090909091,0.8333333333333334,0.7575757575757576,25.692307692307693,35.0,2.3282828282828283,48.19791173770012,83.19791173770011
6,Penn State,13,3,big ten,2,8,2,0.9090909090909091,0.7222222222222222,0.6565656565656566,16.625,29.318625200826254,3.537878787878788,53.415666438525925,82.73429163935218
7,Georgia,11,3,sec,1,7,2,1.0,0.875,0.875,10.928571428571429,25.749368831764976,4.1236631016042775,55.94252578553644,81.69189461730141
8,Ole Miss,10,3,sec,1,5,3,1.0,0.75,0.75,24.230769230769223,34.08423226991048,1.058174178762414,42.71912741801016,76.80335968792065
9,SMU,11,3,acc,4,8,1,0.7272727272727273,1.0,0.7272727272727273,14.428571428571429,27.942391553821434,2.397653000594177,48.497149296988546,76.43954085080998
10,Miami,10,3,acc,4,6,2,0.7272727272727273,0.8235294117647058,0.5989304812834224,18.615384615384617,30.56575625430342,1.7107524828113059,45.53411161715167,76.09986787145509
11,Alabama,9,4,sec,1,5,3,1.0,0.9375,0.9375,16.384615384615383,29.16800550837732,1.8374458874458872,46.08062064138529,75.2486261497626
12,Tennessee,10,3,sec,1,6,2,1.0,0.8125,0.8125,19.615384615384627,31.192334174890988,1.2925653594771243,43.730205270332696,74.92253944522369
13,BYU,11,2,big 12,3,8,2,0.8181818181818181,1.0,0.8181818181818181,11.538461538461538,26.131512508606836,2.337121212121212,48.2360372939692,74.36754980257602
14,Memphis,11,2,american athletic,6,6,2,0.5454545454545454,0.7857142857142857,0.42857142857142855,11.846153846153857,26.324305714941477,1.9598166539343007,46.608483385157896,72.93278910009937
15,Iowa State,11,3,big 12,3,7,3,0.8181818181818181,0.8125,0.6647727272727272,8.142857142857142,24.003901767271056,2.4014196587725998,48.51339728315364,72.5172990504247
16,Arizona State,11,3,big 12,3,8,2,0.8181818181818181,0.9375,0.7670454545454545,10.357142857142858,25.39132430571494,2.0343614718614713,46.9300424736089,72.32136677932385
17,Clemson,10,4,acc,4,8,1,0.7272727272727273,0.8823529411764706,0.6417112299465241,11.285714285714286,25.973146660546245,1.8321715049656224,46.05786888385664,72.03101554440289
18,Army,12,2,american athletic,6,9,1,0.5454545454545454,1.0,0.5454545454545454,15.571428571428571,28.658480605921504,1.102164502164502,42.908885588828426,71.56736619474992
19,South Carolina,9,4,sec,1,5,3,1.0,0.6875,0.6875,12.384615384615385,26.66169382602708,1.4667473049825992,44.481562496479306,71.14325632250639
20,Boise State,12,2,mountain west,10,8,0,0.18181818181818177,1.0,0.18181818181818177,14.714285714285714,28.12141381684645,1.1139971139971139,42.95992714987438,71.08134096672083
21,Illinois,10,3,big ten,2,6,3,0.9090909090909091,0.6111111111111112,0.5555555555555556,6.615384615384615,23.046821207252695,2.204545454545454,47.66415394993297,70.71097515718566
22,Missouri,10,3,sec,1,5,3,1.0,0.625,0.625,8.538461538461538,24.251778746844156,1.7399732620320854,45.660159374612725,69.91193812145688
23,Michigan,8,5,big ten,2,5,4,0.9090909090909091,1.0,0.9090909090909091,2.076923076923077,20.20312141381684,2.3321608946608947,48.214640298103895,68.41776171192073
24,Louisville,9,4,acc,4,5,3,0.7272727272727273,0.7647058823529411,0.5561497326203209,12.38461538461538,26.661693826027076,0.7837641117052883,41.53542272225415,68.19711654828123
25,LSU,9,4,sec,1,5,3,1.0,0.5,0.5,6.153846153846154,22.757631397750746,1.6516955266955264,45.27936150167303,68.03699289942378
26,Kansas State,9,4,big 12,3,6,4,0.8181818181818181,0.5625,0.4602272727272727,7.461538461538462,23.577002524672938,1.3593975468975463,44.0184948907741,67.59549741544704
27,Florida,8,5,sec,1,4,4,1.0,0.4375,0.4375,5.230769230769231,22.179251778746842,1.6308250572956455,45.189333927625874,67.36858570637271
28,Navy,10,3,american athletic,6,7,2,0.5454545454545454,0.8571428571428572,0.4675324675324675,9.153846153846153,24.637365159513422,0.624729437229437,40.849405284978765,65.48677044449218
29,UNLV,11,3,mountain west,10,6,2,0.18181818181818177,0.8333333333333334,0.1515151515151515,14.071428571428566,27.71861372504016,-0.4416221033868095,36.24955463266525,63.9681683577054
30,Iowa,8,5,big ten,2,6,3,0.9090909090909091,0.6666666666666667,0.6060606060606061,9.846153846153836,25.071149873766345,0.08775252525252508,38.53308322348779,63.60423309725414
31,Syracuse,10,3,acc,4,5,3,0.7272727272727273,0.7058823529411764,0.5133689839572192,4.923076923076923,21.98645857241221,0.7691622103386813,41.472435458703714,63.45889403111592
32,Colorado,9,4,big 12,3,7,3,0.8181818181818181,0.875,0.7159090909090908,9.846153846153847,25.071149873766352,0.048611111111110716,38.364241474296136,63.43539134806249
33,Baylor,8,5,big 12,3,6,4,0.8181818181818181,0.625,0.5113636363636364,7.6923076923076925,23.721597429423912,0.24431818181818166,39.20845022025439,62.930047649678315
34,Texas A&M,8,5,sec,1,5,3,1.0,0.5625,0.5625,8.153846153846153,24.01078723892586,0.07083333333333375,38.460100015772696,62.47088725469856
35,Duke,9,4,acc,4,5,3,0.7272727272727273,0.5882352941176471,0.4278074866310161,1.8461538461538463,20.058526509065867,0.9694295900178249,42.33631571016549,62.394842219231364
36,Tulane,9,5,american athletic,6,7,2,0.5454545454545454,0.9285714285714286,0.5064935064935064,14.428571428571429,27.942391553821434,-0.8758116883116887,34.37661951758091,62.31901107140234
37,Minnesota,8,5,big ten,2,5,4,0.9090909090909091,0.5555555555555556,0.5050505050505051,9.23076923076923,24.685563461097082,-0.15121806298276885,37.50225148150651,62.187814942603595
38,TCU,9,4,big 12,3,6,3,0.8181818181818181,0.75,0.6136363636363635,8.846153846153847,24.44457195317879,-0.41257639419404146,36.374847202036925,60.81941915521571
39,Marshall,10,3,sun belt,8,8,1,0.36363636363636365,0.9285714285714286,0.33766233766233766,8.76923076923077,24.396373651595134,-0.40140904846787184,36.4230190483433,60.81939269993843
40,Ohio,11,3,mid-american,9,8,1,0.2727272727272727,1.0,0.2727272727272727,11.142857142857142,25.883635529033736,-0.8642284186401836,34.426585507711714,60.310221036745446
41,USC,7,6,big ten,2,4,5,0.9090909090909091,0.5,0.45454545454545453,6.076923076923077,22.709433096167086,-0.15972222222222232,37.465567647953485,60.17500074412057
42,Vanderbilt,7,6,sec,1,3,5,1.0,0.3125,0.3125,3.923076923076923,21.35988065182465,-0.10948242933537067,37.68228374511328,59.04216439693792
43,Texas Tech,8,5,big 12,3,6,3,0.8181818181818181,0.6875,0.5625,2.7692307692307745,20.63690612806978,-0.021915584415584277,38.060015096720406,58.696921224790174
44,Oklahoma,6,7,sec,1,2,6,1.0,0.1875,0.1875,2.4615384615384617,20.44411292173514,-0.09090909090909127,37.76240233604848,58.20651525778362
45,Arkansas,7,6,sec,1,3,5,1.0,0.375,0.375,5.923076923076923,22.61303649299977,-0.6134740259740257,35.508248273453425,58.12128476645319
46,Louisiana,10,4,sun belt,8,7,2,0.36363636363636365,0.8571428571428572,0.31168831168831174,6.785714285714286,23.153546017902226,-1.0358670741023688,33.68619910489967,56.8397451228019
47,Georgia Tech,7,6,acc,4,5,3,0.7272727272727273,0.6470588235294117,0.4705882352941176,3.3076923076923075,20.974294239155384,-0.6999458874458875,35.135240280077966,56.10953451923334
48,Nebraska,7,6,big ten,2,3,6,0.9090909090909091,0.38888888888888884,0.3535353535353535,4.076923076923066,21.45627725499196,-0.8650772430184197,34.42292398970268,55.879201244694634
49,UConn,9,4,fbs independents,5,1,0,0.6363636363636364,1.0,0.6363636363636364,8.846153846153847,24.44457195317879,-1.6014981750275872,31.246273349218683,55.69084530239748
50,James Madison,9,4,sun belt,8,4,4,0.36363636363636365,0.5,0.18181818181818182,12.846153846153847,26.95088363552903,-2.19266615737204,28.696190824235867,55.64707445976489
