rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Indiana,big ten,8,0,97.03030145563082,1.0,0.954312330086628
2,Miami,acc,8,0,95.97782258064515,0.8850806451612904,1.0
3,Texas,sec,7,1,94.68465624119067,0.8991935483870968,0.9725058776560351
4,Oregon,big ten,8,0,91.59963038379698,0.7903225806451613,0.983666770172559
5,Ohio State,big ten,6,1,91.04690318154897,0.9363479262672811,0.8965342424952946
6,Penn State,big ten,7,0,89.82428071155768,0.7842741935483871,0.9596105221132945
7,Iowa State,big 12,7,0,89.53998184677681,0.7566244239631337,0.9701250308933402
8,SMU,acc,7,1,89.47675115156267,0.7641129032258065,0.965119992902453
9,BYU,big 12,8,0,89.34840772044251,0.7278225806451613,0.982686421505567
10,Tennessee,sec,6,1,89.18113134683108,0.9294354838709677,0.8715521447899569
11,Notre Dame,fbs independents,7,1,88.48472109676315,0.8729838709677419,0.8912351632752643
12,Georgia,sec,6,1,88.29701382519141,0.7381912442396312,0.9609280042585281
13,Pittsburgh,acc,7,0,87.2766169635664,0.7819700460829494,0.9216563900102026
14,Texas A&M,sec,7,1,86.59291526015515,0.7016129032258065,0.9544071330346448
15,Alabama,sec,6,2,86.45776338910727,0.7842741935483871,0.9078179479217495
16,Clemson,acc,6,1,84.84550998133417,0.7842741935483871,0.8830140493406251
17,Army,american athletic,7,0,84.37388044221068,0.9294354838709677,0.797594438565028
18,Kansas State,big 12,7,1,82.6712321010272,0.6612903225806451,0.915785704780071
19,Boise State,mountain west,6,1,81.90329764816077,0.775057603686636,0.8427120233712079
20,Washington State,pac-12,7,1,80.51322517325312,0.6592741935483871,0.883671206139378
21,Memphis,american athletic,7,1,79.61747082534126,0.6895161290322581,0.8536062509109574
22,Ole Miss,sec,6,2,79.01148036134119,0.9375,0.7107535440206335
23,LSU,sec,6,2,78.24462413715845,0.6391129032258065,0.859625731142388
24,Missouri,sec,6,2,76.4286270825791,0.6370967741935484,0.832772922858537
25,Iowa,big ten,5,3,75.56849061220635,0.6451612903225806,0.8151976223217849
26,Illinois,big ten,6,2,75.49660362346941,0.5806451612903226,0.8488311227432017
27,Navy,american athletic,6,1,74.00484132372928,0.7404953917050691,0.739807732523875
28,Tulane,american athletic,6,2,73.82805503961605,0.7721774193548387,0.7200283901876413
29,Colorado,big 12,6,2,73.45502358932677,0.629032258064516,0.7913676085702879
30,Duke,acc,6,2,72.24514140001975,0.5967741935483871,0.7901237634742492
31,UNLV,mountain west,6,2,71.92389660691467,0.7641129032258065,0.6950760768309452
32,Michigan,big ten,5,3,71.77737046465832,0.4778225806451613,0.8469781560319641
33,Vanderbilt,sec,5,3,70.4288726066988,0.6270161290322581,0.7458970475472272
34,Louisiana,sun belt,6,1,69.44877356505161,0.6598502304147468,0.7131387000082381
35,Louisville,acc,5,3,68.81754204867256,0.6713709677419355,0.6972239719646897
36,USC,big ten,4,4,68.68552438493889,0.6391129032258065,0.7125626580313178
37,South Carolina,sec,4,3,68.21624100209104,0.6368087557603688,0.7065836084688943
38,James Madison,sun belt,6,2,67.71794129846268,0.7580645161290323,0.63362589590687
39,Arkansas,sec,5,3,67.7046485635951,0.6633064516129032,0.6844449654945152
40,Arizona State,big 12,5,2,66.88997380275401,0.5815092165898618,0.7159561726478285
41,Cincinnati,big 12,5,3,66.5219359453546,0.6068548387096774,0.6966464090848599
42,Nebraska,big ten,5,3,66.03534098990747,0.5725806451612904,0.7076156678348046
43,Virginia Tech,acc,5,3,65.69749169584968,0.6451612903225808,0.6633361005316822
44,Wisconsin,big ten,5,3,64.88208037542589,0.6088709677419355,0.6703322539147406
45,Minnesota,big ten,5,3,64.6042629283391,0.657258064516129,0.6400035487734551
46,Florida,sec,4,3,64.25979606358028,0.5953341013824884,0.668047731002972
47,Texas Tech,big 12,5,3,63.87442986583142,0.5120967741935484,0.7069391195239573
48,Liberty,conference usa,5,1,63.76274333083734,0.6283602150537635,0.6426174739070094
49,UL Monroe,sun belt,5,2,63.06207306374647,0.4501728110599078,0.72778499502538
50,Western Kentucky,conference usa,5,2,61.80003529097795,0.5792050691244239,0.6388901211018941
51,Syracuse,acc,5,2,61.76897350654591,0.5400345622119815,0.6595040589096393
52,Washington,big ten,4,4,61.55635439725942,0.5504032258064516,0.6506498691389787
53,TCU,big 12,5,3,60.45707871193833,0.5463709677419355,0.6359091513995475
54,Georgia Tech,acc,5,4,60.417581063829786,0.5620519713261649,0.6268578779602156
55,Oklahoma,sec,4,4,60.373378048526206,0.4657258064516129,0.6780457665033809
56,Baylor,big 12,4,4,60.16282600778726,0.594758064516129,0.6053275961495808
57,Texas State,sun belt,4,3,60.08513279332421,0.6736751152073732,0.5616385194010177
58,Fresno State,mountain west,5,3,59.078074142892504,0.5463709677419354,0.6146936964911501
59,California,acc,4,4,58.792834178551956,0.6270161290322581,0.5668810717295834
60,Arkansas State,sun belt,5,3,58.064067498447926,0.3588709677419356,0.7000551327304643
61,Michigan State,big ten,4,4,57.97957258999749,0.4737903225806452,0.636875558456537
62,Boston College,acc,4,4,57.07721959323615,0.5483870967741935,0.5828257108636826
63,Colorado State,mountain west,5,3,56.97049708227859,0.4334677419354839,0.6430634786851793
