name,p5,cvc_wins,cvc_losses,cvc_perc,conf_index
sec,True,55.411764705882355,13.84375,0.8001061712010618,
big ten,True,48.654411764705884,13.102941176470589,0.7878318847481843,
big 12,True,34.55147058823529,12.465073529411764,0.7348789928451342,
acc,True,35.654411764705884,22.568014705882355,0.6123827866005747,
fbs independents,False,15.670955882352942,11.016544117647058,0.587202093952335,
american athletic,False,28.827205882352942,21.56801470588235,0.5720226153565567,
sun belt,False,26.568014705882355,26.740808823529413,0.4983793103448276,
pac-12,False,8.378676470588236,8.465073529411764,0.49743533777147225,
mountain west,False,25.378676470588236,27.94669117647059,0.4759212658140577,
mid-american,False,19.568014705882355,28.189338235294116,0.409738260200154,
conference usa,False,13.0,23.378676470588236,0.3573521980798383,
