week,season_type,start_date,home_team,away_team,home_points,away_points,completed,neutral_site,conference_game,home_conference,away_conference,home_classification,away_classification,notes
3,regular,2025-09-13 17:00:00+00:00,Lebanon Valley,FDU Florham,37,13,True,False,True,Mid Atlantic,Mid Atlantic,iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Wooster,Saint Vincent,28,14,True,False,False,North Coast,Presidents',iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Calvin,Concordia (WI),34,7,True,False,False,Michigan,NACC,iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Howard,Morehouse,38,10,True,True,False,MEAC,SIAC,fcs,ii,
3,regular,2025-09-13 17:00:00+00:00,Truman State,Davenport,28,27,True,False,False,Great Lakes,GLIAC,ii,ii,
3,regular,2025-09-13 17:00:00+00:00,Post,Southern Connecticut State,39,30,True,False,True,Northeast 10,Northeast 10,ii,ii,
3,regular,2025-09-13 17:00:00+00:00,Rowan,Moravian,56,0,True,False,False,New Jersey,Landmark Conference,iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Kalamazoo,Bethany (WV),50,7,True,False,False,Michigan,Presidents',iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Juniata,Allegheny,40,38,True,False,False,Landmark Conference,Presidents',iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Dickinson,Waynesburg,52,19,True,False,False,Centennial,Presidents',iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Hampden Sydney,Washington & Jefferson,38,31,True,False,False,Old Dominion,Presidents',iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Adrian,Thiel,76,0,True,False,False,Michigan,Presidents',iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Wabash,Case Western Reserve,38,28,True,False,False,North Coast,Presidents',iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Grove City,Mount Union,14,49,True,False,False,Presidents',Ohio,iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Ursinus,Kean,42,14,True,False,False,Centennial,New Jersey,iii,iii,
3,regular,2025-09-13 17:00:00+00:00,New England,WPI,41,3,True,False,False,Commonwealth Coast,NEWMAC,iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Gettysburg,Christopher Newport,14,49,True,False,False,Centennial,New Jersey,iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Wittenberg,Washington and Lee,24,21,True,False,False,North Coast,Old Dominion,iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Trinity (CT),Colby,6,13,True,False,True,NESCAC,NESCAC,iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Central State,Benedict,0,10,True,False,True,SIAC,SIAC,ii,ii,
3,regular,2025-09-13 17:00:00+00:00,Franklin & Marshall,Westminster (PA),7,27,True,False,False,Centennial,Presidents',iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Mars Hill,Carson Newman,31,24,True,False,True,South Atlantic,South Atlantic,ii,ii,
3,regular,2025-09-13 17:00:00+00:00,Elizabeth City State,Johnson C. Smith,17,21,True,False,True,CIAA,CIAA,ii,ii,
3,regular,2025-09-13 17:00:00+00:00,Hillsdale,Michigan Tech,21,34,True,False,False,Great Midwest Athletic,GLIAC,ii,ii,
3,regular,2025-09-13 17:00:00+00:00,Clarion,Shippensburg,31,24,True,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic,ii,ii,
3,regular,2025-09-13 17:00:00+00:00,Edinboro,Kutztown,0,34,True,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic,ii,ii,
3,regular,2025-09-13 17:00:00+00:00,Gannon,East Stroudsburg,22,69,True,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic,ii,ii,
3,regular,2025-09-13 17:00:00+00:00,Manchester,Concordia Chicago,14,35,True,False,False,Heartland,NACC,iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Mount St Joseph,Aurora,28,35,True,False,False,Heartland,NACC,iii,iii,
3,regular,2025-09-13 17:00:00+00:00,American International,Assumption,21,39,True,False,True,Northeast 10,Northeast 10,ii,ii,
3,regular,2025-09-13 17:00:00+00:00,Coast Guard,Curry,34,24,True,False,False,NEWMAC,Commonwealth Coast,iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Northern Michigan,St. Thomas (MN),7,20,True,False,False,GLIAC,Pioneer,ii,fcs,
3,regular,2025-09-13 17:00:00+00:00,Tennessee Tech,Davidson,72,14,True,False,False,OVC-Big South,Pioneer,fcs,fcs,
3,regular,2025-09-13 17:00:00+00:00,Georgetown,Lafayette,37,42,True,False,True,Patriot,Patriot,fcs,fcs,
3,regular,2025-09-13 17:00:00+00:00,Missouri,Louisiana,52,10,True,False,False,SEC,Sun Belt,fbs,fbs,
3,regular,2025-09-13 17:00:00+00:00,Wagner,Marist,10,21,True,False,False,NEC,Pioneer,fcs,fcs,
3,regular,2025-09-13 17:00:00+00:00,Bates,Amherst,26,23,True,False,True,NESCAC,NESCAC,iii,iii,
3,regular,2025-09-13 17:00:00+00:00,UNC Pembroke,Delta State,25,21,True,False,False,Carolinas,Gulf South,ii,ii,
3,regular,2025-09-13 17:00:00+00:00,Stevenson,Widener,19,3,True,False,True,Mid Atlantic,Mid Atlantic,iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Delaware Valley,King's,49,7,True,False,True,Mid Atlantic,Mid Atlantic,iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Nichols,Merchant Marine,24,56,True,False,False,Commonwealth Coast,NEWMAC,iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Ferrum,Shaw,14,6,True,False,False,Carolinas,CIAA,ii,ii,
3,regular,2025-09-13 17:00:00+00:00,Apprentice School,North Carolina Wesleyan,16,49,True,False,False,Independent DIII,USA South,iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Wesleyan (CT),Middlebury,31,17,True,False,True,NESCAC,NESCAC,iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Minnesota St Moorhead,Winona State,45,21,True,False,True,Northern Sun,Northern Sun,ii,ii,
3,regular,2025-09-13 17:00:00+00:00,SUNY Maritime,Anderson (IN),48,0,True,False,False,NEWMAC,Heartland,iii,iii,
3,regular,2025-09-13 17:00:00+00:00,Chowan,Valdosta State,3,56,True,False,True,Carolinas,Gulf South,ii,ii,
3,regular,2025-09-13 17:30:00+00:00,Hanover,Butler,7,16,True,False,False,Heartland,Pioneer,iii,fcs,
3,regular,2025-09-13 17:30:00+00:00,Franklin,Hope,14,38,True,False,False,Heartland,Michigan,iii,iii,
3,regular,2025-09-13 17:30:00+00:00,Hamilton,Williams,17,24,True,False,True,NESCAC,NESCAC,iii,iii,
3,regular,2025-09-13 17:30:00+00:00,Capital,Catholic,36,20,True,False,False,Ohio,Landmark Conference,iii,iii,
3,regular,2025-09-13 17:30:00+00:00,Baldwin Wallace,Wilmington (OH),63,21,True,False,True,Ohio,Ohio,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,Cornell (IA),Chicago,12,28,True,False,True,Midwest,Midwest,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,Huntingdon,Hendrix,28,30,True,False,False,USA South,Southern Athletic,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,Indianapolis,Ashland,33,26,True,False,False,Great Lakes,Great Midwest Athletic,ii,ii,
3,regular,2025-09-13 18:00:00+00:00,West Alabama,Charleston (WV),28,24,True,False,False,Gulf South,Mountain East,ii,ii,
3,regular,2025-09-13 18:00:00+00:00,Colorado School of Mines,Washburn,41,27,True,False,False,Rocky Mountain,Mid America,ii,ii,
3,regular,2025-09-13 18:00:00+00:00,Bemidji State,Sioux Falls,23,56,True,False,True,Northern Sun,Northern Sun,ii,ii,
3,regular,2025-09-13 18:00:00+00:00,Jamestown,Southwest Minnesota State,7,12,True,True,False,Northern Sun,Northern Sun,ii,ii,
3,regular,2025-09-13 18:00:00+00:00,Anderson (SC),Tusculum,30,0,True,False,True,South Atlantic,South Atlantic,ii,ii,
3,regular,2025-09-13 18:00:00+00:00,Wisconsin Stevens Point,St. Norbert,41,17,True,False,False,Wisconsin,NACC,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,Sewanee,Brevard,10,26,True,False,False,Southern Athletic,USA South,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,Central College,Randolph Macon,10,0,True,False,False,American Rivers,Old Dominion,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,Saint John's (MN),Minnesota Morris,49,0,True,False,False,Minnesota,Upper Midwest,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,Ohio Wesleyan,Maryville (TN),24,48,True,False,False,North Coast,USA South,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,Martin Luther,Luther,34,0,True,False,False,Upper Midwest,American Rivers,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,Knox,Ripon,7,50,True,False,True,Midwest,Midwest,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,Roosevelt,Southwest Baptist,34,40,True,False,False,GLIAC,Great Lakes,ii,ii,
3,regular,2025-09-13 18:00:00+00:00,Buena Vista,Wisconsin Lutheran,17,6,True,False,False,American Rivers,NACC,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,Wisconsin Stout,Wartburg,0,16,True,False,False,Wisconsin,American Rivers,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,Crown,Simpson (IA),7,45,True,False,False,Upper Midwest,American Rivers,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,Wisconsin River Falls,Coe,59,47,True,False,False,Wisconsin,American Rivers,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,Illinois College,Lake Forest,28,25,True,False,True,Midwest,Midwest,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,Grinnell,Beloit,24,0,True,False,True,Midwest,Midwest,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,Elmhurst,Rockford,34,30,True,False,False,CCIW,NACC,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,South Dakota,Northern Colorado,24,17,True,False,False,MVFC,Big Sky,fcs,fcs,
3,regular,2025-09-13 18:00:00+00:00,Holy Cross,Rhode Island,7,9,True,False,False,Patriot,Coastal Athletic,fcs,fcs,
3,regular,2025-09-13 18:00:00+00:00,Nebraska Wesleyan,Mayville State,13,20,True,False,False,American Rivers,,iii,,
3,regular,2025-09-13 18:00:00+00:00,Saint Xavier (IL),Wisconsin Whitewater,0,37,True,True,False,,Wisconsin,,iii,
3,regular,2025-09-13 18:00:00+00:00,Ball State,New Hampshire,34,29,True,False,False,Mid-American,Coastal Athletic,fbs,fcs,
3,regular,2025-09-13 18:00:00+00:00,New England College,MIT,0,55,True,True,False,,NEWMAC,,iii,
3,regular,2025-09-13 18:00:00+00:00,Lakeland,Greenville,28,29,True,False,False,NACC,Upper Midwest,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,North Central College,Wisconsin Oshkosh,45,14,True,False,False,CCIW,Wisconsin,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,McDaniel,Salisbury,7,62,True,False,False,Centennial,New Jersey,iii,iii,
3,regular,2025-09-13 18:00:00+00:00,Monmouth (IL),Lawrence,78,7,True,False,True,Midwest,Midwest,iii,iii,
3,regular,2025-09-13 18:30:00+00:00,Northwest Missouri State,Texas A&M-Kingsville,49,20,True,False,False,Mid America,Lone Star,ii,ii,
3,regular,2025-09-13 18:30:00+00:00,Bridgewater State,Westfield State,29,16,True,False,True,MSCAC,MSCAC,iii,iii,
3,regular,2025-09-13 18:30:00+00:00,Western Carolina,Elon,31,37,True,False,False,Southern,Coastal Athletic,fcs,fcs,
3,regular,2025-09-13 19:00:00+00:00,Bowdoin,Tufts,0,13,True,False,True,NESCAC,NESCAC,iii,iii,
3,regular,2025-09-13 19:00:00+00:00,Jackson State,Tuskegee,30,0,True,False,False,SWAC,SIAC,fcs,ii,
3,regular,2025-09-13 19:00:00+00:00,Delaware State,Bowie State,36,14,True,False,False,MEAC,CIAA,fcs,ii,
3,regular,2025-09-13 19:00:00+00:00,Southern Nazarene,Southern Arkansas,18,26,True,False,True,Great American,Great American,ii,ii,
3,regular,2025-09-13 19:00:00+00:00,University of Mary,Augustana (SD),20,21,True,False,True,Northern Sun,Northern Sun,ii,ii,
3,regular,2025-09-13 19:00:00+00:00,Delaware,UConn,44,41,True,False,False,Conference USA,FBS Independents,fbs,fbs,
3,regular,2025-09-13 19:00:00+00:00,Minot State,Concordia St. Paul,21,27,True,False,True,Northern Sun,Northern Sun,ii,ii,
3,regular,2025-09-13 19:00:00+00:00,Montana,North Dakota,24,23,True,False,False,Big Sky,MVFC,fcs,fcs,
3,regular,2025-09-13 19:00:00+00:00,Eastern Illinois,Illinois State,30,42,True,False,False,OVC-Big South,MVFC,fcs,fcs,
3,regular,2025-09-13 19:00:00+00:00,Montana State,San Diego,41,7,True,False,False,Big Sky,Pioneer,fcs,fcs,
3,regular,2025-09-13 19:30:00+00:00,Rutgers,Norfolk State,60,10,True,False,False,Big Ten,MEAC,fbs,fcs,
3,regular,2025-09-13 19:30:00+00:00,Tennessee,Georgia,41,44,True,False,True,SEC,SEC,fbs,fbs,
3,regular,2025-09-13 19:30:00+00:00,North Dakota State,Southeast Missouri State,41,14,True,False,False,MVFC,OVC-Big South,fcs,fcs,
3,regular,2025-09-13 19:30:00+00:00,Toledo,Morgan State,60,0,True,False,False,Mid-American,MEAC,fbs,fcs,
3,regular,2025-09-13 19:30:00+00:00,West Virginia,Pittsburgh,31,24,True,False,False,Big 12,ACC,fbs,fbs,
3,regular,2025-09-13 19:30:00+00:00,Stony Brook,Fordham,41,18,True,False,False,Coastal Athletic,Patriot,fcs,fcs,
3,regular,2025-09-13 19:30:00+00:00,Bucknell,VMI,35,28,True,False,False,Patriot,Southern,fcs,fcs,
3,regular,2025-09-13 19:30:00+00:00,North Texas,Washington State,59,10,True,False,False,American Athletic,Pac-12,fbs,fbs,
3,regular,2025-09-13 19:30:00+00:00,UTSA,Incarnate Word,48,20,True,False,False,American Athletic,Southland,fbs,fcs,
3,regular,2025-09-13 19:30:00+00:00,Cincinnati,Northwestern State,70,0,True,False,False,Big 12,Southland,fbs,fcs,
3,regular,2025-09-13 19:30:00+00:00,North Carolina,Richmond,41,6,True,False,False,ACC,Patriot,fbs,fcs,
3,regular,2025-09-13 19:30:00+00:00,Missouri State,SMU,10,28,True,False,False,Conference USA,ACC,fbs,fbs,
3,regular,2025-09-13 19:30:00+00:00,Michigan State,Youngstown State,41,24,True,False,False,Big Ten,MVFC,fbs,fcs,
3,regular,2025-09-13 19:30:00+00:00,Purdue,USC,17,33,True,False,True,Big Ten,Big Ten,fbs,fbs,
3,regular,2025-09-13 19:30:00+00:00,Penn State,Villanova,52,6,True,False,False,Big Ten,Coastal Athletic,fbs,fcs,
3,regular,2025-09-13 19:30:00+00:00,Upper Iowa,South Dakota Mines,58,14,True,False,False,Great Lakes,Rocky Mountain,ii,ii,
3,regular,2025-09-13 19:30:00+00:00,Texas Tech,Oregon State,45,14,True,False,False,Big 12,Pac-12,fbs,fbs,
3,regular,2025-09-13 19:30:00+00:00,Campbell,Furman,24,28,True,False,False,Coastal Athletic,Southern,fcs,fcs,
3,regular,2025-09-13 20:00:00+00:00,Willamette,Pacific (OR),0,42,True,False,True,Northwest,Northwest,iii,iii,
3,regular,2025-09-13 20:00:00+00:00,UMass Dartmouth,Fitchburg State,25,24,True,False,True,MSCAC,MSCAC,iii,iii,
3,regular,2025-09-13 20:00:00+00:00,Eastern Oregon,Whitworth,16,10,True,True,False,,Northwest,,iii,
3,regular,2025-09-13 20:00:00+00:00,Edward Waters,Virginia Union,41,38,True,False,False,SIAC,CIAA,ii,ii,
3,regular,2025-09-13 20:00:00+00:00,Arkansas State,Iowa State,16,24,True,False,False,Sun Belt,Big 12,fbs,fbs,
3,regular,2025-09-13 20:00:00+00:00,IU Pennsylvania,Lock Haven,42,10,True,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic,ii,ii,
3,regular,2025-09-13 20:00:00+00:00,Pacific Lutheran,Simpson (CA),42,16,True,False,False,Northwest,,iii,,
3,regular,2025-09-13 20:00:00+00:00,Idaho,Utah Tech,20,6,True,False,False,Big Sky,UAC,fcs,fcs,
3,regular,2025-09-13 20:00:00+00:00,Ohio Northern,Heidelberg,33,13,True,False,True,Ohio,Ohio,iii,iii,
3,regular,2025-09-13 20:00:00+00:00,Lewis & Clark,George Fox,38,10,True,False,True,Northwest,Northwest,iii,iii,
3,regular,2025-09-13 20:00:00+00:00,Charleston Southern,Lindenwood,28,35,True,False,True,OVC-Big South,OVC-Big South,fcs,fcs,
3,regular,2025-09-13 20:00:00+00:00,Lake Erie,Wheeling,31,35,True,False,False,Great Midwest Athletic,Mountain East,ii,ii,
3,regular,2025-09-13 20:15:00+00:00,Texas,UTEP,27,10,True,False,False,SEC,Conference USA,fbs,fbs,
3,regular,2025-09-13 20:30:00+00:00,Tennessee State,Alabama A&M,21,23,True,False,False,OVC-Big South,SWAC,fcs,fcs,
3,regular,2025-09-13 20:30:00+00:00,Miami,South Florida,49,12,True,False,False,ACC,American Athletic,fbs,fbs,
3,regular,2025-09-13 21:00:00+00:00,Northern Iowa,Eastern Washington,17,14,True,False,False,MVFC,Big Sky,fcs,fcs,
3,regular,2025-09-13 21:00:00+00:00,Bowling Green,Liberty,23,13,True,False,False,Mid-American,Conference USA,fbs,fbs,
3,regular,2025-09-13 21:00:00+00:00,Alabama State,Miles,37,9,True,False,False,SWAC,SIAC,fcs,ii,
3,regular,2025-09-13 21:00:00+00:00,Nevada,Middle Tennessee,13,14,True,False,False,Mountain West,Conference USA,fbs,fbs,
3,regular,2025-09-13 21:00:00+00:00,Minnesota Duluth,Minnesota State,17,14,True,False,True,Northern Sun,Northern Sun,ii,ii,
3,regular,2025-09-13 21:00:00+00:00,Pittsburg State,Grand Valley State,17,14,True,False,False,Mid America,GLIAC,ii,ii,
3,regular,2025-09-13 21:30:00+00:00,Lyon,Arkansas Baptist,19,20,True,False,False,Southern Collegiate Athletic,,iii,,
3,regular,2025-09-13 22:00:00+00:00,Robert Morris,West Liberty,28,14,True,False,False,NEC,Mountain East,fcs,ii,
3,regular,2025-09-13 22:00:00+00:00,Bryant,Bentley,42,6,True,False,False,Coastal Athletic,Northeast 10,fcs,ii,
3,regular,2025-09-13 22:00:00+00:00,Kennesaw State,Merrimack,27,13,True,False,False,Conference USA,FCS Independents,fbs,fcs,
3,regular,2025-09-13 22:00:00+00:00,Marshall,Eastern Kentucky,38,7,True,False,False,Sun Belt,UAC,fbs,fcs,
3,regular,2025-09-13 22:00:00+00:00,West Georgia,East Tennessee State,35,31,True,False,False,UAC,Southern,fcs,fcs,
3,regular,2025-09-13 22:00:00+00:00,Franklin Pierce,Pace,30,6,True,False,True,Northeast 10,Northeast 10,ii,ii,
3,regular,2025-09-13 22:00:00+00:00,Slippery Rock,Shepherd,35,28,True,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic,ii,ii,
3,regular,2025-09-13 22:00:00+00:00,Catawba,UVA Wise,44,34,True,False,True,South Atlantic,South Atlantic,ii,ii,
3,regular,2025-09-13 22:00:00+00:00,Methodist,Guilford,40,42,True,False,False,USA South,Old Dominion,iii,iii,
3,regular,2025-09-13 22:00:00+00:00,Chattanooga,Stetson,63,0,True,False,False,Southern,Pioneer,fcs,fcs,
3,regular,2025-09-13 22:00:00+00:00,Mississippi State,Alcorn State,63,0,True,False,False,SEC,SWAC,fbs,fcs,
3,regular,2025-09-13 22:00:00+00:00,Allen,Lane College,29,21,True,False,True,SIAC,SIAC,ii,ii,
3,regular,2025-09-13 22:00:00+00:00,South Carolina State,Bethune-Cookman,55,41,True,False,False,MEAC,SWAC,fcs,fcs,
3,regular,2025-09-13 22:00:00+00:00,Arkansas-Pine Bluff,Lincoln (CA),34,8,True,False,False,SWAC,Independent DII,fcs,ii,
3,regular,2025-09-13 22:00:00+00:00,West Florida,Shorter,42,20,True,False,True,Gulf South,Carolinas,ii,ii,
3,regular,2025-09-13 22:00:00+00:00,Florida International,Florida Atlantic,38,28,True,False,False,Conference USA,American Athletic,fbs,fbs,
3,regular,2025-09-13 22:00:00+00:00,Saginaw Valley State,Northwood,14,38,True,False,False,GLIAC,Great Midwest Athletic,ii,ii,
3,regular,2025-09-13 22:00:00+00:00,Mercer,Wofford,22,21,True,False,True,Southern,Southern,fcs,fcs,
3,regular,2025-09-13 22:00:00+00:00,Charlotte,Monmouth,42,35,True,False,False,American Athletic,Coastal Athletic,fbs,fcs,
3,regular,2025-09-13 22:00:00+00:00,North Carolina Central,Fayetteville State,49,19,True,False,False,MEAC,CIAA,fcs,ii,
3,regular,2025-09-13 22:00:00+00:00,Maine,Stonehill,10,13,True,False,False,Coastal Athletic,NEC,fcs,fcs,
3,regular,2025-09-13 22:00:00+00:00,Ferris State,Tiffin,41,34,True,False,False,GLIAC,Great Midwest Athletic,ii,ii,
3,regular,2025-09-13 22:00:00+00:00,Hiram,Oberlin,58,21,True,False,True,Presidents',North Coast,iii,iii,
3,regular,2025-09-13 22:00:00+00:00,Averett,Southern Virginia,14,46,True,False,False,Old Dominion,USA South,iii,iii,
3,regular,2025-09-13 22:00:00+00:00,Wingate,Bluefield State,72,7,True,False,False,South Atlantic,CIAA,ii,ii,
3,regular,2025-09-13 22:00:00+00:00,Utica,Rensselaer,41,14,True,False,False,Empire 8,Liberty League,iii,iii,
3,regular,2025-09-13 22:00:00+00:00,Winston-Salem State,Lincoln (PA),51,14,True,False,True,CIAA,CIAA,ii,ii,
3,regular,2025-09-13 22:00:00+00:00,Lenoir Rhyne,Emory & Henry,31,28,True,False,True,South Atlantic,South Atlantic,ii,ii,
3,regular,2025-09-13 23:00:00+00:00,Texas Southern,Lamar,7,31,True,False,False,SWAC,Southland,fcs,fcs,
3,regular,2025-09-13 23:00:00+00:00,East Texas Baptist,Oklahoma Panhandle,28,0,True,False,False,American Southwest,Independent DII,iii,ii,
3,regular,2025-09-13 23:00:00+00:00,Bethel (MN),Northwestern (MN),50,3,True,False,False,Minnesota,Upper Midwest,iii,iii,
3,regular,2025-09-13 23:00:00+00:00,William Jewell,Kentucky Wesleyan,48,21,True,False,False,Great Lakes,Great Midwest Athletic,ii,ii,
3,regular,2025-09-13 23:00:00+00:00,Florida A&M,Albany State,33,25,True,False,False,SWAC,SIAC,fcs,ii,
3,regular,2025-09-13 23:00:00+00:00,UAlbany,New Haven,17,24,True,False,False,Coastal Athletic,NEC,fcs,fcs,
3,regular,2025-09-13 23:00:00+00:00,Western Illinois,Valparaiso,51,30,True,False,False,OVC-Big South,Pioneer,fcs,fcs,
3,regular,2025-09-13 23:00:00+00:00,North Alabama,Northeastern State,49,21,True,False,False,UAC,Independent DII,fcs,ii,
3,regular,2025-09-13 23:00:00+00:00,Georgia Southern,Jacksonville State,41,34,True,False,False,Sun Belt,Conference USA,fbs,fbs,
3,regular,2025-09-13 23:00:00+00:00,South Dakota State,Drake,37,21,True,False,False,MVFC,Pioneer,fcs,fcs,
3,regular,2025-09-13 23:00:00+00:00,Presbyterian,Erskine,42,14,True,False,False,Pioneer,Carolinas,fcs,ii,
3,regular,2025-09-13 23:00:00+00:00,SE Louisiana,Mississippi Valley State,56,3,True,False,False,Southland,SWAC,fcs,fcs,
3,regular,2025-09-13 23:00:00+00:00,UT Martin,Southern Illinois,10,37,True,False,False,OVC-Big South,MVFC,fcs,fcs,
3,regular,2025-09-13 23:00:00+00:00,Illinois,Western Michigan,38,0,True,False,False,Big Ten,Mid-American,fbs,fbs,
3,regular,2025-09-13 23:00:00+00:00,McNeese,Weber State,41,42,True,False,False,Southland,Big Sky,fcs,fcs,
3,regular,2025-09-13 23:00:00+00:00,Trine,Rose Hulman,27,10,True,False,False,Michigan,Heartland,iii,iii,
3,regular,2025-09-13 23:00:00+00:00,Trinity (TX),Belhaven,49,0,True,False,False,Southern Athletic,USA South,iii,iii,
3,regular,2025-09-13 23:00:00+00:00,Georgia State,Murray State,37,21,True,False,False,Sun Belt,MVFC,fbs,fcs,
3,regular,2025-09-13 23:00:00+00:00,Northern State,Wayne State (NE),26,7,True,False,True,Northern Sun,Northern Sun,ii,ii,
3,regular,2025-09-13 23:00:00+00:00,Austin Peay,Morehead State,56,7,True,False,False,UAC,Pioneer,fcs,fcs,
3,regular,2025-09-13 23:00:00+00:00,Virginia Tech,Old Dominion,26,45,True,False,False,ACC,Sun Belt,fbs,fbs,
3,regular,2025-09-13 23:00:00+00:00,Geneva,Shenandoah,28,29,True,False,False,Presidents',Old Dominion,iii,iii,
3,regular,2025-09-13 23:00:00+00:00,Benedictine (IL),Loras,20,13,True,False,False,NACC,American Rivers,iii,iii,
3,regular,2025-09-13 23:00:00+00:00,Arkansas Monticello,East Central,13,38,True,False,True,Great American,Great American,ii,ii,
3,regular,2025-09-13 23:00:00+00:00,Marietta,Otterbein,47,31,True,False,True,Ohio,Ohio,iii,iii,
3,regular,2025-09-13 23:00:00+00:00,Rhodes,Austin,31,17,True,False,False,Southern Athletic,Southern Collegiate Athletic,iii,iii,
3,regular,2025-09-13 23:00:00+00:00,Millsaps,Centenary (LA),56,14,True,False,False,Southern Athletic,Southern Collegiate Athletic,iii,iii,
3,regular,2025-09-13 23:00:00+00:00,Centre,DePauw,14,35,True,False,False,Southern Athletic,North Coast,iii,iii,
3,regular,2025-09-13 23:00:00+00:00,Rice,Prairie View A&M,38,17,True,False,False,American Athletic,SWAC,fbs,fcs,
3,regular,2025-09-13 23:00:00+00:00,North Greenville,Barton,41,28,True,False,False,Carolinas,Carolinas,ii,ii,
3,regular,2025-09-13 23:00:00+00:00,Newberry,Point University,49,0,True,False,False,South Atlantic,,ii,,
3,regular,2025-09-13 23:00:00+00:00,Gardner-Webb,The Citadel,23,13,True,False,False,OVC-Big South,Southern,fcs,fcs,
3,regular,2025-09-13 23:00:00+00:00,Missouri Western,Missouri S&T,27,10,True,False,False,Mid America,Great Lakes,ii,ii,
3,regular,2025-09-13 23:00:00+00:00,Southern Miss,App State,38,22,True,False,True,Sun Belt,Sun Belt,fbs,fbs,
3,regular,2025-09-13 23:00:00+00:00,Central Arkansas,Tarleton State,10,56,True,False,True,UAC,UAC,fcs,fcs,
3,regular,2025-09-13 23:00:00+00:00,Ole Miss,Arkansas,41,35,True,False,True,SEC,SEC,fbs,fbs,
3,regular,2025-09-13 23:00:00+00:00,Dubuque,Wisconsin Platteville,27,56,True,False,False,American Rivers,Wisconsin,iii,iii,
3,regular,2025-09-13 23:00:00+00:00,Hardin Simmons,McMurry,24,19,True,False,False,American Southwest,Southern Collegiate Athletic,iii,iii,
3,regular,2025-09-13 23:00:00+00:00,Texas Lutheran,Howard Payne,18,28,True,False,False,Southern Collegiate Athletic,American Southwest,iii,iii,
3,regular,2025-09-13 23:00:00+00:00,Grambling,Kentucky State,37,31,True,False,False,SWAC,SIAC,fcs,ii,
3,regular,2025-09-13 23:00:00+00:00,North Carolina A&T,Hampton,33,30,True,False,True,Coastal Athletic,Coastal Athletic,fcs,fcs,
3,regular,2025-09-13 23:00:00+00:00,Ohio State,Ohio,37,9,True,False,False,Big Ten,Mid-American,fbs,fbs,
3,regular,2025-09-13 23:30:00+00:00,LaGrange,Berry,0,48,True,False,False,USA South,Southern Athletic,iii,iii,
3,regular,2025-09-13 23:30:00+00:00,Coastal Carolina,East Carolina,0,38,True,False,False,Sun Belt,American Athletic,fbs,fbs,
3,regular,2025-09-13 23:30:00+00:00,Iowa,Massachusetts,47,7,True,False,False,Big Ten,Mid-American,fbs,fbs,
3,regular,2025-09-13 23:30:00+00:00,LSU,Florida,20,10,True,False,True,SEC,SEC,fbs,fbs,
3,regular,2025-09-13 23:30:00+00:00,Notre Dame,Texas A&M,40,41,True,False,False,FBS Independents,SEC,fbs,fbs,
