name,p5,cvc_wins,cvc_losses,cvc_perc,conf_index
sec,True,47.95220588235294,7.8786764705882355,0.8588831818780456,
big ten,True,45.20772058823529,10.805147058823529,0.8070952709133274,
big 12,True,36.86580882352941,9.805147058823529,0.7899090157154673,
acc,True,37.40257352941177,19.341911764705884,0.6591402377790015,
fbs independents,False,11.878676470588236,5.47610294117647,0.684461391801716,
american athletic,False,31.0,17.47610294117647,0.6394903492472792,
mountain west,False,26.402573529411764,22.28125,0.5423274429844434,
sun belt,False,26.80514705882353,28.268382352941174,0.48671562082777037,
conference usa,False,17.329044117647058,25.268382352941174,0.40680964916066115,
mid-american,False,17.207720588235293,34.32904411764706,0.3338921386788415,
pac-12,False,5.073529411764706,11.0,0.31564501372369624,
