name,p5,cvc_wins,cvc_losses,cvc_perc,conf_index
sec,True,41.00477099236641,5.772900763358778,0.876588540073027,
big 12,True,25.30916030534351,5.231870229007633,0.8286937232480395,
big ten,True,32.30916030534351,10.154580152671755,0.7608646802390904,
acc,True,33.23187022900763,12.00477099236641,0.7346228484643942,
pac-12,False,25.154580152671755,10.777671755725189,0.7000557665241522,
sun belt,False,27.536259541984734,20.768129770992367,0.5700570886751082,
american athletic,False,22.463740458015266,18.154580152671755,0.553044540499906,
fbs independents,False,22.082061068702288,25.463740458015266,0.4644376655695593,
conference usa,False,19.61832061068702,25.00477099236641,0.43964503367903346,
mountain west,False,20.236641221374043,26.149809160305345,0.4362619052516816,
mid-american,False,18.463740458015266,30.154580152671755,0.3797691945360339,
