rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Indiana,big ten,7,0,100.0,1.0,1.0
2,Ohio State,big ten,7,0,95.66778279952848,0.9696969696969698,0.9496675209251466
3,Texas Tech,big 12,6,1,90.11406315989306,0.9545454545454546,0.8723841884738793
4,Alabama,sec,6,1,88.04881527654777,0.7373737373737376,0.9575497610533378
5,BYU,big 12,7,0,86.29030550999067,0.7828282828282829,0.9060202401692427
6,Georgia Tech,acc,7,0,86.03253391892281,0.6893939393939394,0.9523653236943835
7,Oregon,big ten,6,1,85.46205613087369,0.9545454545454546,0.800814849565889
8,Texas A&M,sec,7,0,83.92491141941832,0.6540404040404042,0.9389768812000643
9,Georgia,sec,6,1,82.85316466609845,0.6792929292929294,0.908890956013014
10,Vanderbilt,sec,6,1,82.24572156971165,0.808080808080808,0.8301983582597442
11,Utah,big 12,5,2,81.10863214100029,0.8106060606060607,0.8113449233813566
12,Missouri,sec,6,1,80.77064952031876,0.8232323232323232,0.7993464339567298
13,Notre Dame,fbs independents,5,2,79.34779174446479,0.7449494949494949,0.8196086064804994
14,Oklahoma,sec,6,1,79.2953274636214,0.7702020202020202,0.8052039501007798
15,Ole Miss,sec,6,1,78.51981782542184,0.6919191919191918,0.8354253247423097
16,Miami,acc,5,1,78.38848690319749,0.7356902356902357,0.8098358254467576
17,Tulane,american athletic,6,1,76.87839111019028,0.49242424242424243,0.9175929634667969
18,South Florida,american athletic,6,1,76.86726947707318,0.7601010101010102,0.7732882172851973
19,Cincinnati,big 12,6,1,76.7264372042004,0.7651515151515151,0.7684020642138056
20,North Texas,american athletic,6,1,75.37249597799205,0.7702020202020202,0.7448526964757128
21,LSU,sec,5,2,75.17840098253905,0.6237373737373737,0.8207321984881688
22,Illinois,big ten,5,2,74.95021633204574,0.5808080808080808,0.8403374385194293
23,Virginia,acc,6,1,74.63551681291185,0.7247474747474748,0.7579900799500036
24,Louisville,acc,5,1,74.37185590706,0.6590909090909091,0.7892872936750487
25,Navy,american athletic,6,0,74.12172552937164,0.6944444444444444,0.7664026149817861
26,Tennessee,sec,5,2,73.02263361993973,0.6717171717171717,0.7617312709205957
27,Nebraska,big ten,5,2,72.78607742067562,0.7222222222222223,0.7308969175830435
28,USC,big ten,5,2,72.28600656771744,0.7702020202020202,0.6973682440099498
29,Michigan,big ten,5,2,71.63236082364686,0.6363636363636364,0.759378977706455
