week,season_type,start_date,home_team,away_team,home_points,away_points,completed,neutral_site,conference_game,home_conference,away_conference,home_classification,away_classification,notes
1,regular,2023-08-31 23:00:00+00:00,Minot State,Southwest Minnesota State,23,28,True,False,True,Northern Sun,Northern Sun,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,Louisiana Christian,East Texas Baptist,34,14,True,True,False,,American Southwest,,iii,
1,regular,2023-08-31 23:00:00+00:00,Bemidji State,Northern State,49,13,True,False,True,Northern Sun,Northern Sun,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,Lakeland,Wisconsin Platteville,13,80,True,False,False,NACC,Wisconsin,iii,iii,
1,regular,2023-08-31 23:00:00+00:00,Northeastern State,Fort Hays,0,56,True,False,True,Mid America,Mid America,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,West Georgia,Limestone,21,19,True,False,False,Gulf South,South Atlantic,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,West Alabama,Angelo State,14,38,True,False,False,Gulf South,Lone Star,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,Campbell,William & Mary,24,34,True,False,True,Coastal Athletic,Coastal Athletic,fcs,fcs,
1,regular,2023-08-31 23:00:00+00:00,IU Pennsylvania,Ashland,24,17,True,False,False,Pennsylvania State Athletic,Great Midwest Athletic,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,Indiana State,Eastern Illinois,0,27,True,False,False,MVFC,Big South-OVC,fcs,fcs,
1,regular,2023-08-31 23:00:00+00:00,Fairmont State,Bloomsburg,34,30,True,False,False,Mountain East,Pennsylvania State Athletic,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,Minnesota Duluth,Northern Michigan,47,10,True,False,False,Northern Sun,GLIAC,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,Carson Newman,Virginia Lynchburg,35,3,True,False,False,South Atlantic,,ii,,
1,regular,2023-08-31 23:00:00+00:00,Millersville,Saint Anselm,33,7,True,False,False,Pennsylvania State Athletic,Northeast 10,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,Missouri S&T,Delta State,20,48,True,False,False,Great Lakes,Gulf South,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,UCF,Kent State,56,6,True,False,False,Big 12,Mid-American,fbs,fbs,
1,regular,2023-08-31 23:00:00+00:00,Southern Nazarene,Harding,20,53,True,False,True,Great American,Great American,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,Walsh,West Liberty,24,21,True,False,False,Great Midwest Athletic,Mountain East,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,Wayne State (NE),Minnesota St Moorhead,31,23,True,False,True,Northern Sun,Northern Sun,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,Wheeling,Seton Hill,35,24,True,False,False,Mountain East,Pennsylvania State Athletic,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,Furman,Tennessee Tech,45,10,True,False,False,Southern,Big South-OVC,fcs,fcs,
1,regular,2023-08-31 23:00:00+00:00,Sioux Falls,Minnesota State,26,54,True,False,True,Northern Sun,Northern Sun,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,Georgia State,Rhode Island,42,35,True,False,False,Sun Belt,Coastal Athletic,fbs,fcs,
1,regular,2023-08-31 23:00:00+00:00,Wake Forest,Elon,37,17,True,False,False,ACC,Coastal Athletic,fbs,fcs,
1,regular,2023-08-31 23:00:00+00:00,Belhaven,Millsaps,47,7,True,False,False,USA South,Southern Athletic,iii,iii,
1,regular,2023-08-31 23:00:00+00:00,Samford,Shorter,69,14,True,False,False,Southern,Gulf South,fcs,ii,
1,regular,2023-08-31 23:00:00+00:00,Quincy,Chadron State,34,35,True,False,False,Great Lakes,Rocky Mountain,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,Northwestern (OK),Arkansas Monticello,24,49,True,False,True,Great American,Great American,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,McMurry,Birmingham-Southern,19,20,True,True,False,American Southwest,Southern Athletic,iii,iii,
1,regular,2023-08-31 23:00:00+00:00,Southwestern Oklahoma State,Ouachita Baptist,14,38,True,False,True,Great American,Great American,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,Stony Brook,Delaware,13,37,True,False,True,Coastal Athletic,CAA,fcs,fcs,
1,regular,2023-08-31 23:00:00+00:00,Charleston (WV),Gannon,22,13,True,False,False,Mountain East,Pennsylvania State Athletic,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,Lincoln (PA),Clarion,20,30,True,False,False,CIAA,Pennsylvania State Athletic,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,Southern Arkansas,Southeastern Oklahoma State,34,19,True,False,True,Great American,Great American,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,Kentucky State,Clark Atlanta,34,20,True,False,True,SIAC,SIAC,ii,ii,
1,regular,2023-08-31 23:00:00+00:00,Western Michigan,Saint Francis,35,17,True,False,False,Mid-American,NEC,fbs,fcs,
1,regular,2023-08-31 23:00:00+00:00,Buffalo State,Brockport,6,42,True,False,False,Liberty League,Empire 8,iii,iii,
1,regular,2023-08-31 23:05:00+00:00,East Stroudsburg,Pace,62,9,True,False,False,Pennsylvania State Athletic,Northeast 10,ii,ii,
1,regular,2023-08-31 23:30:00+00:00,Ferris State,Mercyhurst,54,12,True,False,False,GLIAC,Pennsylvania State Athletic,ii,ii,
1,regular,2023-08-31 23:30:00+00:00,UConn,NC State,14,24,True,False,False,FBS Independents,ACC,fbs,fbs,
1,regular,2023-08-31 23:30:00+00:00,Concordia St. Paul,Upper Iowa,43,20,True,False,True,Northern Sun,Northern Sun,ii,ii,
1,regular,2023-08-31 23:30:00+00:00,Youngstown State,Valparaiso,52,10,True,False,False,MVFC,Pioneer,fcs,fcs,
1,regular,2023-09-01 00:00:00+00:00,Missouri,South Dakota,35,10,True,False,False,SEC,MVFC,fbs,fcs,
1,regular,2023-09-01 00:00:00+00:00,Missouri Southern State,Northwest Missouri State,24,31,True,False,True,Mid America,Mid America,ii,ii,
1,regular,2023-09-01 00:00:00+00:00,Eastern New Mexico,New Mexico Highlands,28,26,True,False,False,Lone Star,Rocky Mountain,ii,ii,
1,regular,2023-09-01 00:00:00+00:00,Lindenwood,Wisconsin Stevens Point,77,9,True,False,False,Big South-OVC,Wisconsin,fcs,iii,
1,regular,2023-09-01 00:00:00+00:00,Dakota State University,Wisconsin La Crosse,6,31,True,True,False,,Wisconsin,,iii,
1,regular,2023-09-01 00:00:00+00:00,Tulsa,Arkansas-Pine Bluff,42,7,True,False,False,American Athletic,SWAC,fbs,fcs,
1,regular,2023-09-01 00:00:00+00:00,Abilene Christian,Northern Colorado,31,11,True,False,False,UAC,Big Sky,fcs,fcs,
1,regular,2023-09-01 00:00:00+00:00,UAB,North Carolina A&T,35,6,True,False,False,American Athletic,Coastal Athletic,fbs,fcs,
1,regular,2023-09-01 00:00:00+00:00,Weber State,Central Washington,35,10,True,False,False,Big Sky,Lone Star,fcs,ii,
1,regular,2023-09-01 00:00:00+00:00,Henderson State,East Central,41,13,True,False,True,Great American,Great American,ii,ii,
1,regular,2023-09-01 00:00:00+00:00,Pittsburg State,Washburn,34,7,True,False,True,Mid America,Mid America,ii,ii,
1,regular,2023-09-01 00:00:00+00:00,Beloit,Rockford,34,27,True,False,False,Midwest,NACC,iii,iii,
1,regular,2023-09-01 00:00:00+00:00,Central Oklahoma,Nebraska Kearney,24,21,True,False,True,Mid America,Mid America,ii,ii,
1,regular,2023-09-01 00:00:00+00:00,South Dakota State,Western Oregon,45,7,True,False,False,MVFC,Lone Star,fcs,ii,
1,regular,2023-09-01 00:00:00+00:00,Minnesota,Nebraska,13,10,True,False,True,Big Ten,Big Ten,fbs,fbs,
1,regular,2023-09-01 00:00:00+00:00,Utah,Florida,24,11,True,False,False,Pac-12,SEC,fbs,fbs,
1,regular,2023-09-01 00:00:00+00:00,Colorado School of Mines,Grand Valley State,31,28,True,False,False,Rocky Mountain,GLIAC,ii,ii,
1,regular,2023-09-01 00:00:00+00:00,Emporia State,Lincoln (MO),56,10,True,False,False,Mid America,Independent DII,ii,ii,
1,regular,2023-09-01 00:00:00+00:00,Oklahoma Baptist,Arkansas Tech,23,21,True,False,True,Great American,Great American,ii,ii,
1,regular,2023-09-01 00:00:00+00:00,Missouri Western,Central Missouri,38,45,True,False,True,Mid America,Mid America,ii,ii,
1,regular,2023-09-01 02:00:00+00:00,Arizona State,Southern Utah,24,21,True,False,False,Pac-12,UAC,fbs,fcs,
1,regular,2023-09-01 22:00:00+00:00,Nichols,UMass Dartmouth,6,57,True,False,False,Commonwealth Coast,MSCAC,iii,iii,
1,regular,2023-09-01 22:00:00+00:00,West Florida,Kentucky Wesleyan,35,3,True,True,False,Gulf South,Great Midwest Athletic,ii,ii,
1,regular,2023-09-01 22:30:00+00:00,Eastern Michigan,Howard,33,23,True,False,False,Mid-American,MEAC,fbs,fcs,
1,regular,2023-09-01 23:00:00+00:00,Catholic,McDaniel,34,7,True,False,False,Landmark Conference,Centennial,iii,iii,
1,regular,2023-09-01 23:00:00+00:00,Alfred,Hobart,9,31,True,False,False,Empire 8,Liberty League,iii,iii,
1,regular,2023-09-01 23:00:00+00:00,Muhlenberg,Moravian,53,12,True,False,False,Centennial,Landmark Conference,iii,iii,
1,regular,2023-09-01 23:00:00+00:00,WPI,Worcester State,44,13,True,False,False,NEWMAC,MSCAC,iii,iii,
1,regular,2023-09-01 23:00:00+00:00,Miami,Miami (OH),38,3,True,False,False,ACC,Mid-American,fbs,fbs,
1,regular,2023-09-01 23:00:00+00:00,Curry,Salve Regina,0,48,True,False,True,Commonwealth Coast,Commonwealth Coast,iii,iii,
1,regular,2023-09-01 23:00:00+00:00,Michigan State,Central Michigan,31,7,True,False,False,Big Ten,Mid-American,fbs,fbs,
1,regular,2023-09-01 23:00:00+00:00,Lebanon Valley,Franklin & Marshall,12,16,True,False,False,Mid Atlantic,Centennial,iii,iii,
1,regular,2023-09-01 23:30:00+00:00,Georgia Tech,Louisville,34,39,True,True,True,ACC,ACC,fbs,fbs,Aflac Kickoff
1,regular,2023-09-01 23:30:00+00:00,Ursinus,Alvernia,38,6,True,False,False,Centennial,Mid Atlantic,iii,iii,
1,regular,2023-09-02 00:00:00+00:00,Kansas,Missouri State,48,17,True,False,False,Big 12,MVFC,fbs,fcs,
1,regular,2023-09-02 00:00:00+00:00,South Dakota Mines,Valley City State,31,14,True,False,False,Rocky Mountain,,ii,,
1,regular,2023-09-02 00:00:00+00:00,Hardin Simmons,Albright,47,3,True,False,False,American Southwest,Mid Atlantic,iii,iii,
1,regular,2023-09-02 03:00:00+00:00,Hawai'i,Stanford,24,37,True,False,False,Mountain West,Pac-12,fbs,fbs,
1,regular,2023-09-02 04:00:00+00:00,VMI,Davidson,12,7,True,False,False,Southern,Pioneer,fcs,fcs,
1,regular,2023-09-02 04:00:00+00:00,UT Permian Basin,Texas College,96,0,True,False,False,Lone Star,,ii,,
1,regular,2023-09-02 04:00:00+00:00,Lehigh,Villanova,10,38,True,False,False,Patriot,Coastal Athletic,fcs,fcs,
1,regular,2023-09-02 04:00:00+00:00,Capital,Denison,35,45,True,False,False,Ohio,North Coast,iii,iii,
1,regular,2023-09-02 04:00:00+00:00,Duquesne,Edinboro,49,7,True,False,False,NEC,Pennsylvania State Athletic,fcs,ii,
1,regular,2023-09-02 04:00:00+00:00,Mississippi Valley State,Central State,21,24,True,True,False,SWAC,SIAC,fcs,ii,
1,regular,2023-09-02 04:00:00+00:00,Westminster (MO),Rhodes,0,47,True,False,False,Upper Midwest,Southern Athletic,iii,iii,
1,regular,2023-09-02 04:00:00+00:00,Nicholls,Sacramento State,24,38,True,False,False,Southland,Big Sky,fcs,fcs,
1,regular,2023-09-02 04:00:00+00:00,Findlay,Truman State,10,20,True,False,False,Great Midwest Athletic,Great Lakes,ii,ii,
1,regular,2023-09-02 04:00:00+00:00,Montana State,Utah Tech,63,20,True,False,False,Big Sky,UAC,fcs,fcs,
1,regular,2023-09-02 04:00:00+00:00,Marietta,St. John Fisher,31,7,True,False,False,Ohio,Empire 8,iii,iii,
1,regular,2023-09-02 04:00:00+00:00,Western Colorado,West Texas,28,6,True,False,False,Rocky Mountain,Lone Star,ii,ii,
1,regular,2023-09-02 04:00:00+00:00,Holy Cross,Merrimack,42,20,True,False,False,Patriot,NEC,fcs,fcs,
1,regular,2023-09-02 04:00:00+00:00,Texas Southern,Prairie View A&M,34,37,True,False,True,SWAC,SWAC,fcs,fcs,
1,regular,2023-09-02 04:00:00+00:00,Concord,Emory & Henry,10,56,True,False,False,Mountain East,South Atlantic,ii,ii,
1,regular,2023-09-02 04:00:00+00:00,Lake Erie,Franklin Pierce,10,26,True,False,False,Great Midwest Athletic,Northeast 10,ii,ii,
1,regular,2023-09-02 04:00:00+00:00,St. Thomas (MN),Black Hills State,36,26,True,False,False,Pioneer,Rocky Mountain,fcs,ii,
1,regular,2023-09-02 04:00:00+00:00,Guilford,Greensboro,36,21,True,False,False,Old Dominion,USA South,iii,iii,
1,regular,2023-09-02 04:00:00+00:00,Notre Dame College,Ohio Dominican,23,21,True,False,False,Mountain East,Great Midwest Athletic,ii,ii,
1,regular,2023-09-02 04:00:00+00:00,Lyon,Grinnell,18,12,True,True,False,,Midwest,,iii,
1,regular,2023-09-02 04:00:00+00:00,North Carolina Central,Winston-Salem State,47,21,True,False,False,MEAC,CIAA,fcs,ii,
1,regular,2023-09-02 04:00:00+00:00,Cal Poly,San Diego,27,10,True,False,False,Big Sky,Pioneer,fcs,fcs,
1,regular,2023-09-02 04:00:00+00:00,Central Connecticut,American International,44,0,True,False,False,NEC,Northeast 10,fcs,ii,
1,regular,2023-09-02 16:00:00+00:00,Boston College,Northern Illinois,24,27,True,False,False,ACC,Mid-American,fbs,fbs,
1,regular,2023-09-02 16:00:00+00:00,Purdue,Fresno State,35,39,True,False,False,Big Ten,Mountain West,fbs,fbs,
1,regular,2023-09-02 16:00:00+00:00,Oklahoma,Arkansas State,73,0,True,False,False,Big 12,Sun Belt,fbs,fbs,
1,regular,2023-09-02 16:00:00+00:00,SUNY Cortland,Delaware Valley,42,13,True,False,False,Empire 8,Mid Atlantic,iii,iii,
1,regular,2023-09-02 16:00:00+00:00,Endicott,St. Lawrence,31,0,True,False,False,Commonwealth Coast,Liberty League,iii,iii,
1,regular,2023-09-02 16:00:00+00:00,TCU,Colorado,42,45,True,False,False,Big 12,Pac-12,fbs,fbs,
1,regular,2023-09-02 16:00:00+00:00,The College of New Jersey,Eastern,41,21,True,False,False,New Jersey,Mid Atlantic,iii,iii,
1,regular,2023-09-02 16:00:00+00:00,Tiffin,McKendree,79,14,True,False,False,Great Midwest Athletic,Great Lakes,ii,ii,
1,regular,2023-09-02 16:00:00+00:00,Otterbein,Ohio Wesleyan,21,35,True,False,False,Ohio,North Coast,iii,iii,
1,regular,2023-09-02 16:00:00+00:00,Kean,SUNY Morrisville,14,24,True,False,False,New Jersey,Empire 8,iii,iii,
1,regular,2023-09-02 16:00:00+00:00,Bentley,West Chester,19,20,True,False,False,Northeast 10,Pennsylvania State Athletic,ii,ii,
1,regular,2023-09-02 16:00:00+00:00,Shippensburg,Newberry,10,14,True,False,False,Pennsylvania State Athletic,South Atlantic,ii,ii,
1,regular,2023-09-02 16:00:00+00:00,Hilbert,Union,0,65,True,True,False,North Coast,Liberty League,iii,iii,
1,regular,2023-09-02 16:00:00+00:00,Assumption,Kutztown,31,20,True,False,False,Northeast 10,Pennsylvania State Athletic,ii,ii,
1,regular,2023-09-02 16:00:00+00:00,Wilkes,King's,23,27,True,False,True,Landmark Conference,Mid Atlantic,iii,iii,
1,regular,2023-09-02 16:00:00+00:00,Kentucky,Ball State,44,14,True,False,False,SEC,Mid-American,fbs,fbs,
1,regular,2023-09-02 16:00:00+00:00,Michigan,East Carolina,30,3,True,False,False,Big Ten,American Athletic,fbs,fbs,
1,regular,2023-09-02 16:00:00+00:00,Western Connecticut State,Merchant Marine,35,52,True,False,False,MSCAC,NEWMAC,iii,iii,
1,regular,2023-09-02 16:00:00+00:00,Davenport,Thomas More,31,17,True,False,False,GLIAC,,ii,,
1,regular,2023-09-02 16:00:00+00:00,Dean,Fitchburg State,33,17,True,False,False,ECFC,MSCAC,iii,iii,
1,regular,2023-09-02 16:00:00+00:00,Keystone,Gallaudet,27,6,True,False,False,Landmark Conference,ECFC,iii,iii,
1,regular,2023-09-02 16:00:00+00:00,Kalamazoo,Oberlin,42,10,True,False,False,Michigan,North Coast,iii,iii,
1,regular,2023-09-02 16:00:00+00:00,MIT,Bridgewater State,41,27,True,False,False,NEWMAC,MSCAC,iii,iii,
1,regular,2023-09-02 16:00:00+00:00,Rochester (NY),Utica,17,20,True,False,False,Liberty League,Empire 8,iii,iii,
1,regular,2023-09-02 16:00:00+00:00,SMU,Louisiana Tech,38,14,True,False,False,American Athletic,Conference USA,fbs,fbs,
1,regular,2023-09-02 16:00:00+00:00,Tennessee,Virginia,49,13,True,True,False,SEC,ACC,fbs,fbs,
1,regular,2023-09-02 16:00:00+00:00,Alma,Ohio Northern,52,7,True,False,False,Michigan,Ohio,iii,iii,
1,regular,2023-09-02 16:00:00+00:00,Liberty,Bowling Green,34,24,True,False,False,Conference USA,Mid-American,fbs,fbs,
1,regular,2023-09-02 16:00:00+00:00,Iowa,Utah State,24,14,True,False,False,Big Ten,Mountain West,fbs,fbs,
1,regular,2023-09-02 16:00:00+00:00,Shepherd,Southern Connecticut State,27,26,True,False,False,Pennsylvania State Athletic,Northeast 10,ii,ii,
1,regular,2023-09-02 16:00:00+00:00,Johns Hopkins,Ithaca,27,17,True,False,False,Centennial,Liberty League,iii,iii,
1,regular,2023-09-02 16:00:00+00:00,North Carolina Wesleyan,Randolph Macon,9,51,True,False,False,USA South,Old Dominion,iii,iii,
1,regular,2023-09-02 16:30:00+00:00,Georgetown,Marist,49,7,True,False,False,Patriot,Pioneer,fcs,fcs,
1,regular,2023-09-02 17:00:00+00:00,New England,Coast Guard,44,28,True,False,False,Commonwealth Coast,NEWMAC,iii,iii,
1,regular,2023-09-02 17:00:00+00:00,Vermont State Castleton,Plymouth State,25,21,True,False,False,ECFC,MSCAC,iii,iii,
1,regular,2023-09-02 17:00:00+00:00,Sewanee,Maryville (TN),8,28,True,False,False,Southern Athletic,USA South,iii,iii,
1,regular,2023-09-02 17:00:00+00:00,Western New England,Springfield,14,28,True,False,False,Commonwealth Coast,NEWMAC,iii,iii,
1,regular,2023-09-02 17:00:00+00:00,Hampden Sydney,Wabash,28,29,True,False,False,Old Dominion,North Coast,iii,iii,
1,regular,2023-09-02 17:00:00+00:00,Widener,Lycoming,42,21,True,False,False,Mid Atlantic,Landmark Conference,iii,iii,
1,regular,2023-09-02 17:00:00+00:00,Washington and Lee,Salisbury,7,28,True,False,False,Old Dominion,New Jersey,iii,iii,
1,regular,2023-09-02 17:00:00+00:00,Delaware State,Bowie State,11,22,True,False,False,MEAC,CIAA,fcs,ii,
1,regular,2023-09-02 17:00:00+00:00,Shenandoah,Methodist,44,29,True,False,False,Old Dominion,USA South,iii,iii,
1,regular,2023-09-02 17:00:00+00:00,William Paterson,FDU Florham,29,33,True,False,False,New Jersey,Mid Atlantic,iii,iii,
1,regular,2023-09-02 17:00:00+00:00,Saint Vincent,Washington & Jefferson,0,51,True,False,True,Presidents',Presidents',iii,iii,
1,regular,2023-09-02 17:00:00+00:00,Gettysburg,Juniata,40,20,True,False,True,Centennial,Landmark Conference,iii,iii,
1,regular,2023-09-02 17:00:00+00:00,Dickinson,Rensselaer,27,38,True,False,False,Centennial,Liberty League,iii,iii,
1,regular,2023-09-02 17:00:00+00:00,West Virginia Wesleyan,Johnson C. Smith,6,49,True,False,False,Mountain East,CIAA,ii,ii,
1,regular,2023-09-02 17:00:00+00:00,Saint John's (MN),Trinity (TX),34,31,True,False,False,Minnesota,Southern Athletic,iii,iii,
1,regular,2023-09-02 17:00:00+00:00,Elizabeth City State,Catawba,23,31,True,False,False,CIAA,South Atlantic,ii,ii,
1,regular,2023-09-02 17:00:00+00:00,Illinois State,Dayton,41,0,True,False,False,MVFC,Pioneer,fcs,fcs,
1,regular,2023-09-02 17:00:00+00:00,Air Force,Robert Morris,42,7,True,False,False,Mountain West,Big South,fbs,fcs,
1,regular,2023-09-02 17:00:00+00:00,Muskingum,Ferrum,31,20,True,False,False,Ohio,Old Dominion,iii,iii,
1,regular,2023-09-02 17:00:00+00:00,Bridgewater,Susquehanna,19,51,True,False,False,Old Dominion,Landmark Conference,iii,iii,
1,regular,2023-09-02 17:00:00+00:00,Grove City,Westminster (PA),17,7,True,False,True,Presidents',Presidents',iii,iii,
1,regular,2023-09-02 17:00:00+00:00,Wilmington (OH),Wooster,63,43,True,False,False,Ohio,North Coast,iii,iii,
1,regular,2023-09-02 17:00:00+00:00,Waynesburg,Allegheny,36,39,True,False,True,Presidents',Presidents',iii,iii,
1,regular,2023-09-02 17:00:00+00:00,Misericordia,Alfred State,14,24,True,False,False,Mid Atlantic,ECFC,iii,iii,
1,regular,2023-09-02 17:00:00+00:00,Brevard,Warner,23,29,True,False,False,USA South,,iii,,
1,regular,2023-09-02 17:00:00+00:00,Stonehill,New Hampshire,17,51,True,False,False,NEC,Coastal Athletic,fcs,fcs,
1,regular,2023-09-02 17:00:00+00:00,Husson,Norwich,28,14,True,False,False,Commonwealth Coast,NEWMAC,iii,iii,
1,regular,2023-09-02 17:00:00+00:00,Baldwin Wallace,Mount St Joseph,33,46,True,False,False,Ohio,Heartland,iii,iii,
1,regular,2023-09-02 17:00:00+00:00,Apprentice School,Averett,14,34,True,False,False,Independent DIII,Old Dominion,iii,iii,
1,regular,2023-09-02 17:30:00+00:00,Franklin,Olivet,32,35,True,False,False,Heartland,Michigan,iii,iii,
1,regular,2023-09-02 17:30:00+00:00,Defiance College,Mount Union,6,45,True,False,False,Heartland,Ohio,iii,iii,
1,regular,2023-09-02 17:30:00+00:00,Centre,Hanover,7,10,True,False,False,Southern Athletic,Heartland,iii,iii,
1,regular,2023-09-02 18:00:00+00:00,Augustana (SD),University of Mary,38,7,True,False,True,Northern Sun,Northern Sun,ii,ii,
1,regular,2023-09-02 18:00:00+00:00,William Jewell,Fort Lewis,42,6,True,True,False,Great Lakes,Rocky Mountain,ii,ii,
1,regular,2023-09-02 18:00:00+00:00,Hendrix,Washington St. Louis,27,44,True,False,False,Southern Athletic,CCIW,iii,iii,
1,regular,2023-09-02 18:00:00+00:00,Ole Miss,Mercer,73,7,True,False,False,SEC,Southern,fbs,fcs,
1,regular,2023-09-02 18:00:00+00:00,Austin,Nebraska Wesleyan,7,19,True,False,False,American Southwest,American Rivers,iii,iii,
1,regular,2023-09-02 18:00:00+00:00,St. Olaf,Central College,24,34,True,False,False,Minnesota,American Rivers,iii,iii,
1,regular,2023-09-02 18:00:00+00:00,Roosevelt,North Central College,7,41,True,True,False,,CCIW,,iii,
1,regular,2023-09-02 18:00:00+00:00,Gustavus Adolphus,Buena Vista,51,7,True,False,False,Minnesota,American Rivers,iii,iii,
1,regular,2023-09-02 18:00:00+00:00,Jacksonville State,East Tennessee State,49,3,True,False,False,Conference USA,Southern,fbs,fcs,
1,regular,2023-09-02 18:00:00+00:00,Wisconsin River Falls,Mary Hardin Baylor,45,22,True,False,False,Wisconsin,American Southwest,iii,iii,
1,regular,2023-09-02 18:00:00+00:00,Ohio,Long Island University,27,10,True,False,False,Mid-American,NEC,fbs,fcs,
1,regular,2023-09-02 18:00:00+00:00,Aurora,Hope,38,17,True,False,False,NACC,Michigan,iii,iii,
1,regular,2023-09-02 18:00:00+00:00,Augsburg,Northwestern (MN),52,10,True,False,False,Minnesota,Upper Midwest,iii,iii,
1,regular,2023-09-02 18:00:00+00:00,Montana,Butler,35,20,True,False,False,Big Sky,Pioneer,fcs,fcs,
1,regular,2023-09-02 18:00:00+00:00,Wisconsin Eau Claire,Concordia (MN),31,28,True,False,False,Wisconsin,Minnesota,iii,iii,
1,regular,2023-09-02 18:00:00+00:00,John Carroll,Wisconsin Whitewater,23,27,True,False,False,Ohio,Wisconsin,iii,iii,
1,regular,2023-09-02 18:00:00+00:00,Carthage,Albion,20,41,True,False,False,CCIW,Michigan,iii,iii,
1,regular,2023-09-02 18:00:00+00:00,Temple,Akron,24,21,True,False,False,American Athletic,Mid-American,fbs,fbs,
1,regular,2023-09-02 18:00:00+00:00,Chicago,Claremont Mudd Scripps,15,24,True,False,False,Midwest,So. Cal.,iii,iii,
