rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Oklahoma,big 12,6,0,94.17495627406855,0.8625265392781317,0.9844081138359068
2,Michigan,big ten,6,0,91.13138316643237,0.8545647558386413,0.9418710263396912
3,Penn State,big ten,5,0,90.36272275156149,0.8598726114649682,0.9271874053890402
4,Oregon,pac-12,5,0,89.245382985165,1.0,0.8345443536179231
5,Florida State,acc,5,0,88.62689487071202,0.7006369426751593,0.9862246442627915
6,Texas,big 12,5,1,88.22186836518047,0.6634819532908706,1.0
7,Georgia,sec,6,0,86.57642347913786,0.8067940552016984,0.897517408416591
8,Ole Miss,sec,5,1,84.73669227550327,0.650212314225053,0.9535270965788678
9,Washington,pac-12,5,0,84.50248374860917,0.805732484076433,0.8661822585528308
10,Alabama,sec,5,1,83.18359491757155,0.6210191082802548,0.9453527096578868
11,Louisville,acc,6,0,82.95771456560432,0.6634819532908706,0.9190130184680594
12,Ohio State,big ten,5,0,82.40079950479299,0.7611464968152866,0.8578564940962762
13,North Carolina,acc,5,0,80.29693137487442,0.6464968152866243,0.887223735997578
14,USC,pac-12,6,0,78.77874726893714,0.7616772823779193,0.8018468059339994
15,Air Force,mountain west,5,0,76.06398641651771,0.7707006369426753,0.7552225249772934
16,Miami,acc,4,1,75.03436366476338,0.7547770700636943,0.7479564032697548
17,James Madison,sun belt,5,0,73.78817943926676,0.535031847133758,0.8471086890705419
18,Washington State,pac-12,4,1,73.37064259281757,0.5987261146496816,0.8063881320012111
19,Iowa,big ten,5,1,73.00228657213766,0.4538216560509554,0.8787465940054496
20,Notre Dame,fbs independents,5,2,72.76810697088732,0.6574158325750684,0.7655161973963064
21,Wisconsin,big ten,4,1,72.22309481247504,0.5732484076433121,0.8024523160762942
22,Liberty,conference usa,5,0,71.15584944009596,0.6560509554140128,0.7414471692400848
23,Kentucky,sec,5,1,70.69716345495601,0.5546709129511678,0.788979715410233
24,West Virginia,big 12,4,1,70.6567229945369,0.4840764331210191,0.8263699666969421
25,Wyoming,mountain west,5,1,70.52031447959874,0.3980891719745223,0.8705722070844686
26,Tennessee,sec,4,1,70.35223720570568,0.6592356687898089,0.7273690584317287
27,Duke,acc,4,1,70.31213180065988,0.7070063694267515,0.7010293672419012
28,Maryland,big ten,5,1,69.74123360157047,0.650212314225053,0.7228277323645171
29,Missouri,sec,5,1,69.4474864579778,0.48832271762208074,0.8054798667877687
30,Oregon State,pac-12,5,1,68.54712035574686,0.6661358811040339,0.6958825310323948
31,Utah,pac-12,4,1,68.46250561639582,0.4840764331210191,0.7926127762640024
32,LSU,sec,4,2,67.59535579505989,0.5652866242038217,0.7355434453527097
33,Memphis,american athletic,4,1,67.23062030078813,0.6082802547770702,0.7067817135937028
34,Rutgers,big ten,4,2,67.14038434467025,0.5759023354564756,0.7228277323645171
35,Tulane,american athletic,4,1,67.12636263886719,0.5636942675159236,0.7291855888586133
36,Kansas,big 12,5,1,66.92348540508436,0.5334394904458599,0.7423554344535271
37,Fresno State,mountain west,5,1,66.76375558988066,0.6104033970276009,0.6984559491371481
38,UCLA,pac-12,4,1,66.75096563440687,0.659235668789809,0.671964880411747
39,Texas A&M,sec,4,2,66.5854675637473,0.6157112526539278,0.6928549803209204
40,Georgia Southern,sun belt,4,1,66.18116902024988,0.6019108280254777,0.6940660006055102
41,UNLV,mountain west,4,1,64.75255075968383,0.5127388535031848,0.7201029367241901
42,Marshall,sun belt,4,1,64.22211230477602,0.45541401273885357,0.7428095670602483
43,Auburn,sec,3,2,64.01075744690698,0.5477707006369427,0.689827429609446
44,Ohio,mid-american,5,1,63.47692022885969,0.5679405520169851,0.6707538601271571
45,Clemson,acc,4,2,63.176226109828725,0.5705944798301484,0.6646987587042082
46,Syracuse,acc,4,2,63.04911477888273,0.589171974522293,0.6527399333938844
47,BYU,big 12,4,1,63.02094120187978,0.5031847133757962,0.6986073266727217
48,Toledo,mid-american,5,1,61.34810614168551,0.650212314225053,0.5937026945201332
49,SMU,american athletic,3,2,60.533123718835036,0.6114649681528662,0.6020284589766879
50,Kansas State,big 12,3,2,60.42165875068217,0.6082802547770702,0.6020284589766879
51,Miami (OH),mid-american,5,1,60.40816011693675,0.5626326963906583,0.626400242204057
52,Jacksonville State,conference usa,5,1,60.0909422239192,0.5732484076433121,0.6158038147138964
53,Florida,sec,4,2,59.89372236395788,0.5307855626326965,0.6356342718740539
54,Georgia State,sun belt,4,1,59.80048055136133,0.48089171974522293,0.661065697850439
55,Colorado,pac-12,4,2,59.644038617662765,0.3476645435244161,0.7303966091432031
56,Western Kentucky,conference usa,4,2,58.969497426581896,0.4166666666666667,0.6828640629730548
57,Troy,sun belt,4,2,58.59014242986977,0.4856687898089173,0.639872842870118
58,Wake Forest,acc,3,2,56.777259044566705,0.4299363057324841,0.6419921283681502
59,Texas Tech,big 12,3,3,56.04844129347766,0.5440552016985137,0.5693309112927641
60,Louisiana,sun belt,4,2,55.332452065387386,0.46709129511677283,0.599757795943082
61,NC State,acc,4,2,55.16753250760262,0.45647558386411896,0.6029367241901301
62,App State,sun belt,3,2,53.95947228055561,0.45541401273885357,0.5849227974568575
63,Texas State,sun belt,4,2,53.69128335367771,0.5467091295116774,0.5316379049349077
64,Mississippi State,sec,3,3,53.24678780726266,0.37685774946921446,0.6162579473206177
65,TCU,big 12,3,3,53.10796882201281,0.5148619957537156,0.5398122918558886
66,Oklahoma State,big 12,3,2,52.31761417433678,0.36942675159235655,0.6059642749016046
67,Utah State,mountain west,3,3,50.93535407880503,0.46178343949044587,0.5349682107175295
68,Arkansas,sec,2,4,50.108832734572516,0.46178343949044587,0.522252497729337
69,Iowa State,big 12,3,3,50.08514022187897,0.368895966029724,0.5719043293975175
70,Minnesota,big ten,3,3,49.94102061241373,0.28662420382165604,0.6139872842870118
71,South Carolina,sec,2,3,49.90429468674492,0.3280254777070064,0.5911292764153799
72,UCF,big 12,3,3,49.834128306442125,0.4803609341825903,0.5080230093854072
73,Georgia Tech,acc,3,3,48.996909294966365,0.39543524416135883,0.5408719346049047
74,Northwestern,big ten,3,3,48.95824294069665,0.28131634819532914,0.6017257039055405
75,South Alabama,sun belt,3,3,48.07761135890746,0.5254777070063694,0.4567060248259159
76,Indiana,big ten,2,3,47.966204242042075,0.3089171974522294,0.5716015743263699
77,Arizona,pac-12,3,3,47.936273432181906,0.4750530785562633,0.4816833181955798
78,Cincinnati,big 12,2,3,46.773228738205574,0.46178343949044587,0.47093551316984567
79,Coastal Carolina,sun belt,2,3,46.73357168063775,0.48089171974522293,0.4600363306085377
80,Michigan State,big ten,2,3,45.86347385411062,0.3312101910828026,0.5272479564032697
81,California,pac-12,3,3,45.0906119894865,0.39543524416135883,0.48077505298213746
82,South Florida,american athletic,3,3,44.47382084613294,0.33704883227176224,0.502724795640327
83,Rice,american athletic,3,3,44.45419720732552,0.4033970276008493,0.4666969421737814
84,Nebraska,big ten,3,3,44.39077291248451,0.33439490445859876,0.5028761731759007
85,Tulsa,american athletic,3,3,43.95269885897977,0.3131634819532909,0.507568876778686
86,Army,fbs independents,2,3,43.4467170358543,0.5095541401273885,0.39403572509839546
87,Boston College,acc,3,3,43.423716328140216,0.30254777070063693,0.5051468362095065
88,Virginia Tech,acc,2,4,43.04195327158672,0.31581740976645434,0.4921283681501665
89,Houston,big 12,2,3,42.60335614602436,0.3280254777070064,0.4788071450196791
90,New Mexico,mountain west,2,3,41.37341366948788,0.3280254777070064,0.45988495307296395
91,Purdue,big ten,2,4,40.59388685445195,0.3290870488322718,0.4473206176203452
92,New Mexico State,conference usa,3,3,40.40822278916485,0.45647558386411896,0.37587042082954897
93,Illinois,big ten,2,4,40.36393762859859,0.21231422505307848,0.5066606115652437
94,UAB,american athletic,2,4,39.97987739383807,0.30254777070063693,0.45216469875870424
95,Boise State,mountain west,3,3,39.207314427532594,0.3476645435244161,0.415985467756585
96,Old Dominion,sun belt,3,3,39.188008970806315,0.3237791932059448,0.4285498032092038
97,UTSA,american athletic,2,3,38.32683470537304,0.30254777070063693,0.4267332727823191
98,Arkansas State,sun belt,3,3,38.29442352156214,0.13800424628450106,0.5148349984862246
99,Pittsburgh,acc,1,4,37.572121271725564,0.3248407643312102,0.4031183772328187
100,Colorado State,mountain west,2,3,35.90983684008554,0.28662420382165604,0.3981229185588859
101,Florida Atlantic,american athletic,2,3,35.90968739092622,0.29617834394904463,0.39297608234937936
102,Navy,american athletic,2,3,35.795291290874346,0.27070063694267515,0.4049349076597033
103,UL Monroe,sun belt,2,3,35.58782211114775,0.11464968152866241,0.4857705116560702
104,Baylor,big 12,2,4,35.28753777206979,0.23089171974522293,0.41855888586133816
105,East Carolina,american athletic,1,4,35.27672681272189,0.2929936305732484,0.3849530729639722
106,Eastern Michigan,mid-american,3,3,35.17898465205344,0.3211252653927814,0.36830154405086285
107,Florida International,conference usa,3,3,34.15326445173371,0.26539278131634825,0.38253103239479264
108,Bowling Green,mid-american,2,4,32.861876676482105,0.20966029723991508,0.39267332727823195
109,Louisiana Tech,conference usa,3,4,32.84283637149012,0.3685168334849864,0.30684226460793224
110,Charlotte,american athletic,1,4,32.71303254520597,0.21974522292993634,0.3849530729639722
111,North Texas,american athletic,2,3,32.331773276947615,0.27070063694267515,0.35165001513775357
112,Central Michigan,mid-american,3,3,31.884606929427218,0.20169851380042464,0.38192552225249776
113,Northern Illinois,mid-american,2,4,31.84894402116586,0.3848195329087049,0.2827732364517106
114,San Diego State,mountain west,2,4,31.667334366943017,0.18312101910828044,0.38858613381774154
115,Vanderbilt,sec,2,5,30.418472108930118,0.2843494085532302,0.3148652739933394
116,Buffalo,mid-american,2,4,29.938412483536492,0.28131634819532914,0.309112927641538
117,Virginia,acc,1,5,29.18071247717285,0.21496815286624205,0.33318195579775967
118,Stanford,pac-12,1,4,27.840724799497075,0.12101910828025478,0.3631547078413563
119,San José State,mountain west,1,5,27.824087733405843,0.2760084925690021,0.27944293066908876
120,Temple,american athletic,2,4,26.81408862045892,0.1937367303609342,0.3082046624280957
121,Hawai'i,mountain west,2,4,25.491632293360023,0.16719745222929938,0.30214956100514684
122,Western Michigan,mid-american,2,4,24.788319728638893,0.18842887473460723,0.2798970632758099
123,Southern Miss,sun belt,1,5,23.663456884399626,0.1804670912951168,0.26687859521646984
124,Middle Tennessee,conference usa,1,5,23.588269494437604,0.1645435244161359,0.27429609445958225
125,Ball State,mid-american,1,5,22.546399143029593,0.09288747346072185,0.2968513472600666
126,Arizona State,pac-12,1,5,22.170628515670955,0.21231422505307856,0.22676354828943393
127,UConn,fbs independents,1,5,21.053626215118094,0.19108280254777088,0.22101120193763252
128,Sam Houston,conference usa,0,5,18.58449951887013,0.15286624203821655,0.20360278534665463
129,UTEP,conference usa,1,5,17.49524173160474,0.17515923566878983,0.1748410535876476
130,Nevada,mountain west,0,5,16.32379654859219,0.0,0.2511353315168029
131,Akron,mid-american,1,5,13.641671053722638,0.15923566878980894,0.12412957917045117
132,Kent State,mid-american,1,5,6.874309400255703,0.01592356687898089,0.09718437783832878
133,Massachusetts,fbs independents,1,6,5.414012738853502,0.15468607825295722,0.0
